age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
23,female,8.329980611040837e-7,8.155282111180426e-7,0,3.810783187140325e-6,60789,lvrc,0,50,20,0,0,5,female_lvrc,london
24,female,8.329980611040837e-7,8.155282111180426e-7,0,3.810783187140325e-6,60789,lvrc,0,50,20,0,0,5,female_lvrc,london
25,female,1.1305889453350823e-6,8.831191046858107e-7,0,3.2280967068411378e-6,83549,lvrc,0,50,25,0,0,5,female_lvrc,london
26,female,1.1305889453350823e-6,8.831191046858107e-7,0,3.2280967068411378e-6,83549,lvrc,0,50,25,0,0,5,female_lvrc,london
27,female,1.1305889453350823e-6,8.831191046858107e-7,0,3.2280967068411378e-6,83549,lvrc,0,50,25,0,0,5,female_lvrc,london
28,female,1.1305889453350823e-6,8.831191046858107e-7,0,3.2280967068411378e-6,83549,lvrc,0,50,25,0,0,5,female_lvrc,london
29,female,1.1305889453350823e-6,8.831191046858107e-7,0,3.2280967068411378e-6,83549,lvrc,0,50,25,0,0,5,female_lvrc,london
30,female,1.5509176039954086e-6,1.3196537681618316e-6,0,4.6999779980114094e-6,87991,lvrc,0,50,30,0,0,5,female_lvrc,london
31,female,1.5509176039954086e-6,1.3196537681618316e-6,0,4.6999779980114094e-6,87991,lvrc,0,50,30,0,0,5,female_lvrc,london
32,female,1.5509176039954086e-6,1.3196537681618316e-6,0,4.6999779980114094e-6,87991,lvrc,0,50,30,0,0,5,female_lvrc,london
33,female,1.5509176039954086e-6,1.3196537681618316e-6,0,4.6999779980114094e-6,87991,lvrc,0,50,30,0,0,5,female_lvrc,london
34,female,1.5509176039954086e-6,1.3196537681618316e-6,0,4.6999779980114094e-6,87991,lvrc,0,50,30,0,0,5,female_lvrc,london
35,female,2.74118959622425e-6,1.8496230209509223e-6,0,6.1961933029003856e-6,79164,lvrc,0,50,35,0,0,5,female_lvrc,london
36,female,2.74118959622425e-6,1.8496230209509223e-6,0,6.1961933029003856e-6,79164,lvrc,0,50,35,0,0,5,female_lvrc,london
37,female,2.74118959622425e-6,1.8496230209509223e-6,0,6.1961933029003856e-6,79164,lvrc,0,50,35,0,0,5,female_lvrc,london
38,female,2.74118959622425e-6,1.8496230209509223e-6,0,6.1961933029003856e-6,79164,lvrc,0,50,35,0,0,5,female_lvrc,london
39,female,2.74118959622425e-6,1.8496230209509223e-6,0,6.1961933029003856e-6,79164,lvrc,0,50,35,0,0,5,female_lvrc,london
40,female,5.948367251454453e-6,3.710830122610157e-6,0,1.23232515282444e-5,63016,lvrc,0,50,40,0,0,5,female_lvrc,london
41,female,5.948367251454453e-6,3.710830122610157e-6,0,1.23232515282444e-5,63016,lvrc,0,50,40,0,0,5,female_lvrc,london
42,female,5.948367251454453e-6,3.710830122610157e-6,0,1.23232515282444e-5,63016,lvrc,0,50,40,0,0,5,female_lvrc,london
43,female,5.948367251454453e-6,3.710830122610157e-6,0,1.23232515282444e-5,63016,lvrc,0,50,40,0,0,5,female_lvrc,london
44,female,5.948367251454453e-6,3.710830122610157e-6,0,1.23232515282444e-5,63016,lvrc,0,50,40,0,0,5,female_lvrc,london
45,female,1.2276029080100458e-5,5.5586037717644174e-006,0,1.9702320585596164e-5,59404,lvrc,0,50,45,0,1,5,female_lvrc,london
46,female,1.2276029080100458e-5,5.5586037717644174e-006,0,1.9702320585596164e-5,59404,lvrc,0,50,45,0,1,5,female_lvrc,london
47,female,1.2276029080100458e-5,5.5586037717644174e-006,0,1.9702320585596164e-5,59404,lvrc,0,50,45,0,1,5,female_lvrc,london
48,female,1.2276029080100458e-5,5.5586037717644174e-006,0,1.9702320585596164e-5,59404,lvrc,0,50,45,0,1,5,female_lvrc,london
49,female,1.2276029080100458e-5,5.5586037717644174e-006,0,1.9702320585596164e-5,59404,lvrc,0,50,45,0,1,5,female_lvrc,london
50,female,2.675060829258703e-5,1.1411725040154213e-5,0,4.094884640311456e-5,55298,lvrc,0,50,50,0,1,5,female_lvrc,london
51,female,2.675060829258703e-5,1.1411725040154213e-5,0,4.094884640311456e-5,55298,lvrc,0,50,50,0,1,5,female_lvrc,london
52,female,2.675060829258703e-5,1.1411725040154213e-5,0,4.094884640311456e-5,55298,lvrc,0,50,50,0,1,5,female_lvrc,london
53,female,2.675060829258703e-5,1.1411725040154213e-5,0,4.094884640311456e-5,55298,lvrc,0,50,50,0,1,5,female_lvrc,london
54,female,2.675060829258703e-5,1.1411725040154213e-5,0,4.094884640311456e-5,55298,lvrc,0,50,50,0,1,5,female_lvrc,london
55,female,4.7592556857057144e-5,1.8186125498022952e-5,0,6.71667546915464e-5,45630,lvrc,0,50,55,0,2,5,female_lvrc,london
56,female,4.7592556857057144e-5,1.8186125498022952e-5,0,6.71667546915464e-5,45630,lvrc,0,50,55,0,2,5,female_lvrc,london
57,female,4.7592556857057144e-5,1.8186125498022952e-5,0,6.71667546915464e-5,45630,lvrc,0,50,55,0,2,5,female_lvrc,london
58,female,4.7592556857057144e-5,1.8186125498022952e-5,0,6.71667546915464e-5,45630,lvrc,0,50,55,0,2,5,female_lvrc,london
59,female,4.7592556857057144e-5,1.8186125498022952e-5,0,6.71667546915464e-5,45630,lvrc,0,50,55,0,2,5,female_lvrc,london
60,female,7.085720870064619e-5,2.18807316647136e-5,0,8.630004605009753e-5,36511,lvrc,0,50,60,0,3,5,female_lvrc,london
61,female,7.085720870064619e-5,2.18807316647136e-5,0,8.630004605009753e-5,36511,lvrc,0,50,60,0,3,5,female_lvrc,london
62,female,7.085720870064619e-5,2.18807316647136e-5,0,8.630004605009753e-5,36511,lvrc,0,50,60,0,3,5,female_lvrc,london
63,female,7.085720870064619e-5,2.18807316647136e-5,0,8.630004605009753e-5,36511,lvrc,0,50,60,0,3,5,female_lvrc,london
64,female,7.085720870064619e-5,2.18807316647136e-5,0,8.630004605009753e-5,36511,lvrc,0,50,60,0,3,5,female_lvrc,london
65,female,1.2076347762691282e-4,3.570145751907995e-5,2.23674690659821e-6,1.421752762986642e-4,31156,lvrc,0,50,65,0,4,5,female_lvrc,london
66,female,1.2076347762691282e-4,3.570145751907995e-5,2.23674690659821e-6,1.421752762986642e-4,31156,lvrc,0,50,65,0,4,5,female_lvrc,london
67,female,1.2076347762691282e-4,3.570145751907995e-5,2.23674690659821e-6,1.421752762986642e-4,31156,lvrc,0,50,65,0,4,5,female_lvrc,london
68,female,1.2076347762691282e-4,3.570145751907995e-5,2.23674690659821e-6,1.421752762986642e-4,31156,lvrc,0,50,65,0,4,5,female_lvrc,london
69,female,1.2076347762691282e-4,3.570145751907995e-5,2.23674690659821e-6,1.421752762986642e-4,31156,lvrc,0,50,65,0,4,5,female_lvrc,london
70,female,1.8471037635856824e-4,5.073148418055864e-5,2.6088937219811272e-5,2.0770871874591036e-4,26051,lvrc,0,50,70,0,5,5,female_lvrc,london
71,female,1.8471037635856824e-4,5.073148418055864e-5,2.6088937219811272e-5,2.0770871874591036e-4,26051,lvrc,0,50,70,0,5,5,female_lvrc,london
72,female,1.8471037635856824e-4,5.073148418055864e-5,2.6088937219811272e-5,2.0770871874591036e-4,26051,lvrc,0,50,70,0,5,5,female_lvrc,london
73,female,1.8471037635856824e-4,5.073148418055864e-5,2.6088937219811272e-5,2.0770871874591036e-4,26051,lvrc,0,50,70,0,5,5,female_lvrc,london
74,female,1.8471037635856824e-4,5.073148418055864e-5,2.6088937219811272e-5,2.0770871874591036e-4,26051,lvrc,0,50,70,0,5,5,female_lvrc,london
75,female,2.820410187869743e-4,7.775363496437208e-5,1.4956682561518628e-4,3.190063873182434e-4,19959,lvrc,0,50,75,0,6,5,female_lvrc,london
76,female,2.820410187869743e-4,7.775363496437208e-5,1.4956682561518628e-4,3.190063873182434e-4,19959,lvrc,0,50,75,0,6,5,female_lvrc,london
77,female,2.820410187869743e-4,7.775363496437208e-5,1.4956682561518628e-4,3.190063873182434e-4,19959,lvrc,0,50,75,0,6,5,female_lvrc,london
78,female,2.820410187869743e-4,7.775363496437208e-5,1.4956682561518628e-4,3.190063873182434e-4,19959,lvrc,0,50,75,0,6,5,female_lvrc,london
79,female,2.820410187869743e-4,7.775363496437208e-5,1.4956682561518628e-4,3.190063873182434e-4,19959,lvrc,0,50,75,0,6,5,female_lvrc,london
80,female,3.9584939402467816e-4,1.0649427548863246e-4,2.6850510110175006e-4,4.391666691707197e-4,15345,lvrc,0,20,80,0,6,5,female_lvrc,london
81,female,3.9584939402467816e-4,1.0649427548863246e-4,2.6850510110175006e-4,4.391666691707197e-4,15345,lvrc,0,20,80,0,6,5,female_lvrc,london
82,female,3.9584939402467816e-4,1.0649427548863246e-4,2.6850510110175006e-4,4.391666691707197e-4,15345,lvrc,0,20,80,0,6,5,female_lvrc,london
