age,sex,mort,ylds (years lived with disability)_rate_crdd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
45,male,5.650089462646116e-4,0.0031330024854892167,0.06669881424576549,0.010292864615340467,8007,crdd,0,50,45,3,5,5,male_crdd,nottingham
46,male,5.650089462646116e-4,0.0031330024854892167,0.06669881424576549,0.010292864615340467,8007,crdd,0,50,45,3,5,5,male_crdd,nottingham
47,male,5.650089462646116e-4,0.0031330024854892167,0.06669881424576549,0.010292864615340467,8007,crdd,0,50,45,3,5,5,male_crdd,nottingham
48,male,5.650089462646116e-4,0.0031330024854892167,0.06669881424576549,0.010292864615340467,8007,crdd,0,50,45,3,5,5,male_crdd,nottingham
49,male,5.650089462646116e-4,0.0031330024854892167,0.06669881424576549,0.010292864615340467,8007,crdd,0,50,45,3,5,5,male_crdd,nottingham
50,male,9.554566164532556e-4,0.004846279225822422,0.10479318439998536,0.016699407710102684,8299,crdd,0,50,50,5,8,5,male_crdd,nottingham
51,male,9.554566164532556e-4,0.004846279225822422,0.10479318439998536,0.016699407710102684,8299,crdd,0,50,50,5,8,5,male_crdd,nottingham
52,male,9.554566164532556e-4,0.004846279225822422,0.10479318439998536,0.016699407710102684,8299,crdd,0,50,50,5,8,5,male_crdd,nottingham
53,male,9.554566164532556e-4,0.004846279225822422,0.10479318439998536,0.016699407710102684,8299,crdd,0,50,50,5,8,5,male_crdd,nottingham
54,male,9.554566164532556e-4,0.004846279225822422,0.10479318439998536,0.016699407710102684,8299,crdd,0,50,50,5,8,5,male_crdd,nottingham
55,male,0.0016166571039270485,0.007633086184691041,0.16484091738674925,0.027094163290392652,7307,crdd,0,50,55,8,12,5,male_crdd,nottingham
56,male,0.0016166571039270485,0.007633086184691041,0.16484091738674925,0.027094163290392652,7307,crdd,0,50,55,8,12,5,male_crdd,nottingham
57,male,0.0016166571039270485,0.007633086184691041,0.16484091738674925,0.027094163290392652,7307,crdd,0,50,55,8,12,5,male_crdd,nottingham
58,male,0.0016166571039270485,0.007633086184691041,0.16484091738674925,0.027094163290392652,7307,crdd,0,50,55,8,12,5,male_crdd,nottingham
59,male,0.0016166571039270485,0.007633086184691041,0.16484091738674925,0.027094163290392652,7307,crdd,0,50,55,8,12,5,male_crdd,nottingham
60,male,0.0025795062245476856,0.011724477313260668,0.24693901001015212,0.040985653727197216,6153,crdd,0,50,60,12,16,5,male_crdd,nottingham
61,male,0.0025795062245476856,0.011724477313260668,0.24693901001015212,0.040985653727197216,6153,crdd,0,50,60,12,16,5,male_crdd,nottingham
62,male,0.0025795062245476856,0.011724477313260668,0.24693901001015212,0.040985653727197216,6153,crdd,0,50,60,12,16,5,male_crdd,nottingham
63,male,0.0025795062245476856,0.011724477313260668,0.24693901001015212,0.040985653727197216,6153,crdd,0,50,60,12,16,5,male_crdd,nottingham
64,male,0.0025795062245476856,0.011724477313260668,0.24693901001015212,0.040985653727197216,6153,crdd,0,50,60,12,16,5,male_crdd,nottingham
65,male,0.004226844159537602,0.01644293990319108,0.3391402056457201,0.06025598532607107,6033,crdd,0,50,65,17,25,5,male_crdd,nottingham
66,male,0.004226844159537602,0.01644293990319108,0.3391402056457201,0.06025598532607107,6033,crdd,0,50,65,17,25,5,male_crdd,nottingham
67,male,0.004226844159537602,0.01644293990319108,0.3391402056457201,0.06025598532607107,6033,crdd,0,50,65,17,25,5,male_crdd,nottingham
68,male,0.004226844159537602,0.01644293990319108,0.3391402056457201,0.06025598532607107,6033,crdd,0,50,65,17,25,5,male_crdd,nottingham
69,male,0.004226844159537602,0.01644293990319108,0.3391402056457201,0.06025598532607107,6033,crdd,0,50,65,17,25,5,male_crdd,nottingham
70,male,0.006874867160997271,0.023254793301411225,0.43659790065401477,0.08465827814822532,5069,crdd,0,50,70,22,35,5,male_crdd,nottingham
71,male,0.006874867160997271,0.023254793301411225,0.43659790065401477,0.08465827814822532,5069,crdd,0,50,70,22,35,5,male_crdd,nottingham
72,male,0.006874867160997271,0.023254793301411225,0.43659790065401477,0.08465827814822532,5069,crdd,0,50,70,22,35,5,male_crdd,nottingham
73,male,0.006874867160997271,0.023254793301411225,0.43659790065401477,0.08465827814822532,5069,crdd,0,50,70,22,35,5,male_crdd,nottingham
74,male,0.006874867160997271,0.023254793301411225,0.43659790065401477,0.08465827814822532,5069,crdd,0,50,70,22,35,5,male_crdd,nottingham
75,male,0.01286238589237552,0.030278961981457866,0.5170774142522253,0.11699591788796929,3444,crdd,0,50,75,26,44,5,male_crdd,nottingham
76,male,0.01286238589237552,0.030278961981457866,0.5170774142522253,0.11699591788796929,3444,crdd,0,50,75,26,44,5,male_crdd,nottingham
77,male,0.01286238589237552,0.030278961981457866,0.5170774142522253,0.11699591788796929,3444,crdd,0,50,75,26,44,5,male_crdd,nottingham
