age,sex,mort,ylds (years lived with disability)_rate_stmc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,7892,stmc,0,10,0,0,0,5,male_stmc,liverpool
1,male,0,0,0,1e-8,7892,stmc,0,10,0,0,0,5,male_stmc,liverpool
2,male,0,0,0,1e-8,7892,stmc,0,10,0,0,0,5,male_stmc,liverpool
3,male,0,0,0,1e-8,7892,stmc,0,10,0,0,0,5,male_stmc,liverpool
4,male,0,0,0,1e-8,7892,stmc,0,10,0,0,0,5,male_stmc,liverpool
5,male,0,0,0,1e-8,8083,stmc,0,10,5,0,0,5,male_stmc,liverpool
6,male,0,0,0,1e-8,8083,stmc,0,10,5,0,0,5,male_stmc,liverpool
7,male,0,0,0,1e-8,8083,stmc,0,10,5,0,0,5,male_stmc,liverpool
8,male,0,0,0,1e-8,8083,stmc,0,10,5,0,0,5,male_stmc,liverpool
9,male,0,0,0,1e-8,8083,stmc,0,10,5,0,0,5,male_stmc,liverpool
10,male,0,0,0,1e-8,7493,stmc,0,50,10,0,0,5,male_stmc,liverpool
11,male,0,0,0,1e-8,7493,stmc,0,50,10,0,0,5,male_stmc,liverpool
12,male,0,0,0,1e-8,7493,stmc,0,50,10,0,0,5,male_stmc,liverpool
13,male,0,0,0,1e-8,7493,stmc,0,50,10,0,0,5,male_stmc,liverpool
14,male,0,0,0,1e-8,7493,stmc,0,50,10,0,0,5,male_stmc,liverpool
15,male,2.72512960060419e-7,3.857051461781113e-7,3.795147903081646e-6,9.80395183867801e-7,7771,stmc,0,50,15,0,0,5,male_stmc,liverpool
16,male,2.72512960060419e-7,3.857051461781113e-7,3.795147903081646e-6,9.80395183867801e-7,7771,stmc,0,50,15,0,0,5,male_stmc,liverpool
17,male,2.72512960060419e-7,3.857051461781113e-7,3.795147903081646e-6,9.80395183867801e-7,7771,stmc,0,50,15,0,0,5,male_stmc,liverpool
18,male,2.72512960060419e-7,3.857051461781113e-7,3.795147903081646e-6,9.80395183867801e-7,7771,stmc,0,50,15,0,0,5,male_stmc,liverpool
19,male,2.72512960060419e-7,3.857051461781113e-7,3.795147903081646e-6,9.80395183867801e-7,7771,stmc,0,50,15,0,0,5,male_stmc,liverpool
20,male,5.316232310338045e-7,8.074480068298184e-7,8.088770278374321e-6,2.006875297550902e-6,8877,stmc,0,50,20,0,0,5,male_stmc,liverpool
21,male,5.316232310338045e-7,8.074480068298184e-7,8.088770278374321e-6,2.006875297550902e-6,8877,stmc,0,50,20,0,0,5,male_stmc,liverpool
22,male,5.316232310338045e-7,8.074480068298184e-7,8.088770278374321e-6,2.006875297550902e-6,8877,stmc,0,50,20,0,0,5,male_stmc,liverpool
23,male,5.316232310338045e-7,8.074480068298184e-7,8.088770278374321e-6,2.006875297550902e-6,8877,stmc,0,50,20,0,0,5,male_stmc,liverpool
24,male,5.316232310338045e-7,8.074480068298184e-7,8.088770278374321e-6,2.006875297550902e-6,8877,stmc,0,50,20,0,0,5,male_stmc,liverpool
25,male,1.581673566835315e-6,2.1903028128748458e-6,2.1827516315974617e-5,5.477194280610642e-6,10365,stmc,0,50,25,0,0,5,male_stmc,liverpool
26,male,1.581673566835315e-6,2.1903028128748458e-6,2.1827516315974617e-5,5.477194280610642e-6,10365,stmc,0,50,25,0,0,5,male_stmc,liverpool
27,male,1.581673566835315e-6,2.1903028128748458e-6,2.1827516315974617e-5,5.477194280610642e-6,10365,stmc,0,50,25,0,0,5,male_stmc,liverpool
28,male,1.581673566835315e-6,2.1903028128748458e-6,2.1827516315974617e-5,5.477194280610642e-6,10365,stmc,0,50,25,0,0,5,male_stmc,liverpool
29,male,1.581673566835315e-6,2.1903028128748458e-6,2.1827516315974617e-5,5.477194280610642e-6,10365,stmc,0,50,25,0,0,5,male_stmc,liverpool
30,male,4.707148424119356e-6,6.481071808792549e-6,6.545966145148302e-5,1.5940541224973733e-5,10132,stmc,0,50,30,0,0,5,male_stmc,liverpool
31,male,4.707148424119356e-6,6.481071808792549e-6,6.545966145148302e-5,1.5940541224973733e-5,10132,stmc,0,50,30,0,0,5,male_stmc,liverpool
32,male,4.707148424119356e-6,6.481071808792549e-6,6.545966145148302e-5,1.5940541224973733e-5,10132,stmc,0,50,30,0,0,5,male_stmc,liverpool
33,male,4.707148424119356e-6,6.481071808792549e-6,6.545966145148302e-5,1.5940541224973733e-5,10132,stmc,0,50,30,0,0,5,male_stmc,liverpool
34,male,4.707148424119356e-6,6.481071808792549e-6,6.545966145148302e-5,1.5940541224973733e-5,10132,stmc,0,50,30,0,0,5,male_stmc,liverpool
35,male,1.150074720213614e-5,1.4718743014986924e-5,1.5067891716484487e-4,3.7038189107726765e-5,8790,stmc,0,50,35,0,0,5,male_stmc,liverpool
36,male,1.150074720213614e-5,1.4718743014986924e-5,1.5067891716484487e-4,3.7038189107726765e-5,8790,stmc,0,50,35,0,0,5,male_stmc,liverpool
37,male,1.150074720213614e-5,1.4718743014986924e-5,1.5067891716484487e-4,3.7038189107726765e-5,8790,stmc,0,50,35,0,0,5,male_stmc,liverpool
38,male,1.150074720213614e-5,1.4718743014986924e-5,1.5067891716484487e-4,3.7038189107726765e-5,8790,stmc,0,50,35,0,0,5,male_stmc,liverpool
39,male,1.150074720213614e-5,1.4718743014986924e-5,1.5067891716484487e-4,3.7038189107726765e-5,8790,stmc,0,50,35,0,0,5,male_stmc,liverpool
40,male,2.526974856109832e-5,2.5614138838312116e-5,2.5043441524648743e-4,6.763776392833319e-5,7858,stmc,0,50,40,0,0,5,male_stmc,liverpool
41,male,2.526974856109832e-5,2.5614138838312116e-5,2.5043441524648743e-4,6.763776392833319e-5,7858,stmc,0,50,40,0,0,5,male_stmc,liverpool
42,male,2.526974856109832e-5,2.5614138838312116e-5,2.5043441524648743e-4,6.763776392833319e-5,7858,stmc,0,50,40,0,0,5,male_stmc,liverpool
43,male,2.526974856109832e-5,2.5614138838312116e-5,2.5043441524648743e-4,6.763776392833319e-5,7858,stmc,0,50,40,0,0,5,male_stmc,liverpool
44,male,2.526974856109832e-5,2.5614138838312116e-5,2.5043441524648743e-4,6.763776392833319e-5,7858,stmc,0,50,40,0,0,5,male_stmc,liverpool
45,male,4.8663752732156586e-5,4.22877548279421e-5,4.022018692596757e-4,1.1407475126994342e-4,9035,stmc,0,50,45,0,0,5,male_stmc,liverpool
46,male,4.8663752732156586e-5,4.22877548279421e-5,4.022018692596757e-4,1.1407475126994342e-4,9035,stmc,0,50,45,0,0,5,male_stmc,liverpool
47,male,4.8663752732156586e-5,4.22877548279421e-5,4.022018692596757e-4,1.1407475126994342e-4,9035,stmc,0,50,45,0,0,5,male_stmc,liverpool
48,male,4.8663752732156586e-5,4.22877548279421e-5,4.022018692596757e-4,1.1407475126994342e-4,9035,stmc,0,50,45,0,0,5,male_stmc,liverpool
49,male,4.8663752732156586e-5,4.22877548279421e-5,4.022018692596757e-4,1.1407475126994342e-4,9035,stmc,0,50,45,0,0,5,male_stmc,liverpool
50,male,7.894446063059144e-5,6.371145714497667e-5,6.012041853345798e-4,1.752844498225233e-4,9431,stmc,0,50,50,0,1,5,male_stmc,liverpool
51,male,7.894446063059144e-5,6.371145714497667e-5,6.012041853345798e-4,1.752844498225233e-4,9431,stmc,0,50,50,0,1,5,male_stmc,liverpool
