age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,34171,lvrc,0,10,0,0,0,5,female_lvrc,West Midlands
1,female,0,0,0,1e-8,34171,lvrc,0,10,0,0,0,5,female_lvrc,West Midlands
2,female,0,0,0,1e-8,34171,lvrc,0,10,0,0,0,5,female_lvrc,West Midlands
3,female,0,0,0,1e-8,34171,lvrc,0,10,0,0,0,5,female_lvrc,West Midlands
4,female,0,0,0,1e-8,34171,lvrc,0,10,0,0,0,5,female_lvrc,West Midlands
5,female,3.3172207647602507e-007,1.6102835594117692e-7,0,7.291820000794313e-7,36971,lvrc,0,10,5,0,0,5,female_lvrc,West Midlands
6,female,3.3172207647602507e-007,1.6102835594117692e-7,0,7.291820000794313e-7,36971,lvrc,0,10,5,0,0,5,female_lvrc,West Midlands
7,female,3.3172207647602507e-007,1.6102835594117692e-7,0,7.291820000794313e-7,36971,lvrc,0,10,5,0,0,5,female_lvrc,West Midlands
8,female,3.3172207647602507e-007,1.6102835594117692e-7,0,7.291820000794313e-7,36971,lvrc,0,10,5,0,0,5,female_lvrc,West Midlands
9,female,3.3172207647602507e-007,1.6102835594117692e-7,0,7.291820000794313e-7,36971,lvrc,0,10,5,0,0,5,female_lvrc,West Midlands
10,female,3.5578665380791323e-7,1.662594358944374e-7,0,7.413693154826244e-7,34534,lvrc,0,50,10,0,0,5,female_lvrc,West Midlands
11,female,3.5578665380791323e-7,1.662594358944374e-7,0,7.413693154826244e-7,34534,lvrc,0,50,10,0,0,5,female_lvrc,West Midlands
12,female,3.5578665380791323e-7,1.662594358944374e-7,0,7.413693154826244e-7,34534,lvrc,0,50,10,0,0,5,female_lvrc,West Midlands
13,female,3.5578665380791323e-7,1.662594358944374e-7,0,7.413693154826244e-7,34534,lvrc,0,50,10,0,0,5,female_lvrc,West Midlands
14,female,3.5578665380791323e-7,1.662594358944374e-7,0,7.413693154826244e-7,34534,lvrc,0,50,10,0,0,5,female_lvrc,West Midlands
15,female,1.0142986151800978e-6,6.008540659377171e-7,0,2.658729586816836e-6,34104,lvrc,0,50,15,0,0,5,female_lvrc,West Midlands
16,female,1.0142986151800978e-6,6.008540659377171e-7,0,2.658729586816836e-6,34104,lvrc,0,50,15,0,0,5,female_lvrc,West Midlands
17,female,1.0142986151800978e-6,6.008540659377171e-7,0,2.658729586816836e-6,34104,lvrc,0,50,15,0,0,5,female_lvrc,West Midlands
18,female,1.0142986151800978e-6,6.008540659377171e-7,0,2.658729586816836e-6,34104,lvrc,0,50,15,0,0,5,female_lvrc,West Midlands
19,female,1.0142986151800978e-6,6.008540659377171e-7,0,2.658729586816836e-6,34104,lvrc,0,50,15,0,0,5,female_lvrc,West Midlands
20,female,1.4372819796722193e-6,9.440056848716024e-7,0,4.206315552808735e-6,36760,lvrc,0,50,20,0,0,5,female_lvrc,West Midlands
21,female,1.4372819796722193e-6,9.440056848716024e-7,0,4.206315552808735e-6,36760,lvrc,0,50,20,0,0,5,female_lvrc,West Midlands
22,female,1.4372819796722193e-6,9.440056848716024e-7,0,4.206315552808735e-6,36760,lvrc,0,50,20,0,0,5,female_lvrc,West Midlands
23,female,1.4372819796722193e-6,9.440056848716024e-7,0,4.206315552808735e-6,36760,lvrc,0,50,20,0,0,5,female_lvrc,West Midlands
24,female,1.4372819796722193e-6,9.440056848716024e-7,0,4.206315552808735e-6,36760,lvrc,0,50,20,0,0,5,female_lvrc,West Midlands
25,female,2.1575540271273913e-6,1.4046530167639016e-6,0,5.294298078010781e-6,39886,lvrc,0,50,25,0,0,5,female_lvrc,West Midlands
26,female,2.1575540271273913e-6,1.4046530167639016e-6,0,5.294298078010781e-6,39886,lvrc,0,50,25,0,0,5,female_lvrc,West Midlands
27,female,2.1575540271273913e-6,1.4046530167639016e-6,0,5.294298078010781e-6,39886,lvrc,0,50,25,0,0,5,female_lvrc,West Midlands
28,female,2.1575540271273913e-6,1.4046530167639016e-6,0,5.294298078010781e-6,39886,lvrc,0,50,25,0,0,5,female_lvrc,West Midlands
29,female,2.1575540271273913e-6,1.4046530167639016e-6,0,5.294298078010781e-6,39886,lvrc,0,50,25,0,0,5,female_lvrc,West Midlands
30,female,2.7757913738893966e-6,1.7744351401123946e-6,0,6.688355085611693e-6,39261,lvrc,0,50,30,0,0,5,female_lvrc,West Midlands
31,female,2.7757913738893966e-6,1.7744351401123946e-6,0,6.688355085611693e-6,39261,lvrc,0,50,30,0,0,5,female_lvrc,West Midlands
