age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
26,male,1.9865303414040997e-6,1.5559804684383407e-6,0,5.709794429855211e-6,17383,lvrc,0,50,25,0,0,5,male_lvrc,leeds
27,male,1.9865303414040997e-6,1.5559804684383407e-6,0,5.709794429855211e-6,17383,lvrc,0,50,25,0,0,5,male_lvrc,leeds
28,male,1.9865303414040997e-6,1.5559804684383407e-6,0,5.709794429855211e-6,17383,lvrc,0,50,25,0,0,5,male_lvrc,leeds
29,male,1.9865303414040997e-6,1.5559804684383407e-6,0,5.709794429855211e-6,17383,lvrc,0,50,25,0,0,5,male_lvrc,leeds
30,male,3.4592501668332466e-6,2.9455261722190314e-6,0,1.0544981801765394e-5,17049,lvrc,0,50,30,0,0,5,male_lvrc,leeds
31,male,3.4592501668332466e-6,2.9455261722190314e-6,0,1.0544981801765394e-5,17049,lvrc,0,50,30,0,0,5,male_lvrc,leeds
32,male,3.4592501668332466e-6,2.9455261722190314e-6,0,1.0544981801765394e-5,17049,lvrc,0,50,30,0,0,5,male_lvrc,leeds
33,male,3.4592501668332466e-6,2.9455261722190314e-6,0,1.0544981801765394e-5,17049,lvrc,0,50,30,0,0,5,male_lvrc,leeds
34,male,3.4592501668332466e-6,2.9455261722190314e-6,0,1.0544981801765394e-5,17049,lvrc,0,50,30,0,0,5,male_lvrc,leeds
35,male,5.0351044884687815e-6,3.3865509822764192e-6,0,1.1436324597203432e-5,16810,lvrc,0,50,35,0,0,5,male_lvrc,leeds
36,male,5.0351044884687815e-6,3.3865509822764192e-6,0,1.1436324597203432e-5,16810,lvrc,0,50,35,0,0,5,male_lvrc,leeds
37,male,5.0351044884687815e-6,3.3865509822764192e-6,0,1.1436324597203432e-5,16810,lvrc,0,50,35,0,0,5,male_lvrc,leeds
38,male,5.0351044884687815e-6,3.3865509822764192e-6,0,1.1436324597203432e-5,16810,lvrc,0,50,35,0,0,5,male_lvrc,leeds
39,male,5.0351044884687815e-6,3.3865509822764192e-6,0,1.1436324597203432e-5,16810,lvrc,0,50,35,0,0,5,male_lvrc,leeds
40,male,1.0923354022506211e-5,6.804499868107661e-6,0,2.2773146220388875e-5,15300,lvrc,0,50,40,0,0,5,male_lvrc,leeds
41,male,1.0923354022506211e-5,6.804499868107661e-6,0,2.2773146220388875e-5,15300,lvrc,0,50,40,0,0,5,male_lvrc,leeds
42,male,1.0923354022506211e-5,6.804499868107661e-6,0,2.2773146220388875e-5,15300,lvrc,0,50,40,0,0,5,male_lvrc,leeds
43,male,1.0923354022506211e-5,6.804499868107661e-6,0,2.2773146220388875e-5,15300,lvrc,0,50,40,0,0,5,male_lvrc,leeds
44,male,1.0923354022506211e-5,6.804499868107661e-6,0,2.2773146220388875e-5,15300,lvrc,0,50,40,0,0,5,male_lvrc,leeds
45,male,2.276022669593573e-5,1.115599809455507e-5,0,3.87219019589235e-5,16462,lvrc,0,50,45,0,0,5,male_lvrc,leeds
46,male,2.276022669593573e-5,1.115599809455507e-5,0,3.87219019589235e-5,16462,lvrc,0,50,45,0,0,5,male_lvrc,leeds
47,male,2.276022669593573e-5,1.115599809455507e-5,0,3.87219019589235e-5,16462,lvrc,0,50,45,0,0,5,male_lvrc,leeds
48,male,2.276022669593573e-5,1.115599809455507e-5,0,3.87219019589235e-5,16462,lvrc,0,50,45,0,0,5,male_lvrc,leeds
49,male,2.276022669593573e-5,1.115599809455507e-5,0,3.87219019589235e-5,16462,lvrc,0,50,45,0,0,5,male_lvrc,leeds
50,male,4.3074857571170104e-5,1.7600282704920316e-5,0,6.462753277164787e-5,15661,lvrc,0,50,50,0,1,5,male_lvrc,leeds
51,male,4.3074857571170104e-5,1.7600282704920316e-5,0,6.462753277164787e-5,15661,lvrc,0,50,50,0,1,5,male_lvrc,leeds
52,male,4.3074857571170104e-5,1.7600282704920316e-5,0,6.462753277164787e-5,15661,lvrc,0,50,50,0,1,5,male_lvrc,leeds
53,male,4.3074857571170104e-5,1.7600282704920316e-5,0,6.462753277164787e-5,15661,lvrc,0,50,50,0,1,5,male_lvrc,leeds
54,male,4.3074857571170104e-5,1.7600282704920316e-5,0,6.462753277164787e-5,15661,lvrc,0,50,50,0,1,5,male_lvrc,leeds
