age,sex,mort,ylds (years lived with disability)_rate_copd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
84,female,0.0057232200702640075,0.022730124837259176,0.3441830126857831,0.00820548656120842,7920,copd,0,20,80,7,45,5,female_copd,North East England
85,female,0.008299293902694255,0.023755757976446253,0.3649305851624912,0.009368648179419374,4967,copd,0,20,85,7,41,5,female_copd,North East England
86,female,0.008299293902694255,0.023755757976446253,0.3649305851624912,0.009368648179419374,4967,copd,0,20,85,7,41,5,female_copd,North East England
87,female,0.008299293902694255,0.023755757976446253,0.3649305851624912,0.009368648179419374,4967,copd,0,20,85,7,41,5,female_copd,North East England
88,female,0.008299293902694255,0.023755757976446253,0.3649305851624912,0.009368648179419374,4967,copd,0,20,85,7,41,5,female_copd,North East England
89,female,0.008299293902694255,0.023755757976446253,0.3649305851624912,0.009368648179419374,4967,copd,0,20,85,7,41,5,female_copd,North East England
90,female,0.012418756135164058,0.024979949242190592,0.3949102425347409,0.015961362487579907,2355,copd,0,10,90,4,29,5,female_copd,North East England
91,female,0.012418756135164058,0.024979949242190592,0.3949102425347409,0.015961362487579907,2355,copd,0,10,90,4,29,5,female_copd,North East England
92,female,0.012418756135164058,0.024979949242190592,0.3949102425347409,0.015961362487579907,2355,copd,0,10,90,4,29,5,female_copd,North East England
93,female,0.012418756135164058,0.024979949242190592,0.3949102425347409,0.015961362487579907,2355,copd,0,10,90,4,29,5,female_copd,North East England
94,female,0.012418756135164058,0.024979949242190592,0.3949102425347409,0.015961362487579907,2355,copd,0,10,90,4,29,5,female_copd,North East England
95,female,0.02137276808613481,0.02731289038703488,0.45031618121817785,0.02453300941098203,573,copd,0,10,95,5,12,6,female_copd,North East England
96,female,0.02137276808613481,0.02731289038703488,0.45031618121817785,0.02453300941098203,573,copd,0,10,95,5,12,6,female_copd,North East England
97,female,0.02137276808613481,0.02731289038703488,0.45031618121817785,0.02453300941098203,573,copd,0,10,95,5,12,6,female_copd,North East England
98,female,0.02137276808613481,0.02731289038703488,0.45031618121817785,0.02453300941098203,573,copd,0,10,95,5,12,6,female_copd,North East England
99,female,0.02137276808613481,0.02731289038703488,0.45031618121817785,0.02453300941098203,573,copd,0,10,95,5,12,6,female_copd,North East England
100,female,0.02137276808613481,0.02731289038703488,0.45031618121817785,0.02453300941098203,573,copd,0,10,95,5,12,6,female_copd,North East England
