age,sex,mort,ylds (years lived with disability)_rate_ishd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,6598,ishd,0,10,0,0,0,5,female_ishd,bristol
1,female,0,0,0,1e-8,6598,ishd,0,10,0,0,0,5,female_ishd,bristol
2,female,0,0,0,1e-8,6598,ishd,0,10,0,0,0,5,female_ishd,bristol
3,female,0,0,0,1e-8,6598,ishd,0,10,0,0,0,5,female_ishd,bristol
4,female,0,0,0,1e-8,6598,ishd,0,10,0,0,0,5,female_ishd,bristol
5,female,0,0,0,1e-8,6603,ishd,0,10,5,0,0,5,female_ishd,bristol
6,female,0,0,0,1e-8,6603,ishd,0,10,5,0,0,5,female_ishd,bristol
7,female,0,0,0,1e-8,6603,ishd,0,10,5,0,0,5,female_ishd,bristol
8,female,0,0,0,1e-8,6603,ishd,0,10,5,0,0,5,female_ishd,bristol
9,female,0,0,0,1e-8,6603,ishd,0,10,5,0,0,5,female_ishd,bristol
10,female,0,0,0,1e-8,6051,ishd,0,50,10,0,0,5,female_ishd,bristol
11,female,0,0,0,1e-8,6051,ishd,0,50,10,0,0,5,female_ishd,bristol
12,female,0,0,0,1e-8,6051,ishd,0,50,10,0,0,5,female_ishd,bristol
13,female,0,0,0,1e-8,6051,ishd,0,50,10,0,0,5,female_ishd,bristol
14,female,0,0,0,1e-8,6051,ishd,0,50,10,0,0,5,female_ishd,bristol
15,female,6.299617465758225e-7,4.354589967506781e-6,1.1565661249292514e-4,1.5682316363599854e-5,6338,ishd,0,50,15,0,0,5,female_ishd,bristol
16,female,6.299617465758225e-7,4.354589967506781e-6,1.1565661249292514e-4,1.5682316363599854e-5,6338,ishd,0,50,15,0,0,5,female_ishd,bristol
17,female,6.299617465758225e-7,4.354589967506781e-6,1.1565661249292514e-4,1.5682316363599854e-5,6338,ishd,0,50,15,0,0,5,female_ishd,bristol
18,female,6.299617465758225e-7,4.354589967506781e-6,1.1565661249292514e-4,1.5682316363599854e-5,6338,ishd,0,50,15,0,0,5,female_ishd,bristol
19,female,6.299617465758225e-7,4.354589967506781e-6,1.1565661249292514e-4,1.5682316363599854e-5,6338,ishd,0,50,15,0,0,5,female_ishd,bristol
20,female,1.242282315969341e-6,1.8997375511766177e-5,3.822751832968171e-4,3.6010543803339066e-5,7828,ishd,0,50,20,0,0,5,female_ishd,bristol
21,female,1.242282315969341e-6,1.8997375511766177e-5,3.822751832968171e-4,3.6010543803339066e-5,7828,ishd,0,50,20,0,0,5,female_ishd,bristol
22,female,1.242282315969341e-6,1.8997375511766177e-5,3.822751832968171e-4,3.6010543803339066e-5,7828,ishd,0,50,20,0,0,5,female_ishd,bristol
23,female,1.242282315969341e-6,1.8997375511766177e-5,3.822751832968171e-4,3.6010543803339066e-5,7828,ishd,0,50,20,0,0,5,female_ishd,bristol
24,female,1.242282315969341e-6,1.8997375511766177e-5,3.822751832968171e-4,3.6010543803339066e-5,7828,ishd,0,50,20,0,0,5,female_ishd,bristol
25,female,2.148261528185397e-6,3.79382523771468e-5,8.035572957590389e-4,4.50945703253704e-5,8833,ishd,0,50,25,0,0,5,female_ishd,bristol
26,female,2.148261528185397e-6,3.79382523771468e-5,8.035572957590389e-4,4.50945703253704e-5,8833,ishd,0,50,25,0,0,5,female_ishd,bristol
27,female,2.148261528185397e-6,3.79382523771468e-5,8.035572957590389e-4,4.50945703253704e-5,8833,ishd,0,50,25,0,0,5,female_ishd,bristol
28,female,2.148261528185397e-6,3.79382523771468e-5,8.035572957590389e-4,4.50945703253704e-5,8833,ishd,0,50,25,0,0,5,female_ishd,bristol
29,female,2.148261528185397e-6,3.79382523771468e-5,8.035572957590389e-4,4.50945703253704e-5,8833,ishd,0,50,25,0,0,5,female_ishd,bristol
30,female,6.400467175219713e-6,7.06914956975529e-5,0.0015471880793066774,9.642905853017402e-5,7963,ishd,0,50,30,0,0,5,female_ishd,bristol
31,female,6.400467175219713e-6,7.06914956975529e-5,0.0015471880793066774,9.642905853017402e-5,7963,ishd,0,50,30,0,0,5,female_ishd,bristol
32,female,6.400467175219713e-6,7.06914956975529e-5,0.0015471880793066774,9.642905853017402e-5,7963,ishd,0,50,30,0,0,5,female_ishd,bristol
33,female,6.400467175219713e-6,7.06914956975529e-5,0.0015471880793066774,9.642905853017402e-5,7963,ishd,0,50,30,0,0,5,female_ishd,bristol
34,female,6.400467175219713e-6,7.06914956975529e-5,0.0015471880793066774,9.642905853017402e-5,7963,ishd,0,50,30,0,0,5,female_ishd,bristol
35,female,1.652971813883804e-5,1.2688069051073445e-4,0.0029968040657073728,1.9017819375956595e-4,7482,ishd,0,50,35,0,0,5,female_ishd,bristol
36,female,1.652971813883804e-5,1.2688069051073445e-4,0.0029968040657073728,1.9017819375956595e-4,7482,ishd,0,50,35,0,0,5,female_ishd,bristol
37,female,1.652971813883804e-5,1.2688069051073445e-4,0.0029968040657073728,1.9017819375956595e-4,7482,ishd,0,50,35,0,0,5,female_ishd,bristol
38,female,1.652971813883804e-5,1.2688069051073445e-4,0.0029968040657073728,1.9017819375956595e-4,7482,ishd,0,50,35,0,0,5,female_ishd,bristol
39,female,1.652971813883804e-5,1.2688069051073445e-4,0.0029968040657073728,1.9017819375956595e-4,7482,ishd,0,50,35,0,0,5,female_ishd,bristol
40,female,3.375819820288305e-5,2.3102560072408947e-4,0.0056954741515385906,3.7278067346054706e-4,6901,ishd,0,50,40,0,0,5,female_ishd,bristol
41,female,3.375819820288305e-5,2.3102560072408947e-4,0.0056954741515385906,3.7278067346054706e-4,6901,ishd,0,50,40,0,0,5,female_ishd,bristol
42,female,3.375819820288305e-5,2.3102560072408947e-4,0.0056954741515385906,3.7278067346054706e-4,6901,ishd,0,50,40,0,0,5,female_ishd,bristol
43,female,3.375819820288305e-5,2.3102560072408947e-4,0.0056954741515385906,3.7278067346054706e-4,6901,ishd,0,50,40,0,0,5,female_ishd,bristol
44,female,3.375819820288305e-5,2.3102560072408947e-4,0.0056954741515385906,3.7278067346054706e-4,6901,ishd,0,50,40,0,0,5,female_ishd,bristol
45,female,7.386784610657731e-5,3.8554237911593906e-4,0.009838336272552086,6.44337225075159e-4,7531,ishd,0,50,45,0,1,5,female_ishd,bristol
46,female,7.386784610657731e-5,3.8554237911593906e-4,0.009838336272552086,6.44337225075159e-4,7531,ishd,0,50,45,0,1,5,female_ishd,bristol
47,female,7.386784610657731e-5,3.8554237911593906e-4,0.009838336272552086,6.44337225075159e-4,7531,ishd,0,50,45,0,1,5,female_ishd,bristol
48,female,7.386784610657731e-5,3.8554237911593906e-4,0.009838336272552086,6.44337225075159e-4,7531,ishd,0,50,45,0,1,5,female_ishd,bristol
49,female,7.386784610657731e-5,3.8554237911593906e-4,0.009838336272552086,6.44337225075159e-4,7531,ishd,0,50,45,0,1,5,female_ishd,bristol
50,female,1.2299871023640566e-4,5.832236183436935e-4,0.015861272271569932,0.0011336564859277054,7629,ishd,0,50,50,1,1,5,female_ishd,bristol
51,female,1.2299871023640566e-4,5.832236183436935e-4,0.015861272271569932,0.0011336564859277054,7629,ishd,0,50,50,1,1,5,female_ishd,bristol
52,female,1.2299871023640566e-4,5.832236183436935e-4,0.015861272271569932,0.0011336564859277054,7629,ishd,0,50,50,1,1,5,female_ishd,bristol
53,female,1.2299871023640566e-4,5.832236183436935e-4,0.015861272271569932,0.0011336564859277054,7629,ishd,0,50,50,1,1,5,female_ishd,bristol
54,female,1.2299871023640566e-4,5.832236183436935e-4,0.015861272271569932,0.0011336564859277054,7629,ishd,0,50,50,1,1,5,female_ishd,bristol
55,female,2.2278786406136977e-4,8.478242075940145e-4,0.024482143050346447,0.0018415626309239922,6580,ishd,0,50,55,1,1,5,female_ishd,bristol
56,female,2.2278786406136977e-4,8.478242075940145e-4,0.024482143050346447,0.0018415626309239922,6580,ishd,0,50,55,1,1,5,female_ishd,bristol
57,female,2.2278786406136977e-4,8.478242075940145e-4,0.024482143050346447,0.0018415626309239922,6580,ishd,0,50,55,1,1,5,female_ishd,bristol
58,female,2.2278786406136977e-4,8.478242075940145e-4,0.024482143050346447,0.0018415626309239922,6580,ishd,0,50,55,1,1,5,female_ishd,bristol
59,female,2.2278786406136977e-4,8.478242075940145e-4,0.024482143050346447,0.0018415626309239922,6580,ishd,0,50,55,1,1,5,female_ishd,bristol
60,female,4.346912542065905e-4,0.0012199672805165822,0.036768554251581195,0.0033403383809343795,5725,ishd,0,50,60,2,2,5,female_ishd,bristol
61,female,4.346912542065905e-4,0.0012199672805165822,0.036768554251581195,0.0033403383809343795,5725,ishd,0,50,60,2,2,5,female_ishd,bristol
62,female,4.346912542065905e-4,0.0012199672805165822,0.036768554251581195,0.0033403383809343795,5725,ishd,0,50,60,2,2,5,female_ishd,bristol
63,female,4.346912542065905e-4,0.0012199672805165822,0.036768554251581195,0.0033403383809343795,5725,ishd,0,50,60,2,2,5,female_ishd,bristol
64,female,4.346912542065905e-4,0.0012199672805165822,0.036768554251581195,0.0033403383809343795,5725,ishd,0,50,60,2,2,5,female_ishd,bristol
65,female,7.545522731389433e-4,0.0018408364343541327,0.05876874218796309,0.00563663159014089,5670,ishd,0,50,65,3,4,5,female_ishd,bristol
66,female,7.545522731389433e-4,0.0018408364343541327,0.05876874218796309,0.00563663159014089,5670,ishd,0,50,65,3,4,5,female_ishd,bristol
67,female,7.545522731389433e-4,0.0018408364343541327,0.05876874218796309,0.00563663159014089,5670,ishd,0,50,65,3,4,5,female_ishd,bristol
68,female,7.545522731389433e-4,0.0018408364343541327,0.05876874218796309,0.00563663159014089,5670,ishd,0,50,65,3,4,5,female_ishd,bristol
69,female,7.545522731389433e-4,0.0018408364343541327,0.05876874218796309,0.00563663159014089,5670,ishd,0,50,65,3,4,5,female_ishd,bristol
70,female,0.001406290920422055,0.002635748997411781,0.085788492902361,0.009712368133560852,5104,ishd,0,50,70,4,7,5,female_ishd,bristol
71,female,0.001406290920422055,0.002635748997411781,0.085788492902361,0.009712368133560852,5104,ishd,0,50,70,4,7,5,female_ishd,bristol
