age,sex,mort,ylds (years lived with disability)_rate_utrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
61,female,9.353266841709224e-5,4.6787016092322657e-4,0.007333846898504706,8.890556460844939e-4,27136,utrc,0,50,60,0,3,5,female_utrc,East Midlands
62,female,9.353266841709224e-5,4.6787016092322657e-4,0.007333846898504706,8.890556460844939e-4,27136,utrc,0,50,60,0,3,5,female_utrc,East Midlands
63,female,9.353266841709224e-5,4.6787016092322657e-4,0.007333846898504706,8.890556460844939e-4,27136,utrc,0,50,60,0,3,5,female_utrc,East Midlands
64,female,9.353266841709224e-5,4.6787016092322657e-4,0.007333846898504706,8.890556460844939e-4,27136,utrc,0,50,60,0,3,5,female_utrc,East Midlands
65,female,1.5260434345947617e-4,5.241588841921851e-4,0.008093443447849088,0.001015326681484431,27523,utrc,0,50,65,0,4,5,female_utrc,East Midlands
66,female,1.5260434345947617e-4,5.241588841921851e-4,0.008093443447849088,0.001015326681484431,27523,utrc,0,50,65,0,4,5,female_utrc,East Midlands
67,female,1.5260434345947617e-4,5.241588841921851e-4,0.008093443447849088,0.001015326681484431,27523,utrc,0,50,65,0,4,5,female_utrc,East Midlands
68,female,1.5260434345947617e-4,5.241588841921851e-4,0.008093443447849088,0.001015326681484431,27523,utrc,0,50,65,0,4,5,female_utrc,East Midlands
69,female,1.5260434345947617e-4,5.241588841921851e-4,0.008093443447849088,0.001015326681484431,27523,utrc,0,50,65,0,4,5,female_utrc,East Midlands
70,female,2.10786214664899e-4,5.479178518356342e-4,0.008229789934204082,0.0010847447489271468,24276,utrc,0,50,70,0,5,5,female_utrc,East Midlands
71,female,2.10786214664899e-4,5.479178518356342e-4,0.008229789934204082,0.0010847447489271468,24276,utrc,0,50,70,0,5,5,female_utrc,East Midlands
72,female,2.10786214664899e-4,5.479178518356342e-4,0.008229789934204082,0.0010847447489271468,24276,utrc,0,50,70,0,5,5,female_utrc,East Midlands
73,female,2.10786214664899e-4,5.479178518356342e-4,0.008229789934204082,0.0010847447489271468,24276,utrc,0,50,70,0,5,5,female_utrc,East Midlands
74,female,2.10786214664899e-4,5.479178518356342e-4,0.008229789934204082,0.0010847447489271468,24276,utrc,0,50,70,0,5,5,female_utrc,East Midlands
75,female,2.751924277631253e-4,5.024988776322447e-4,0.007101026076585017,0.0010331167793100695,17408,utrc,0,50,75,0,5,5,female_utrc,East Midlands
76,female,2.751924277631253e-4,5.024988776322447e-4,0.007101026076585017,0.0010331167793100695,17408,utrc,0,50,75,0,5,5,female_utrc,East Midlands
77,female,2.751924277631253e-4,5.024988776322447e-4,0.007101026076585017,0.0010331167793100695,17408,utrc,0,50,75,0,5,5,female_utrc,East Midlands
78,female,2.751924277631253e-4,5.024988776322447e-4,0.007101026076585017,0.0010331167793100695,17408,utrc,0,50,75,0,5,5,female_utrc,East Midlands
79,female,2.751924277631253e-4,5.024988776322447e-4,0.007101026076585017,0.0010331167793100695,17408,utrc,0,50,75,0,5,5,female_utrc,East Midlands
80,female,3.1677453809521555e-4,3.272981137248447e-4,0.004208440206611931,7.146044373016818e-4,13227,utrc,0,20,80,0,4,5,female_utrc,East Midlands
81,female,3.1677453809521555e-4,3.272981137248447e-4,0.004208440206611931,7.146044373016818e-4,13227,utrc,0,20,80,0,4,5,female_utrc,East Midlands
82,female,3.1677453809521555e-4,3.272981137248447e-4,0.004208440206611931,7.146044373016818e-4,13227,utrc,0,20,80,0,4,5,female_utrc,East Midlands
83,female,3.1677453809521555e-4,3.272981137248447e-4,0.004208440206611931,7.146044373016818e-4,13227,utrc,0,20,80,0,4,5,female_utrc,East Midlands
84,female,3.1677453809521555e-4,3.272981137248447e-4,0.004208440206611931,7.146044373016818e-4,13227,utrc,0,20,80,0,4,5,female_utrc,East Midlands
85,female,4.0626465217021495e-4,4.1789396838819403e-4,0.004611116462557191,9.164224079149083e-4,8733,utrc,0,20,85,0,4,5,female_utrc,East Midlands
86,female,4.0626465217021495e-4,4.1789396838819403e-4,0.004611116462557191,9.164224079149083e-4,8733,utrc,0,20,85,0,4,5,female_utrc,East Midlands
87,female,4.0626465217021495e-4,4.1789396838819403e-4,0.004611116462557191,9.164224079149083e-4,8733,utrc,0,20,85,0,4,5,female_utrc,East Midlands
88,female,4.0626465217021495e-4,4.1789396838819403e-4,0.004611116462557191,9.164224079149083e-4,8733,utrc,0,20,85,0,4,5,female_utrc,East Midlands
89,female,4.0626465217021495e-4,4.1789396838819403e-4,0.004611116462557191,9.164224079149083e-4,8733,utrc,0,20,85,0,4,5,female_utrc,East Midlands
90,female,4.471344248325961e-4,4.444510914946486e-4,0.003983824307886393,0.0010091614712439702,4335,utrc,0,10,90,0,2,5,female_utrc,East Midlands
91,female,4.471344248325961e-4,4.444510914946486e-4,0.003983824307886393,0.0010091614712439702,4335,utrc,0,10,90,0,2,5,female_utrc,East Midlands
92,female,4.471344248325961e-4,4.444510914946486e-4,0.003983824307886393,0.0010091614712439702,4335,utrc,0,10,90,0,2,5,female_utrc,East Midlands
93,female,4.471344248325961e-4,4.444510914946486e-4,0.003983824307886393,0.0010091614712439702,4335,utrc,0,10,90,0,2,5,female_utrc,East Midlands
94,female,4.471344248325961e-4,4.444510914946486e-4,0.003983824307886393,0.0010091614712439702,4335,utrc,0,10,90,0,2,5,female_utrc,East Midlands
95,female,5.223348736584006e-4,2.844482545246088e-4,8.892347758034635e-4,0.00117945949428804,1113,utrc,0,10,95,0,1,6,female_utrc,East Midlands
96,female,5.223348736584006e-4,2.844482545246088e-4,8.892347758034635e-4,0.00117945949428804,1113,utrc,0,10,95,0,1,6,female_utrc,East Midlands
97,female,5.223348736584006e-4,2.844482545246088e-4,8.892347758034635e-4,0.00117945949428804,1113,utrc,0,10,95,0,1,6,female_utrc,East Midlands
98,female,5.223348736584006e-4,2.844482545246088e-4,8.892347758034635e-4,0.00117945949428804,1113,utrc,0,10,95,0,1,6,female_utrc,East Midlands
99,female,5.223348736584006e-4,2.844482545246088e-4,8.892347758034635e-4,0.00117945949428804,1113,utrc,0,10,95,0,1,6,female_utrc,East Midlands
100,female,5.223348736584006e-4,2.844482545246088e-4,8.892347758034635e-4,0.00117945949428804,1113,utrc,0,10,95,0,1,6,female_utrc,East Midlands
