age,sex,mort,ylds (years lived with disability)_rate_brsc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,6432,brsc,0,10,0,0,0,5,female_brsc,nottingham
1,female,0,0,0,1e-8,6432,brsc,0,10,0,0,0,5,female_brsc,nottingham
2,female,0,0,0,1e-8,6432,brsc,0,10,0,0,0,5,female_brsc,nottingham
3,female,0,0,0,1e-8,6432,brsc,0,10,0,0,0,5,female_brsc,nottingham
4,female,0,0,0,1e-8,6432,brsc,0,10,0,0,0,5,female_brsc,nottingham
5,female,0,0,0,1e-8,6800,brsc,0,10,5,0,0,5,female_brsc,nottingham
6,female,0,0,0,1e-8,6800,brsc,0,10,5,0,0,5,female_brsc,nottingham
7,female,0,0,0,1e-8,6800,brsc,0,10,5,0,0,5,female_brsc,nottingham
8,female,0,0,0,1e-8,6800,brsc,0,10,5,0,0,5,female_brsc,nottingham
9,female,0,0,0,1e-8,6800,brsc,0,10,5,0,0,5,female_brsc,nottingham
10,female,0,0,0,1e-8,6254,brsc,0,50,10,0,0,5,female_brsc,nottingham
11,female,0,0,0,1e-8,6254,brsc,0,50,10,0,0,5,female_brsc,nottingham
12,female,0,0,0,1e-8,6254,brsc,0,50,10,0,0,5,female_brsc,nottingham
13,female,0,0,0,1e-8,6254,brsc,0,50,10,0,0,5,female_brsc,nottingham
14,female,0,0,0,1e-8,6254,brsc,0,50,10,0,0,5,female_brsc,nottingham
15,female,2.454012339684435e-7,2.4428927718689805e-6,2.9679371230784524e-5,3.048996570389184e-6,6499,brsc,0,50,15,0,0,5,female_brsc,nottingham
16,female,2.454012339684435e-7,2.4428927718689805e-6,2.9679371230784524e-5,3.048996570389184e-6,6499,brsc,0,50,15,0,0,5,female_brsc,nottingham
17,female,2.454012339684435e-7,2.4428927718689805e-6,2.9679371230784524e-5,3.048996570389184e-6,6499,brsc,0,50,15,0,0,5,female_brsc,nottingham
18,female,2.454012339684435e-7,2.4428927718689805e-6,2.9679371230784524e-5,3.048996570389184e-6,6499,brsc,0,50,15,0,0,5,female_brsc,nottingham
19,female,2.454012339684435e-7,2.4428927718689805e-6,2.9679371230784524e-5,3.048996570389184e-6,6499,brsc,0,50,15,0,0,5,female_brsc,nottingham
20,female,9.268547783136321e-7,1.0930877362467715e-5,1.3138558184052143e-4,1.3364161837799483e-5,8039,brsc,0,50,20,0,0,5,female_brsc,nottingham
21,female,9.268547783136321e-7,1.0930877362467715e-5,1.3138558184052143e-4,1.3364161837799483e-5,8039,brsc,0,50,20,0,0,5,female_brsc,nottingham
22,female,9.268547783136321e-7,1.0930877362467715e-5,1.3138558184052143e-4,1.3364161837799483e-5,8039,brsc,0,50,20,0,0,5,female_brsc,nottingham
23,female,9.268547783136321e-7,1.0930877362467715e-5,1.3138558184052143e-4,1.3364161837799483e-5,8039,brsc,0,50,20,0,0,5,female_brsc,nottingham
24,female,9.268547783136321e-7,1.0930877362467715e-5,1.3138558184052143e-4,1.3364161837799483e-5,8039,brsc,0,50,20,0,0,5,female_brsc,nottingham
25,female,6.782572911993727e-6,8.48250519654319e-5,9.972351210381333e-4,1.1258397410904327e-4,8443,brsc,0,50,25,0,0,5,female_brsc,nottingham
26,female,6.782572911993727e-6,8.48250519654319e-5,9.972351210381333e-4,1.1258397410904327e-4,8443,brsc,0,50,25,0,0,5,female_brsc,nottingham
27,female,6.782572911993727e-6,8.48250519654319e-5,9.972351210381333e-4,1.1258397410904327e-4,8443,brsc,0,50,25,0,0,5,female_brsc,nottingham
28,female,6.782572911993727e-6,8.48250519654319e-5,9.972351210381333e-4,1.1258397410904327e-4,8443,brsc,0,50,25,0,0,5,female_brsc,nottingham
29,female,6.782572911993727e-6,8.48250519654319e-5,9.972351210381333e-4,1.1258397410904327e-4,8443,brsc,0,50,25,0,0,5,female_brsc,nottingham
30,female,3.964971322283244e-5,3.0411090602413507e-4,0.003678461914883818,4.2391730712511446e-4,7254,brsc,0,50,30,0,0,5,female_brsc,nottingham
31,female,3.964971322283244e-5,3.0411090602413507e-4,0.003678461914883818,4.2391730712511446e-4,7254,brsc,0,50,30,0,0,5,female_brsc,nottingham
32,female,3.964971322283244e-5,3.0411090602413507e-4,0.003678461914883818,4.2391730712511446e-4,7254,brsc,0,50,30,0,0,5,female_brsc,nottingham
33,female,3.964971322283244e-5,3.0411090602413507e-4,0.003678461914883818,4.2391730712511446e-4,7254,brsc,0,50,30,0,0,5,female_brsc,nottingham
