age,sex,mort,ylds (years lived with disability)_rate_strk,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,9.130716817884351e-7,1.941922582735758e-5,0,5.6069234888006595e-5,64941,strk,0,10,0,0,0,5,male_strk,london
1,male,9.130716817884351e-7,1.941922582735758e-5,0,5.6069234888006595e-5,64941,strk,0,10,0,0,0,5,male_strk,london
2,male,9.130716817884351e-7,1.941922582735758e-5,0,5.6069234888006595e-5,64941,strk,0,10,0,0,0,5,male_strk,london
3,male,9.130716817884351e-7,1.941922582735758e-5,0,5.6069234888006595e-5,64941,strk,0,10,0,0,0,5,male_strk,london
4,male,9.130716817884351e-7,1.941922582735758e-5,0,5.6069234888006595e-5,64941,strk,0,10,0,0,0,5,male_strk,london
5,male,4.5572121176841226e-007,5.4939399964811986e-5,1.2578706576172623e-4,5.196286823800591e-5,61123,strk,0,10,5,0,0,5,male_strk,london
6,male,4.5572121176841226e-007,5.4939399964811986e-5,1.2578706576172623e-4,5.196286823800591e-5,61123,strk,0,10,5,0,0,5,male_strk,london
7,male,4.5572121176841226e-007,5.4939399964811986e-5,1.2578706576172623e-4,5.196286823800591e-5,61123,strk,0,10,5,0,0,5,male_strk,london
8,male,4.5572121176841226e-007,5.4939399964811986e-5,1.2578706576172623e-4,5.196286823800591e-5,61123,strk,0,10,5,0,0,5,male_strk,london
9,male,4.5572121176841226e-007,5.4939399964811986e-5,1.2578706576172623e-4,5.196286823800591e-5,61123,strk,0,10,5,0,0,5,male_strk,london
10,male,5.170236110962198e-7,8.9455339417229e-5,3.3429804541124455e-4,4.832799430284593e-5,52369,strk,0,50,10,0,0,5,male_strk,london
11,male,5.170236110962198e-7,8.9455339417229e-5,3.3429804541124455e-4,4.832799430284593e-5,52369,strk,0,50,10,0,0,5,male_strk,london
12,male,5.170236110962198e-7,8.9455339417229e-5,3.3429804541124455e-4,4.832799430284593e-5,52369,strk,0,50,10,0,0,5,male_strk,london
13,male,5.170236110962198e-7,8.9455339417229e-5,3.3429804541124455e-4,4.832799430284593e-5,52369,strk,0,50,10,0,0,5,male_strk,london
14,male,5.170236110962198e-7,8.9455339417229e-5,3.3429804541124455e-4,4.832799430284593e-5,52369,strk,0,50,10,0,0,5,male_strk,london
15,male,1.919746176538703e-6,1.221987900372423e-4,4.4585896542782133e-4,4.62007447353638e-5,49081,strk,0,50,15,0,0,5,male_strk,london
16,male,1.919746176538703e-6,1.221987900372423e-4,4.4585896542782133e-4,4.62007447353638e-5,49081,strk,0,50,15,0,0,5,male_strk,london
17,male,1.919746176538703e-6,1.221987900372423e-4,4.4585896542782133e-4,4.62007447353638e-5,49081,strk,0,50,15,0,0,5,male_strk,london
18,male,1.919746176538703e-6,1.221987900372423e-4,4.4585896542782133e-4,4.62007447353638e-5,49081,strk,0,50,15,0,0,5,male_strk,london
