age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,11031,lvrc,0,10,0,0,0,5,male_lvrc,northeast
1,male,0,0,0,1e-8,11031,lvrc,0,10,0,0,0,5,male_lvrc,northeast
2,male,0,0,0,1e-8,11031,lvrc,0,10,0,0,0,5,male_lvrc,northeast
3,male,0,0,0,1e-8,11031,lvrc,0,10,0,0,0,5,male_lvrc,northeast
4,male,0,0,0,1e-8,11031,lvrc,0,10,0,0,0,5,male_lvrc,northeast
5,male,2.131699597679932e-7,1.368967036711234e-7,0,6.369173023045669e-7,11606,lvrc,0,10,5,0,0,5,male_lvrc,northeast
6,male,2.131699597679932e-7,1.368967036711234e-7,0,6.369173023045669e-7,11606,lvrc,0,10,5,0,0,5,male_lvrc,northeast
7,male,2.131699597679932e-7,1.368967036711234e-7,0,6.369173023045669e-7,11606,lvrc,0,10,5,0,0,5,male_lvrc,northeast
8,male,2.131699597679932e-7,1.368967036711234e-7,0,6.369173023045669e-7,11606,lvrc,0,10,5,0,0,5,male_lvrc,northeast
9,male,2.131699597679932e-7,1.368967036711234e-7,0,6.369173023045669e-7,11606,lvrc,0,10,5,0,0,5,male_lvrc,northeast
10,male,5.480287258559827e-7,3.565802761507394e-7,0,1.6374587452392315e-6,10759,lvrc,0,50,10,0,0,5,male_lvrc,northeast
11,male,5.480287258559827e-7,3.565802761507394e-7,0,1.6374587452392315e-6,10759,lvrc,0,50,10,0,0,5,male_lvrc,northeast
12,male,5.480287258559827e-7,3.565802761507394e-7,0,1.6374587452392315e-6,10759,lvrc,0,50,10,0,0,5,male_lvrc,northeast
13,male,5.480287258559827e-7,3.565802761507394e-7,0,1.6374587452392315e-6,10759,lvrc,0,50,10,0,0,5,male_lvrc,northeast
14,male,5.480287258559827e-7,3.565802761507394e-7,0,1.6374587452392315e-6,10759,lvrc,0,50,10,0,0,5,male_lvrc,northeast
15,male,8.902968566606189e-7,6.771495477329551e-7,0,3.082896136111464e-6,11180,lvrc,0,50,15,0,0,5,male_lvrc,northeast
16,male,8.902968566606189e-7,6.771495477329551e-7,0,3.082896136111464e-6,11180,lvrc,0,50,15,0,0,5,male_lvrc,northeast
17,male,8.902968566606189e-7,6.771495477329551e-7,0,3.082896136111464e-6,11180,lvrc,0,50,15,0,0,5,male_lvrc,northeast
18,male,8.902968566606189e-7,6.771495477329551e-7,0,3.082896136111464e-6,11180,lvrc,0,50,15,0,0,5,male_lvrc,northeast
19,male,8.902968566606189e-7,6.771495477329551e-7,0,3.082896136111464e-6,11180,lvrc,0,50,15,0,0,5,male_lvrc,northeast
20,male,1.5361178843058063e-6,1.2921121256836652e-6,0,5.943383304774265e-6,13061,lvrc,0,50,20,0,0,5,male_lvrc,northeast
21,male,1.5361178843058063e-6,1.2921121256836652e-6,0,5.943383304774265e-6,13061,lvrc,0,50,20,0,0,5,male_lvrc,northeast
22,male,1.5361178843058063e-6,1.2921121256836652e-6,0,5.943383304774265e-6,13061,lvrc,0,50,20,0,0,5,male_lvrc,northeast
23,male,1.5361178843058063e-6,1.2921121256836652e-6,0,5.943383304774265e-6,13061,lvrc,0,50,20,0,0,5,male_lvrc,northeast
24,male,1.5361178843058063e-6,1.2921121256836652e-6,0,5.943383304774265e-6,13061,lvrc,0,50,20,0,0,5,male_lvrc,northeast
25,male,2.629519331353471e-6,1.9875076056716137e-6,0,7.281476705893698e-6,14017,lvrc,0,50,25,0,0,5,male_lvrc,northeast
26,male,2.629519331353471e-6,1.9875076056716137e-6,0,7.281476705893698e-6,14017,lvrc,0,50,25,0,0,5,male_lvrc,northeast
27,male,2.629519331353471e-6,1.9875076056716137e-6,0,7.281476705893698e-6,14017,lvrc,0,50,25,0,0,5,male_lvrc,northeast
28,male,2.629519331353471e-6,1.9875076056716137e-6,0,7.281476705893698e-6,14017,lvrc,0,50,25,0,0,5,male_lvrc,northeast
29,male,2.629519331353471e-6,1.9875076056716137e-6,0,7.281476705893698e-6,14017,lvrc,0,50,25,0,0,5,male_lvrc,northeast
30,male,6.4960218254557495e-6,5.2085364383219805e-6,0,1.8765428191350572e-5,12938,lvrc,0,50,30,0,0,5,male_lvrc,northeast
31,male,6.4960218254557495e-6,5.2085364383219805e-6,0,1.8765428191350572e-5,12938,lvrc,0,50,30,0,0,5,male_lvrc,northeast
32,male,6.4960218254557495e-6,5.2085364383219805e-6,0,1.8765428191350572e-5,12938,lvrc,0,50,30,0,0,5,male_lvrc,northeast
33,male,6.4960218254557495e-6,5.2085364383219805e-6,0,1.8765428191350572e-5,12938,lvrc,0,50,30,0,0,5,male_lvrc,northeast
34,male,6.4960218254557495e-6,5.2085364383219805e-6,0,1.8765428191350572e-5,12938,lvrc,0,50,30,0,0,5,male_lvrc,northeast
35,male,8.053976519177561e-6,5.2081382581936426e-6,0,1.7730014652584425e-5,12403,lvrc,0,50,35,0,0,5,male_lvrc,northeast
36,male,8.053976519177561e-6,5.2081382581936426e-6,0,1.7730014652584425e-5,12403,lvrc,0,50,35,0,0,5,male_lvrc,northeast
37,male,8.053976519177561e-6,5.2081382581936426e-6,0,1.7730014652584425e-5,12403,lvrc,0,50,35,0,0,5,male_lvrc,northeast
38,male,8.053976519177561e-6,5.2081382581936426e-6,0,1.7730014652584425e-5,12403,lvrc,0,50,35,0,0,5,male_lvrc,northeast
39,male,8.053976519177561e-6,5.2081382581936426e-6,0,1.7730014652584425e-5,12403,lvrc,0,50,35,0,0,5,male_lvrc,northeast
40,male,1.4809141121097714e-5,9.042418352348865e-6,0,3.0150694048366072e-5,11467,lvrc,0,50,40,0,0,5,male_lvrc,northeast
41,male,1.4809141121097714e-5,9.042418352348865e-6,0,3.0150694048366072e-5,11467,lvrc,0,50,40,0,0,5,male_lvrc,northeast
42,male,1.4809141121097714e-5,9.042418352348865e-6,0,3.0150694048366072e-5,11467,lvrc,0,50,40,0,0,5,male_lvrc,northeast
43,male,1.4809141121097714e-5,9.042418352348865e-6,0,3.0150694048366072e-5,11467,lvrc,0,50,40,0,0,5,male_lvrc,northeast
44,male,1.4809141121097714e-5,9.042418352348865e-6,0,3.0150694048366072e-5,11467,lvrc,0,50,40,0,0,5,male_lvrc,northeast
45,male,2.865173707283219e-5,1.353958430212007e-5,0,4.7514683357081004e-5,13367,lvrc,0,50,45,0,0,5,male_lvrc,northeast
46,male,2.865173707283219e-5,1.353958430212007e-5,0,4.7514683357081004e-5,13367,lvrc,0,50,45,0,0,5,male_lvrc,northeast
47,male,2.865173707283219e-5,1.353958430212007e-5,0,4.7514683357081004e-5,13367,lvrc,0,50,45,0,0,5,male_lvrc,northeast
48,male,2.865173707283219e-5,1.353958430212007e-5,0,4.7514683357081004e-5,13367,lvrc,0,50,45,0,0,5,male_lvrc,northeast
49,male,2.865173707283219e-5,1.353958430212007e-5,0,4.7514683357081004e-5,13367,lvrc,0,50,45,0,0,5,male_lvrc,northeast
50,male,5.330216579930345e-5,2.095334967242464e-5,0,7.771713224044486e-5,14280,lvrc,0,50,50,0,1,5,male_lvrc,northeast
51,male,5.330216579930345e-5,2.095334967242464e-5,0,7.771713224044486e-5,14280,lvrc,0,50,50,0,1,5,male_lvrc,northeast
52,male,5.330216579930345e-5,2.095334967242464e-5,0,7.771713224044486e-5,14280,lvrc,0,50,50,0,1,5,male_lvrc,northeast
53,male,5.330216579930345e-5,2.095334967242464e-5,0,7.771713224044486e-5,14280,lvrc,0,50,50,0,1,5,male_lvrc,northeast
54,male,5.330216579930345e-5,2.095334967242464e-5,0,7.771713224044486e-5,14280,lvrc,0,50,50,0,1,5,male_lvrc,northeast
55,male,1.0475441151238753e-4,3.489070219152536e-5,1.2331493849569024e-5,1.3494615276246497e-4,13332,lvrc,0,50,55,0,1,5,male_lvrc,northeast
56,male,1.0475441151238753e-4,3.489070219152536e-5,1.2331493849569024e-5,1.3494615276246497e-4,13332,lvrc,0,50,55,0,1,5,male_lvrc,northeast
57,male,1.0475441151238753e-4,3.489070219152536e-5,1.2331493849569024e-5,1.3494615276246497e-4,13332,lvrc,0,50,55,0,1,5,male_lvrc,northeast
58,male,1.0475441151238753e-4,3.489070219152536e-5,1.2331493849569024e-5,1.3494615276246497e-4,13332,lvrc,0,50,55,0,1,5,male_lvrc,northeast
59,male,1.0475441151238753e-4,3.489070219152536e-5,1.2331493849569024e-5,1.3494615276246497e-4,13332,lvrc,0,50,55,0,1,5,male_lvrc,northeast
60,male,1.903909086220329e-4,5.436593350165658e-5,3.9499130637114776e-5,2.2001520503043377e-4,11721,lvrc,0,50,60,0,2,5,male_lvrc,northeast
61,male,1.903909086220329e-4,5.436593350165658e-5,3.9499130637114776e-5,2.2001520503043377e-4,11721,lvrc,0,50,60,0,2,5,male_lvrc,northeast
62,male,1.903909086220329e-4,5.436593350165658e-5,3.9499130637114776e-5,2.2001520503043377e-4,11721,lvrc,0,50,60,0,2,5,male_lvrc,northeast
63,male,1.903909086220329e-4,5.436593350165658e-5,3.9499130637114776e-5,2.2001520503043377e-4,11721,lvrc,0,50,60,0,2,5,male_lvrc,northeast
64,male,1.903909086220329e-4,5.436593350165658e-5,3.9499130637114776e-5,2.2001520503043377e-4,11721,lvrc,0,50,60,0,2,5,male_lvrc,northeast
65,male,2.9881146553393894e-4,8.629448690995311e-5,2.124389078782283e-4,3.5027553566060516e-4,11508,lvrc,0,50,65,0,3,5,male_lvrc,northeast
66,male,2.9881146553393894e-4,8.629448690995311e-5,2.124389078782283e-4,3.5027553566060516e-4,11508,lvrc,0,50,65,0,3,5,male_lvrc,northeast
67,male,2.9881146553393894e-4,8.629448690995311e-5,2.124389078782283e-4,3.5027553566060516e-4,11508,lvrc,0,50,65,0,3,5,male_lvrc,northeast
68,male,2.9881146553393894e-4,8.629448690995311e-5,2.124389078782283e-4,3.5027553566060516e-4,11508,lvrc,0,50,65,0,3,5,male_lvrc,northeast
