age,sex,mort,ylds (years lived with disability)_rate_adaod,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,14431,adaod,0,10,0,0,0,5,female_adaod,North East England
1,female,0,0,0,1e-8,14431,adaod,0,10,0,0,0,5,female_adaod,North East England
2,female,0,0,0,1e-8,14431,adaod,0,10,0,0,0,5,female_adaod,North East England
3,female,0,0,0,1e-8,14431,adaod,0,10,0,0,0,5,female_adaod,North East England
4,female,0,0,0,1e-8,14431,adaod,0,10,0,0,0,5,female_adaod,North East England
5,female,0,0,0,1e-8,15200,adaod,0,10,5,0,0,5,female_adaod,North East England
6,female,0,0,0,1e-8,15200,adaod,0,10,5,0,0,5,female_adaod,North East England
7,female,0,0,0,1e-8,15200,adaod,0,10,5,0,0,5,female_adaod,North East England
8,female,0,0,0,1e-8,15200,adaod,0,10,5,0,0,5,female_adaod,North East England
9,female,0,0,0,1e-8,15200,adaod,0,10,5,0,0,5,female_adaod,North East England
10,female,0,0,0,1e-8,14104,adaod,0,50,10,0,0,5,female_adaod,North East England
11,female,0,0,0,1e-8,14104,adaod,0,50,10,0,0,5,female_adaod,North East England
12,female,0,0,0,1e-8,14104,adaod,0,50,10,0,0,5,female_adaod,North East England
13,female,0,0,0,1e-8,14104,adaod,0,50,10,0,0,5,female_adaod,North East England
14,female,0,0,0,1e-8,14104,adaod,0,50,10,0,0,5,female_adaod,North East England
15,female,0,0,0,1e-8,14531,adaod,0,50,15,0,0,5,female_adaod,North East England
16,female,0,0,0,1e-8,14531,adaod,0,50,15,0,0,5,female_adaod,North East England
17,female,0,0,0,1e-8,14531,adaod,0,50,15,0,0,5,female_adaod,North East England
18,female,0,0,0,1e-8,14531,adaod,0,50,15,0,0,5,female_adaod,North East England
19,female,0,0,0,1e-8,14531,adaod,0,50,15,0,0,5,female_adaod,North East England
20,female,0,0,0,1e-8,16711,adaod,0,50,20,0,0,5,female_adaod,North East England
21,female,0,0,0,1e-8,16711,adaod,0,50,20,0,0,5,female_adaod,North East England
22,female,0,0,0,1e-8,16711,adaod,0,50,20,0,0,5,female_adaod,North East England
23,female,0,0,0,1e-8,16711,adaod,0,50,20,0,0,5,female_adaod,North East England
24,female,0,0,0,1e-8,16711,adaod,0,50,20,0,0,5,female_adaod,North East England
25,female,0,0,0,1e-8,18190,adaod,0,50,25,0,0,5,female_adaod,North East England
26,female,0,0,0,1e-8,18190,adaod,0,50,25,0,0,5,female_adaod,North East England
27,female,0,0,0,1e-8,18190,adaod,0,50,25,0,0,5,female_adaod,North East England
28,female,0,0,0,1e-8,18190,adaod,0,50,25,0,0,5,female_adaod,North East England
29,female,0,0,0,1e-8,18190,adaod,0,50,25,0,0,5,female_adaod,North East England
30,female,0,0,0,1e-8,17395,adaod,0,50,30,0,0,5,female_adaod,North East England
31,female,0,0,0,1e-8,17395,adaod,0,50,30,0,0,5,female_adaod,North East England
32,female,0,0,0,1e-8,17395,adaod,0,50,30,0,0,5,female_adaod,North East England
33,female,0,0,0,1e-8,17395,adaod,0,50,30,0,0,5,female_adaod,North East England
34,female,0,0,0,1e-8,17395,adaod,0,50,30,0,0,5,female_adaod,North East England
35,female,0,0,0,1e-8,16305,adaod,0,50,35,0,0,5,female_adaod,North East England
36,female,0,0,0,1e-8,16305,adaod,0,50,35,0,0,5,female_adaod,North East England
37,female,0,0,0,1e-8,16305,adaod,0,50,35,0,0,5,female_adaod,North East England
38,female,0,0,0,1e-8,16305,adaod,0,50,35,0,0,5,female_adaod,North East England
39,female,0,0,0,1e-8,16305,adaod,0,50,35,0,0,5,female_adaod,North East England
40,female,1.7057307252209604e-6,9.687613070570324e-6,7.275715416047153e-5,4.3222155963522886e-5,15593,adaod,0,50,40,0,0,5,female_adaod,North East England
41,female,1.7057307252209604e-6,9.687613070570324e-6,7.275715416047153e-5,4.3222155963522886e-5,15593,adaod,0,50,40,0,0,5,female_adaod,North East England
42,female,1.7057307252209604e-6,9.687613070570324e-6,7.275715416047153e-5,4.3222155963522886e-5,15593,adaod,0,50,40,0,0,5,female_adaod,North East England
43,female,1.7057307252209604e-6,9.687613070570324e-6,7.275715416047153e-5,4.3222155963522886e-5,15593,adaod,0,50,40,0,0,5,female_adaod,North East England
44,female,1.7057307252209604e-6,9.687613070570324e-6,7.275715416047153e-5,4.3222155963522886e-5,15593,adaod,0,50,40,0,0,5,female_adaod,North East England
