age,sex,mort,ylds (years lived with disability)_rate_stmc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,41816,stmc,0,10,0,0,0,5,female_stmc,North West England
1,female,0,0,0,1e-8,41816,stmc,0,10,0,0,0,5,female_stmc,North West England
2,female,0,0,0,1e-8,41816,stmc,0,10,0,0,0,5,female_stmc,North West England
3,female,0,0,0,1e-8,41816,stmc,0,10,0,0,0,5,female_stmc,North West England
4,female,0,0,0,1e-8,41816,stmc,0,10,0,0,0,5,female_stmc,North West England
5,female,0,0,0,1e-8,44055,stmc,0,10,5,0,0,5,female_stmc,North West England
6,female,0,0,0,1e-8,44055,stmc,0,10,5,0,0,5,female_stmc,North West England
7,female,0,0,0,1e-8,44055,stmc,0,10,5,0,0,5,female_stmc,North West England
8,female,0,0,0,1e-8,44055,stmc,0,10,5,0,0,5,female_stmc,North West England
9,female,0,0,0,1e-8,44055,stmc,0,10,5,0,0,5,female_stmc,North West England
10,female,0,0,0,1e-8,40864,stmc,0,50,10,0,0,5,female_stmc,North West England
11,female,0,0,0,1e-8,40864,stmc,0,50,10,0,0,5,female_stmc,North West England
12,female,0,0,0,1e-8,40864,stmc,0,50,10,0,0,5,female_stmc,North West England
13,female,0,0,0,1e-8,40864,stmc,0,50,10,0,0,5,female_stmc,North West England
14,female,0,0,0,1e-8,40864,stmc,0,50,10,0,0,5,female_stmc,North West England
15,female,2.0038306669850347e-7,1.626651870376799e-7,1.4352506752169486e-6,4.812176877861226e-7,40790,stmc,0,50,15,0,0,5,female_stmc,North West England
16,female,2.0038306669850347e-7,1.626651870376799e-7,1.4352506752169486e-6,4.812176877861226e-7,40790,stmc,0,50,15,0,0,5,female_stmc,North West England
17,female,2.0038306669850347e-7,1.626651870376799e-7,1.4352506752169486e-6,4.812176877861226e-7,40790,stmc,0,50,15,0,0,5,female_stmc,North West England
18,female,2.0038306669850347e-7,1.626651870376799e-7,1.4352506752169486e-6,4.812176877861226e-7,40790,stmc,0,50,15,0,0,5,female_stmc,North West England
19,female,2.0038306669850347e-7,1.626651870376799e-7,1.4352506752169486e-6,4.812176877861226e-7,40790,stmc,0,50,15,0,0,5,female_stmc,North West England
20,female,5.235899362160339e-7,5.061896784839658e-7,4.680416780819919e-6,1.4444917916766576e-6,45346,stmc,0,50,20,0,0,5,female_stmc,North West England
21,female,5.235899362160339e-7,5.061896784839658e-7,4.680416780819919e-6,1.4444917916766576e-6,45346,stmc,0,50,20,0,0,5,female_stmc,North West England
22,female,5.235899362160339e-7,5.061896784839658e-7,4.680416780819919e-6,1.4444917916766576e-6,45346,stmc,0,50,20,0,0,5,female_stmc,North West England
23,female,5.235899362160339e-7,5.061896784839658e-7,4.680416780819919e-6,1.4444917916766576e-6,45346,stmc,0,50,20,0,0,5,female_stmc,North West England
24,female,5.235899362160339e-7,5.061896784839658e-7,4.680416780819919e-6,1.4444917916766576e-6,45346,stmc,0,50,20,0,0,5,female_stmc,North West England
25,female,1.7609586893716373e-6,1.8008674504320176e-6,1.6762431124359367e-5,5.11037839624407e-6,51062,stmc,0,50,25,0,0,5,female_stmc,North West England
26,female,1.7609586893716373e-6,1.8008674504320176e-6,1.6762431124359367e-5,5.11037839624407e-6,51062,stmc,0,50,25,0,0,5,female_stmc,North West England
27,female,1.7609586893716373e-6,1.8008674504320176e-6,1.6762431124359367e-5,5.11037839624407e-6,51062,stmc,0,50,25,0,0,5,female_stmc,North West England
28,female,1.7609586893716373e-6,1.8008674504320176e-6,1.6762431124359367e-5,5.11037839624407e-6,51062,stmc,0,50,25,0,0,5,female_stmc,North West England
29,female,1.7609586893716373e-6,1.8008674504320176e-6,1.6762431124359367e-5,5.11037839624407e-6,51062,stmc,0,50,25,0,0,5,female_stmc,North West England
