age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
40,male,1.5182023966917441e-5,9.137211428737096e-6,0,3.0581016915833566e-5,15345,lvrc,0,50,40,0,0,5,male_lvrc,North East England
41,male,1.5182023966917441e-5,9.137211428737096e-6,0,3.0581016915833566e-5,15345,lvrc,0,50,40,0,0,5,male_lvrc,North East England
42,male,1.5182023966917441e-5,9.137211428737096e-6,0,3.0581016915833566e-5,15345,lvrc,0,50,40,0,0,5,male_lvrc,North East England
43,male,1.5182023966917441e-5,9.137211428737096e-6,0,3.0581016915833566e-5,15345,lvrc,0,50,40,0,0,5,male_lvrc,North East England
44,male,1.5182023966917441e-5,9.137211428737096e-6,0,3.0581016915833566e-5,15345,lvrc,0,50,40,0,0,5,male_lvrc,North East England
45,male,3.087789784051712e-5,1.4371130924859565e-5,0,5.0721838660017786e-5,17854,lvrc,0,50,45,0,1,5,male_lvrc,North East England
46,male,3.087789784051712e-5,1.4371130924859565e-5,0,5.0721838660017786e-5,17854,lvrc,0,50,45,0,1,5,male_lvrc,North East England
47,male,3.087789784051712e-5,1.4371130924859565e-5,0,5.0721838660017786e-5,17854,lvrc,0,50,45,0,1,5,male_lvrc,North East England
48,male,3.087789784051712e-5,1.4371130924859565e-5,0,5.0721838660017786e-5,17854,lvrc,0,50,45,0,1,5,male_lvrc,North East England
49,male,3.087789784051712e-5,1.4371130924859565e-5,0,5.0721838660017786e-5,17854,lvrc,0,50,45,0,1,5,male_lvrc,North East England
50,male,5.474067746355071e-5,2.120428913035105e-5,0,7.90249180567463e-5,19109,lvrc,0,50,50,0,1,5,male_lvrc,North East England
51,male,5.474067746355071e-5,2.120428913035105e-5,0,7.90249180567463e-5,19109,lvrc,0,50,50,0,1,5,male_lvrc,North East England
52,male,5.474067746355071e-5,2.120428913035105e-5,0,7.90249180567463e-5,19109,lvrc,0,50,50,0,1,5,male_lvrc,North East England
53,male,5.474067746355071e-5,2.120428913035105e-5,0,7.90249180567463e-5,19109,lvrc,0,50,50,0,1,5,male_lvrc,North East England
54,male,5.474067746355071e-5,2.120428913035105e-5,0,7.90249180567463e-5,19109,lvrc,0,50,50,0,1,5,male_lvrc,North East England
55,male,1.0641266209912836e-4,3.5090045651678324e-5,9.255900219356989e-6,1.3614921259792788e-4,17762,lvrc,0,50,55,0,2,5,male_lvrc,North East England
56,male,1.0641266209912836e-4,3.5090045651678324e-5,9.255900219356989e-6,1.3614921259792788e-4,17762,lvrc,0,50,55,0,2,5,male_lvrc,North East England
57,male,1.0641266209912836e-4,3.5090045651678324e-5,9.255900219356989e-6,1.3614921259792788e-4,17762,lvrc,0,50,55,0,2,5,male_lvrc,North East England
58,male,1.0641266209912836e-4,3.5090045651678324e-5,9.255900219356989e-6,1.3614921259792788e-4,17762,lvrc,0,50,55,0,2,5,male_lvrc,North East England
59,male,1.0641266209912836e-4,3.5090045651678324e-5,9.255900219356989e-6,1.3614921259792788e-4,17762,lvrc,0,50,55,0,2,5,male_lvrc,North East England
60,male,1.9042463845932723e-4,5.402037548370903e-5,4.234774414499207e-5,2.1909457918472145e-4,15490,lvrc,0,50,60,0,3,5,male_lvrc,North East England
61,male,1.9042463845932723e-4,5.402037548370903e-5,4.234774414499207e-5,2.1909457918472145e-4,15490,lvrc,0,50,60,0,3,5,male_lvrc,North East England
62,male,1.9042463845932723e-4,5.402037548370903e-5,4.234774414499207e-5,2.1909457918472145e-4,15490,lvrc,0,50,60,0,3,5,male_lvrc,North East England
63,male,1.9042463845932723e-4,5.402037548370903e-5,4.234774414499207e-5,2.1909457918472145e-4,15490,lvrc,0,50,60,0,3,5,male_lvrc,North East England
64,male,1.9042463845932723e-4,5.402037548370903e-5,4.234774414499207e-5,2.1909457918472145e-4,15490,lvrc,0,50,60,0,3,5,male_lvrc,North East England
65,male,2.99722529159235e-4,8.592376000576427e-5,2.0736130585401807e-4,3.497251117762002e-4,15237,lvrc,0,50,65,0,5,5,male_lvrc,North East England
66,male,2.99722529159235e-4,8.592376000576427e-5,2.0736130585401807e-4,3.497251117762002e-4,15237,lvrc,0,50,65,0,5,5,male_lvrc,North East England
67,male,2.99722529159235e-4,8.592376000576427e-5,2.0736130585401807e-4,3.497251117762002e-4,15237,lvrc,0,50,65,0,5,5,male_lvrc,North East England
68,male,2.99722529159235e-4,8.592376000576427e-5,2.0736130585401807e-4,3.497251117762002e-4,15237,lvrc,0,50,65,0,5,5,male_lvrc,North East England
69,male,2.99722529159235e-4,8.592376000576427e-5,2.0736130585401807e-4,3.497251117762002e-4,15237,lvrc,0,50,65,0,5,5,male_lvrc,North East England
70,male,3.7397446619205215e-4,9.897882913932763e-5,2.137099617132376e-4,4.156320824695829e-4,12182,lvrc,0,50,70,0,5,5,male_lvrc,North East England
71,male,3.7397446619205215e-4,9.897882913932763e-5,2.137099617132376e-4,4.156320824695829e-4,12182,lvrc,0,50,70,0,5,5,male_lvrc,North East England
72,male,3.7397446619205215e-4,9.897882913932763e-5,2.137099617132376e-4,4.156320824695829e-4,12182,lvrc,0,50,70,0,5,5,male_lvrc,North East England
73,male,3.7397446619205215e-4,9.897882913932763e-5,2.137099617132376e-4,4.156320824695829e-4,12182,lvrc,0,50,70,0,5,5,male_lvrc,North East England
74,male,3.7397446619205215e-4,9.897882913932763e-5,2.137099617132376e-4,4.156320824695829e-4,12182,lvrc,0,50,70,0,5,5,male_lvrc,North East England
75,male,5.52264720762763e-4,1.264422590091841e-4,1.8670884352882063e-4,5.637736145302469e-4,8601,lvrc,0,50,75,0,5,5,male_lvrc,North East England
76,male,5.52264720762763e-4,1.264422590091841e-4,1.8670884352882063e-4,5.637736145302469e-4,8601,lvrc,0,50,75,0,5,5,male_lvrc,North East England
77,male,5.52264720762763e-4,1.264422590091841e-4,1.8670884352882063e-4,5.637736145302469e-4,8601,lvrc,0,50,75,0,5,5,male_lvrc,North East England
78,male,5.52264720762763e-4,1.264422590091841e-4,1.8670884352882063e-4,5.637736145302469e-4,8601,lvrc,0,50,75,0,5,5,male_lvrc,North East England
79,male,5.52264720762763e-4,1.264422590091841e-4,1.8670884352882063e-4,5.637736145302469e-4,8601,lvrc,0,50,75,0,5,5,male_lvrc,North East England
80,male,6.904792929641497e-4,1.554766941555279e-4,1.6419408429508783e-4,7.107579483780653e-4,5977,lvrc,0,20,80,0,4,5,male_lvrc,North East England
81,male,6.904792929641497e-4,1.554766941555279e-4,1.6419408429508783e-4,7.107579483780653e-4,5977,lvrc,0,20,80,0,4,5,male_lvrc,North East England
82,male,6.904792929641497e-4,1.554766941555279e-4,1.6419408429508783e-4,7.107579483780653e-4,5977,lvrc,0,20,80,0,4,5,male_lvrc,North East England
83,male,6.904792929641497e-4,1.554766941555279e-4,1.6419408429508783e-4,7.107579483780653e-4,5977,lvrc,0,20,80,0,4,5,male_lvrc,North East England
84,male,6.904792929641497e-4,1.554766941555279e-4,1.6419408429508783e-4,7.107579483780653e-4,5977,lvrc,0,20,80,0,4,5,male_lvrc,North East England
85,male,8.645714258339522e-4,1.91177819124457e-4,1.9465307408818153e-4,8.896255947986359e-4,3050,lvrc,0,20,85,0,3,5,male_lvrc,North East England
86,male,8.645714258339522e-4,1.91177819124457e-4,1.9465307408818153e-4,8.896255947986359e-4,3050,lvrc,0,20,85,0,3,5,male_lvrc,North East England
87,male,8.645714258339522e-4,1.91177819124457e-4,1.9465307408818153e-4,8.896255947986359e-4,3050,lvrc,0,20,85,0,3,5,male_lvrc,North East England
88,male,8.645714258339522e-4,1.91177819124457e-4,1.9465307408818153e-4,8.896255947986359e-4,3050,lvrc,0,20,85,0,3,5,male_lvrc,North East England
89,male,8.645714258339522e-4,1.91177819124457e-4,1.9465307408818153e-4,8.896255947986359e-4,3050,lvrc,0,20,85,0,3,5,male_lvrc,North East England
90,male,8.107997955454696e-4,1.7734555383052707e-4,1.253546703732346e-4,8.357832171396821e-4,1117,lvrc,0,10,90,0,1,5,male_lvrc,North East England
