age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,29108,lvrc,0,10,0,0,0,5,female_lvrc,South West England
1,female,0,0,0,1e-8,29108,lvrc,0,10,0,0,0,5,female_lvrc,South West England
2,female,0,0,0,1e-8,29108,lvrc,0,10,0,0,0,5,female_lvrc,South West England
3,female,0,0,0,1e-8,29108,lvrc,0,10,0,0,0,5,female_lvrc,South West England
4,female,0,0,0,1e-8,29108,lvrc,0,10,0,0,0,5,female_lvrc,South West England
5,female,1.948286576712635e-7,1.5059086472539688e-7,0,7.115915672868884e-7,30672,lvrc,0,10,5,0,0,5,female_lvrc,South West England
6,female,1.948286576712635e-7,1.5059086472539688e-7,0,7.115915672868884e-7,30672,lvrc,0,10,5,0,0,5,female_lvrc,South West England
7,female,1.948286576712635e-7,1.5059086472539688e-7,0,7.115915672868884e-7,30672,lvrc,0,10,5,0,0,5,female_lvrc,South West England
8,female,1.948286576712635e-7,1.5059086472539688e-7,0,7.115915672868884e-7,30672,lvrc,0,10,5,0,0,5,female_lvrc,South West England
9,female,1.948286576712635e-7,1.5059086472539688e-7,0,7.115915672868884e-7,30672,lvrc,0,10,5,0,0,5,female_lvrc,South West England
10,female,2.99592766681449e-7,2.2909520369020636e-7,0,1.0640959237076128e-6,29175,lvrc,0,50,10,0,0,5,female_lvrc,South West England
11,female,2.99592766681449e-7,2.2909520369020636e-7,0,1.0640959237076128e-6,29175,lvrc,0,50,10,0,0,5,female_lvrc,South West England
12,female,2.99592766681449e-7,2.2909520369020636e-7,0,1.0640959237076128e-6,29175,lvrc,0,50,10,0,0,5,female_lvrc,South West England
13,female,2.99592766681449e-7,2.2909520369020636e-7,0,1.0640959237076128e-6,29175,lvrc,0,50,10,0,0,5,female_lvrc,South West England
14,female,2.99592766681449e-7,2.2909520369020636e-7,0,1.0640959237076128e-6,29175,lvrc,0,50,10,0,0,5,female_lvrc,South West England
15,female,1.0378371016866397e-6,9.633514578509407e-7,0,4.456409420382282e-6,29922,lvrc,0,50,15,0,0,5,female_lvrc,South West England
16,female,1.0378371016866397e-6,9.633514578509407e-7,0,4.456409420382282e-6,29922,lvrc,0,50,15,0,0,5,female_lvrc,South West England
17,female,1.0378371016866397e-6,9.633514578509407e-7,0,4.456409420382282e-6,29922,lvrc,0,50,15,0,0,5,female_lvrc,South West England
18,female,1.0378371016866397e-6,9.633514578509407e-7,0,4.456409420382282e-6,29922,lvrc,0,50,15,0,0,5,female_lvrc,South West England
19,female,1.0378371016866397e-6,9.633514578509407e-7,0,4.456409420382282e-6,29922,lvrc,0,50,15,0,0,5,female_lvrc,South West England
20,female,1.0668872150767924e-6,1.0829324389577545e-6,0,5.046827449958558e-6,32369,lvrc,0,50,20,0,0,5,female_lvrc,South West England
21,female,1.0668872150767924e-6,1.0829324389577545e-6,0,5.046827449958558e-6,32369,lvrc,0,50,20,0,0,5,female_lvrc,South West England
