age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
28,male,1.7997537850046397e-6,1.5519753426671124e-6,0,5.677789859831528e-6,58059,lvrc,0,50,25,0,0,5,male_lvrc,South East England
29,male,1.7997537850046397e-6,1.5519753426671124e-6,0,5.677789859831528e-6,58059,lvrc,0,50,25,0,0,5,male_lvrc,South East England
30,male,3.393392623805472e-6,3.418221033533299e-6,0,1.2017133753080397e-5,57970,lvrc,0,50,30,0,0,5,male_lvrc,South East England
31,male,3.393392623805472e-6,3.418221033533299e-6,0,1.2017133753080397e-5,57970,lvrc,0,50,30,0,0,5,male_lvrc,South East England
32,male,3.393392623805472e-6,3.418221033533299e-6,0,1.2017133753080397e-5,57970,lvrc,0,50,30,0,0,5,male_lvrc,South East England
33,male,3.393392623805472e-6,3.418221033533299e-6,0,1.2017133753080397e-5,57970,lvrc,0,50,30,0,0,5,male_lvrc,South East England
34,male,3.393392623805472e-6,3.418221033533299e-6,0,1.2017133753080397e-5,57970,lvrc,0,50,30,0,0,5,male_lvrc,South East England
35,male,3.8505975005120355e-6,2.895777044808389e-6,0,9.545204776154261e-6,58810,lvrc,0,50,35,0,0,5,male_lvrc,South East England
36,male,3.8505975005120355e-6,2.895777044808389e-6,0,9.545204776154261e-6,58810,lvrc,0,50,35,0,0,5,male_lvrc,South East England
37,male,3.8505975005120355e-6,2.895777044808389e-6,0,9.545204776154261e-6,58810,lvrc,0,50,35,0,0,5,male_lvrc,South East England
38,male,3.8505975005120355e-6,2.895777044808389e-6,0,9.545204776154261e-6,58810,lvrc,0,50,35,0,0,5,male_lvrc,South East England
39,male,3.8505975005120355e-6,2.895777044808389e-6,0,9.545204776154261e-6,58810,lvrc,0,50,35,0,0,5,male_lvrc,South East England
40,male,8.945615412466809e-6,6.0766306081035265e-6,0,2.0181170086386817e-5,58396,lvrc,0,50,40,0,1,5,male_lvrc,South East England
41,male,8.945615412466809e-6,6.0766306081035265e-6,0,2.0181170086386817e-5,58396,lvrc,0,50,40,0,1,5,male_lvrc,South East England
42,male,8.945615412466809e-6,6.0766306081035265e-6,0,2.0181170086386817e-5,58396,lvrc,0,50,40,0,1,5,male_lvrc,South East England
43,male,8.945615412466809e-6,6.0766306081035265e-6,0,2.0181170086386817e-5,58396,lvrc,0,50,40,0,1,5,male_lvrc,South East England
44,male,8.945615412466809e-6,6.0766306081035265e-6,0,2.0181170086386817e-5,58396,lvrc,0,50,40,0,1,5,male_lvrc,South East England
45,male,1.9652778192530314e-5,1.1457236954157854e-5,0,3.798585780702552e-5,64400,lvrc,0,50,45,0,1,5,male_lvrc,South East England
46,male,1.9652778192530314e-5,1.1457236954157854e-5,0,3.798585780702552e-5,64400,lvrc,0,50,45,0,1,5,male_lvrc,South East England
47,male,1.9652778192530314e-5,1.1457236954157854e-5,0,3.798585780702552e-5,64400,lvrc,0,50,45,0,1,5,male_lvrc,South East England
48,male,1.9652778192530314e-5,1.1457236954157854e-5,0,3.798585780702552e-5,64400,lvrc,0,50,45,0,1,5,male_lvrc,South East England
49,male,1.9652778192530314e-5,1.1457236954157854e-5,0,3.798585780702552e-5,64400,lvrc,0,50,45,0,1,5,male_lvrc,South East England
50,male,3.930413776933145e-5,2.0482279368203136e-5,0,6.93843049904148e-5,65354,lvrc,0,50,50,0,3,5,male_lvrc,South East England
51,male,3.930413776933145e-5,2.0482279368203136e-5,0,6.93843049904148e-5,65354,lvrc,0,50,50,0,3,5,male_lvrc,South East England
52,male,3.930413776933145e-5,2.0482279368203136e-5,0,6.93843049904148e-5,65354,lvrc,0,50,50,0,3,5,male_lvrc,South East England
53,male,3.930413776933145e-5,2.0482279368203136e-5,0,6.93843049904148e-5,65354,lvrc,0,50,50,0,3,5,male_lvrc,South East England
54,male,3.930413776933145e-5,2.0482279368203136e-5,0,6.93843049904148e-5,65354,lvrc,0,50,50,0,3,5,male_lvrc,South East England
55,male,7.982784283222107e-5,3.595037425742711e-5,4.713176035706868e-5,1.2649833060683993e-4,57364,lvrc,0,50,55,0,5,5,male_lvrc,South East England
56,male,7.982784283222107e-5,3.595037425742711e-5,4.713176035706868e-5,1.2649833060683993e-4,57364,lvrc,0,50,55,0,5,5,male_lvrc,South East England
57,male,7.982784283222107e-5,3.595037425742711e-5,4.713176035706868e-5,1.2649833060683993e-4,57364,lvrc,0,50,55,0,5,5,male_lvrc,South East England
58,male,7.982784283222107e-5,3.595037425742711e-5,4.713176035706868e-5,1.2649833060683993e-4,57364,lvrc,0,50,55,0,5,5,male_lvrc,South East England
59,male,7.982784283222107e-5,3.595037425742711e-5,4.713176035706868e-5,1.2649833060683993e-4,57364,lvrc,0,50,55,0,5,5,male_lvrc,South East England
60,male,1.3357217811520186e-4,4.842038789006299e-5,1.0079388451903193e-4,1.8162779127530893e-4,48094,lvrc,0,50,60,0,6,5,male_lvrc,South East England
61,male,1.3357217811520186e-4,4.842038789006299e-5,1.0079388451903193e-4,1.8162779127530893e-4,48094,lvrc,0,50,60,0,6,5,male_lvrc,South East England
62,male,1.3357217811520186e-4,4.842038789006299e-5,1.0079388451903193e-4,1.8162779127530893e-4,48094,lvrc,0,50,60,0,6,5,male_lvrc,South East England
63,male,1.3357217811520186e-4,4.842038789006299e-5,1.0079388451903193e-4,1.8162779127530893e-4,48094,lvrc,0,50,60,0,6,5,male_lvrc,South East England
64,male,1.3357217811520186e-4,4.842038789006299e-5,1.0079388451903193e-4,1.8162779127530893e-4,48094,lvrc,0,50,60,0,6,5,male_lvrc,South East England
65,male,2.0166689611674575e-4,7.518708679800551e-5,3.116163765860217e-4,2.7797631805264833e-4,47564,lvrc,0,50,65,0,10,5,male_lvrc,South East England
66,male,2.0166689611674575e-4,7.518708679800551e-5,3.116163765860217e-4,2.7797631805264833e-4,47564,lvrc,0,50,65,0,10,5,male_lvrc,South East England
67,male,2.0166689611674575e-4,7.518708679800551e-5,3.116163765860217e-4,2.7797631805264833e-4,47564,lvrc,0,50,65,0,10,5,male_lvrc,South East England
68,male,2.0166689611674575e-4,7.518708679800551e-5,3.116163765860217e-4,2.7797631805264833e-4,47564,lvrc,0,50,65,0,10,5,male_lvrc,South East England
69,male,2.0166689611674575e-4,7.518708679800551e-5,3.116163765860217e-4,2.7797631805264833e-4,47564,lvrc,0,50,65,0,10,5,male_lvrc,South East England
70,male,2.7922033985673905e-4,9.736121334931373e-5,3.9777568336494206e-4,3.677904173377717e-4,41126,lvrc,0,50,70,0,11,5,male_lvrc,South East England
71,male,2.7922033985673905e-4,9.736121334931373e-5,3.9777568336494206e-4,3.677904173377717e-4,41126,lvrc,0,50,70,0,11,5,male_lvrc,South East England
72,male,2.7922033985673905e-4,9.736121334931373e-5,3.9777568336494206e-4,3.677904173377717e-4,41126,lvrc,0,50,70,0,11,5,male_lvrc,South East England
73,male,2.7922033985673905e-4,9.736121334931373e-5,3.9777568336494206e-4,3.677904173377717e-4,41126,lvrc,0,50,70,0,11,5,male_lvrc,South East England
74,male,2.7922033985673905e-4,9.736121334931373e-5,3.9777568336494206e-4,3.677904173377717e-4,41126,lvrc,0,50,70,0,11,5,male_lvrc,South East England
75,male,4.0266333852833133e-4,1.2177485908623422e-4,4.1891420748466573e-4,4.8378970022563115e-4,28432,lvrc,0,50,75,0,11,5,male_lvrc,South East England
76,male,4.0266333852833133e-4,1.2177485908623422e-4,4.1891420748466573e-4,4.8378970022563115e-4,28432,lvrc,0,50,75,0,11,5,male_lvrc,South East England
77,male,4.0266333852833133e-4,1.2177485908623422e-4,4.1891420748466573e-4,4.8378970022563115e-4,28432,lvrc,0,50,75,0,11,5,male_lvrc,South East England
78,male,4.0266333852833133e-4,1.2177485908623422e-4,4.1891420748466573e-4,4.8378970022563115e-4,28432,lvrc,0,50,75,0,11,5,male_lvrc,South East England
79,male,4.0266333852833133e-4,1.2177485908623422e-4,4.1891420748466573e-4,4.8378970022563115e-4,28432,lvrc,0,50,75,0,11,5,male_lvrc,South East England
80,male,5.206607417892052e-4,1.6343021024930096e-4,5.984430403444118e-4,6.382728149370397e-4,20280,lvrc,0,20,80,0,11,5,male_lvrc,South East England
81,male,5.206607417892052e-4,1.6343021024930096e-4,5.984430403444118e-4,6.382728149370397e-4,20280,lvrc,0,20,80,0,11,5,male_lvrc,South East England
82,male,5.206607417892052e-4,1.6343021024930096e-4,5.984430403444118e-4,6.382728149370397e-4,20280,lvrc,0,20,80,0,11,5,male_lvrc,South East England
83,male,5.206607417892052e-4,1.6343021024930096e-4,5.984430403444118e-4,6.382728149370397e-4,20280,lvrc,0,20,80,0,11,5,male_lvrc,South East England
84,male,5.206607417892052e-4,1.6343021024930096e-4,5.984430403444118e-4,6.382728149370397e-4,20280,lvrc,0,20,80,0,11,5,male_lvrc,South East England
85,male,6.725163349924344e-4,2.0594541612537244e-4,6.737107167883933e-4,8.262775897720627e-4,11533,lvrc,0,20,85,0,8,5,male_lvrc,South East England
86,male,6.725163349924344e-4,2.0594541612537244e-4,6.737107167883933e-4,8.262775897720627e-4,11533,lvrc,0,20,85,0,8,5,male_lvrc,South East England
87,male,6.725163349924344e-4,2.0594541612537244e-4,6.737107167883933e-4,8.262775897720627e-4,11533,lvrc,0,20,85,0,8,5,male_lvrc,South East England
88,male,6.725163349924344e-4,2.0594541612537244e-4,6.737107167883933e-4,8.262775897720627e-4,11533,lvrc,0,20,85,0,8,5,male_lvrc,South East England
89,male,6.725163349924344e-4,2.0594541612537244e-4,6.737107167883933e-4,8.262775897720627e-4,11533,lvrc,0,20,85,0,8,5,male_lvrc,South East England
90,male,6.474730571131388e-4,1.9186918269397692e-4,5.110718676460195e-4,7.963178304097682e-4,4546,lvrc,0,10,90,0,3,5,male_lvrc,South East England
91,male,6.474730571131388e-4,1.9186918269397692e-4,5.110718676460195e-4,7.963178304097682e-4,4546,lvrc,0,10,90,0,3,5,male_lvrc,South East England
92,male,6.474730571131388e-4,1.9186918269397692e-4,5.110718676460195e-4,7.963178304097682e-4,4546,lvrc,0,10,90,0,3,5,male_lvrc,South East England
93,male,6.474730571131388e-4,1.9186918269397692e-4,5.110718676460195e-4,7.963178304097682e-4,4546,lvrc,0,10,90,0,3,5,male_lvrc,South East England
94,male,6.474730571131388e-4,1.9186918269397692e-4,5.110718676460195e-4,7.963178304097682e-4,4546,lvrc,0,10,90,0,3,5,male_lvrc,South East England
95,male,6.70856157585044e-4,1.6933495219983213e-4,6.3240320660567715e-6,8.246405538332463e-4,854,lvrc,0,10,95,0,1,6,male_lvrc,South East England
96,male,6.70856157585044e-4,1.6933495219983213e-4,6.3240320660567715e-6,8.246405538332463e-4,854,lvrc,0,10,95,0,1,6,male_lvrc,South East England
97,male,6.70856157585044e-4,1.6933495219983213e-4,6.3240320660567715e-6,8.246405538332463e-4,854,lvrc,0,10,95,0,1,6,male_lvrc,South East England
98,male,6.70856157585044e-4,1.6933495219983213e-4,6.3240320660567715e-6,8.246405538332463e-4,854,lvrc,0,10,95,0,1,6,male_lvrc,South East England
99,male,6.70856157585044e-4,1.6933495219983213e-4,6.3240320660567715e-6,8.246405538332463e-4,854,lvrc,0,10,95,0,1,6,male_lvrc,South East England
100,male,6.70856157585044e-4,1.6933495219983213e-4,6.3240320660567715e-6,8.246405538332463e-4,854,lvrc,0,10,95,0,1,6,male_lvrc,South East England
