age,sex,mort,ylds (years lived with disability)_rate_stmc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,18936,stmc,0,10,0,0,0,5,female_stmc,westmidlands
1,female,0,0,0,1e-8,18936,stmc,0,10,0,0,0,5,female_stmc,westmidlands
2,female,0,0,0,1e-8,18936,stmc,0,10,0,0,0,5,female_stmc,westmidlands
3,female,0,0,0,1e-8,18936,stmc,0,10,0,0,0,5,female_stmc,westmidlands
4,female,0,0,0,1e-8,18936,stmc,0,10,0,0,0,5,female_stmc,westmidlands
5,female,0,0,0,1e-8,20105,stmc,0,10,5,0,0,5,female_stmc,westmidlands
6,female,0,0,0,1e-8,20105,stmc,0,10,5,0,0,5,female_stmc,westmidlands
7,female,0,0,0,1e-8,20105,stmc,0,10,5,0,0,5,female_stmc,westmidlands
8,female,0,0,0,1e-8,20105,stmc,0,10,5,0,0,5,female_stmc,westmidlands
9,female,0,0,0,1e-8,20105,stmc,0,10,5,0,0,5,female_stmc,westmidlands
10,female,0,0,0,1e-8,18311,stmc,0,50,10,0,0,5,female_stmc,westmidlands
11,female,0,0,0,1e-8,18311,stmc,0,50,10,0,0,5,female_stmc,westmidlands
12,female,0,0,0,1e-8,18311,stmc,0,50,10,0,0,5,female_stmc,westmidlands
13,female,0,0,0,1e-8,18311,stmc,0,50,10,0,0,5,female_stmc,westmidlands
14,female,0,0,0,1e-8,18311,stmc,0,50,10,0,0,5,female_stmc,westmidlands
15,female,1.772773548835941e-7,1.3016275442067431e-7,1.1048891711941916e-6,3.947434759705682e-7,18007,stmc,0,50,15,0,0,5,female_stmc,westmidlands
16,female,1.772773548835941e-7,1.3016275442067431e-7,1.1048891711941916e-6,3.947434759705682e-7,18007,stmc,0,50,15,0,0,5,female_stmc,westmidlands
17,female,1.772773548835941e-7,1.3016275442067431e-7,1.1048891711941916e-6,3.947434759705682e-7,18007,stmc,0,50,15,0,0,5,female_stmc,westmidlands
18,female,1.772773548835941e-7,1.3016275442067431e-7,1.1048891711941916e-6,3.947434759705682e-7,18007,stmc,0,50,15,0,0,5,female_stmc,westmidlands
19,female,1.772773548835941e-7,1.3016275442067431e-7,1.1048891711941916e-6,3.947434759705682e-7,18007,stmc,0,50,15,0,0,5,female_stmc,westmidlands
20,female,6.140536112564013e-7,5.251050900783717e-7,4.663849882518493e-6,1.5443321085471039e-6,20367,stmc,0,50,20,0,0,5,female_stmc,westmidlands
21,female,6.140536112564013e-7,5.251050900783717e-7,4.663849882518493e-6,1.5443321085471039e-6,20367,stmc,0,50,20,0,0,5,female_stmc,westmidlands
22,female,6.140536112564013e-7,5.251050900783717e-7,4.663849882518493e-6,1.5443321085471039e-6,20367,stmc,0,50,20,0,0,5,female_stmc,westmidlands
23,female,6.140536112564013e-7,5.251050900783717e-7,4.663849882518493e-6,1.5443321085471039e-6,20367,stmc,0,50,20,0,0,5,female_stmc,westmidlands
24,female,6.140536112564013e-7,5.251050900783717e-7,4.663849882518493e-6,1.5443321085471039e-6,20367,stmc,0,50,20,0,0,5,female_stmc,westmidlands
25,female,2.020830938719689e-6,1.94654432279825e-6,1.762942354818173e-5,5.63270273097819e-6,22259,stmc,0,50,25,0,0,5,female_stmc,westmidlands
26,female,2.020830938719689e-6,1.94654432279825e-6,1.762942354818173e-5,5.63270273097819e-6,22259,stmc,0,50,25,0,0,5,female_stmc,westmidlands
27,female,2.020830938719689e-6,1.94654432279825e-6,1.762942354818173e-5,5.63270273097819e-6,22259,stmc,0,50,25,0,0,5,female_stmc,westmidlands
28,female,2.020830938719689e-6,1.94654432279825e-6,1.762942354818173e-5,5.63270273097819e-6,22259,stmc,0,50,25,0,0,5,female_stmc,westmidlands
29,female,2.020830938719689e-6,1.94654432279825e-6,1.762942354818173e-5,5.63270273097819e-6,22259,stmc,0,50,25,0,0,5,female_stmc,westmidlands
30,female,5.402445826081253e-6,5.034877080764483e-6,4.598896918486826e-5,1.4512782845919228e-5,21316,stmc,0,50,30,0,0,5,female_stmc,westmidlands
31,female,5.402445826081253e-6,5.034877080764483e-6,4.598896918486826e-5,1.4512782845919228e-5,21316,stmc,0,50,30,0,0,5,female_stmc,westmidlands
32,female,5.402445826081253e-6,5.034877080764483e-6,4.598896918486826e-5,1.4512782845919228e-5,21316,stmc,0,50,30,0,0,5,female_stmc,westmidlands
33,female,5.402445826081253e-6,5.034877080764483e-6,4.598896918486826e-5,1.4512782845919228e-5,21316,stmc,0,50,30,0,0,5,female_stmc,westmidlands
34,female,5.402445826081253e-6,5.034877080764483e-6,4.598896918486826e-5,1.4512782845919228e-5,21316,stmc,0,50,30,0,0,5,female_stmc,westmidlands
35,female,8.846057876717346e-6,6.219907294987525e-6,5.272425011834942e-5,1.8895917882055286e-5,19920,stmc,0,50,35,0,0,5,female_stmc,westmidlands
