age,sex,mort,ylds (years lived with disability)_rate_brsc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,18823,brsc,0,10,0,0,0,5,male_brsc,greatermanchester
1,male,0,0,0,1e-8,18823,brsc,0,10,0,0,0,5,male_brsc,greatermanchester
2,male,0,0,0,1e-8,18823,brsc,0,10,0,0,0,5,male_brsc,greatermanchester
3,male,0,0,0,1e-8,18823,brsc,0,10,0,0,0,5,male_brsc,greatermanchester
4,male,0,0,0,1e-8,18823,brsc,0,10,0,0,0,5,male_brsc,greatermanchester
5,male,0,0,0,1e-8,19596,brsc,0,10,5,0,0,5,male_brsc,greatermanchester
6,male,0,0,0,1e-8,19596,brsc,0,10,5,0,0,5,male_brsc,greatermanchester
7,male,0,0,0,1e-8,19596,brsc,0,10,5,0,0,5,male_brsc,greatermanchester
8,male,0,0,0,1e-8,19596,brsc,0,10,5,0,0,5,male_brsc,greatermanchester
9,male,0,0,0,1e-8,19596,brsc,0,10,5,0,0,5,male_brsc,greatermanchester
10,male,0,0,0,1e-8,17668,brsc,0,50,10,0,0,5,male_brsc,greatermanchester
11,male,0,0,0,1e-8,17668,brsc,0,50,10,0,0,5,male_brsc,greatermanchester
12,male,0,0,0,1e-8,17668,brsc,0,50,10,0,0,5,male_brsc,greatermanchester
13,male,0,0,0,1e-8,17668,brsc,0,50,10,0,0,5,male_brsc,greatermanchester
14,male,0,0,0,1e-8,17668,brsc,0,50,10,0,0,5,male_brsc,greatermanchester
15,male,1.0477748789620639e-7,5.738643131227015e-7,6.1263684226060685e-6,6.898338265466212e-7,17023,brsc,0,50,15,0,0,5,male_brsc,greatermanchester
16,male,1.0477748789620639e-7,5.738643131227015e-7,6.1263684226060685e-6,6.898338265466212e-7,17023,brsc,0,50,15,0,0,5,male_brsc,greatermanchester
17,male,1.0477748789620639e-7,5.738643131227015e-7,6.1263684226060685e-6,6.898338265466212e-7,17023,brsc,0,50,15,0,0,5,male_brsc,greatermanchester
18,male,1.0477748789620639e-7,5.738643131227015e-7,6.1263684226060685e-6,6.898338265466212e-7,17023,brsc,0,50,15,0,0,5,male_brsc,greatermanchester
19,male,1.0477748789620639e-7,5.738643131227015e-7,6.1263684226060685e-6,6.898338265466212e-7,17023,brsc,0,50,15,0,0,5,male_brsc,greatermanchester
20,male,7.96043094981326e-8,5.60042859084502e-7,6.6377776638659194e-006,6.155766748389669e-7,19229,brsc,0,50,20,0,0,5,male_brsc,greatermanchester
21,male,7.96043094981326e-8,5.60042859084502e-7,6.6377776638659194e-006,6.155766748389669e-7,19229,brsc,0,50,20,0,0,5,male_brsc,greatermanchester
22,male,7.96043094981326e-8,5.60042859084502e-7,6.6377776638659194e-006,6.155766748389669e-7,19229,brsc,0,50,20,0,0,5,male_brsc,greatermanchester
23,male,7.96043094981326e-8,5.60042859084502e-7,6.6377776638659194e-006,6.155766748389669e-7,19229,brsc,0,50,20,0,0,5,male_brsc,greatermanchester
24,male,7.96043094981326e-8,5.60042859084502e-7,6.6377776638659194e-006,6.155766748389669e-7,19229,brsc,0,50,20,0,0,5,male_brsc,greatermanchester
25,male,1.0237698274250894e-7,8.217112788629222e-7,9.771844125609557e-6,9.059567199527124e-7,22384,brsc,0,50,25,0,0,5,male_brsc,greatermanchester
26,male,1.0237698274250894e-7,8.217112788629222e-7,9.771844125609557e-6,9.059567199527124e-7,22384,brsc,0,50,25,0,0,5,male_brsc,greatermanchester
27,male,1.0237698274250894e-7,8.217112788629222e-7,9.771844125609557e-6,9.059567199527124e-7,22384,brsc,0,50,25,0,0,5,male_brsc,greatermanchester
28,male,1.0237698274250894e-7,8.217112788629222e-7,9.771844125609557e-6,9.059567199527124e-7,22384,brsc,0,50,25,0,0,5,male_brsc,greatermanchester
29,male,1.0237698274250894e-7,8.217112788629222e-7,9.771844125609557e-6,9.059567199527124e-7,22384,brsc,0,50,25,0,0,5,male_brsc,greatermanchester
30,male,1.612136307262056e-7,8.625108884346473e-7,1.0253525473194229e-5,9.619848509736404e-7,21883,brsc,0,50,30,0,0,5,male_brsc,greatermanchester
31,male,1.612136307262056e-7,8.625108884346473e-7,1.0253525473194229e-5,9.619848509736404e-7,21883,brsc,0,50,30,0,0,5,male_brsc,greatermanchester
32,male,1.612136307262056e-7,8.625108884346473e-7,1.0253525473194229e-5,9.619848509736404e-7,21883,brsc,0,50,30,0,0,5,male_brsc,greatermanchester
33,male,1.612136307262056e-7,8.625108884346473e-7,1.0253525473194229e-5,9.619848509736404e-7,21883,brsc,0,50,30,0,0,5,male_brsc,greatermanchester
34,male,1.612136307262056e-7,8.625108884346473e-7,1.0253525473194229e-5,9.619848509736404e-7,21883,brsc,0,50,30,0,0,5,male_brsc,greatermanchester
35,male,4.5428490681371557e-7,1.8552716162781093e-6,2.064673775953092e-5,2.1874328609579314e-6,20183,brsc,0,50,35,0,0,5,male_brsc,greatermanchester
36,male,4.5428490681371557e-7,1.8552716162781093e-6,2.064673775953092e-5,2.1874328609579314e-6,20183,brsc,0,50,35,0,0,5,male_brsc,greatermanchester
37,male,4.5428490681371557e-7,1.8552716162781093e-6,2.064673775953092e-5,2.1874328609579314e-6,20183,brsc,0,50,35,0,0,5,male_brsc,greatermanchester
38,male,4.5428490681371557e-7,1.8552716162781093e-6,2.064673775953092e-5,2.1874328609579314e-6,20183,brsc,0,50,35,0,0,5,male_brsc,greatermanchester
