age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
45,male,2.205797973882758e-5,1.2795057108726553e-5,0,4.2351403905695546e-5,7628,lvrc,0,50,45,0,0,5,male_lvrc,bristol
46,male,2.205797973882758e-5,1.2795057108726553e-5,0,4.2351403905695546e-5,7628,lvrc,0,50,45,0,0,5,male_lvrc,bristol
47,male,2.205797973882758e-5,1.2795057108726553e-5,0,4.2351403905695546e-5,7628,lvrc,0,50,45,0,0,5,male_lvrc,bristol
48,male,2.205797973882758e-5,1.2795057108726553e-5,0,4.2351403905695546e-5,7628,lvrc,0,50,45,0,0,5,male_lvrc,bristol
49,male,2.205797973882758e-5,1.2795057108726553e-5,0,4.2351403905695546e-5,7628,lvrc,0,50,45,0,0,5,male_lvrc,bristol
50,male,4.373774699367089e-5,2.297986748208329e-5,0,7.760250434685307e-5,7605,lvrc,0,50,50,0,0,5,male_lvrc,bristol
51,male,4.373774699367089e-5,2.297986748208329e-5,0,7.760250434685307e-5,7605,lvrc,0,50,50,0,0,5,male_lvrc,bristol
52,male,4.373774699367089e-5,2.297986748208329e-5,0,7.760250434685307e-5,7605,lvrc,0,50,50,0,0,5,male_lvrc,bristol
53,male,4.373774699367089e-5,2.297986748208329e-5,0,7.760250434685307e-5,7605,lvrc,0,50,50,0,0,5,male_lvrc,bristol
54,male,4.373774699367089e-5,2.297986748208329e-5,0,7.760250434685307e-5,7605,lvrc,0,50,50,0,0,5,male_lvrc,bristol
55,male,7.936068254650807e-5,3.556144525161426e-5,1.793388437364164e-5,1.245260210243583e-4,6479,lvrc,0,50,55,0,1,5,male_lvrc,bristol
56,male,7.936068254650807e-5,3.556144525161426e-5,1.793388437364164e-5,1.245260210243583e-4,6479,lvrc,0,50,55,0,1,5,male_lvrc,bristol
57,male,7.936068254650807e-5,3.556144525161426e-5,1.793388437364164e-5,1.245260210243583e-4,6479,lvrc,0,50,55,0,1,5,male_lvrc,bristol
58,male,7.936068254650807e-5,3.556144525161426e-5,1.793388437364164e-5,1.245260210243583e-4,6479,lvrc,0,50,55,0,1,5,male_lvrc,bristol
59,male,7.936068254650807e-5,3.556144525161426e-5,1.793388437364164e-5,1.245260210243583e-4,6479,lvrc,0,50,55,0,1,5,male_lvrc,bristol
60,male,1.4334794733830141e-4,5.211639697905993e-5,1.4181675894735563e-4,1.9532712366299862e-4,5560,lvrc,0,50,60,0,1,5,male_lvrc,bristol
61,male,1.4334794733830141e-4,5.211639697905993e-5,1.4181675894735563e-4,1.9532712366299862e-4,5560,lvrc,0,50,60,0,1,5,male_lvrc,bristol
62,male,1.4334794733830141e-4,5.211639697905993e-5,1.4181675894735563e-4,1.9532712366299862e-4,5560,lvrc,0,50,60,0,1,5,male_lvrc,bristol
63,male,1.4334794733830141e-4,5.211639697905993e-5,1.4181675894735563e-4,1.9532712366299862e-4,5560,lvrc,0,50,60,0,1,5,male_lvrc,bristol
64,male,1.4334794733830141e-4,5.211639697905993e-5,1.4181675894735563e-4,1.9532712366299862e-4,5560,lvrc,0,50,60,0,1,5,male_lvrc,bristol
65,male,2.083422451478841e-4,7.76544651448124e-5,3.4122899216079656e-4,2.8611196524359255e-4,5418,lvrc,0,50,65,0,1,5,male_lvrc,bristol
66,male,2.083422451478841e-4,7.76544651448124e-5,3.4122899216079656e-4,2.8611196524359255e-4,5418,lvrc,0,50,65,0,1,5,male_lvrc,bristol
67,male,2.083422451478841e-4,7.76544651448124e-5,3.4122899216079656e-4,2.8611196524359255e-4,5418,lvrc,0,50,65,0,1,5,male_lvrc,bristol
68,male,2.083422451478841e-4,7.76544651448124e-5,3.4122899216079656e-4,2.8611196524359255e-4,5418,lvrc,0,50,65,0,1,5,male_lvrc,bristol
69,male,2.083422451478841e-4,7.76544651448124e-5,3.4122899216079656e-4,2.8611196524359255e-4,5418,lvrc,0,50,65,0,1,5,male_lvrc,bristol
70,male,2.897842203253651e-4,9.995968749351819e-5,4.165269257073901e-4,3.783506017798658e-4,4800,lvrc,0,50,70,0,1,5,male_lvrc,bristol
71,male,2.897842203253651e-4,9.995968749351819e-5,4.165269257073901e-4,3.783506017798658e-4,4800,lvrc,0,50,70,0,1,5,male_lvrc,bristol
72,male,2.897842203253651e-4,9.995968749351819e-5,4.165269257073901e-4,3.783506017798658e-4,4800,lvrc,0,50,70,0,1,5,male_lvrc,bristol
73,male,2.897842203253651e-4,9.995968749351819e-5,4.165269257073901e-4,3.783506017798658e-4,4800,lvrc,0,50,70,0,1,5,male_lvrc,bristol
74,male,2.897842203253651e-4,9.995968749351819e-5,4.165269257073901e-4,3.783506017798658e-4,4800,lvrc,0,50,70,0,1,5,male_lvrc,bristol
75,male,4.0613141429832677e-4,1.2355857794025635e-4,4.3027730786947873e-4,4.91887117527323e-4,3332,lvrc,0,50,75,0,1,5,male_lvrc,bristol
