age,sex,mort,ylds (years lived with disability)_rate_copd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,4.5621622584675164e-7,2.841507292715146e-5,3.8517937134567576e-4,1.2965192313971663e-4,6598,copd,0,10,0,0,0,5,female_copd,bristol
1,female,4.5621622584675164e-7,2.841507292715146e-5,3.8517937134567576e-4,1.2965192313971663e-4,6598,copd,0,10,0,0,0,5,female_copd,bristol
2,female,4.5621622584675164e-7,2.841507292715146e-5,3.8517937134567576e-4,1.2965192313971663e-4,6598,copd,0,10,0,0,0,5,female_copd,bristol
3,female,4.5621622584675164e-7,2.841507292715146e-5,3.8517937134567576e-4,1.2965192313971663e-4,6598,copd,0,10,0,0,0,5,female_copd,bristol
4,female,4.5621622584675164e-7,2.841507292715146e-5,3.8517937134567576e-4,1.2965192313971663e-4,6598,copd,0,10,0,0,0,5,female_copd,bristol
5,female,2.691875069940029e-7,8.7789476922895e-5,0.0012134149476052496,0.00016285664429124139,6603,copd,0,10,5,0,0,5,female_copd,bristol
6,female,2.691875069940029e-7,8.7789476922895e-5,0.0012134149476052496,0.00016285664429124139,6603,copd,0,10,5,0,0,5,female_copd,bristol
7,female,2.691875069940029e-7,8.7789476922895e-5,0.0012134149476052496,0.00016285664429124139,6603,copd,0,10,5,0,0,5,female_copd,bristol
8,female,2.691875069940029e-7,8.7789476922895e-5,0.0012134149476052496,0.00016285664429124139,6603,copd,0,10,5,0,0,5,female_copd,bristol
9,female,2.691875069940029e-7,8.7789476922895e-5,0.0012134149476052496,0.00016285664429124139,6603,copd,0,10,5,0,0,5,female_copd,bristol
10,female,4.10939589176853e-7,1.641586757422175e-4,0.0023167836791495467,3.3321925685389205e-4,6051,copd,0,50,10,0,0,5,female_copd,bristol
11,female,4.10939589176853e-7,1.641586757422175e-4,0.0023167836791495467,3.3321925685389205e-4,6051,copd,0,50,10,0,0,5,female_copd,bristol
12,female,4.10939589176853e-7,1.641586757422175e-4,0.0023167836791495467,3.3321925685389205e-4,6051,copd,0,50,10,0,0,5,female_copd,bristol
13,female,4.10939589176853e-7,1.641586757422175e-4,0.0023167836791495467,3.3321925685389205e-4,6051,copd,0,50,10,0,0,5,female_copd,bristol
14,female,4.10939589176853e-7,1.641586757422175e-4,0.0023167836791495467,3.3321925685389205e-4,6051,copd,0,50,10,0,0,5,female_copd,bristol
15,female,6.49434063842806e-7,3.3229301639780054e-4,0.004829534959936401,6.720802129172461e-4,6338,copd,0,50,15,0,0,5,female_copd,bristol
16,female,6.49434063842806e-7,3.3229301639780054e-4,0.004829534959936401,6.720802129172461e-4,6338,copd,0,50,15,0,0,5,female_copd,bristol
17,female,6.49434063842806e-7,3.3229301639780054e-4,0.004829534959936401,6.720802129172461e-4,6338,copd,0,50,15,0,0,5,female_copd,bristol
18,female,6.49434063842806e-7,3.3229301639780054e-4,0.004829534959936401,6.720802129172461e-4,6338,copd,0,50,15,0,0,5,female_copd,bristol
19,female,6.49434063842806e-7,3.3229301639780054e-4,0.004829534959936401,6.720802129172461e-4,6338,copd,0,50,15,0,0,5,female_copd,bristol
20,female,5.867095135106288e-7,6.172195238662639e-4,0.009022179683471911,9.969046937150818e-4,7828,copd,0,50,20,0,0,5,female_copd,bristol
21,female,5.867095135106288e-7,6.172195238662639e-4,0.009022179683471911,9.969046937150818e-4,7828,copd,0,50,20,0,0,5,female_copd,bristol
22,female,5.867095135106288e-7,6.172195238662639e-4,0.009022179683471911,9.969046937150818e-4,7828,copd,0,50,20,0,0,5,female_copd,bristol
23,female,5.867095135106288e-7,6.172195238662639e-4,0.009022179683471911,9.969046937150818e-4,7828,copd,0,50,20,0,0,5,female_copd,bristol
24,female,5.867095135106288e-7,6.172195238662639e-4,0.009022179683471911,9.969046937150818e-4,7828,copd,0,50,20,0,0,5,female_copd,bristol
25,female,6.534311466556356e-7,9.96045957479647e-4,0.014797823491407111,0.0013056103976184278,8833,copd,0,50,25,1,0,5,female_copd,bristol
26,female,6.534311466556356e-7,9.96045957479647e-4,0.014797823491407111,0.0013056103976184278,8833,copd,0,50,25,1,0,5,female_copd,bristol
27,female,6.534311466556356e-7,9.96045957479647e-4,0.014797823491407111,0.0013056103976184278,8833,copd,0,50,25,1,0,5,female_copd,bristol
28,female,6.534311466556356e-7,9.96045957479647e-4,0.014797823491407111,0.0013056103976184278,8833,copd,0,50,25,1,0,5,female_copd,bristol
29,female,6.534311466556356e-7,9.96045957479647e-4,0.014797823491407111,0.0013056103976184278,8833,copd,0,50,25,1,0,5,female_copd,bristol
30,female,9.21640474926233e-7,0.0014854050433293225,0.02233587169035028,0.0017659524579782683,7963,copd,0,50,30,1,0,5,female_copd,bristol
31,female,9.21640474926233e-7,0.0014854050433293225,0.02233587169035028,0.0017659524579782683,7963,copd,0,50,30,1,0,5,female_copd,bristol
32,female,9.21640474926233e-7,0.0014854050433293225,0.02233587169035028,0.0017659524579782683,7963,copd,0,50,30,1,0,5,female_copd,bristol
