age,sex,mort,ylds (years lived with disability)_rate_iscs,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
60,female,5.118901173750947e-5,0.002199727339044688,0.01610690174232945,0.0012497150903744683,33147,iscs,0,50,60,1,2,5,female_iscs,South West England
61,female,5.118901173750947e-5,0.002199727339044688,0.01610690174232945,0.0012497150903744683,33147,iscs,0,50,60,1,2,5,female_iscs,South West England
62,female,5.118901173750947e-5,0.002199727339044688,0.01610690174232945,0.0012497150903744683,33147,iscs,0,50,60,1,2,5,female_iscs,South West England
63,female,5.118901173750947e-5,0.002199727339044688,0.01610690174232945,0.0012497150903744683,33147,iscs,0,50,60,1,2,5,female_iscs,South West England
64,female,5.118901173750947e-5,0.002199727339044688,0.01610690174232945,0.0012497150903744683,33147,iscs,0,50,60,1,2,5,female_iscs,South West England
65,female,1.0033398195099755e-4,0.003292443488330866,0.023527704872419643,0.0019258292300336057,34954,iscs,0,50,65,1,4,5,female_iscs,South West England
66,female,1.0033398195099755e-4,0.003292443488330866,0.023527704872419643,0.0019258292300336057,34954,iscs,0,50,65,1,4,5,female_iscs,South West England
67,female,1.0033398195099755e-4,0.003292443488330866,0.023527704872419643,0.0019258292300336057,34954,iscs,0,50,65,1,4,5,female_iscs,South West England
68,female,1.0033398195099755e-4,0.003292443488330866,0.023527704872419643,0.0019258292300336057,34954,iscs,0,50,65,1,4,5,female_iscs,South West England
69,female,1.0033398195099755e-4,0.003292443488330866,0.023527704872419643,0.0019258292300336057,34954,iscs,0,50,65,1,4,5,female_iscs,South West England
70,female,2.8093606314476597e-4,0.005143306852039951,0.03370410833776763,0.00266173029631779,31581,iscs,0,50,70,2,9,5,female_iscs,South West England
71,female,2.8093606314476597e-4,0.005143306852039951,0.03370410833776763,0.00266173029631779,31581,iscs,0,50,70,2,9,5,female_iscs,South West England
