age,sex,mort,ylds (years lived with disability)_rate_iscs,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,6.741158234330509e-7,2.7217785841877794e-5,1.9023130139929253e-4,7.392358624702e-5,41816,iscs,0,10,0,0,0,5,female_iscs,North West England
1,female,6.741158234330509e-7,2.7217785841877794e-5,1.9023130139929253e-4,7.392358624702e-5,41816,iscs,0,10,0,0,0,5,female_iscs,North West England
2,female,6.741158234330509e-7,2.7217785841877794e-5,1.9023130139929253e-4,7.392358624702e-5,41816,iscs,0,10,0,0,0,5,female_iscs,North West England
3,female,6.741158234330509e-7,2.7217785841877794e-5,1.9023130139929253e-4,7.392358624702e-5,41816,iscs,0,10,0,0,0,5,female_iscs,North West England
4,female,6.741158234330509e-7,2.7217785841877794e-5,1.9023130139929253e-4,7.392358624702e-5,41816,iscs,0,10,0,0,0,5,female_iscs,North West England
5,female,1.0034616640309963e-7,6.898928213352737e-5,4.901948257181137e-4,3.709030396713489e-5,44055,iscs,0,10,5,0,0,5,female_iscs,North West England
6,female,1.0034616640309963e-7,6.898928213352737e-5,4.901948257181137e-4,3.709030396713489e-5,44055,iscs,0,10,5,0,0,5,female_iscs,North West England
7,female,1.0034616640309963e-7,6.898928213352737e-5,4.901948257181137e-4,3.709030396713489e-5,44055,iscs,0,10,5,0,0,5,female_iscs,North West England
8,female,1.0034616640309963e-7,6.898928213352737e-5,4.901948257181137e-4,3.709030396713489e-5,44055,iscs,0,10,5,0,0,5,female_iscs,North West England
9,female,1.0034616640309963e-7,6.898928213352737e-5,4.901948257181137e-4,3.709030396713489e-5,44055,iscs,0,10,5,0,0,5,female_iscs,North West England
10,female,1.0630366910368447e-7,1.0410443509949413e-4,7.41777371847573e-4,3.3853731537613535e-5,40864,iscs,0,50,10,0,0,5,female_iscs,North West England
11,female,1.0630366910368447e-7,1.0410443509949413e-4,7.41777371847573e-4,3.3853731537613535e-5,40864,iscs,0,50,10,0,0,5,female_iscs,North West England
12,female,1.0630366910368447e-7,1.0410443509949413e-4,7.41777371847573e-4,3.3853731537613535e-5,40864,iscs,0,50,10,0,0,5,female_iscs,North West England
13,female,1.0630366910368447e-7,1.0410443509949413e-4,7.41777371847573e-4,3.3853731537613535e-5,40864,iscs,0,50,10,0,0,5,female_iscs,North West England
14,female,1.0630366910368447e-7,1.0410443509949413e-4,7.41777371847573e-4,3.3853731537613535e-5,40864,iscs,0,50,10,0,0,5,female_iscs,North West England
15,female,3.682123043165855e-7,1.3623448481205386e-4,9.818950400414597e-4,3.026737031810848e-5,40790,iscs,0,50,15,0,0,5,female_iscs,North West England
16,female,3.682123043165855e-7,1.3623448481205386e-4,9.818950400414597e-4,3.026737031810848e-5,40790,iscs,0,50,15,0,0,5,female_iscs,North West England
17,female,3.682123043165855e-7,1.3623448481205386e-4,9.818950400414597e-4,3.026737031810848e-5,40790,iscs,0,50,15,0,0,5,female_iscs,North West England
18,female,3.682123043165855e-7,1.3623448481205386e-4,9.818950400414597e-4,3.026737031810848e-5,40790,iscs,0,50,15,0,0,5,female_iscs,North West England
19,female,3.682123043165855e-7,1.3623448481205386e-4,9.818950400414597e-4,3.026737031810848e-5,40790,iscs,0,50,15,0,0,5,female_iscs,North West England
20,female,6.207117618972625e-7,1.7102483315537993e-4,0.0012304250931955835,3.5619786929275566e-5,45346,iscs,0,50,20,0,0,5,female_iscs,North West England
21,female,6.207117618972625e-7,1.7102483315537993e-4,0.0012304250931955835,3.5619786929275566e-5,45346,iscs,0,50,20,0,0,5,female_iscs,North West England
22,female,6.207117618972625e-7,1.7102483315537993e-4,0.0012304250931955835,3.5619786929275566e-5,45346,iscs,0,50,20,0,0,5,female_iscs,North West England
23,female,6.207117618972625e-7,1.7102483315537993e-4,0.0012304250931955835,3.5619786929275566e-5,45346,iscs,0,50,20,0,0,5,female_iscs,North West England
24,female,6.207117618972625e-7,1.7102483315537993e-4,0.0012304250931955835,3.5619786929275566e-5,45346,iscs,0,50,20,0,0,5,female_iscs,North West England
25,female,1.0222779775252023e-6,2.029295850042771e-4,0.0015278811126975024,4.9937447495502174e-5,51062,iscs,0,50,25,0,0,5,female_iscs,North West England
