age,sex,mort,ylds (years lived with disability)_rate_brsc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,14431,brsc,0,10,0,0,0,5,female_brsc,North East England
1,female,0,0,0,1e-8,14431,brsc,0,10,0,0,0,5,female_brsc,North East England
2,female,0,0,0,1e-8,14431,brsc,0,10,0,0,0,5,female_brsc,North East England
3,female,0,0,0,1e-8,14431,brsc,0,10,0,0,0,5,female_brsc,North East England
4,female,0,0,0,1e-8,14431,brsc,0,10,0,0,0,5,female_brsc,North East England
5,female,0,0,0,1e-8,15200,brsc,0,10,5,0,0,5,female_brsc,North East England
6,female,0,0,0,1e-8,15200,brsc,0,10,5,0,0,5,female_brsc,North East England
7,female,0,0,0,1e-8,15200,brsc,0,10,5,0,0,5,female_brsc,North East England
8,female,0,0,0,1e-8,15200,brsc,0,10,5,0,0,5,female_brsc,North East England
9,female,0,0,0,1e-8,15200,brsc,0,10,5,0,0,5,female_brsc,North East England
10,female,0,0,0,1e-8,14104,brsc,0,50,10,0,0,5,female_brsc,North East England
11,female,0,0,0,1e-8,14104,brsc,0,50,10,0,0,5,female_brsc,North East England
12,female,0,0,0,1e-8,14104,brsc,0,50,10,0,0,5,female_brsc,North East England
13,female,0,0,0,1e-8,14104,brsc,0,50,10,0,0,5,female_brsc,North East England
14,female,0,0,0,1e-8,14104,brsc,0,50,10,0,0,5,female_brsc,North East England
15,female,1.72465306778736e-7,1.671458068520297e-6,2.0778283694378793e-5,2.053579650219648e-6,14531,brsc,0,50,15,0,0,5,female_brsc,North East England
16,female,1.72465306778736e-7,1.671458068520297e-6,2.0778283694378793e-5,2.053579650219648e-6,14531,brsc,0,50,15,0,0,5,female_brsc,North East England
17,female,1.72465306778736e-7,1.671458068520297e-6,2.0778283694378793e-5,2.053579650219648e-6,14531,brsc,0,50,15,0,0,5,female_brsc,North East England
18,female,1.72465306778736e-7,1.671458068520297e-6,2.0778283694378793e-5,2.053579650219648e-6,14531,brsc,0,50,15,0,0,5,female_brsc,North East England
19,female,1.72465306778736e-7,1.671458068520297e-6,2.0778283694378793e-5,2.053579650219648e-6,14531,brsc,0,50,15,0,0,5,female_brsc,North East England
20,female,7.016111067607525e-7,8.054000443301372e-6,9.848876936159788e-5,9.724310713007398e-6,16711,brsc,0,50,20,0,0,5,female_brsc,North East England
21,female,7.016111067607525e-7,8.054000443301372e-6,9.848876936159788e-5,9.724310713007398e-6,16711,brsc,0,50,20,0,0,5,female_brsc,North East England
22,female,7.016111067607525e-7,8.054000443301372e-6,9.848876936159788e-5,9.724310713007398e-6,16711,brsc,0,50,20,0,0,5,female_brsc,North East England
23,female,7.016111067607525e-7,8.054000443301372e-6,9.848876936159788e-5,9.724310713007398e-6,16711,brsc,0,50,20,0,0,5,female_brsc,North East England
24,female,7.016111067607525e-7,8.054000443301372e-6,9.848876936159788e-5,9.724310713007398e-6,16711,brsc,0,50,20,0,0,5,female_brsc,North East England
25,female,8.839352893975568e-6,1.0702880139815646e-4,0.0012526193127272531,1.4226689632155e-4,18190,brsc,0,50,25,0,0,5,female_brsc,North East England
26,female,8.839352893975568e-6,1.0702880139815646e-4,0.0012526193127272531,1.4226689632155e-4,18190,brsc,0,50,25,0,0,5,female_brsc,North East England
27,female,8.839352893975568e-6,1.0702880139815646e-4,0.0012526193127272531,1.4226689632155e-4,18190,brsc,0,50,25,0,0,5,female_brsc,North East England
28,female,8.839352893975568e-6,1.0702880139815646e-4,0.0012526193127272531,1.4226689632155e-4,18190,brsc,0,50,25,0,0,5,female_brsc,North East England
29,female,8.839352893975568e-6,1.0702880139815646e-4,0.0012526193127272531,1.4226689632155e-4,18190,brsc,0,50,25,0,0,5,female_brsc,North East England
30,female,4.394783363714077e-5,3.317029601539591e-4,0.003980679307699509,4.6020129970087754e-4,17395,brsc,0,50,30,0,1,5,female_brsc,North East England
31,female,4.394783363714077e-5,3.317029601539591e-4,0.003980679307699509,4.6020129970087754e-4,17395,brsc,0,50,30,0,1,5,female_brsc,North East England
32,female,4.394783363714077e-5,3.317029601539591e-4,0.003980679307699509,4.6020129970087754e-4,17395,brsc,0,50,30,0,1,5,female_brsc,North East England
33,female,4.394783363714077e-5,3.317029601539591e-4,0.003980679307699509,4.6020129970087754e-4,17395,brsc,0,50,30,0,1,5,female_brsc,North East England
34,female,4.394783363714077e-5,3.317029601539591e-4,0.003980679307699509,4.6020129970087754e-4,17395,brsc,0,50,30,0,1,5,female_brsc,North East England
35,female,9.259502562168783e-5,5.694557314961642e-4,0.00700758339666089,8.053683162756811e-4,16305,brsc,0,50,35,0,2,5,female_brsc,North East England
36,female,9.259502562168783e-5,5.694557314961642e-4,0.00700758339666089,8.053683162756811e-4,16305,brsc,0,50,35,0,2,5,female_brsc,North East England
37,female,9.259502562168783e-5,5.694557314961642e-4,0.00700758339666089,8.053683162756811e-4,16305,brsc,0,50,35,0,2,5,female_brsc,North East England
38,female,9.259502562168783e-5,5.694557314961642e-4,0.00700758339666089,8.053683162756811e-4,16305,brsc,0,50,35,0,2,5,female_brsc,North East England
39,female,9.259502562168783e-5,5.694557314961642e-4,0.00700758339666089,8.053683162756811e-4,16305,brsc,0,50,35,0,2,5,female_brsc,North East England
40,female,1.5708049399860765e-4,9.172282090543425e-4,0.01144292093631753,0.001296207668158087,15593,brsc,0,50,40,1,2,5,female_brsc,North East England
41,female,1.5708049399860765e-4,9.172282090543425e-4,0.01144292093631753,0.001296207668158087,15593,brsc,0,50,40,1,2,5,female_brsc,North East England
42,female,1.5708049399860765e-4,9.172282090543425e-4,0.01144292093631753,0.001296207668158087,15593,brsc,0,50,40,1,2,5,female_brsc,North East England
43,female,1.5708049399860765e-4,9.172282090543425e-4,0.01144292093631753,0.001296207668158087,15593,brsc,0,50,40,1,2,5,female_brsc,North East England
44,female,1.5708049399860765e-4,9.172282090543425e-4,0.01144292093631753,0.001296207668158087,15593,brsc,0,50,40,1,2,5,female_brsc,North East England
45,female,3.1607441639481507e-4,0.0016971769840398597,0.02121449159991388,0.0023857172285679197,18557,brsc,0,50,45,1,6,5,female_brsc,North East England
46,female,3.1607441639481507e-4,0.0016971769840398597,0.02121449159991388,0.0023857172285679197,18557,brsc,0,50,45,1,6,5,female_brsc,North East England
47,female,3.1607441639481507e-4,0.0016971769840398597,0.02121449159991388,0.0023857172285679197,18557,brsc,0,50,45,1,6,5,female_brsc,North East England
48,female,3.1607441639481507e-4,0.0016971769840398597,0.02121449159991388,0.0023857172285679197,18557,brsc,0,50,45,1,6,5,female_brsc,North East England
49,female,3.1607441639481507e-4,0.0016971769840398597,0.02121449159991388,0.0023857172285679197,18557,brsc,0,50,45,1,6,5,female_brsc,North East England
50,female,3.7102534674497055e-4,0.0016505102504880056,0.021172349275473713,0.0022992443870484994,19845,brsc,0,50,50,1,7,5,female_brsc,North East England
51,female,3.7102534674497055e-4,0.0016505102504880056,0.021172349275473713,0.0022992443870484994,19845,brsc,0,50,50,1,7,5,female_brsc,North East England
52,female,3.7102534674497055e-4,0.0016505102504880056,0.021172349275473713,0.0022992443870484994,19845,brsc,0,50,50,1,7,5,female_brsc,North East England
53,female,3.7102534674497055e-4,0.0016505102504880056,0.021172349275473713,0.0022992443870484994,19845,brsc,0,50,50,1,7,5,female_brsc,North East England
54,female,3.7102534674497055e-4,0.0016505102504880056,0.021172349275473713,0.0022992443870484994,19845,brsc,0,50,50,1,7,5,female_brsc,North East England
55,female,4.975329162404382e-4,0.0019160350642350528,0.025173697147067336,0.0026205927486455147,18619,brsc,0,50,55,1,9,5,female_brsc,North East England
56,female,4.975329162404382e-4,0.0019160350642350528,0.025173697147067336,0.0026205927486455147,18619,brsc,0,50,55,1,9,5,female_brsc,North East England
57,female,4.975329162404382e-4,0.0019160350642350528,0.025173697147067336,0.0026205927486455147,18619,brsc,0,50,55,1,9,5,female_brsc,North East England
58,female,4.975329162404382e-4,0.0019160350642350528,0.025173697147067336,0.0026205927486455147,18619,brsc,0,50,55,1,9,5,female_brsc,North East England
59,female,4.975329162404382e-4,0.0019160350642350528,0.025173697147067336,0.0026205927486455147,18619,brsc,0,50,55,1,9,5,female_brsc,North East England
60,female,6.127631023070227e-4,0.002325357929943157,0.03077401492382154,0.003121753743240952,16200,brsc,0,50,60,2,10,5,female_brsc,North East England
61,female,6.127631023070227e-4,0.002325357929943157,0.03077401492382154,0.003121753743240952,16200,brsc,0,50,60,2,10,5,female_brsc,North East England
62,female,6.127631023070227e-4,0.002325357929943157,0.03077401492382154,0.003121753743240952,16200,brsc,0,50,60,2,10,5,female_brsc,North East England
63,female,6.127631023070227e-4,0.002325357929943157,0.03077401492382154,0.003121753743240952,16200,brsc,0,50,60,2,10,5,female_brsc,North East England
64,female,6.127631023070227e-4,0.002325357929943157,0.03077401492382154,0.003121753743240952,16200,brsc,0,50,60,2,10,5,female_brsc,North East England
65,female,6.889350554758594e-4,0.0022952617726320285,0.030943392359138705,0.003060690767513227,16162,brsc,0,50,65,2,11,5,female_brsc,North East England
66,female,6.889350554758594e-4,0.0022952617726320285,0.030943392359138705,0.003060690767513227,16162,brsc,0,50,65,2,11,5,female_brsc,North East England
67,female,6.889350554758594e-4,0.0022952617726320285,0.030943392359138705,0.003060690767513227,16162,brsc,0,50,65,2,11,5,female_brsc,North East England
68,female,6.889350554758594e-4,0.0022952617726320285,0.030943392359138705,0.003060690767513227,16162,brsc,0,50,65,2,11,5,female_brsc,North East England
69,female,6.889350554758594e-4,0.0022952617726320285,0.030943392359138705,0.003060690767513227,16162,brsc,0,50,65,2,11,5,female_brsc,North East England
70,female,9.11096554868658e-4,0.0024398889232311012,0.03243385568153797,0.003284823220203027,13160,brsc,0,50,70,2,12,5,female_brsc,North East England
71,female,9.11096554868658e-4,0.0024398889232311012,0.03243385568153797,0.003284823220203027,13160,brsc,0,50,70,2,12,5,female_brsc,North East England
72,female,9.11096554868658e-4,0.0024398889232311012,0.03243385568153797,0.003284823220203027,13160,brsc,0,50,70,2,12,5,female_brsc,North East England
73,female,9.11096554868658e-4,0.0024398889232311012,0.03243385568153797,0.003284823220203027,13160,brsc,0,50,70,2,12,5,female_brsc,North East England
74,female,9.11096554868658e-4,0.0024398889232311012,0.03243385568153797,0.003284823220203027,13160,brsc,0,50,70,2,12,5,female_brsc,North East England
75,female,0.001215176940450261,0.0026560714832615647,0.03419559326068619,0.0036244823819649723,10302,brsc,0,50,75,2,13,5,female_brsc,North East England
76,female,0.001215176940450261,0.0026560714832615647,0.03419559326068619,0.0036244823819649723,10302,brsc,0,50,75,2,13,5,female_brsc,North East England
77,female,0.001215176940450261,0.0026560714832615647,0.03419559326068619,0.0036244823819649723,10302,brsc,0,50,75,2,13,5,female_brsc,North East England
78,female,0.001215176940450261,0.0026560714832615647,0.03419559326068619,0.0036244823819649723,10302,brsc,0,50,75,2,13,5,female_brsc,North East England
79,female,0.001215176940450261,0.0026560714832615647,0.03419559326068619,0.0036244823819649723,10302,brsc,0,50,75,2,13,5,female_brsc,North East England
80,female,0.0017342024607950642,0.0025032493616197722,0.03128032654270047,0.0036255562343451126,7920,brsc,0,20,80,1,14,5,female_brsc,North East England
81,female,0.0017342024607950642,0.0025032493616197722,0.03128032654270047,0.0036255562343451126,7920,brsc,0,20,80,1,14,5,female_brsc,North East England
82,female,0.0017342024607950642,0.0025032493616197722,0.03128032654270047,0.0036255562343451126,7920,brsc,0,20,80,1,14,5,female_brsc,North East England
83,female,0.0017342024607950642,0.0025032493616197722,0.03128032654270047,0.0036255562343451126,7920,brsc,0,20,80,1,14,5,female_brsc,North East England
84,female,0.0017342024607950642,0.0025032493616197722,0.03128032654270047,0.0036255562343451126,7920,brsc,0,20,80,1,14,5,female_brsc,North East England
85,female,0.002757716732096687,0.0037154081406722355,0.04019635837465308,0.005766975576983433,4967,brsc,0,20,85,1,14,5,female_brsc,North East England
86,female,0.002757716732096687,0.0037154081406722355,0.04019635837465308,0.005766975576983433,4967,brsc,0,20,85,1,14,5,female_brsc,North East England
87,female,0.002757716732096687,0.0037154081406722355,0.04019635837465308,0.005766975576983433,4967,brsc,0,20,85,1,14,5,female_brsc,North East England
88,female,0.002757716732096687,0.0037154081406722355,0.04019635837465308,0.005766975576983433,4967,brsc,0,20,85,1,14,5,female_brsc,North East England
89,female,0.002757716732096687,0.0037154081406722355,0.04019635837465308,0.005766975576983433,4967,brsc,0,20,85,1,14,5,female_brsc,North East England
90,female,0.0036626771527168084,0.0046301214784503384,0.04464196583250881,0.007671555013590998,2355,brsc,0,10,90,0,9,5,female_brsc,North East England
91,female,0.0036626771527168084,0.0046301214784503384,0.04464196583250881,0.007671555013590998,2355,brsc,0,10,90,0,9,5,female_brsc,North East England
92,female,0.0036626771527168084,0.0046301214784503384,0.04464196583250881,0.007671555013590998,2355,brsc,0,10,90,0,9,5,female_brsc,North East England
