age,sex,mort,ylds (years lived with disability)_rate_ishd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,41816,ishd,0,10,0,0,0,5,female_ishd,North West England
1,female,0,0,0,1e-8,41816,ishd,0,10,0,0,0,5,female_ishd,North West England
2,female,0,0,0,1e-8,41816,ishd,0,10,0,0,0,5,female_ishd,North West England
3,female,0,0,0,1e-8,41816,ishd,0,10,0,0,0,5,female_ishd,North West England
4,female,0,0,0,1e-8,41816,ishd,0,10,0,0,0,5,female_ishd,North West England
5,female,0,0,0,1e-8,44055,ishd,0,10,5,0,0,5,female_ishd,North West England
6,female,0,0,0,1e-8,44055,ishd,0,10,5,0,0,5,female_ishd,North West England
7,female,0,0,0,1e-8,44055,ishd,0,10,5,0,0,5,female_ishd,North West England
8,female,0,0,0,1e-8,44055,ishd,0,10,5,0,0,5,female_ishd,North West England
9,female,0,0,0,1e-8,44055,ishd,0,10,5,0,0,5,female_ishd,North West England
10,female,0,0,0,1e-8,40864,ishd,0,50,10,0,0,5,female_ishd,North West England
11,female,0,0,0,1e-8,40864,ishd,0,50,10,0,0,5,female_ishd,North West England
12,female,0,0,0,1e-8,40864,ishd,0,50,10,0,0,5,female_ishd,North West England
13,female,0,0,0,1e-8,40864,ishd,0,50,10,0,0,5,female_ishd,North West England
14,female,0,0,0,1e-8,40864,ishd,0,50,10,0,0,5,female_ishd,North West England
15,female,9.011173532295721e-7,4.63398315143954e-6,1.2654377660005551e-4,1.67615058618105e-5,40790,ishd,0,50,15,0,0,5,female_ishd,North West England
16,female,9.011173532295721e-7,4.63398315143954e-6,1.2654377660005551e-4,1.67615058618105e-5,40790,ishd,0,50,15,0,0,5,female_ishd,North West England
17,female,9.011173532295721e-7,4.63398315143954e-6,1.2654377660005551e-4,1.67615058618105e-5,40790,ishd,0,50,15,0,0,5,female_ishd,North West England
18,female,9.011173532295721e-7,4.63398315143954e-6,1.2654377660005551e-4,1.67615058618105e-5,40790,ishd,0,50,15,0,0,5,female_ishd,North West England
19,female,9.011173532295721e-7,4.63398315143954e-6,1.2654377660005551e-4,1.67615058618105e-5,40790,ishd,0,50,15,0,0,5,female_ishd,North West England
20,female,1.9338187655558893e-6,2.015547557055917e-5,4.102540597254374e-4,3.90302379128816e-5,45346,ishd,0,50,20,0,0,5,female_ishd,North West England
21,female,1.9338187655558893e-6,2.015547557055917e-5,4.102540597254374e-4,3.90302379128816e-5,45346,ishd,0,50,20,0,0,5,female_ishd,North West England
22,female,1.9338187655558893e-6,2.015547557055917e-5,4.102540597254374e-4,3.90302379128816e-5,45346,ishd,0,50,20,0,0,5,female_ishd,North West England
23,female,1.9338187655558893e-6,2.015547557055917e-5,4.102540597254374e-4,3.90302379128816e-5,45346,ishd,0,50,20,0,0,5,female_ishd,North West England
24,female,1.9338187655558893e-6,2.015547557055917e-5,4.102540597254374e-4,3.90302379128816e-5,45346,ishd,0,50,20,0,0,5,female_ishd,North West England
25,female,3.203810551831125e-6,4.1663807296779194e-5,8.797047326176056e-4,5.0032789986041926e-5,51062,ishd,0,50,25,0,0,5,female_ishd,North West England
26,female,3.203810551831125e-6,4.1663807296779194e-5,8.797047326176056e-4,5.0032789986041926e-5,51062,ishd,0,50,25,0,0,5,female_ishd,North West England
27,female,3.203810551831125e-6,4.1663807296779194e-5,8.797047326176056e-4,5.0032789986041926e-5,51062,ishd,0,50,25,0,0,5,female_ishd,North West England
28,female,3.203810551831125e-6,4.1663807296779194e-5,8.797047326176056e-4,5.0032789986041926e-5,51062,ishd,0,50,25,0,0,5,female_ishd,North West England
29,female,3.203810551831125e-6,4.1663807296779194e-5,8.797047326176056e-4,5.0032789986041926e-5,51062,ishd,0,50,25,0,0,5,female_ishd,North West England
30,female,1.3303560191266228e-5,7.992773129658246e-5,0.0017174197309369373,1.0732518314012047e-4,49924,ishd,0,50,30,0,1,5,female_ishd,North West England
31,female,1.3303560191266228e-5,7.992773129658246e-5,0.0017174197309369373,1.0732518314012047e-4,49924,ishd,0,50,30,0,1,5,female_ishd,North West England
32,female,1.3303560191266228e-5,7.992773129658246e-5,0.0017174197309369373,1.0732518314012047e-4,49924,ishd,0,50,30,0,1,5,female_ishd,North West England
33,female,1.3303560191266228e-5,7.992773129658246e-5,0.0017174197309369373,1.0732518314012047e-4,49924,ishd,0,50,30,0,1,5,female_ishd,North West England
