age,sex,mort,ylds (years lived with disability)_rate_utrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,6598,utrc,0,10,0,0,0,5,female_utrc,bristol
1,female,0,0,0,1e-8,6598,utrc,0,10,0,0,0,5,female_utrc,bristol
2,female,0,0,0,1e-8,6598,utrc,0,10,0,0,0,5,female_utrc,bristol
3,female,0,0,0,1e-8,6598,utrc,0,10,0,0,0,5,female_utrc,bristol
4,female,0,0,0,1e-8,6598,utrc,0,10,0,0,0,5,female_utrc,bristol
5,female,0,0,0,1e-8,6603,utrc,0,10,5,0,0,5,female_utrc,bristol
6,female,0,0,0,1e-8,6603,utrc,0,10,5,0,0,5,female_utrc,bristol
7,female,0,0,0,1e-8,6603,utrc,0,10,5,0,0,5,female_utrc,bristol
8,female,0,0,0,1e-8,6603,utrc,0,10,5,0,0,5,female_utrc,bristol
9,female,0,0,0,1e-8,6603,utrc,0,10,5,0,0,5,female_utrc,bristol
10,female,0,0,0,1e-8,6051,utrc,0,50,10,0,0,5,female_utrc,bristol
11,female,0,0,0,1e-8,6051,utrc,0,50,10,0,0,5,female_utrc,bristol
12,female,0,0,0,1e-8,6051,utrc,0,50,10,0,0,5,female_utrc,bristol
13,female,0,0,0,1e-8,6051,utrc,0,50,10,0,0,5,female_utrc,bristol
14,female,0,0,0,1e-8,6051,utrc,0,50,10,0,0,5,female_utrc,bristol
15,female,1.3602773777092124e-7,1.5590199889209227e-6,2.3313460360843883e-5,2.7102166679655984e-6,6338,utrc,0,50,15,0,0,5,female_utrc,bristol
16,female,1.3602773777092124e-7,1.5590199889209227e-6,2.3313460360843883e-5,2.7102166679655984e-6,6338,utrc,0,50,15,0,0,5,female_utrc,bristol
17,female,1.3602773777092124e-7,1.5590199889209227e-6,2.3313460360843883e-5,2.7102166679655984e-6,6338,utrc,0,50,15,0,0,5,female_utrc,bristol
18,female,1.3602773777092124e-7,1.5590199889209227e-6,2.3313460360843883e-5,2.7102166679655984e-6,6338,utrc,0,50,15,0,0,5,female_utrc,bristol
19,female,1.3602773777092124e-7,1.5590199889209227e-6,2.3313460360843883e-5,2.7102166679655984e-6,6338,utrc,0,50,15,0,0,5,female_utrc,bristol
20,female,1.592816982296174e-7,2.0586380012918378e-6,3.081585646949196e-5,3.5749683557893853e-6,7828,utrc,0,50,20,0,0,5,female_utrc,bristol
21,female,1.592816982296174e-7,2.0586380012918378e-6,3.081585646949196e-5,3.5749683557893853e-6,7828,utrc,0,50,20,0,0,5,female_utrc,bristol
22,female,1.592816982296174e-7,2.0586380012918378e-6,3.081585646949196e-5,3.5749683557893853e-6,7828,utrc,0,50,20,0,0,5,female_utrc,bristol
23,female,1.592816982296174e-7,2.0586380012918378e-6,3.081585646949196e-5,3.5749683557893853e-6,7828,utrc,0,50,20,0,0,5,female_utrc,bristol
24,female,1.592816982296174e-7,2.0586380012918378e-6,3.081585646949196e-5,3.5749683557893853e-6,7828,utrc,0,50,20,0,0,5,female_utrc,bristol
25,female,4.042925960805579e-7,6.306082683338711e-6,9.482962055513776e-5,1.0992083130162168e-5,8833,utrc,0,50,25,0,0,5,female_utrc,bristol
26,female,4.042925960805579e-7,6.306082683338711e-6,9.482962055513776e-5,1.0992083130162168e-5,8833,utrc,0,50,25,0,0,5,female_utrc,bristol
27,female,4.042925960805579e-7,6.306082683338711e-6,9.482962055513776e-5,1.0992083130162168e-5,8833,utrc,0,50,25,0,0,5,female_utrc,bristol
28,female,4.042925960805579e-7,6.306082683338711e-6,9.482962055513776e-5,1.0992083130162168e-5,8833,utrc,0,50,25,0,0,5,female_utrc,bristol
29,female,4.042925960805579e-7,6.306082683338711e-6,9.482962055513776e-5,1.0992083130162168e-5,8833,utrc,0,50,25,0,0,5,female_utrc,bristol
30,female,7.152655322494399e-7,9.957676770878115e-6,1.5256759968124178e-4,1.7711829220042857e-5,7963,utrc,0,50,30,0,0,5,female_utrc,bristol
31,female,7.152655322494399e-7,9.957676770878115e-6,1.5256759968124178e-4,1.7711829220042857e-5,7963,utrc,0,50,30,0,0,5,female_utrc,bristol
32,female,7.152655322494399e-7,9.957676770878115e-6,1.5256759968124178e-4,1.7711829220042857e-5,7963,utrc,0,50,30,0,0,5,female_utrc,bristol
33,female,7.152655322494399e-7,9.957676770878115e-6,1.5256759968124178e-4,1.7711829220042857e-5,7963,utrc,0,50,30,0,0,5,female_utrc,bristol
34,female,7.152655322494399e-7,9.957676770878115e-6,1.5256759968124178e-4,1.7711829220042857e-5,7963,utrc,0,50,30,0,0,5,female_utrc,bristol
35,female,1.6918672315612352e-6,2.328831584766832e-5,3.588959107497093e-4,4.1621225645348435e-5,7482,utrc,0,50,35,0,0,5,female_utrc,bristol
36,female,1.6918672315612352e-6,2.328831584766832e-5,3.588959107497093e-4,4.1621225645348435e-5,7482,utrc,0,50,35,0,0,5,female_utrc,bristol
37,female,1.6918672315612352e-6,2.328831584766832e-5,3.588959107497093e-4,4.1621225645348435e-5,7482,utrc,0,50,35,0,0,5,female_utrc,bristol
38,female,1.6918672315612352e-6,2.328831584766832e-5,3.588959107497093e-4,4.1621225645348435e-5,7482,utrc,0,50,35,0,0,5,female_utrc,bristol
39,female,1.6918672315612352e-6,2.328831584766832e-5,3.588959107497093e-4,4.1621225645348435e-5,7482,utrc,0,50,35,0,0,5,female_utrc,bristol
40,female,3.994598860775648e-6,4.76453066335614e-5,7.356666562949191e-4,8.54516031546689e-5,6901,utrc,0,50,40,0,0,5,female_utrc,bristol
41,female,3.994598860775648e-6,4.76453066335614e-5,7.356666562949191e-4,8.54516031546689e-5,6901,utrc,0,50,40,0,0,5,female_utrc,bristol
42,female,3.994598860775648e-6,4.76453066335614e-5,7.356666562949191e-4,8.54516031546689e-5,6901,utrc,0,50,40,0,0,5,female_utrc,bristol
43,female,3.994598860775648e-6,4.76453066335614e-5,7.356666562949191e-4,8.54516031546689e-5,6901,utrc,0,50,40,0,0,5,female_utrc,bristol
44,female,3.994598860775648e-6,4.76453066335614e-5,7.356666562949191e-4,8.54516031546689e-5,6901,utrc,0,50,40,0,0,5,female_utrc,bristol
