age,sex,mort,ylds (years lived with disability)_rate_ishd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,36715,ishd,0,10,0,0,0,5,male_ishd,East of England
1,male,0,0,0,1e-8,36715,ishd,0,10,0,0,0,5,male_ishd,East of England
2,male,0,0,0,1e-8,36715,ishd,0,10,0,0,0,5,male_ishd,East of England
3,male,0,0,0,1e-8,36715,ishd,0,10,0,0,0,5,male_ishd,East of England
4,male,0,0,0,1e-8,36715,ishd,0,10,0,0,0,5,male_ishd,East of England
5,male,0,0,0,1e-8,39351,ishd,0,10,5,0,0,5,male_ishd,East of England
6,male,0,0,0,1e-8,39351,ishd,0,10,5,0,0,5,male_ishd,East of England
7,male,0,0,0,1e-8,39351,ishd,0,10,5,0,0,5,male_ishd,East of England
8,male,0,0,0,1e-8,39351,ishd,0,10,5,0,0,5,male_ishd,East of England
9,male,0,0,0,1e-8,39351,ishd,0,10,5,0,0,5,male_ishd,East of England
10,male,0,0,0,1e-8,36736,ishd,0,50,10,0,0,5,male_ishd,East of England
11,male,0,0,0,1e-8,36736,ishd,0,50,10,0,0,5,male_ishd,East of England
12,male,0,0,0,1e-8,36736,ishd,0,50,10,0,0,5,male_ishd,East of England
13,male,0,0,0,1e-8,36736,ishd,0,50,10,0,0,5,male_ishd,East of England
14,male,0,0,0,1e-8,36736,ishd,0,50,10,0,0,5,male_ishd,East of England
15,male,6.36579991023405e-7,4.975650913943564e-6,1.220924771823761e-4,2.0333540398016998e-5,35788,ishd,0,50,15,0,0,5,male_ishd,East of England
16,male,6.36579991023405e-7,4.975650913943564e-6,1.220924771823761e-4,2.0333540398016998e-5,35788,ishd,0,50,15,0,0,5,male_ishd,East of England
17,male,6.36579991023405e-7,4.975650913943564e-6,1.220924771823761e-4,2.0333540398016998e-5,35788,ishd,0,50,15,0,0,5,male_ishd,East of England
18,male,6.36579991023405e-7,4.975650913943564e-6,1.220924771823761e-4,2.0333540398016998e-5,35788,ishd,0,50,15,0,0,5,male_ishd,East of England
19,male,6.36579991023405e-7,4.975650913943564e-6,1.220924771823761e-4,2.0333540398016998e-5,35788,ishd,0,50,15,0,0,5,male_ishd,East of England
20,male,3.881241972424419e-6,2.0618332241708095e-5,4.1854382793137375e-4,6.14281373256678e-5,37293,ishd,0,50,20,0,0,5,male_ishd,East of England
21,male,3.881241972424419e-6,2.0618332241708095e-5,4.1854382793137375e-4,6.14281373256678e-5,37293,ishd,0,50,20,0,0,5,male_ishd,East of England
22,male,3.881241972424419e-6,2.0618332241708095e-5,4.1854382793137375e-4,6.14281373256678e-5,37293,ishd,0,50,20,0,0,5,male_ishd,East of England
23,male,3.881241972424419e-6,2.0618332241708095e-5,4.1854382793137375e-4,6.14281373256678e-5,37293,ishd,0,50,20,0,0,5,male_ishd,East of England
24,male,3.881241972424419e-6,2.0618332241708095e-5,4.1854382793137375e-4,6.14281373256678e-5,37293,ishd,0,50,20,0,0,5,male_ishd,East of England
25,male,1.1090017514380219e-5,4.260166827095194e-5,9.618371840313689e-4,1.0294224428466292e-4,40004,ishd,0,50,25,0,0,5,male_ishd,East of England
26,male,1.1090017514380219e-5,4.260166827095194e-5,9.618371840313689e-4,1.0294224428466292e-4,40004,ishd,0,50,25,0,0,5,male_ishd,East of England
27,male,1.1090017514380219e-5,4.260166827095194e-5,9.618371840313689e-4,1.0294224428466292e-4,40004,ishd,0,50,25,0,0,5,male_ishd,East of England
28,male,1.1090017514380219e-5,4.260166827095194e-5,9.618371840313689e-4,1.0294224428466292e-4,40004,ishd,0,50,25,0,0,5,male_ishd,East of England
29,male,1.1090017514380219e-5,4.260166827095194e-5,9.618371840313689e-4,1.0294224428466292e-4,40004,ishd,0,50,25,0,0,5,male_ishd,East of England
30,male,3.08745917646409e-5,8.187995276700167e-5,0.0020911715579318094,2.8482422035536696e-4,40671,ishd,0,50,30,0,1,5,male_ishd,East of England
31,male,3.08745917646409e-5,8.187995276700167e-5,0.0020911715579318094,2.8482422035536696e-4,40671,ishd,0,50,30,0,1,5,male_ishd,East of England
32,male,3.08745917646409e-5,8.187995276700167e-5,0.0020911715579318094,2.8482422035536696e-4,40671,ishd,0,50,30,0,1,5,male_ishd,East of England
33,male,3.08745917646409e-5,8.187995276700167e-5,0.0020911715579318094,2.8482422035536696e-4,40671,ishd,0,50,30,0,1,5,male_ishd,East of England
34,male,3.08745917646409e-5,8.187995276700167e-5,0.0020911715579318094,2.8482422035536696e-4,40671,ishd,0,50,30,0,1,5,male_ishd,East of England
