age,sex,mort,ylds (years lived with disability)_rate_dmt2,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,41816,dmt2,0,10,0,0,0,5,female_dmt2,North West England
1,female,0,0,0,1e-8,41816,dmt2,0,10,0,0,0,5,female_dmt2,North West England
2,female,0,0,0,1e-8,41816,dmt2,0,10,0,0,0,5,female_dmt2,North West England
3,female,0,0,0,1e-8,41816,dmt2,0,10,0,0,0,5,female_dmt2,North West England
4,female,0,0,0,1e-8,41816,dmt2,0,10,0,0,0,5,female_dmt2,North West England
5,female,0,0,0,1e-8,44055,dmt2,0,10,5,0,0,5,female_dmt2,North West England
6,female,0,0,0,1e-8,44055,dmt2,0,10,5,0,0,5,female_dmt2,North West England
7,female,0,0,0,1e-8,44055,dmt2,0,10,5,0,0,5,female_dmt2,North West England
8,female,0,0,0,1e-8,44055,dmt2,0,10,5,0,0,5,female_dmt2,North West England
9,female,0,0,0,1e-8,44055,dmt2,0,10,5,0,0,5,female_dmt2,North West England
10,female,0,1.943614236770056e-4,0.0039050034224417957,0.0019553270147360767,40864,dmt2,0,50,10,0,0,5,female_dmt2,North West England
11,female,0,1.943614236770056e-4,0.0039050034224417957,0.0019553270147360767,40864,dmt2,0,50,10,0,0,5,female_dmt2,North West England
12,female,0,1.943614236770056e-4,0.0039050034224417957,0.0019553270147360767,40864,dmt2,0,50,10,0,0,5,female_dmt2,North West England
13,female,0,1.943614236770056e-4,0.0039050034224417957,0.0019553270147360767,40864,dmt2,0,50,10,0,0,5,female_dmt2,North West England
14,female,0,1.943614236770056e-4,0.0039050034224417957,0.0019553270147360767,40864,dmt2,0,50,10,0,0,5,female_dmt2,North West England
15,female,1.369123384201412e-7,0.0010295320297867077,0.01971551159996348,0.003418078350401157,40790,dmt2,0,50,15,1,0,5,female_dmt2,North West England
16,female,1.369123384201412e-7,0.0010295320297867077,0.01971551159996348,0.003418078350401157,40790,dmt2,0,50,15,1,0,5,female_dmt2,North West England
17,female,1.369123384201412e-7,0.0010295320297867077,0.01971551159996348,0.003418078350401157,40790,dmt2,0,50,15,1,0,5,female_dmt2,North West England
18,female,1.369123384201412e-7,0.0010295320297867077,0.01971551159996348,0.003418078350401157,40790,dmt2,0,50,15,1,0,5,female_dmt2,North West England
19,female,1.369123384201412e-7,0.0010295320297867077,0.01971551159996348,0.003418078350401157,40790,dmt2,0,50,15,1,0,5,female_dmt2,North West England
20,female,1.5989166501689433e-7,0.0018387996372245976,0.033260693704397465,0.0022066621998693787,45346,dmt2,0,50,20,2,0,5,female_dmt2,North West England
21,female,1.5989166501689433e-7,0.0018387996372245976,0.033260693704397465,0.0022066621998693787,45346,dmt2,0,50,20,2,0,5,female_dmt2,North West England
22,female,1.5989166501689433e-7,0.0018387996372245976,0.033260693704397465,0.0022066621998693787,45346,dmt2,0,50,20,2,0,5,female_dmt2,North West England
23,female,1.5989166501689433e-7,0.0018387996372245976,0.033260693704397465,0.0022066621998693787,45346,dmt2,0,50,20,2,0,5,female_dmt2,North West England
24,female,1.5989166501689433e-7,0.0018387996372245976,0.033260693704397465,0.0022066621998693787,45346,dmt2,0,50,20,2,0,5,female_dmt2,North West England
25,female,2.537020858457825e-7,0.0022953050125171766,0.03949660457222078,8.636035843034755e-4,51062,dmt2,0,50,25,2,0,5,female_dmt2,North West England
26,female,2.537020858457825e-7,0.0022953050125171766,0.03949660457222078,8.636035843034755e-4,51062,dmt2,0,50,25,2,0,5,female_dmt2,North West England
27,female,2.537020858457825e-7,0.0022953050125171766,0.03949660457222078,8.636035843034755e-4,51062,dmt2,0,50,25,2,0,5,female_dmt2,North West England
28,female,2.537020858457825e-7,0.0022953050125171766,0.03949660457222078,8.636035843034755e-4,51062,dmt2,0,50,25,2,0,5,female_dmt2,North West England
29,female,2.537020858457825e-7,0.0022953050125171766,0.03949660457222078,8.636035843034755e-4,51062,dmt2,0,50,25,2,0,5,female_dmt2,North West England
30,female,1.0465905526579658e-6,0.0025457026841043456,0.04181933204147416,7.548715995882034e-4,49924,dmt2,0,50,30,2,0,5,female_dmt2,North West England
31,female,1.0465905526579658e-6,0.0025457026841043456,0.04181933204147416,7.548715995882034e-4,49924,dmt2,0,50,30,2,0,5,female_dmt2,North West England
32,female,1.0465905526579658e-6,0.0025457026841043456,0.04181933204147416,7.548715995882034e-4,49924,dmt2,0,50,30,2,0,5,female_dmt2,North West England
33,female,1.0465905526579658e-6,0.0025457026841043456,0.04181933204147416,7.548715995882034e-4,49924,dmt2,0,50,30,2,0,5,female_dmt2,North West England
34,female,1.0465905526579658e-6,0.0025457026841043456,0.04181933204147416,7.548715995882034e-4,49924,dmt2,0,50,30,2,0,5,female_dmt2,North West England
35,female,1.708148199575728e-6,0.002817601291076519,0.04466713898887955,0.0010415029780193698,46153,dmt2,0,50,35,2,0,5,female_dmt2,North West England
36,female,1.708148199575728e-6,0.002817601291076519,0.04466713898887955,0.0010415029780193698,46153,dmt2,0,50,35,2,0,5,female_dmt2,North West England
37,female,1.708148199575728e-6,0.002817601291076519,0.04466713898887955,0.0010415029780193698,46153,dmt2,0,50,35,2,0,5,female_dmt2,North West England
38,female,1.708148199575728e-6,0.002817601291076519,0.04466713898887955,0.0010415029780193698,46153,dmt2,0,50,35,2,0,5,female_dmt2,North West England
39,female,1.708148199575728e-6,0.002817601291076519,0.04466713898887955,0.0010415029780193698,46153,dmt2,0,50,35,2,0,5,female_dmt2,North West England
