age,sex,mort,ylds (years lived with disability)_rate_brsc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,15216,brsc,0,10,0,0,0,5,male_brsc,North East England
1,male,0,0,0,1e-8,15216,brsc,0,10,0,0,0,5,male_brsc,North East England
2,male,0,0,0,1e-8,15216,brsc,0,10,0,0,0,5,male_brsc,North East England
3,male,0,0,0,1e-8,15216,brsc,0,10,0,0,0,5,male_brsc,North East England
4,male,0,0,0,1e-8,15216,brsc,0,10,0,0,0,5,male_brsc,North East England
5,male,0,0,0,1e-8,16036,brsc,0,10,5,0,0,5,male_brsc,North East England
6,male,0,0,0,1e-8,16036,brsc,0,10,5,0,0,5,male_brsc,North East England
7,male,0,0,0,1e-8,16036,brsc,0,10,5,0,0,5,male_brsc,North East England
8,male,0,0,0,1e-8,16036,brsc,0,10,5,0,0,5,male_brsc,North East England
9,male,0,0,0,1e-8,16036,brsc,0,10,5,0,0,5,male_brsc,North East England
10,male,0,0,0,1e-8,14842,brsc,0,50,10,0,0,5,male_brsc,North East England
11,male,0,0,0,1e-8,14842,brsc,0,50,10,0,0,5,male_brsc,North East England
12,male,0,0,0,1e-8,14842,brsc,0,50,10,0,0,5,male_brsc,North East England
13,male,0,0,0,1e-8,14842,brsc,0,50,10,0,0,5,male_brsc,North East England
14,male,0,0,0,1e-8,14842,brsc,0,50,10,0,0,5,male_brsc,North East England
15,male,1.0133343982844428e-7,5.677549924862827e-7,6.0789642551738385e-6,6.817410947087546e-7,15215,brsc,0,50,15,0,0,5,male_brsc,North East England
16,male,1.0133343982844428e-7,5.677549924862827e-7,6.0789642551738385e-6,6.817410947087546e-7,15215,brsc,0,50,15,0,0,5,male_brsc,North East England
17,male,1.0133343982844428e-7,5.677549924862827e-7,6.0789642551738385e-6,6.817410947087546e-7,15215,brsc,0,50,15,0,0,5,male_brsc,North East England
18,male,1.0133343982844428e-7,5.677549924862827e-7,6.0789642551738385e-6,6.817410947087546e-7,15215,brsc,0,50,15,0,0,5,male_brsc,North East England
19,male,1.0133343982844428e-7,5.677549924862827e-7,6.0789642551738385e-6,6.817410947087546e-7,15215,brsc,0,50,15,0,0,5,male_brsc,North East England
20,male,9.875190842889031e-8,6.932619419224973e-7,8.03183109792662e-6,7.750038197386955e-7,17404,brsc,0,50,20,0,0,5,male_brsc,North East England
21,male,9.875190842889031e-8,6.932619419224973e-7,8.03183109792662e-6,7.750038197386955e-7,17404,brsc,0,50,20,0,0,5,male_brsc,North East England
22,male,9.875190842889031e-8,6.932619419224973e-7,8.03183109792662e-6,7.750038197386955e-7,17404,brsc,0,50,20,0,0,5,male_brsc,North East England
23,male,9.875190842889031e-8,6.932619419224973e-7,8.03183109792662e-6,7.750038197386955e-7,17404,brsc,0,50,20,0,0,5,male_brsc,North East England
24,male,9.875190842889031e-8,6.932619419224973e-7,8.03183109792662e-6,7.750038197386955e-7,17404,brsc,0,50,20,0,0,5,male_brsc,North East England
25,male,1.4512933519099494e-7,1.1488572971062437e-6,1.3142139456222583e-5,1.3006866275737183e-6,18636,brsc,0,50,25,0,0,5,male_brsc,North East England
26,male,1.4512933519099494e-7,1.1488572971062437e-6,1.3142139456222583e-5,1.3006866275737183e-6,18636,brsc,0,50,25,0,0,5,male_brsc,North East England
27,male,1.4512933519099494e-7,1.1488572971062437e-6,1.3142139456222583e-5,1.3006866275737183e-6,18636,brsc,0,50,25,0,0,5,male_brsc,North East England
28,male,1.4512933519099494e-7,1.1488572971062437e-6,1.3142139456222583e-5,1.3006866275737183e-6,18636,brsc,0,50,25,0,0,5,male_brsc,North East England
29,male,1.4512933519099494e-7,1.1488572971062437e-6,1.3142139456222583e-5,1.3006866275737183e-6,18636,brsc,0,50,25,0,0,5,male_brsc,North East England
30,male,3.3712646695232237e-7,1.750444426713214e-6,1.93702385279632e-5,2.047698977241097e-6,17295,brsc,0,50,30,0,0,5,male_brsc,North East England
31,male,3.3712646695232237e-7,1.750444426713214e-6,1.93702385279632e-5,2.047698977241097e-6,17295,brsc,0,50,30,0,0,5,male_brsc,North East England
32,male,3.3712646695232237e-7,1.750444426713214e-6,1.93702385279632e-5,2.047698977241097e-6,17295,brsc,0,50,30,0,0,5,male_brsc,North East England
33,male,3.3712646695232237e-7,1.750444426713214e-6,1.93702385279632e-5,2.047698977241097e-6,17295,brsc,0,50,30,0,0,5,male_brsc,North East England
34,male,3.3712646695232237e-7,1.750444426713214e-6,1.93702385279632e-5,2.047698977241097e-6,17295,brsc,0,50,30,0,0,5,male_brsc,North East England
35,male,7.732099551960905e-7,3.1505577429554517e-6,3.3911861991069575e-5,3.7826238138490035e-6,16399,brsc,0,50,35,0,0,5,male_brsc,North East England
36,male,7.732099551960905e-7,3.1505577429554517e-6,3.3911861991069575e-5,3.7826238138490035e-6,16399,brsc,0,50,35,0,0,5,male_brsc,North East England
37,male,7.732099551960905e-7,3.1505577429554517e-6,3.3911861991069575e-5,3.7826238138490035e-6,16399,brsc,0,50,35,0,0,5,male_brsc,North East England
38,male,7.732099551960905e-7,3.1505577429554517e-6,3.3911861991069575e-5,3.7826238138490035e-6,16399,brsc,0,50,35,0,0,5,male_brsc,North East England
39,male,7.732099551960905e-7,3.1505577429554517e-6,3.3911861991069575e-5,3.7826238138490035e-6,16399,brsc,0,50,35,0,0,5,male_brsc,North East England
40,male,1.2368025458762183e-6,4.607602669677802e-6,4.928252457811277e-5,5.549003332972691e-6,15345,brsc,0,50,40,0,0,5,male_brsc,North East England
41,male,1.2368025458762183e-6,4.607602669677802e-6,4.928252457811277e-5,5.549003332972691e-6,15345,brsc,0,50,40,0,0,5,male_brsc,North East England
42,male,1.2368025458762183e-6,4.607602669677802e-6,4.928252457811277e-5,5.549003332972691e-6,15345,brsc,0,50,40,0,0,5,male_brsc,North East England
43,male,1.2368025458762183e-6,4.607602669677802e-6,4.928252457811277e-5,5.549003332972691e-6,15345,brsc,0,50,40,0,0,5,male_brsc,North East England
44,male,1.2368025458762183e-6,4.607602669677802e-6,4.928252457811277e-5,5.549003332972691e-6,15345,brsc,0,50,40,0,0,5,male_brsc,North East England
45,male,2.0103839804487214e-6,6.58213065076539e-6,6.979421222272334e-5,7.889631941429754e-6,17854,brsc,0,50,45,0,0,5,male_brsc,North East England
46,male,2.0103839804487214e-6,6.58213065076539e-6,6.979421222272334e-5,7.889631941429754e-6,17854,brsc,0,50,45,0,0,5,male_brsc,North East England
47,male,2.0103839804487214e-6,6.58213065076539e-6,6.979421222272334e-5,7.889631941429754e-6,17854,brsc,0,50,45,0,0,5,male_brsc,North East England
48,male,2.0103839804487214e-6,6.58213065076539e-6,6.979421222272334e-5,7.889631941429754e-6,17854,brsc,0,50,45,0,0,5,male_brsc,North East England
