age,sex,mort,ylds (years lived with disability)_rate_brsc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,6980,brsc,0,10,0,0,0,5,male_brsc,bristol
1,male,0,0,0,1e-8,6980,brsc,0,10,0,0,0,5,male_brsc,bristol
2,male,0,0,0,1e-8,6980,brsc,0,10,0,0,0,5,male_brsc,bristol
3,male,0,0,0,1e-8,6980,brsc,0,10,0,0,0,5,male_brsc,bristol
4,male,0,0,0,1e-8,6980,brsc,0,10,0,0,0,5,male_brsc,bristol
5,male,0,0,0,1e-8,6917,brsc,0,10,5,0,0,5,male_brsc,bristol
6,male,0,0,0,1e-8,6917,brsc,0,10,5,0,0,5,male_brsc,bristol
7,male,0,0,0,1e-8,6917,brsc,0,10,5,0,0,5,male_brsc,bristol
8,male,0,0,0,1e-8,6917,brsc,0,10,5,0,0,5,male_brsc,bristol
9,male,0,0,0,1e-8,6917,brsc,0,10,5,0,0,5,male_brsc,bristol
10,male,0,0,0,1e-8,6234,brsc,0,50,10,0,0,5,male_brsc,bristol
11,male,0,0,0,1e-8,6234,brsc,0,50,10,0,0,5,male_brsc,bristol
12,male,0,0,0,1e-8,6234,brsc,0,50,10,0,0,5,male_brsc,bristol
13,male,0,0,0,1e-8,6234,brsc,0,50,10,0,0,5,male_brsc,bristol
14,male,0,0,0,1e-8,6234,brsc,0,50,10,0,0,5,male_brsc,bristol
15,male,8.060050906593119e-8,5.263076140549154e-7,5.6678457320546705e-6,6.320897815191177e-7,6436,brsc,0,50,15,0,0,5,male_brsc,bristol
16,male,8.060050906593119e-8,5.263076140549154e-7,5.6678457320546705e-6,6.320897815191177e-7,6436,brsc,0,50,15,0,0,5,male_brsc,bristol
17,male,8.060050906593119e-8,5.263076140549154e-7,5.6678457320546705e-6,6.320897815191177e-7,6436,brsc,0,50,15,0,0,5,male_brsc,bristol
18,male,8.060050906593119e-8,5.263076140549154e-7,5.6678457320546705e-6,6.320897815191177e-7,6436,brsc,0,50,15,0,0,5,male_brsc,bristol
19,male,8.060050906593119e-8,5.263076140549154e-7,5.6678457320546705e-6,6.320897815191177e-7,6436,brsc,0,50,15,0,0,5,male_brsc,bristol
20,male,8.136587374511145e-8,6.696760905078906e-7,7.772208431861405e-6,7.499156419667595e-7,7845,brsc,0,50,20,0,0,5,male_brsc,bristol
21,male,8.136587374511145e-8,6.696760905078906e-7,7.772208431861405e-6,7.499156419667595e-7,7845,brsc,0,50,20,0,0,5,male_brsc,bristol
