age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,6598,lvrc,0,10,0,0,0,5,female_lvrc,bristol
1,female,0,0,0,1e-8,6598,lvrc,0,10,0,0,0,5,female_lvrc,bristol
2,female,0,0,0,1e-8,6598,lvrc,0,10,0,0,0,5,female_lvrc,bristol
3,female,0,0,0,1e-8,6598,lvrc,0,10,0,0,0,5,female_lvrc,bristol
4,female,0,0,0,1e-8,6598,lvrc,0,10,0,0,0,5,female_lvrc,bristol
5,female,1.7279674064598795e-7,1.3680936483762354e-7,0,6.471470036821557e-7,6603,lvrc,0,10,5,0,0,5,female_lvrc,bristol
6,female,1.7279674064598795e-7,1.3680936483762354e-7,0,6.471470036821557e-7,6603,lvrc,0,10,5,0,0,5,female_lvrc,bristol
7,female,1.7279674064598795e-7,1.3680936483762354e-7,0,6.471470036821557e-7,6603,lvrc,0,10,5,0,0,5,female_lvrc,bristol
8,female,1.7279674064598795e-7,1.3680936483762354e-7,0,6.471470036821557e-7,6603,lvrc,0,10,5,0,0,5,female_lvrc,bristol
9,female,1.7279674064598795e-7,1.3680936483762354e-7,0,6.471470036821557e-7,6603,lvrc,0,10,5,0,0,5,female_lvrc,bristol
10,female,3.0544999801824034e-7,2.440452394776376e-7,0,1.1357331271804313e-6,6051,lvrc,0,50,10,0,0,5,female_lvrc,bristol
11,female,3.0544999801824034e-7,2.440452394776376e-7,0,1.1357331271804313e-6,6051,lvrc,0,50,10,0,0,5,female_lvrc,bristol
12,female,3.0544999801824034e-7,2.440452394776376e-7,0,1.1357331271804313e-6,6051,lvrc,0,50,10,0,0,5,female_lvrc,bristol
13,female,3.0544999801824034e-7,2.440452394776376e-7,0,1.1357331271804313e-6,6051,lvrc,0,50,10,0,0,5,female_lvrc,bristol
14,female,3.0544999801824034e-7,2.440452394776376e-7,0,1.1357331271804313e-6,6051,lvrc,0,50,10,0,0,5,female_lvrc,bristol
15,female,1.0481770255208246e-6,1.0017238516187905e-6,0,4.635833384634228e-6,6338,lvrc,0,50,15,0,0,5,female_lvrc,bristol
16,female,1.0481770255208246e-6,1.0017238516187905e-6,0,4.635833384634228e-6,6338,lvrc,0,50,15,0,0,5,female_lvrc,bristol
17,female,1.0481770255208246e-6,1.0017238516187905e-6,0,4.635833384634228e-6,6338,lvrc,0,50,15,0,0,5,female_lvrc,bristol
18,female,1.0481770255208246e-6,1.0017238516187905e-6,0,4.635833384634228e-6,6338,lvrc,0,50,15,0,0,5,female_lvrc,bristol
19,female,1.0481770255208246e-6,1.0017238516187905e-6,0,4.635833384634228e-6,6338,lvrc,0,50,15,0,0,5,female_lvrc,bristol
