age,sex,mort,ylds (years lived with disability)_rate_crdd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,1.046722615454955e-5,7.943456533151738e-5,4.4576503206605726e-4,3.275501866046138e-4,14431,crdd,0,10,0,0,0,5,female_crdd,North East England
1,female,1.046722615454955e-5,7.943456533151738e-5,4.4576503206605726e-4,3.275501866046138e-4,14431,crdd,0,10,0,0,0,5,female_crdd,North East England
2,female,1.046722615454955e-5,7.943456533151738e-5,4.4576503206605726e-4,3.275501866046138e-4,14431,crdd,0,10,0,0,0,5,female_crdd,North East England
3,female,1.046722615454955e-5,7.943456533151738e-5,4.4576503206605726e-4,3.275501866046138e-4,14431,crdd,0,10,0,0,0,5,female_crdd,North East England
4,female,1.046722615454955e-5,7.943456533151738e-5,4.4576503206605726e-4,3.275501866046138e-4,14431,crdd,0,10,0,0,0,5,female_crdd,North East England
5,female,1.8028634691279425e-6,1.3783771425989377e-4,3.919923756159311e-4,2.6743162874120986e-4,15200,crdd,0,10,5,0,0,5,female_crdd,North East England
6,female,1.8028634691279425e-6,1.3783771425989377e-4,3.919923756159311e-4,2.6743162874120986e-4,15200,crdd,0,10,5,0,0,5,female_crdd,North East England
7,female,1.8028634691279425e-6,1.3783771425989377e-4,3.919923756159311e-4,2.6743162874120986e-4,15200,crdd,0,10,5,0,0,5,female_crdd,North East England
8,female,1.8028634691279425e-6,1.3783771425989377e-4,3.919923756159311e-4,2.6743162874120986e-4,15200,crdd,0,10,5,0,0,5,female_crdd,North East England
9,female,1.8028634691279425e-6,1.3783771425989377e-4,3.919923756159311e-4,2.6743162874120986e-4,15200,crdd,0,10,5,0,0,5,female_crdd,North East England
10,female,3.149713759408429e-6,2.7241589807468794e-4,0.002191210381708644,2.3580725900798556e-4,14104,crdd,0,50,10,0,0,5,female_crdd,North East England
11,female,3.149713759408429e-6,2.7241589807468794e-4,0.002191210381708644,2.3580725900798556e-4,14104,crdd,0,50,10,0,0,5,female_crdd,North East England
12,female,3.149713759408429e-6,2.7241589807468794e-4,0.002191210381708644,2.3580725900798556e-4,14104,crdd,0,50,10,0,0,5,female_crdd,North East England
13,female,3.149713759408429e-6,2.7241589807468794e-4,0.002191210381708644,2.3580725900798556e-4,14104,crdd,0,50,10,0,0,5,female_crdd,North East England
14,female,3.149713759408429e-6,2.7241589807468794e-4,0.002191210381708644,2.3580725900798556e-4,14104,crdd,0,50,10,0,0,5,female_crdd,North East England
15,female,8.496887072471462e-6,7.621930530181132e-4,0.010332520376066785,3.154876752914901e-4,14531,crdd,0,50,15,1,0,5,female_crdd,North East England
16,female,8.496887072471462e-6,7.621930530181132e-4,0.010332520376066785,3.154876752914901e-4,14531,crdd,0,50,15,1,0,5,female_crdd,North East England
17,female,8.496887072471462e-6,7.621930530181132e-4,0.010332520376066785,3.154876752914901e-4,14531,crdd,0,50,15,1,0,5,female_crdd,North East England
18,female,8.496887072471462e-6,7.621930530181132e-4,0.010332520376066785,3.154876752914901e-4,14531,crdd,0,50,15,1,0,5,female_crdd,North East England
19,female,8.496887072471462e-6,7.621930530181132e-4,0.010332520376066785,3.154876752914901e-4,14531,crdd,0,50,15,1,0,5,female_crdd,North East England
20,female,1.2665223259856718e-5,9.01368837246853e-4,0.012020730824722896,5.85655431358013e-4,16711,crdd,0,50,20,1,0,5,female_crdd,North East England
21,female,1.2665223259856718e-5,9.01368837246853e-4,0.012020730824722896,5.85655431358013e-4,16711,crdd,0,50,20,1,0,5,female_crdd,North East England
22,female,1.2665223259856718e-5,9.01368837246853e-4,0.012020730824722896,5.85655431358013e-4,16711,crdd,0,50,20,1,0,5,female_crdd,North East England
23,female,1.2665223259856718e-5,9.01368837246853e-4,0.012020730824722896,5.85655431358013e-4,16711,crdd,0,50,20,1,0,5,female_crdd,North East England
24,female,1.2665223259856718e-5,9.01368837246853e-4,0.012020730824722896,5.85655431358013e-4,16711,crdd,0,50,20,1,0,5,female_crdd,North East England
