age,sex,mort,ylds (years lived with disability)_rate_ishd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,8494,ishd,0,10,0,0,0,5,male_ishd,sheffield
1,male,0,0,0,1e-8,8494,ishd,0,10,0,0,0,5,male_ishd,sheffield
2,male,0,0,0,1e-8,8494,ishd,0,10,0,0,0,5,male_ishd,sheffield
3,male,0,0,0,1e-8,8494,ishd,0,10,0,0,0,5,male_ishd,sheffield
4,male,0,0,0,1e-8,8494,ishd,0,10,0,0,0,5,male_ishd,sheffield
5,male,0,0,0,1e-8,9025,ishd,0,10,5,0,0,5,male_ishd,sheffield
6,male,0,0,0,1e-8,9025,ishd,0,10,5,0,0,5,male_ishd,sheffield
7,male,0,0,0,1e-8,9025,ishd,0,10,5,0,0,5,male_ishd,sheffield
8,male,0,0,0,1e-8,9025,ishd,0,10,5,0,0,5,male_ishd,sheffield
9,male,0,0,0,1e-8,9025,ishd,0,10,5,0,0,5,male_ishd,sheffield
10,male,0,0,0,1e-8,8119,ishd,0,50,10,0,0,5,male_ishd,sheffield
11,male,0,0,0,1e-8,8119,ishd,0,50,10,0,0,5,male_ishd,sheffield
12,male,0,0,0,1e-8,8119,ishd,0,50,10,0,0,5,male_ishd,sheffield
13,male,0,0,0,1e-8,8119,ishd,0,50,10,0,0,5,male_ishd,sheffield
14,male,0,0,0,1e-8,8119,ishd,0,50,10,0,0,5,male_ishd,sheffield
15,male,1.412295568387327e-6,5.318399845952537e-6,1.3309173896763595e-4,2.225445226169296e-5,8294,ishd,0,50,15,0,0,5,male_ishd,sheffield
16,male,1.412295568387327e-6,5.318399845952537e-6,1.3309173896763595e-4,2.225445226169296e-5,8294,ishd,0,50,15,0,0,5,male_ishd,sheffield
17,male,1.412295568387327e-6,5.318399845952537e-6,1.3309173896763595e-4,2.225445226169296e-5,8294,ishd,0,50,15,0,0,5,male_ishd,sheffield
18,male,1.412295568387327e-6,5.318399845952537e-6,1.3309173896763595e-4,2.225445226169296e-5,8294,ishd,0,50,15,0,0,5,male_ishd,sheffield
19,male,1.412295568387327e-6,5.318399845952537e-6,1.3309173896763595e-4,2.225445226169296e-5,8294,ishd,0,50,15,0,0,5,male_ishd,sheffield
20,male,4.819640981550059e-6,2.1913065346422106e-5,4.549824703944335e-4,6.693552128386518e-5,9947,ishd,0,50,20,0,0,5,male_ishd,sheffield
21,male,4.819640981550059e-6,2.1913065346422106e-5,4.549824703944335e-4,6.693552128386518e-5,9947,ishd,0,50,20,0,0,5,male_ishd,sheffield
22,male,4.819640981550059e-6,2.1913065346422106e-5,4.549824703944335e-4,6.693552128386518e-5,9947,ishd,0,50,20,0,0,5,male_ishd,sheffield
23,male,4.819640981550059e-6,2.1913065346422106e-5,4.549824703944335e-4,6.693552128386518e-5,9947,ishd,0,50,20,0,0,5,male_ishd,sheffield
24,male,4.819640981550059e-6,2.1913065346422106e-5,4.549824703944335e-4,6.693552128386518e-5,9947,ishd,0,50,20,0,0,5,male_ishd,sheffield
25,male,1.4632792555950361e-5,4.73189392153466e-5,0.0010601586772137435,1.1208870452219987e-4,10638,ishd,0,50,25,0,0,5,male_ishd,sheffield
26,male,1.4632792555950361e-5,4.73189392153466e-5,0.0010601586772137435,1.1208870452219987e-4,10638,ishd,0,50,25,0,0,5,male_ishd,sheffield
27,male,1.4632792555950361e-5,4.73189392153466e-5,0.0010601586772137435,1.1208870452219987e-4,10638,ishd,0,50,25,0,0,5,male_ishd,sheffield
28,male,1.4632792555950361e-5,4.73189392153466e-5,0.0010601586772137435,1.1208870452219987e-4,10638,ishd,0,50,25,0,0,5,male_ishd,sheffield
29,male,1.4632792555950361e-5,4.73189392153466e-5,0.0010601586772137435,1.1208870452219987e-4,10638,ishd,0,50,25,0,0,5,male_ishd,sheffield
30,male,3.948767241076599e-5,9.191044364356177e-5,0.0023199239857203107,3.0982895044430236e-4,9676,ishd,0,50,30,0,0,5,male_ishd,sheffield
31,male,3.948767241076599e-5,9.191044364356177e-5,0.0023199239857203107,3.0982895044430236e-4,9676,ishd,0,50,30,0,0,5,male_ishd,sheffield
32,male,3.948767241076599e-5,9.191044364356177e-5,0.0023199239857203107,3.0982895044430236e-4,9676,ishd,0,50,30,0,0,5,male_ishd,sheffield
33,male,3.948767241076599e-5,9.191044364356177e-5,0.0023199239857203107,3.0982895044430236e-4,9676,ishd,0,50,30,0,0,5,male_ishd,sheffield
34,male,3.948767241076599e-5,9.191044364356177e-5,0.0023199239857203107,3.0982895044430236e-4,9676,ishd,0,50,30,0,0,5,male_ishd,sheffield
35,male,1.0834539400886176e-4,1.7582213479300964e-4,0.005164345703970793,6.587195768822003e-4,9149,ishd,0,50,35,0,1,5,male_ishd,sheffield
36,male,1.0834539400886176e-4,1.7582213479300964e-4,0.005164345703970793,6.587195768822003e-4,9149,ishd,0,50,35,0,1,5,male_ishd,sheffield
37,male,1.0834539400886176e-4,1.7582213479300964e-4,0.005164345703970793,6.587195768822003e-4,9149,ishd,0,50,35,0,1,5,male_ishd,sheffield
38,male,1.0834539400886176e-4,1.7582213479300964e-4,0.005164345703970793,6.587195768822003e-4,9149,ishd,0,50,35,0,1,5,male_ishd,sheffield
39,male,1.0834539400886176e-4,1.7582213479300964e-4,0.005164345703970793,6.587195768822003e-4,9149,ishd,0,50,35,0,1,5,male_ishd,sheffield
40,male,2.3831696587849627e-4,3.420596629520673e-4,0.010735619672414992,0.0013678051456346581,8485,ishd,0,50,40,1,2,5,male_ishd,sheffield
41,male,2.3831696587849627e-4,3.420596629520673e-4,0.010735619672414992,0.0013678051456346581,8485,ishd,0,50,40,1,2,5,male_ishd,sheffield
42,male,2.3831696587849627e-4,3.420596629520673e-4,0.010735619672414992,0.0013678051456346581,8485,ishd,0,50,40,1,2,5,male_ishd,sheffield
43,male,2.3831696587849627e-4,3.420596629520673e-4,0.010735619672414992,0.0013678051456346581,8485,ishd,0,50,40,1,2,5,male_ishd,sheffield
44,male,2.3831696587849627e-4,3.420596629520673e-4,0.010735619672414992,0.0013678051456346581,8485,ishd,0,50,40,1,2,5,male_ishd,sheffield
45,male,4.714535489628762e-4,6.0882299240017e-4,0.019989304468260218,0.0024382089179778043,9884,ishd,0,50,45,1,5,5,male_ishd,sheffield
46,male,4.714535489628762e-4,6.0882299240017e-4,0.019989304468260218,0.0024382089179778043,9884,ishd,0,50,45,1,5,5,male_ishd,sheffield
47,male,4.714535489628762e-4,6.0882299240017e-4,0.019989304468260218,0.0024382089179778043,9884,ishd,0,50,45,1,5,5,male_ishd,sheffield
48,male,4.714535489628762e-4,6.0882299240017e-4,0.019989304468260218,0.0024382089179778043,9884,ishd,0,50,45,1,5,5,male_ishd,sheffield
49,male,4.714535489628762e-4,6.0882299240017e-4,0.019989304468260218,0.0024382089179778043,9884,ishd,0,50,45,1,5,5,male_ishd,sheffield
50,male,7.079262328281468e-4,9.647142279119016e-4,0.03446605164883553,0.00432643809771583,9954,ishd,0,50,50,2,7,5,male_ishd,sheffield
51,male,7.079262328281468e-4,9.647142279119016e-4,0.03446605164883553,0.00432643809771583,9954,ishd,0,50,50,2,7,5,male_ishd,sheffield
52,male,7.079262328281468e-4,9.647142279119016e-4,0.03446605164883553,0.00432643809771583,9954,ishd,0,50,50,2,7,5,male_ishd,sheffield
53,male,7.079262328281468e-4,9.647142279119016e-4,0.03446605164883553,0.00432643809771583,9954,ishd,0,50,50,2,7,5,male_ishd,sheffield
54,male,7.079262328281468e-4,9.647142279119016e-4,0.03446605164883553,0.00432643809771583,9954,ishd,0,50,50,2,7,5,male_ishd,sheffield
55,male,0.001284076579280836,0.0014629375095408046,0.05612196591656474,0.007033547987757828,8852,ishd,0,50,55,3,11,5,male_ishd,sheffield
56,male,0.001284076579280836,0.0014629375095408046,0.05612196591656474,0.007033547987757828,8852,ishd,0,50,55,3,11,5,male_ishd,sheffield
57,male,0.001284076579280836,0.0014629375095408046,0.05612196591656474,0.007033547987757828,8852,ishd,0,50,55,3,11,5,male_ishd,sheffield
58,male,0.001284076579280836,0.0014629375095408046,0.05612196591656474,0.007033547987757828,8852,ishd,0,50,55,3,11,5,male_ishd,sheffield
59,male,0.001284076579280836,0.0014629375095408046,0.05612196591656474,0.007033547987757828,8852,ishd,0,50,55,3,11,5,male_ishd,sheffield
60,male,0.0021000762522617373,0.0022198586604055995,0.08559010935187016,0.010719967811690517,7443,ishd,0,50,60,4,16,5,male_ishd,sheffield
61,male,0.0021000762522617373,0.0022198586604055995,0.08559010935187016,0.010719967811690517,7443,ishd,0,50,60,4,16,5,male_ishd,sheffield
62,male,0.0021000762522617373,0.0022198586604055995,0.08559010935187016,0.010719967811690517,7443,ishd,0,50,60,4,16,5,male_ishd,sheffield
63,male,0.0021000762522617373,0.0022198586604055995,0.08559010935187016,0.010719967811690517,7443,ishd,0,50,60,4,16,5,male_ishd,sheffield
64,male,0.0021000762522617373,0.0022198586604055995,0.08559010935187016,0.010719967811690517,7443,ishd,0,50,60,4,16,5,male_ishd,sheffield
65,male,0.00322581778010785,0.0033363755605925085,0.1323046804628436,0.015384125424096267,7119,ishd,0,50,65,7,23,5,male_ishd,sheffield
66,male,0.00322581778010785,0.0033363755605925085,0.1323046804628436,0.015384125424096267,7119,ishd,0,50,65,7,23,5,male_ishd,sheffield
67,male,0.00322581778010785,0.0033363755605925085,0.1323046804628436,0.015384125424096267,7119,ishd,0,50,65,7,23,5,male_ishd,sheffield
68,male,0.00322581778010785,0.0033363755605925085,0.1323046804628436,0.015384125424096267,7119,ishd,0,50,65,7,23,5,male_ishd,sheffield
69,male,0.00322581778010785,0.0033363755605925085,0.1323046804628436,0.015384125424096267,7119,ishd,0,50,65,7,23,5,male_ishd,sheffield
70,male,0.004704557943012799,0.004564382758818842,0.17859598832659804,0.02188157351568264,6042,ishd,0,50,70,9,28,5,male_ishd,sheffield
71,male,0.004704557943012799,0.004564382758818842,0.17859598832659804,0.02188157351568264,6042,ishd,0,50,70,9,28,5,male_ishd,sheffield
72,male,0.004704557943012799,0.004564382758818842,0.17859598832659804,0.02188157351568264,6042,ishd,0,50,70,9,28,5,male_ishd,sheffield
73,male,0.004704557943012799,0.004564382758818842,0.17859598832659804,0.02188157351568264,6042,ishd,0,50,70,9,28,5,male_ishd,sheffield
74,male,0.004704557943012799,0.004564382758818842,0.17859598832659804,0.02188157351568264,6042,ishd,0,50,70,9,28,5,male_ishd,sheffield
75,male,0.008522610725608878,0.005711899481680248,0.22741918149810827,0.03018140093674987,4253,ishd,0,50,75,11,36,5,male_ishd,sheffield
76,male,0.008522610725608878,0.005711899481680248,0.22741918149810827,0.03018140093674987,4253,ishd,0,50,75,11,36,5,male_ishd,sheffield
77,male,0.008522610725608878,0.005711899481680248,0.22741918149810827,0.03018140093674987,4253,ishd,0,50,75,11,36,5,male_ishd,sheffield
78,male,0.008522610725608878,0.005711899481680248,0.22741918149810827,0.03018140093674987,4253,ishd,0,50,75,11,36,5,male_ishd,sheffield
79,male,0.008522610725608878,0.005711899481680248,0.22741918149810827,0.03018140093674987,4253,ishd,0,50,75,11,36,5,male_ishd,sheffield
80,male,0.014434871307768285,0.006763637285270601,0.2613976599074995,0.03791949693293139,2859,ishd,0,20,80,5,41,5,male_ishd,sheffield
81,male,0.014434871307768285,0.006763637285270601,0.2613976599074995,0.03791949693293139,2859,ishd,0,20,80,5,41,5,male_ishd,sheffield
82,male,0.014434871307768285,0.006763637285270601,0.2613976599074995,0.03791949693293139,2859,ishd,0,20,80,5,41,5,male_ishd,sheffield
83,male,0.014434871307768285,0.006763637285270601,0.2613976599074995,0.03791949693293139,2859,ishd,0,20,80,5,41,5,male_ishd,sheffield
84,male,0.014434871307768285,0.006763637285270601,0.2613976599074995,0.03791949693293139,2859,ishd,0,20,80,5,41,5,male_ishd,sheffield
85,male,0.02653447339023663,0.0071946778065116596,0.2632467233180905,0.04504916341994465,1475,ishd,0,20,85,5,39,5,male_ishd,sheffield
86,male,0.02653447339023663,0.0071946778065116596,0.2632467233180905,0.04504916341994465,1475,ishd,0,20,85,5,39,5,male_ishd,sheffield
