age,sex,mort,ylds (years lived with disability)_rate_strk,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
25,male,9.7381062095259e-6,2.4381636984106996e-4,0.0014461708403644264,8.490480565494164e-5,22079,strk,0,50,25,0,0,5,male_strk,westmidlands
26,male,9.7381062095259e-6,2.4381636984106996e-4,0.0014461708403644264,8.490480565494164e-5,22079,strk,0,50,25,0,0,5,male_strk,westmidlands
27,male,9.7381062095259e-6,2.4381636984106996e-4,0.0014461708403644264,8.490480565494164e-5,22079,strk,0,50,25,0,0,5,male_strk,westmidlands
28,male,9.7381062095259e-6,2.4381636984106996e-4,0.0014461708403644264,8.490480565494164e-5,22079,strk,0,50,25,0,0,5,male_strk,westmidlands
29,male,9.7381062095259e-6,2.4381636984106996e-4,0.0014461708403644264,8.490480565494164e-5,22079,strk,0,50,25,0,0,5,male_strk,westmidlands
30,male,2.1739913232092822e-5,3.172643966415704e-4,0.0021747858372687993,1.6031254868968095e-4,21569,strk,0,50,30,0,0,5,male_strk,westmidlands
31,male,2.1739913232092822e-5,3.172643966415704e-4,0.0021747858372687993,1.6031254868968095e-4,21569,strk,0,50,30,0,0,5,male_strk,westmidlands
32,male,2.1739913232092822e-5,3.172643966415704e-4,0.0021747858372687993,1.6031254868968095e-4,21569,strk,0,50,30,0,0,5,male_strk,westmidlands
33,male,2.1739913232092822e-5,3.172643966415704e-4,0.0021747858372687993,1.6031254868968095e-4,21569,strk,0,50,30,0,0,5,male_strk,westmidlands
34,male,2.1739913232092822e-5,3.172643966415704e-4,0.0021747858372687993,1.6031254868968095e-4,21569,strk,0,50,30,0,0,5,male_strk,westmidlands
35,male,3.2349346922525705e-5,4.4301562174212767e-4,0.003464393785735544,2.8519220888829965e-4,19924,strk,0,50,35,0,1,5,male_strk,westmidlands
36,male,3.2349346922525705e-5,4.4301562174212767e-4,0.003464393785735544,2.8519220888829965e-4,19924,strk,0,50,35,0,1,5,male_strk,westmidlands
37,male,3.2349346922525705e-5,4.4301562174212767e-4,0.003464393785735544,2.8519220888829965e-4,19924,strk,0,50,35,0,1,5,male_strk,westmidlands
38,male,3.2349346922525705e-5,4.4301562174212767e-4,0.003464393785735544,2.8519220888829965e-4,19924,strk,0,50,35,0,1,5,male_strk,westmidlands
39,male,3.2349346922525705e-5,4.4301562174212767e-4,0.003464393785735544,2.8519220888829965e-4,19924,strk,0,50,35,0,1,5,male_strk,westmidlands
40,male,6.841454434736711e-5,6.737245660117938e-4,0.005518655943056595,5.425447409868939e-4,17844,strk,0,50,40,0,1,5,male_strk,westmidlands
41,male,6.841454434736711e-5,6.737245660117938e-4,0.005518655943056595,5.425447409868939e-4,17844,strk,0,50,40,0,1,5,male_strk,westmidlands
42,male,6.841454434736711e-5,6.737245660117938e-4,0.005518655943056595,5.425447409868939e-4,17844,strk,0,50,40,0,1,5,male_strk,westmidlands
43,male,6.841454434736711e-5,6.737245660117938e-4,0.005518655943056595,5.425447409868939e-4,17844,strk,0,50,40,0,1,5,male_strk,westmidlands
44,male,6.841454434736711e-5,6.737245660117938e-4,0.005518655943056595,5.425447409868939e-4,17844,strk,0,50,40,0,1,5,male_strk,westmidlands
45,male,1.0772571471337674e-4,0.0010695621952856236,0.008856369477668633,9.320605021432034e-4,19328,strk,0,50,45,0,2,5,male_strk,westmidlands
46,male,1.0772571471337674e-4,0.0010695621952856236,0.008856369477668633,9.320605021432034e-4,19328,strk,0,50,45,0,2,5,male_strk,westmidlands
47,male,1.0772571471337674e-4,0.0010695621952856236,0.008856369477668633,9.320605021432034e-4,19328,strk,0,50,45,0,2,5,male_strk,westmidlands
48,male,1.0772571471337674e-4,0.0010695621952856236,0.008856369477668633,9.320605021432034e-4,19328,strk,0,50,45,0,2,5,male_strk,westmidlands
49,male,1.0772571471337674e-4,0.0010695621952856236,0.008856369477668633,9.320605021432034e-4,19328,strk,0,50,45,0,2,5,male_strk,westmidlands
50,male,1.64314168454954e-4,0.00165471467180343,0.013898125533812013,0.001506410008840848,18342,strk,0,50,50,1,3,5,male_strk,westmidlands
51,male,1.64314168454954e-4,0.00165471467180343,0.013898125533812013,0.001506410008840848,18342,strk,0,50,50,1,3,5,male_strk,westmidlands
52,male,1.64314168454954e-4,0.00165471467180343,0.013898125533812013,0.001506410008840848,18342,strk,0,50,50,1,3,5,male_strk,westmidlands
53,male,1.64314168454954e-4,0.00165471467180343,0.013898125533812013,0.001506410008840848,18342,strk,0,50,50,1,3,5,male_strk,westmidlands
54,male,1.64314168454954e-4,0.00165471467180343,0.013898125533812013,0.001506410008840848,18342,strk,0,50,50,1,3,5,male_strk,westmidlands
55,male,2.4119892463573062e-4,0.002540430981460308,0.020734566253201213,0.0022658191435206134,15863,strk,0,50,55,1,4,5,male_strk,westmidlands
56,male,2.4119892463573062e-4,0.002540430981460308,0.020734566253201213,0.0022658191435206134,15863,strk,0,50,55,1,4,5,male_strk,westmidlands
57,male,2.4119892463573062e-4,0.002540430981460308,0.020734566253201213,0.0022658191435206134,15863,strk,0,50,55,1,4,5,male_strk,westmidlands
58,male,2.4119892463573062e-4,0.002540430981460308,0.020734566253201213,0.0022658191435206134,15863,strk,0,50,55,1,4,5,male_strk,westmidlands
59,male,2.4119892463573062e-4,0.002540430981460308,0.020734566253201213,0.0022658191435206134,15863,strk,0,50,55,1,4,5,male_strk,westmidlands
60,male,4.030143888319829e-4,0.003620748362586765,0.029353216976166937,0.0029142889588478836,13427,strk,0,50,60,1,5,5,male_strk,westmidlands
61,male,4.030143888319829e-4,0.003620748362586765,0.029353216976166937,0.0029142889588478836,13427,strk,0,50,60,1,5,5,male_strk,westmidlands
62,male,4.030143888319829e-4,0.003620748362586765,0.029353216976166937,0.0029142889588478836,13427,strk,0,50,60,1,5,5,male_strk,westmidlands
63,male,4.030143888319829e-4,0.003620748362586765,0.029353216976166937,0.0029142889588478836,13427,strk,0,50,60,1,5,5,male_strk,westmidlands
64,male,4.030143888319829e-4,0.003620748362586765,0.029353216976166937,0.0029142889588478836,13427,strk,0,50,60,1,5,5,male_strk,westmidlands
65,male,7.424285705748366e-4,0.004911382128680468,0.03934014648905499,0.003451396352123796,12231,strk,0,50,65,2,9,5,male_strk,westmidlands
66,male,7.424285705748366e-4,0.004911382128680468,0.03934014648905499,0.003451396352123796,12231,strk,0,50,65,2,9,5,male_strk,westmidlands
67,male,7.424285705748366e-4,0.004911382128680468,0.03934014648905499,0.003451396352123796,12231,strk,0,50,65,2,9,5,male_strk,westmidlands
68,male,7.424285705748366e-4,0.004911382128680468,0.03934014648905499,0.003451396352123796,12231,strk,0,50,65,2,9,5,male_strk,westmidlands
69,male,7.424285705748366e-4,0.004911382128680468,0.03934014648905499,0.003451396352123796,12231,strk,0,50,65,2,9,5,male_strk,westmidlands
70,male,0.0013469449807320976,0.007235145906288442,0.05083192742536398,0.004400134641086553,10547,strk,0,50,70,3,14,5,male_strk,westmidlands
71,male,0.0013469449807320976,0.007235145906288442,0.05083192742536398,0.004400134641086553,10547,strk,0,50,70,3,14,5,male_strk,westmidlands
72,male,0.0013469449807320976,0.007235145906288442,0.05083192742536398,0.004400134641086553,10547,strk,0,50,70,3,14,5,male_strk,westmidlands
73,male,0.0013469449807320976,0.007235145906288442,0.05083192742536398,0.004400134641086553,10547,strk,0,50,70,3,14,5,male_strk,westmidlands
74,male,0.0013469449807320976,0.007235145906288442,0.05083192742536398,0.004400134641086553,10547,strk,0,50,70,3,14,5,male_strk,westmidlands
75,male,0.0029132755099723906,0.010225700691511219,0.06418990082499905,0.005762110615495195,7817,strk,0,50,75,3,23,5,male_strk,westmidlands
76,male,0.0029132755099723906,0.010225700691511219,0.06418990082499905,0.005762110615495195,7817,strk,0,50,75,3,23,5,male_strk,westmidlands
77,male,0.0029132755099723906,0.010225700691511219,0.06418990082499905,0.005762110615495195,7817,strk,0,50,75,3,23,5,male_strk,westmidlands
78,male,0.0029132755099723906,0.010225700691511219,0.06418990082499905,0.005762110615495195,7817,strk,0,50,75,3,23,5,male_strk,westmidlands
79,male,0.0029132755099723906,0.010225700691511219,0.06418990082499905,0.005762110615495195,7817,strk,0,50,75,3,23,5,male_strk,westmidlands
80,male,0.005780786535200824,0.014083044667341166,0.07941365810950224,0.00886281601827167,5479,strk,0,20,80,2,32,5,male_strk,westmidlands
81,male,0.005780786535200824,0.014083044667341166,0.07941365810950224,0.00886281601827167,5479,strk,0,20,80,2,32,5,male_strk,westmidlands
82,male,0.005780786535200824,0.014083044667341166,0.07941365810950224,0.00886281601827167,5479,strk,0,20,80,2,32,5,male_strk,westmidlands
83,male,0.005780786535200824,0.014083044667341166,0.07941365810950224,0.00886281601827167,5479,strk,0,20,80,2,32,5,male_strk,westmidlands
84,male,0.005780786535200824,0.014083044667341166,0.07941365810950224,0.00886281601827167,5479,strk,0,20,80,2,32,5,male_strk,westmidlands
85,male,0.01249553741956223,0.018279771822280737,0.09666308214530571,0.013672285645307227,2957,strk,0,20,85,2,37,5,male_strk,westmidlands
86,male,0.01249553741956223,0.018279771822280737,0.09666308214530571,0.013672285645307227,2957,strk,0,20,85,2,37,5,male_strk,westmidlands
87,male,0.01249553741956223,0.018279771822280737,0.09666308214530571,0.013672285645307227,2957,strk,0,20,85,2,37,5,male_strk,westmidlands
88,male,0.01249553741956223,0.018279771822280737,0.09666308214530571,0.013672285645307227,2957,strk,0,20,85,2,37,5,male_strk,westmidlands
89,male,0.01249553741956223,0.018279771822280737,0.09666308214530571,0.013672285645307227,2957,strk,0,20,85,2,37,5,male_strk,westmidlands
90,male,0.020898838134310295,0.02199525768223134,0.11070386442244813,0.018421397148171786,1059,strk,0,10,90,1,22,5,male_strk,westmidlands
91,male,0.020898838134310295,0.02199525768223134,0.11070386442244813,0.018421397148171786,1059,strk,0,10,90,1,22,5,male_strk,westmidlands
92,male,0.020898838134310295,0.02199525768223134,0.11070386442244813,0.018421397148171786,1059,strk,0,10,90,1,22,5,male_strk,westmidlands
93,male,0.020898838134310295,0.02199525768223134,0.11070386442244813,0.018421397148171786,1059,strk,0,10,90,1,22,5,male_strk,westmidlands
94,male,0.020898838134310295,0.02199525768223134,0.11070386442244813,0.018421397148171786,1059,strk,0,10,90,1,22,5,male_strk,westmidlands
95,male,0.03645317449953151,0.02525004180243455,0.12003534252599979,0.02316442292947404,179,strk,0,10,95,1,6,6,male_strk,westmidlands
96,male,0.03645317449953151,0.02525004180243455,0.12003534252599979,0.02316442292947404,179,strk,0,10,95,1,6,6,male_strk,westmidlands
97,male,0.03645317449953151,0.02525004180243455,0.12003534252599979,0.02316442292947404,179,strk,0,10,95,1,6,6,male_strk,westmidlands
98,male,0.03645317449953151,0.02525004180243455,0.12003534252599979,0.02316442292947404,179,strk,0,10,95,1,6,6,male_strk,westmidlands
99,male,0.03645317449953151,0.02525004180243455,0.12003534252599979,0.02316442292947404,179,strk,0,10,95,1,6,6,male_strk,westmidlands
100,male,0.03645317449953151,0.02525004180243455,0.12003534252599979,0.02316442292947404,179,strk,0,10,95,1,6,6,male_strk,westmidlands
