age,sex,mort,ylds (years lived with disability)_rate_carc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
47,male,8.879308930921898e-5,1.9415431313216612e-4,0.0022120221916608774,3.2727245779871087e-4,51128,carc,0,50,45,0,5,5,male_carc,North West England
48,male,8.879308930921898e-5,1.9415431313216612e-4,0.0022120221916608774,3.2727245779871087e-4,51128,carc,0,50,45,0,5,5,male_carc,North West England
49,male,8.879308930921898e-5,1.9415431313216612e-4,0.0022120221916608774,3.2727245779871087e-4,51128,carc,0,50,45,0,5,5,male_carc,North West England
50,male,1.6279855102610592e-4,3.3321987336061825e-4,0.00391710780207036,5.829853843012264e-4,52127,carc,0,50,50,0,8,5,male_carc,North West England
51,male,1.6279855102610592e-4,3.3321987336061825e-4,0.00391710780207036,5.829853843012264e-4,52127,carc,0,50,50,0,8,5,male_carc,North West England
52,male,1.6279855102610592e-4,3.3321987336061825e-4,0.00391710780207036,5.829853843012264e-4,52127,carc,0,50,50,0,8,5,male_carc,North West England
53,male,1.6279855102610592e-4,3.3321987336061825e-4,0.00391710780207036,5.829853843012264e-4,52127,carc,0,50,50,0,8,5,male_carc,North West England
54,male,1.6279855102610592e-4,3.3321987336061825e-4,0.00391710780207036,5.829853843012264e-4,52127,carc,0,50,50,0,8,5,male_carc,North West England
55,male,2.9751378015269376e-4,5.694607680788091e-4,0.0066916600339692895,0.001013018754779028,46610,carc,0,50,55,0,14,5,male_carc,North West England
56,male,2.9751378015269376e-4,5.694607680788091e-4,0.0066916600339692895,0.001013018754779028,46610,carc,0,50,55,0,14,5,male_carc,North West England
57,male,2.9751378015269376e-4,5.694607680788091e-4,0.0066916600339692895,0.001013018754779028,46610,carc,0,50,55,0,14,5,male_carc,North West England
58,male,2.9751378015269376e-4,5.694607680788091e-4,0.0066916600339692895,0.001013018754779028,46610,carc,0,50,55,0,14,5,male_carc,North West England
59,male,2.9751378015269376e-4,5.694607680788091e-4,0.0066916600339692895,0.001013018754779028,46610,carc,0,50,55,0,14,5,male_carc,North West England
60,male,5.071191385272837e-4,8.935033396138334e-4,0.010407644577754638,0.00161548481207279,39801,carc,0,50,60,1,20,5,male_carc,North West England
61,male,5.071191385272837e-4,8.935033396138334e-4,0.010407644577754638,0.00161548481207279,39801,carc,0,50,60,1,20,5,male_carc,North West England
62,male,5.071191385272837e-4,8.935033396138334e-4,0.010407644577754638,0.00161548481207279,39801,carc,0,50,60,1,20,5,male_carc,North West England
63,male,5.071191385272837e-4,8.935033396138334e-4,0.010407644577754638,0.00161548481207279,39801,carc,0,50,60,1,20,5,male_carc,North West England
64,male,5.071191385272837e-4,8.935033396138334e-4,0.010407644577754638,0.00161548481207279,39801,carc,0,50,60,1,20,5,male_carc,North West England
65,male,7.831799314769618e-4,0.0012972366731708812,0.014973116021435494,0.0023844657100686273,39780,carc,0,50,65,1,31,5,male_carc,North West England
66,male,7.831799314769618e-4,0.0012972366731708812,0.014973116021435494,0.0023844657100686273,39780,carc,0,50,65,1,31,5,male_carc,North West England
67,male,7.831799314769618e-4,0.0012972366731708812,0.014973116021435494,0.0023844657100686273,39780,carc,0,50,65,1,31,5,male_carc,North West England
68,male,7.831799314769618e-4,0.0012972366731708812,0.014973116021435494,0.0023844657100686273,39780,carc,0,50,65,1,31,5,male_carc,North West England
69,male,7.831799314769618e-4,0.0012972366731708812,0.014973116021435494,0.0023844657100686273,39780,carc,0,50,65,1,31,5,male_carc,North West England
70,male,0.0011481447799345378,0.0016506735954654724,0.018608903839549017,0.0031414436651584355,32360,carc,0,50,70,1,37,5,male_carc,North West England
71,male,0.0011481447799345378,0.0016506735954654724,0.018608903839549017,0.0031414436651584355,32360,carc,0,50,70,1,37,5,male_carc,North West England
72,male,0.0011481447799345378,0.0016506735954654724,0.018608903839549017,0.0031414436651584355,32360,carc,0,50,70,1,37,5,male_carc,North West England
73,male,0.0011481447799345378,0.0016506735954654724,0.018608903839549017,0.0031414436651584355,32360,carc,0,50,70,1,37,5,male_carc,North West England
74,male,0.0011481447799345378,0.0016506735954654724,0.018608903839549017,0.0031414436651584355,32360,carc,0,50,70,1,37,5,male_carc,North West England
75,male,0.0017852038702489248,0.002220937105824572,0.023576445300970774,0.004355141906439904,22688,carc,0,50,75,1,40,5,male_carc,North West England
76,male,0.0017852038702489248,0.002220937105824572,0.023576445300970774,0.004355141906439904,22688,carc,0,50,75,1,40,5,male_carc,North West England
77,male,0.0017852038702489248,0.002220937105824572,0.023576445300970774,0.004355141906439904,22688,carc,0,50,75,1,40,5,male_carc,North West England
78,male,0.0017852038702489248,0.002220937105824572,0.023576445300970774,0.004355141906439904,22688,carc,0,50,75,1,40,5,male_carc,North West England
79,male,0.0017852038702489248,0.002220937105824572,0.023576445300970774,0.004355141906439904,22688,carc,0,50,75,1,40,5,male_carc,North West England
80,male,0.0027366490466780966,0.0021128292818202938,0.0193549607863013,0.004802700959112258,15298,carc,0,20,80,0,42,5,male_carc,North West England
81,male,0.0027366490466780966,0.0021128292818202938,0.0193549607863013,0.004802700959112258,15298,carc,0,20,80,0,42,5,male_carc,North West England
82,male,0.0027366490466780966,0.0021128292818202938,0.0193549607863013,0.004802700959112258,15298,carc,0,20,80,0,42,5,male_carc,North West England
83,male,0.0027366490466780966,0.0021128292818202938,0.0193549607863013,0.004802700959112258,15298,carc,0,20,80,0,42,5,male_carc,North West England
84,male,0.0027366490466780966,0.0021128292818202938,0.0193549607863013,0.004802700959112258,15298,carc,0,20,80,0,42,5,male_carc,North West England
85,male,0.003995612037159482,0.002937482368949902,0.02450225691417989,0.007017787489754599,7996,carc,0,20,85,0,32,5,male_carc,North West England
86,male,0.003995612037159482,0.002937482368949902,0.02450225691417989,0.007017787489754599,7996,carc,0,20,85,0,32,5,male_carc,North West England
87,male,0.003995612037159482,0.002937482368949902,0.02450225691417989,0.007017787489754599,7996,carc,0,20,85,0,32,5,male_carc,North West England
88,male,0.003995612037159482,0.002937482368949902,0.02450225691417989,0.007017787489754599,7996,carc,0,20,85,0,32,5,male_carc,North West England
89,male,0.003995612037159482,0.002937482368949902,0.02450225691417989,0.007017787489754599,7996,carc,0,20,85,0,32,5,male_carc,North West England
90,male,0.004942168267441821,0.003441640449713223,0.025960328439054655,0.008710556049946385,3023,carc,0,10,90,0,15,5,male_carc,North West England
91,male,0.004942168267441821,0.003441640449713223,0.025960328439054655,0.008710556049946385,3023,carc,0,10,90,0,15,5,male_carc,North West England
92,male,0.004942168267441821,0.003441640449713223,0.025960328439054655,0.008710556049946385,3023,carc,0,10,90,0,15,5,male_carc,North West England
93,male,0.004942168267441821,0.003441640449713223,0.025960328439054655,0.008710556049946385,3023,carc,0,10,90,0,15,5,male_carc,North West England
94,male,0.004942168267441821,0.003441640449713223,0.025960328439054655,0.008710556049946385,3023,carc,0,10,90,0,15,5,male_carc,North West England
95,male,0.006026143530943288,0.002699585404699415,0.01353532574752808,0.010647964417672464,495,carc,0,10,95,0,3,6,male_carc,North West England
96,male,0.006026143530943288,0.002699585404699415,0.01353532574752808,0.010647964417672464,495,carc,0,10,95,0,3,6,male_carc,North West England
97,male,0.006026143530943288,0.002699585404699415,0.01353532574752808,0.010647964417672464,495,carc,0,10,95,0,3,6,male_carc,North West England
98,male,0.006026143530943288,0.002699585404699415,0.01353532574752808,0.010647964417672464,495,carc,0,10,95,0,3,6,male_carc,North West England
99,male,0.006026143530943288,0.002699585404699415,0.01353532574752808,0.010647964417672464,495,carc,0,10,95,0,3,6,male_carc,North West England
100,male,0.006026143530943288,0.002699585404699415,0.01353532574752808,0.010647964417672464,495,carc,0,10,95,0,3,6,male_carc,North West England
