age,sex,mort,ylds (years lived with disability)_rate_utrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,34171,utrc,0,10,0,0,0,5,female_utrc,West Midlands
1,female,0,0,0,1e-8,34171,utrc,0,10,0,0,0,5,female_utrc,West Midlands
2,female,0,0,0,1e-8,34171,utrc,0,10,0,0,0,5,female_utrc,West Midlands
3,female,0,0,0,1e-8,34171,utrc,0,10,0,0,0,5,female_utrc,West Midlands
4,female,0,0,0,1e-8,34171,utrc,0,10,0,0,0,5,female_utrc,West Midlands
5,female,0,0,0,1e-8,36971,utrc,0,10,5,0,0,5,female_utrc,West Midlands
6,female,0,0,0,1e-8,36971,utrc,0,10,5,0,0,5,female_utrc,West Midlands
7,female,0,0,0,1e-8,36971,utrc,0,10,5,0,0,5,female_utrc,West Midlands
8,female,0,0,0,1e-8,36971,utrc,0,10,5,0,0,5,female_utrc,West Midlands
9,female,0,0,0,1e-8,36971,utrc,0,10,5,0,0,5,female_utrc,West Midlands
10,female,0,0,0,1e-8,34534,utrc,0,50,10,0,0,5,female_utrc,West Midlands
11,female,0,0,0,1e-8,34534,utrc,0,50,10,0,0,5,female_utrc,West Midlands
12,female,0,0,0,1e-8,34534,utrc,0,50,10,0,0,5,female_utrc,West Midlands
13,female,0,0,0,1e-8,34534,utrc,0,50,10,0,0,5,female_utrc,West Midlands
14,female,0,0,0,1e-8,34534,utrc,0,50,10,0,0,5,female_utrc,West Midlands
15,female,1.217814353529092e-7,1.1812313907481928e-6,1.7639250835100207e-5,2.0599741523636304e-6,34104,utrc,0,50,15,0,0,5,female_utrc,West Midlands
16,female,1.217814353529092e-7,1.1812313907481928e-6,1.7639250835100207e-5,2.0599741523636304e-6,34104,utrc,0,50,15,0,0,5,female_utrc,West Midlands
17,female,1.217814353529092e-7,1.1812313907481928e-6,1.7639250835100207e-5,2.0599741523636304e-6,34104,utrc,0,50,15,0,0,5,female_utrc,West Midlands
18,female,1.217814353529092e-7,1.1812313907481928e-6,1.7639250835100207e-5,2.0599741523636304e-6,34104,utrc,0,50,15,0,0,5,female_utrc,West Midlands
19,female,1.217814353529092e-7,1.1812313907481928e-6,1.7639250835100207e-5,2.0599741523636304e-6,34104,utrc,0,50,15,0,0,5,female_utrc,West Midlands
20,female,2.3219344467275837e-7,2.617813468001614e-6,3.910458287315919e-5,4.555504543935565e-6,36760,utrc,0,50,20,0,0,5,female_utrc,West Midlands
21,female,2.3219344467275837e-7,2.617813468001614e-6,3.910458287315919e-5,4.555504543935565e-6,36760,utrc,0,50,20,0,0,5,female_utrc,West Midlands
22,female,2.3219344467275837e-7,2.617813468001614e-6,3.910458287315919e-5,4.555504543935565e-6,36760,utrc,0,50,20,0,0,5,female_utrc,West Midlands
23,female,2.3219344467275837e-7,2.617813468001614e-6,3.910458287315919e-5,4.555504543935565e-6,36760,utrc,0,50,20,0,0,5,female_utrc,West Midlands
24,female,2.3219344467275837e-7,2.617813468001614e-6,3.910458287315919e-5,4.555504543935565e-6,36760,utrc,0,50,20,0,0,5,female_utrc,West Midlands
25,female,5.481998088482367e-7,7.1095871162730935e-6,1.0849348461632307e-4,1.2630095654496017e-5,39886,utrc,0,50,25,0,0,5,female_utrc,West Midlands
