age,sex,mort,ylds (years lived with disability)_rate_brsc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,64941,brsc,0,10,0,0,0,5,male_brsc,london
1,male,0,0,0,1e-8,64941,brsc,0,10,0,0,0,5,male_brsc,london
2,male,0,0,0,1e-8,64941,brsc,0,10,0,0,0,5,male_brsc,london
3,male,0,0,0,1e-8,64941,brsc,0,10,0,0,0,5,male_brsc,london
4,male,0,0,0,1e-8,64941,brsc,0,10,0,0,0,5,male_brsc,london
5,male,0,0,0,1e-8,61123,brsc,0,10,5,0,0,5,male_brsc,london
6,male,0,0,0,1e-8,61123,brsc,0,10,5,0,0,5,male_brsc,london
7,male,0,0,0,1e-8,61123,brsc,0,10,5,0,0,5,male_brsc,london
8,male,0,0,0,1e-8,61123,brsc,0,10,5,0,0,5,male_brsc,london
9,male,0,0,0,1e-8,61123,brsc,0,10,5,0,0,5,male_brsc,london
10,male,0,0,0,1e-8,52369,brsc,0,50,10,0,0,5,male_brsc,london
11,male,0,0,0,1e-8,52369,brsc,0,50,10,0,0,5,male_brsc,london
12,male,0,0,0,1e-8,52369,brsc,0,50,10,0,0,5,male_brsc,london
13,male,0,0,0,1e-8,52369,brsc,0,50,10,0,0,5,male_brsc,london
14,male,0,0,0,1e-8,52369,brsc,0,50,10,0,0,5,male_brsc,london
15,male,7.912165378332556e-8,5.079112515203322e-7,5.4983639923728186e-6,6.080843453956888e-7,49081,brsc,0,50,15,0,0,5,male_brsc,london
16,male,7.912165378332556e-8,5.079112515203322e-7,5.4983639923728186e-6,6.080843453956888e-7,49081,brsc,0,50,15,0,0,5,male_brsc,london
17,male,7.912165378332556e-8,5.079112515203322e-7,5.4983639923728186e-6,6.080843453956888e-7,49081,brsc,0,50,15,0,0,5,male_brsc,london
18,male,7.912165378332556e-8,5.079112515203322e-7,5.4983639923728186e-6,6.080843453956888e-7,49081,brsc,0,50,15,0,0,5,male_brsc,london
19,male,7.912165378332556e-8,5.079112515203322e-7,5.4983639923728186e-6,6.080843453956888e-7,49081,brsc,0,50,15,0,0,5,male_brsc,london
20,male,7.609077728654924e-8,6.192290115069479e-7,7.373846267238076e-6,6.805466630162892e-7,60458,brsc,0,50,20,0,0,5,male_brsc,london
21,male,7.609077728654924e-8,6.192290115069479e-7,7.373846267238076e-6,6.805466630162892e-7,60458,brsc,0,50,20,0,0,5,male_brsc,london
22,male,7.609077728654924e-8,6.192290115069479e-7,7.373846267238076e-6,6.805466630162892e-7,60458,brsc,0,50,20,0,0,5,male_brsc,london
23,male,7.609077728654924e-8,6.192290115069479e-7,7.373846267238076e-6,6.805466630162892e-7,60458,brsc,0,50,20,0,0,5,male_brsc,london
24,male,7.609077728654924e-8,6.192290115069479e-7,7.373846267238076e-6,6.805466630162892e-7,60458,brsc,0,50,20,0,0,5,male_brsc,london
25,male,8.102907414286952e-8,7.714164241060793e-7,9.460103626960851e-6,8.339498332574978e-7,82579,brsc,0,50,25,0,0,5,male_brsc,london
26,male,8.102907414286952e-8,7.714164241060793e-7,9.460103626960851e-6,8.339498332574978e-7,82579,brsc,0,50,25,0,0,5,male_brsc,london
27,male,8.102907414286952e-8,7.714164241060793e-7,9.460103626960851e-6,8.339498332574978e-7,82579,brsc,0,50,25,0,0,5,male_brsc,london
28,male,8.102907414286952e-8,7.714164241060793e-7,9.460103626960851e-6,8.339498332574978e-7,82579,brsc,0,50,25,0,0,5,male_brsc,london
29,male,8.102907414286952e-8,7.714164241060793e-7,9.460103626960851e-6,8.339498332574978e-7,82579,brsc,0,50,25,0,0,5,male_brsc,london
30,male,1.2476534905406044e-7,7.924869980210765e-7,9.807602424924955e-6,8.605488897273116e-7,89123,brsc,0,50,30,0,0,5,male_brsc,london
31,male,1.2476534905406044e-7,7.924869980210765e-7,9.807602424924955e-6,8.605488897273116e-7,89123,brsc,0,50,30,0,0,5,male_brsc,london
32,male,1.2476534905406044e-7,7.924869980210765e-7,9.807602424924955e-6,8.605488897273116e-7,89123,brsc,0,50,30,0,0,5,male_brsc,london
33,male,1.2476534905406044e-7,7.924869980210765e-7,9.807602424924955e-6,8.605488897273116e-7,89123,brsc,0,50,30,0,0,5,male_brsc,london
34,male,1.2476534905406044e-7,7.924869980210765e-7,9.807602424924955e-6,8.605488897273116e-7,89123,brsc,0,50,30,0,0,5,male_brsc,london
35,male,3.682419223460069e-7,1.7514808016482818e-6,1.9959019724797977e-5,2.0397809789911486e-6,79099,brsc,0,50,35,0,0,5,male_brsc,london
36,male,3.682419223460069e-7,1.7514808016482818e-6,1.9959019724797977e-5,2.0397809789911486e-6,79099,brsc,0,50,35,0,0,5,male_brsc,london
37,male,3.682419223460069e-7,1.7514808016482818e-6,1.9959019724797977e-5,2.0397809789911486e-6,79099,brsc,0,50,35,0,0,5,male_brsc,london
38,male,3.682419223460069e-7,1.7514808016482818e-6,1.9959019724797977e-5,2.0397809789911486e-6,79099,brsc,0,50,35,0,0,5,male_brsc,london
39,male,3.682419223460069e-7,1.7514808016482818e-6,1.9959019724797977e-5,2.0397809789911486e-6,79099,brsc,0,50,35,0,0,5,male_brsc,london
40,male,8.058788875008502e-7,3.4266645451668115e-6,3.778214027111025e-5,4.079088717224236e-6,63436,brsc,0,50,40,0,0,5,male_brsc,london
41,male,8.058788875008502e-7,3.4266645451668115e-6,3.778214027111025e-5,4.079088717224236e-6,63436,brsc,0,50,40,0,0,5,male_brsc,london
42,male,8.058788875008502e-7,3.4266645451668115e-6,3.778214027111025e-5,4.079088717224236e-6,63436,brsc,0,50,40,0,0,5,male_brsc,london
43,male,8.058788875008502e-7,3.4266645451668115e-6,3.778214027111025e-5,4.079088717224236e-6,63436,brsc,0,50,40,0,0,5,male_brsc,london
44,male,8.058788875008502e-7,3.4266645451668115e-6,3.778214027111025e-5,4.079088717224236e-6,63436,brsc,0,50,40,0,0,5,male_brsc,london
45,male,1.5816592395911812e-6,5.8666324250228e-6,6.347098539449892e-5,6.984901653458206e-6,59050,brsc,0,50,45,0,0,5,male_brsc,london
46,male,1.5816592395911812e-6,5.8666324250228e-6,6.347098539449892e-5,6.984901653458206e-6,59050,brsc,0,50,45,0,0,5,male_brsc,london
47,male,1.5816592395911812e-6,5.8666324250228e-6,6.347098539449892e-5,6.984901653458206e-6,59050,brsc,0,50,45,0,0,5,male_brsc,london
48,male,1.5816592395911812e-6,5.8666324250228e-6,6.347098539449892e-5,6.984901653458206e-6,59050,brsc,0,50,45,0,0,5,male_brsc,london
49,male,1.5816592395911812e-6,5.8666324250228e-6,6.347098539449892e-5,6.984901653458206e-6,59050,brsc,0,50,45,0,0,5,male_brsc,london
50,male,3.202525603893723e-6,8.917892383070684e-6,9.49945195022156e-5,1.0673505014700047e-5,53820,brsc,0,50,50,0,0,5,male_brsc,london
51,male,3.202525603893723e-6,8.917892383070684e-6,9.49945195022156e-5,1.0673505014700047e-5,53820,brsc,0,50,50,0,0,5,male_brsc,london
52,male,3.202525603893723e-6,8.917892383070684e-6,9.49945195022156e-5,1.0673505014700047e-5,53820,brsc,0,50,50,0,0,5,male_brsc,london
53,male,3.202525603893723e-6,8.917892383070684e-6,9.49945195022156e-5,1.0673505014700047e-5,53820,brsc,0,50,50,0,0,5,male_brsc,london
54,male,3.202525603893723e-6,8.917892383070684e-6,9.49945195022156e-5,1.0673505014700047e-5,53820,brsc,0,50,50,0,0,5,male_brsc,london
55,male,5.395048288197815e-6,1.3333513665558145e-5,1.4097232643468623e-4,1.5906203999325583e-5,44836,brsc,0,50,55,0,0,5,male_brsc,london
56,male,5.395048288197815e-6,1.3333513665558145e-5,1.4097232643468623e-4,1.5906203999325583e-5,44836,brsc,0,50,55,0,0,5,male_brsc,london
57,male,5.395048288197815e-6,1.3333513665558145e-5,1.4097232643468623e-4,1.5906203999325583e-5,44836,brsc,0,50,55,0,0,5,male_brsc,london
58,male,5.395048288197815e-6,1.3333513665558145e-5,1.4097232643468623e-4,1.5906203999325583e-5,44836,brsc,0,50,55,0,0,5,male_brsc,london
