age,sex,mort,ylds (years lived with disability)_rate_utrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,7892,utrc,0,10,0,0,0,5,male_utrc,liverpool
1,male,0,0,0,1e-8,7892,utrc,0,10,0,0,0,5,male_utrc,liverpool
2,male,0,0,0,1e-8,7892,utrc,0,10,0,0,0,5,male_utrc,liverpool
3,male,0,0,0,1e-8,7892,utrc,0,10,0,0,0,5,male_utrc,liverpool
4,male,0,0,0,1e-8,7892,utrc,0,10,0,0,0,5,male_utrc,liverpool
5,male,0,0,0,1e-8,8083,utrc,0,10,5,0,0,5,male_utrc,liverpool
6,male,0,0,0,1e-8,8083,utrc,0,10,5,0,0,5,male_utrc,liverpool
7,male,0,0,0,1e-8,8083,utrc,0,10,5,0,0,5,male_utrc,liverpool
8,male,0,0,0,1e-8,8083,utrc,0,10,5,0,0,5,male_utrc,liverpool
9,male,0,0,0,1e-8,8083,utrc,0,10,5,0,0,5,male_utrc,liverpool
10,male,0,0,0,1e-8,7493,utrc,0,50,10,0,0,5,male_utrc,liverpool
11,male,0,0,0,1e-8,7493,utrc,0,50,10,0,0,5,male_utrc,liverpool
12,male,0,0,0,1e-8,7493,utrc,0,50,10,0,0,5,male_utrc,liverpool
13,male,0,0,0,1e-8,7493,utrc,0,50,10,0,0,5,male_utrc,liverpool
14,male,0,0,0,1e-8,7493,utrc,0,50,10,0,0,5,male_utrc,liverpool
15,male,0,0,0,1e-8,7771,utrc,0,50,15,0,0,5,male_utrc,liverpool
16,male,0,0,0,1e-8,7771,utrc,0,50,15,0,0,5,male_utrc,liverpool
17,male,0,0,0,1e-8,7771,utrc,0,50,15,0,0,5,male_utrc,liverpool
18,male,0,0,0,1e-8,7771,utrc,0,50,15,0,0,5,male_utrc,liverpool
19,male,0,0,0,1e-8,7771,utrc,0,50,15,0,0,5,male_utrc,liverpool
20,male,0,0,0,1e-8,8877,utrc,0,50,20,0,0,5,male_utrc,liverpool
21,male,0,0,0,1e-8,8877,utrc,0,50,20,0,0,5,male_utrc,liverpool
22,male,0,0,0,1e-8,8877,utrc,0,50,20,0,0,5,male_utrc,liverpool
23,male,0,0,0,1e-8,8877,utrc,0,50,20,0,0,5,male_utrc,liverpool
24,male,0,0,0,1e-8,8877,utrc,0,50,20,0,0,5,male_utrc,liverpool
25,male,0,0,0,1e-8,10365,utrc,0,50,25,0,0,5,male_utrc,liverpool
26,male,0,0,0,1e-8,10365,utrc,0,50,25,0,0,5,male_utrc,liverpool
27,male,0,0,0,1e-8,10365,utrc,0,50,25,0,0,5,male_utrc,liverpool
28,male,0,0,0,1e-8,10365,utrc,0,50,25,0,0,5,male_utrc,liverpool
29,male,0,0,0,1e-8,10365,utrc,0,50,25,0,0,5,male_utrc,liverpool
30,male,0,0,0,1e-8,10132,utrc,0,50,30,0,0,5,male_utrc,liverpool
31,male,0,0,0,1e-8,10132,utrc,0,50,30,0,0,5,male_utrc,liverpool
32,male,0,0,0,1e-8,10132,utrc,0,50,30,0,0,5,male_utrc,liverpool
33,male,0,0,0,1e-8,10132,utrc,0,50,30,0,0,5,male_utrc,liverpool
34,male,0,0,0,1e-8,10132,utrc,0,50,30,0,0,5,male_utrc,liverpool
35,male,0,0,0,1e-8,8790,utrc,0,50,35,0,0,5,male_utrc,liverpool
36,male,0,0,0,1e-8,8790,utrc,0,50,35,0,0,5,male_utrc,liverpool
37,male,0,0,0,1e-8,8790,utrc,0,50,35,0,0,5,male_utrc,liverpool
38,male,0,0,0,1e-8,8790,utrc,0,50,35,0,0,5,male_utrc,liverpool
39,male,0,0,0,1e-8,8790,utrc,0,50,35,0,0,5,male_utrc,liverpool
40,male,0,0,0,1e-8,7858,utrc,0,50,40,0,0,5,male_utrc,liverpool
41,male,0,0,0,1e-8,7858,utrc,0,50,40,0,0,5,male_utrc,liverpool
42,male,0,0,0,1e-8,7858,utrc,0,50,40,0,0,5,male_utrc,liverpool
43,male,0,0,0,1e-8,7858,utrc,0,50,40,0,0,5,male_utrc,liverpool
44,male,0,0,0,1e-8,7858,utrc,0,50,40,0,0,5,male_utrc,liverpool
45,male,0,0,0,1e-8,9035,utrc,0,50,45,0,0,5,male_utrc,liverpool
46,male,0,0,0,1e-8,9035,utrc,0,50,45,0,0,5,male_utrc,liverpool
47,male,0,0,0,1e-8,9035,utrc,0,50,45,0,0,5,male_utrc,liverpool
48,male,0,0,0,1e-8,9035,utrc,0,50,45,0,0,5,male_utrc,liverpool
49,male,0,0,0,1e-8,9035,utrc,0,50,45,0,0,5,male_utrc,liverpool
50,male,0,0,0,1e-8,9431,utrc,0,50,50,0,0,5,male_utrc,liverpool
51,male,0,0,0,1e-8,9431,utrc,0,50,50,0,0,5,male_utrc,liverpool
52,male,0,0,0,1e-8,9431,utrc,0,50,50,0,0,5,male_utrc,liverpool
53,male,0,0,0,1e-8,9431,utrc,0,50,50,0,0,5,male_utrc,liverpool
54,male,0,0,0,1e-8,9431,utrc,0,50,50,0,0,5,male_utrc,liverpool
55,male,0,0,0,1e-8,8950,utrc,0,50,55,0,0,5,male_utrc,liverpool
56,male,0,0,0,1e-8,8950,utrc,0,50,55,0,0,5,male_utrc,liverpool
57,male,0,0,0,1e-8,8950,utrc,0,50,55,0,0,5,male_utrc,liverpool
58,male,0,0,0,1e-8,8950,utrc,0,50,55,0,0,5,male_utrc,liverpool
59,male,0,0,0,1e-8,8950,utrc,0,50,55,0,0,5,male_utrc,liverpool
60,male,0,0,0,1e-8,7803,utrc,0,50,60,0,0,5,male_utrc,liverpool
61,male,0,0,0,1e-8,7803,utrc,0,50,60,0,0,5,male_utrc,liverpool
62,male,0,0,0,1e-8,7803,utrc,0,50,60,0,0,5,male_utrc,liverpool
63,male,0,0,0,1e-8,7803,utrc,0,50,60,0,0,5,male_utrc,liverpool
64,male,0,0,0,1e-8,7803,utrc,0,50,60,0,0,5,male_utrc,liverpool
65,male,0,0,0,1e-8,7430,utrc,0,50,65,0,0,5,male_utrc,liverpool
66,male,0,0,0,1e-8,7430,utrc,0,50,65,0,0,5,male_utrc,liverpool
67,male,0,0,0,1e-8,7430,utrc,0,50,65,0,0,5,male_utrc,liverpool
68,male,0,0,0,1e-8,7430,utrc,0,50,65,0,0,5,male_utrc,liverpool
69,male,0,0,0,1e-8,7430,utrc,0,50,65,0,0,5,male_utrc,liverpool
70,male,0,0,0,1e-8,5708,utrc,0,50,70,0,0,5,male_utrc,liverpool
71,male,0,0,0,1e-8,5708,utrc,0,50,70,0,0,5,male_utrc,liverpool
