age,sex,mort,ylds (years lived with disability)_rate_adaod,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
56,male,3.5491714589278886e-5,2.993270035499943e-4,0.002466084422626571,3.801352947607392e-4,134508,adaod,0,50,55,0,5,5,male_adaod,Greater London
57,male,3.5491714589278886e-5,2.993270035499943e-4,0.002466084422626571,3.801352947607392e-4,134508,adaod,0,50,55,0,5,5,male_adaod,Greater London
58,male,3.5491714589278886e-5,2.993270035499943e-4,0.002466084422626571,3.801352947607392e-4,134508,adaod,0,50,55,0,5,5,male_adaod,Greater London
59,male,3.5491714589278886e-5,2.993270035499943e-4,0.002466084422626571,3.801352947607392e-4,134508,adaod,0,50,55,0,5,5,male_adaod,Greater London
60,male,9.585352803943503e-5,6.102816394676117e-4,0.005095306219475559,8.41431807777018e-4,104695,adaod,0,50,60,0,10,5,male_adaod,Greater London
61,male,9.585352803943503e-5,6.102816394676117e-4,0.005095306219475559,8.41431807777018e-4,104695,adaod,0,50,60,0,10,5,male_adaod,Greater London
62,male,9.585352803943503e-5,6.102816394676117e-4,0.005095306219475559,8.41431807777018e-4,104695,adaod,0,50,60,0,10,5,male_adaod,Greater London
63,male,9.585352803943503e-5,6.102816394676117e-4,0.005095306219475559,8.41431807777018e-4,104695,adaod,0,50,60,0,10,5,male_adaod,Greater London
64,male,9.585352803943503e-5,6.102816394676117e-4,0.005095306219475559,8.41431807777018e-4,104695,adaod,0,50,60,0,10,5,male_adaod,Greater London
65,male,2.5085289573210153e-4,0.001279000018936324,0.010819195268983959,0.001898376208775572,86076,adaod,0,50,65,1,22,5,male_adaod,Greater London
66,male,2.5085289573210153e-4,0.001279000018936324,0.010819195268983959,0.001898376208775572,86076,adaod,0,50,65,1,22,5,male_adaod,Greater London
67,male,2.5085289573210153e-4,0.001279000018936324,0.010819195268983959,0.001898376208775572,86076,adaod,0,50,65,1,22,5,male_adaod,Greater London
68,male,2.5085289573210153e-4,0.001279000018936324,0.010819195268983959,0.001898376208775572,86076,adaod,0,50,65,1,22,5,male_adaod,Greater London
69,male,2.5085289573210153e-4,0.001279000018936324,0.010819195268983959,0.001898376208775572,86076,adaod,0,50,65,1,22,5,male_adaod,Greater London
70,male,6.310335782877567e-4,0.0032818148078454074,0.023937107890024567,0.004573742684318961,68574,adaod,0,50,70,1,43,5,male_adaod,Greater London
71,male,6.310335782877567e-4,0.0032818148078454074,0.023937107890024567,0.004573742684318961,68574,adaod,0,50,70,1,43,5,male_adaod,Greater London
72,male,6.310335782877567e-4,0.0032818148078454074,0.023937107890024567,0.004573742684318961,68574,adaod,0,50,70,1,43,5,male_adaod,Greater London
73,male,6.310335782877567e-4,0.0032818148078454074,0.023937107890024567,0.004573742684318961,68574,adaod,0,50,70,1,43,5,male_adaod,Greater London
74,male,6.310335782877567e-4,0.0032818148078454074,0.023937107890024567,0.004573742684318961,68574,adaod,0,50,70,1,43,5,male_adaod,Greater London
75,male,0.0021236658988915517,0.007173354527704248,0.05330084853652219,0.010275734493101632,49012,adaod,0,50,75,3,104,5,male_adaod,Greater London
76,male,0.0021236658988915517,0.007173354527704248,0.05330084853652219,0.010275734493101632,49012,adaod,0,50,75,3,104,5,male_adaod,Greater London
77,male,0.0021236658988915517,0.007173354527704248,0.05330084853652219,0.010275734493101632,49012,adaod,0,50,75,3,104,5,male_adaod,Greater London
78,male,0.0021236658988915517,0.007173354527704248,0.05330084853652219,0.010275734493101632,49012,adaod,0,50,75,3,104,5,male_adaod,Greater London
79,male,0.0021236658988915517,0.007173354527704248,0.05330084853652219,0.010275734493101632,49012,adaod,0,50,75,3,104,5,male_adaod,Greater London
80,male,0.005700519713370335,0.01747797977700177,0.10695931305444685,0.018447422162716293,35377,adaod,0,20,80,2,201,5,male_adaod,Greater London
81,male,0.005700519713370335,0.01747797977700177,0.10695931305444685,0.018447422162716293,35377,adaod,0,20,80,2,201,5,male_adaod,Greater London
82,male,0.005700519713370335,0.01747797977700177,0.10695931305444685,0.018447422162716293,35377,adaod,0,20,80,2,201,5,male_adaod,Greater London
83,male,0.005700519713370335,0.01747797977700177,0.10695931305444685,0.018447422162716293,35377,adaod,0,20,80,2,201,5,male_adaod,Greater London
84,male,0.005700519713370335,0.01747797977700177,0.10695931305444685,0.018447422162716293,35377,adaod,0,20,80,2,201,5,male_adaod,Greater London
85,male,0.015278675776470841,0.02883109916322361,0.18079480249506535,0.027261552645944133,19455,adaod,0,20,85,4,295,5,male_adaod,Greater London
86,male,0.015278675776470841,0.02883109916322361,0.18079480249506535,0.027261552645944133,19455,adaod,0,20,85,4,295,5,male_adaod,Greater London
87,male,0.015278675776470841,0.02883109916322361,0.18079480249506535,0.027261552645944133,19455,adaod,0,20,85,4,295,5,male_adaod,Greater London
88,male,0.015278675776470841,0.02883109916322361,0.18079480249506535,0.027261552645944133,19455,adaod,0,20,85,4,295,5,male_adaod,Greater London
89,male,0.015278675776470841,0.02883109916322361,0.18079480249506535,0.027261552645944133,19455,adaod,0,20,85,4,295,5,male_adaod,Greater London
90,male,0.0329983410982974,0.03944860788248467,0.2524130963234078,0.03594684850349334,7529,adaod,0,10,90,3,244,5,male_adaod,Greater London
91,male,0.0329983410982974,0.03944860788248467,0.2524130963234078,0.03594684850349334,7529,adaod,0,10,90,3,244,5,male_adaod,Greater London
92,male,0.0329983410982974,0.03944860788248467,0.2524130963234078,0.03594684850349334,7529,adaod,0,10,90,3,244,5,male_adaod,Greater London
93,male,0.0329983410982974,0.03944860788248467,0.2524130963234078,0.03594684850349334,7529,adaod,0,10,90,3,244,5,male_adaod,Greater London
94,male,0.0329983410982974,0.03944860788248467,0.2524130963234078,0.03594684850349334,7529,adaod,0,10,90,3,244,5,male_adaod,Greater London
95,male,0.04912787796625393,0.04638557900615302,0.30036931668747663,0.0434009385744319,1415,adaod,0,10,95,3,68,6,male_adaod,Greater London
96,male,0.04912787796625393,0.04638557900615302,0.30036931668747663,0.0434009385744319,1415,adaod,0,10,95,3,68,6,male_adaod,Greater London
97,male,0.04912787796625393,0.04638557900615302,0.30036931668747663,0.0434009385744319,1415,adaod,0,10,95,3,68,6,male_adaod,Greater London
98,male,0.04912787796625393,0.04638557900615302,0.30036931668747663,0.0434009385744319,1415,adaod,0,10,95,3,68,6,male_adaod,Greater London
99,male,0.04912787796625393,0.04638557900615302,0.30036931668747663,0.0434009385744319,1415,adaod,0,10,95,3,68,6,male_adaod,Greater London
100,male,0.04912787796625393,0.04638557900615302,0.30036931668747663,0.0434009385744319,1415,adaod,0,10,95,3,68,6,male_adaod,Greater London
