age,sex,mort,ylds (years lived with disability)_rate_stmc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,14431,stmc,0,10,0,0,0,5,female_stmc,North East England
1,female,0,0,0,1e-8,14431,stmc,0,10,0,0,0,5,female_stmc,North East England
2,female,0,0,0,1e-8,14431,stmc,0,10,0,0,0,5,female_stmc,North East England
3,female,0,0,0,1e-8,14431,stmc,0,10,0,0,0,5,female_stmc,North East England
4,female,0,0,0,1e-8,14431,stmc,0,10,0,0,0,5,female_stmc,North East England
5,female,0,0,0,1e-8,15200,stmc,0,10,5,0,0,5,female_stmc,North East England
6,female,0,0,0,1e-8,15200,stmc,0,10,5,0,0,5,female_stmc,North East England
7,female,0,0,0,1e-8,15200,stmc,0,10,5,0,0,5,female_stmc,North East England
8,female,0,0,0,1e-8,15200,stmc,0,10,5,0,0,5,female_stmc,North East England
9,female,0,0,0,1e-8,15200,stmc,0,10,5,0,0,5,female_stmc,North East England
10,female,0,0,0,1e-8,14104,stmc,0,50,10,0,0,5,female_stmc,North East England
11,female,0,0,0,1e-8,14104,stmc,0,50,10,0,0,5,female_stmc,North East England
12,female,0,0,0,1e-8,14104,stmc,0,50,10,0,0,5,female_stmc,North East England
13,female,0,0,0,1e-8,14104,stmc,0,50,10,0,0,5,female_stmc,North East England
14,female,0,0,0,1e-8,14104,stmc,0,50,10,0,0,5,female_stmc,North East England
15,female,1.6717351734170228e-7,1.2697326472699375e-7,1.0982163737948038e-6,3.811351368242389e-7,14531,stmc,0,50,15,0,0,5,female_stmc,North East England
16,female,1.6717351734170228e-7,1.2697326472699375e-7,1.0982163737948038e-6,3.811351368242389e-7,14531,stmc,0,50,15,0,0,5,female_stmc,North East England
17,female,1.6717351734170228e-7,1.2697326472699375e-7,1.0982163737948038e-6,3.811351368242389e-7,14531,stmc,0,50,15,0,0,5,female_stmc,North East England
18,female,1.6717351734170228e-7,1.2697326472699375e-7,1.0982163737948038e-6,3.811351368242389e-7,14531,stmc,0,50,15,0,0,5,female_stmc,North East England
19,female,1.6717351734170228e-7,1.2697326472699375e-7,1.0982163737948038e-6,3.811351368242389e-7,14531,stmc,0,50,15,0,0,5,female_stmc,North East England
20,female,4.058168034642226e-7,3.6920916669474225e-7,3.3570326301672964e-6,1.0674138853567224e-6,16711,stmc,0,50,20,0,0,5,female_stmc,North East England
21,female,4.058168034642226e-7,3.6920916669474225e-7,3.3570326301672964e-6,1.0674138853567224e-6,16711,stmc,0,50,20,0,0,5,female_stmc,North East England
22,female,4.058168034642226e-7,3.6920916669474225e-7,3.3570326301672964e-6,1.0674138853567224e-6,16711,stmc,0,50,20,0,0,5,female_stmc,North East England
23,female,4.058168034642226e-7,3.6920916669474225e-7,3.3570326301672964e-6,1.0674138853567224e-6,16711,stmc,0,50,20,0,0,5,female_stmc,North East England
24,female,4.058168034642226e-7,3.6920916669474225e-7,3.3570326301672964e-6,1.0674138853567224e-6,16711,stmc,0,50,20,0,0,5,female_stmc,North East England
25,female,2.3107426577199947e-6,2.3446699468891726e-6,2.167278959180579e-5,6.686322014866315e-6,18190,stmc,0,50,25,0,0,5,female_stmc,North East England
26,female,2.3107426577199947e-6,2.3446699468891726e-6,2.167278959180579e-5,6.686322014866315e-6,18190,stmc,0,50,25,0,0,5,female_stmc,North East England
27,female,2.3107426577199947e-6,2.3446699468891726e-6,2.167278959180579e-5,6.686322014866315e-6,18190,stmc,0,50,25,0,0,5,female_stmc,North East England
28,female,2.3107426577199947e-6,2.3446699468891726e-6,2.167278959180579e-5,6.686322014866315e-6,18190,stmc,0,50,25,0,0,5,female_stmc,North East England
29,female,2.3107426577199947e-6,2.3446699468891726e-6,2.167278959180579e-5,6.686322014866315e-6,18190,stmc,0,50,25,0,0,5,female_stmc,North East England
30,female,7.475640085879065e-6,7.460160363128209e-6,6.998653424420766e-5,2.1161016564454597e-5,17395,stmc,0,50,30,0,0,5,female_stmc,North East England
31,female,7.475640085879065e-6,7.460160363128209e-6,6.998653424420766e-5,2.1161016564454597e-5,17395,stmc,0,50,30,0,0,5,female_stmc,North East England
32,female,7.475640085879065e-6,7.460160363128209e-6,6.998653424420766e-5,2.1161016564454597e-5,17395,stmc,0,50,30,0,0,5,female_stmc,North East England
33,female,7.475640085879065e-6,7.460160363128209e-6,6.998653424420766e-5,2.1161016564454597e-5,17395,stmc,0,50,30,0,0,5,female_stmc,North East England
