age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,6747,lvrc,0,10,0,0,0,5,male_lvrc,nottingham
1,male,0,0,0,1e-8,6747,lvrc,0,10,0,0,0,5,male_lvrc,nottingham
2,male,0,0,0,1e-8,6747,lvrc,0,10,0,0,0,5,male_lvrc,nottingham
3,male,0,0,0,1e-8,6747,lvrc,0,10,0,0,0,5,male_lvrc,nottingham
4,male,0,0,0,1e-8,6747,lvrc,0,10,0,0,0,5,male_lvrc,nottingham
5,male,2.2905436063590516e-7,1.6270901046808914e-7,0,7.607435986695018e-7,7132,lvrc,0,10,5,0,0,5,male_lvrc,nottingham
6,male,2.2905436063590516e-7,1.6270901046808914e-7,0,7.607435986695018e-7,7132,lvrc,0,10,5,0,0,5,male_lvrc,nottingham
7,male,2.2905436063590516e-7,1.6270901046808914e-7,0,7.607435986695018e-7,7132,lvrc,0,10,5,0,0,5,male_lvrc,nottingham
8,male,2.2905436063590516e-7,1.6270901046808914e-7,0,7.607435986695018e-7,7132,lvrc,0,10,5,0,0,5,male_lvrc,nottingham
9,male,2.2905436063590516e-7,1.6270901046808914e-7,0,7.607435986695018e-7,7132,lvrc,0,10,5,0,0,5,male_lvrc,nottingham
10,male,3.6869788746083714e-7,2.614994830419371e-7,0,1.2024097872814588e-6,6589,lvrc,0,50,10,0,0,5,male_lvrc,nottingham
11,male,3.6869788746083714e-7,2.614994830419371e-7,0,1.2024097872814588e-6,6589,lvrc,0,50,10,0,0,5,male_lvrc,nottingham
12,male,3.6869788746083714e-7,2.614994830419371e-7,0,1.2024097872814588e-6,6589,lvrc,0,50,10,0,0,5,male_lvrc,nottingham
13,male,3.6869788746083714e-7,2.614994830419371e-7,0,1.2024097872814588e-6,6589,lvrc,0,50,10,0,0,5,male_lvrc,nottingham
14,male,3.6869788746083714e-7,2.614994830419371e-7,0,1.2024097872814588e-6,6589,lvrc,0,50,10,0,0,5,male_lvrc,nottingham
15,male,6.044069683059716e-7,5.242348315222574e-7,0,2.4046722943935147e-6,6783,lvrc,0,50,15,0,0,5,male_lvrc,nottingham
16,male,6.044069683059716e-7,5.242348315222574e-7,0,2.4046722943935147e-6,6783,lvrc,0,50,15,0,0,5,male_lvrc,nottingham
17,male,6.044069683059716e-7,5.242348315222574e-7,0,2.4046722943935147e-6,6783,lvrc,0,50,15,0,0,5,male_lvrc,nottingham
18,male,6.044069683059716e-7,5.242348315222574e-7,0,2.4046722943935147e-6,6783,lvrc,0,50,15,0,0,5,male_lvrc,nottingham
19,male,6.044069683059716e-7,5.242348315222574e-7,0,2.4046722943935147e-6,6783,lvrc,0,50,15,0,0,5,male_lvrc,nottingham
20,male,1.164920891332269e-6,1.1165697351997001e-6,0,5.167321872708574e-6,8218,lvrc,0,50,20,0,0,5,male_lvrc,nottingham
21,male,1.164920891332269e-6,1.1165697351997001e-6,0,5.167321872708574e-6,8218,lvrc,0,50,20,0,0,5,male_lvrc,nottingham
22,male,1.164920891332269e-6,1.1165697351997001e-6,0,5.167321872708574e-6,8218,lvrc,0,50,20,0,0,5,male_lvrc,nottingham
23,male,1.164920891332269e-6,1.1165697351997001e-6,0,5.167321872708574e-6,8218,lvrc,0,50,20,0,0,5,male_lvrc,nottingham
24,male,1.164920891332269e-6,1.1165697351997001e-6,0,5.167321872708574e-6,8218,lvrc,0,50,20,0,0,5,male_lvrc,nottingham
25,male,1.945267111582474e-6,1.5394263158357156e-6,0,5.6309694246403645e-6,8654,lvrc,0,50,25,0,0,5,male_lvrc,nottingham
26,male,1.945267111582474e-6,1.5394263158357156e-6,0,5.6309694246403645e-6,8654,lvrc,0,50,25,0,0,5,male_lvrc,nottingham
27,male,1.945267111582474e-6,1.5394263158357156e-6,0,5.6309694246403645e-6,8654,lvrc,0,50,25,0,0,5,male_lvrc,nottingham
28,male,1.945267111582474e-6,1.5394263158357156e-6,0,5.6309694246403645e-6,8654,lvrc,0,50,25,0,0,5,male_lvrc,nottingham
29,male,1.945267111582474e-6,1.5394263158357156e-6,0,5.6309694246403645e-6,8654,lvrc,0,50,25,0,0,5,male_lvrc,nottingham
30,male,3.83672661362252e-6,3.289875143512982e-6,0,1.1693044618450417e-5,7635,lvrc,0,50,30,0,0,5,male_lvrc,nottingham
31,male,3.83672661362252e-6,3.289875143512982e-6,0,1.1693044618450417e-5,7635,lvrc,0,50,30,0,0,5,male_lvrc,nottingham
32,male,3.83672661362252e-6,3.289875143512982e-6,0,1.1693044618450417e-5,7635,lvrc,0,50,30,0,0,5,male_lvrc,nottingham
33,male,3.83672661362252e-6,3.289875143512982e-6,0,1.1693044618450417e-5,7635,lvrc,0,50,30,0,0,5,male_lvrc,nottingham
34,male,3.83672661362252e-6,3.289875143512982e-6,0,1.1693044618450417e-5,7635,lvrc,0,50,30,0,0,5,male_lvrc,nottingham
35,male,4.762869843485507e-6,3.2406968381686827e-6,0,1.0877561367271989e-5,7539,lvrc,0,50,35,0,0,5,male_lvrc,nottingham
36,male,4.762869843485507e-6,3.2406968381686827e-6,0,1.0877561367271989e-5,7539,lvrc,0,50,35,0,0,5,male_lvrc,nottingham
37,male,4.762869843485507e-6,3.2406968381686827e-6,0,1.0877561367271989e-5,7539,lvrc,0,50,35,0,0,5,male_lvrc,nottingham
38,male,4.762869843485507e-6,3.2406968381686827e-6,0,1.0877561367271989e-5,7539,lvrc,0,50,35,0,0,5,male_lvrc,nottingham
39,male,4.762869843485507e-6,3.2406968381686827e-6,0,1.0877561367271989e-5,7539,lvrc,0,50,35,0,0,5,male_lvrc,nottingham
40,male,1.214544710525635e-5,7.579950163780405e-6,0,2.5239084724165302e-5,6988,lvrc,0,50,40,0,0,5,male_lvrc,nottingham
41,male,1.214544710525635e-5,7.579950163780405e-6,0,2.5239084724165302e-5,6988,lvrc,0,50,40,0,0,5,male_lvrc,nottingham
42,male,1.214544710525635e-5,7.579950163780405e-6,0,2.5239084724165302e-5,6988,lvrc,0,50,40,0,0,5,male_lvrc,nottingham
43,male,1.214544710525635e-5,7.579950163780405e-6,0,2.5239084724165302e-5,6988,lvrc,0,50,40,0,0,5,male_lvrc,nottingham
44,male,1.214544710525635e-5,7.579950163780405e-6,0,2.5239084724165302e-5,6988,lvrc,0,50,40,0,0,5,male_lvrc,nottingham
45,male,2.2394208252671404e-5,1.1045370213660502e-5,0,3.832002848284676e-5,8007,lvrc,0,50,45,0,0,5,male_lvrc,nottingham
46,male,2.2394208252671404e-5,1.1045370213660502e-5,0,3.832002848284676e-5,8007,lvrc,0,50,45,0,0,5,male_lvrc,nottingham
47,male,2.2394208252671404e-5,1.1045370213660502e-5,0,3.832002848284676e-5,8007,lvrc,0,50,45,0,0,5,male_lvrc,nottingham
48,male,2.2394208252671404e-5,1.1045370213660502e-5,0,3.832002848284676e-5,8007,lvrc,0,50,45,0,0,5,male_lvrc,nottingham
49,male,2.2394208252671404e-5,1.1045370213660502e-5,0,3.832002848284676e-5,8007,lvrc,0,50,45,0,0,5,male_lvrc,nottingham
50,male,4.54452416401344e-5,1.85042453471025e-5,0,6.79542064262484e-5,8299,lvrc,0,50,50,0,0,5,male_lvrc,nottingham
51,male,4.54452416401344e-5,1.85042453471025e-5,0,6.79542064262484e-5,8299,lvrc,0,50,50,0,0,5,male_lvrc,nottingham
52,male,4.54452416401344e-5,1.85042453471025e-5,0,6.79542064262484e-5,8299,lvrc,0,50,50,0,0,5,male_lvrc,nottingham
53,male,4.54452416401344e-5,1.85042453471025e-5,0,6.79542064262484e-5,8299,lvrc,0,50,50,0,0,5,male_lvrc,nottingham
54,male,4.54452416401344e-5,1.85042453471025e-5,0,6.79542064262484e-5,8299,lvrc,0,50,50,0,0,5,male_lvrc,nottingham
55,male,9.057737359535175e-5,3.144210790589008e-5,0,1.2079653713846497e-4,7307,lvrc,0,50,55,0,1,5,male_lvrc,nottingham
56,male,9.057737359535175e-5,3.144210790589008e-5,0,1.2079653713846497e-4,7307,lvrc,0,50,55,0,1,5,male_lvrc,nottingham
57,male,9.057737359535175e-5,3.144210790589008e-5,0,1.2079653713846497e-4,7307,lvrc,0,50,55,0,1,5,male_lvrc,nottingham
58,male,9.057737359535175e-5,3.144210790589008e-5,0,1.2079653713846497e-4,7307,lvrc,0,50,55,0,1,5,male_lvrc,nottingham
59,male,9.057737359535175e-5,3.144210790589008e-5,0,1.2079653713846497e-4,7307,lvrc,0,50,55,0,1,5,male_lvrc,nottingham
60,male,1.4690675545810865e-4,4.265647688946148e-5,0,1.719919484892539e-4,6153,lvrc,0,50,60,0,1,5,male_lvrc,nottingham
