age,sex,mort,ylds (years lived with disability)_rate_strk,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,1.9638963085537877e-6,3.509878432537355e-5,0,9.12082608510125e-5,10402,strk,0,10,0,0,0,5,female_strk,northeast
1,female,1.9638963085537877e-6,3.509878432537355e-5,0,9.12082608510125e-5,10402,strk,0,10,0,0,0,5,female_strk,northeast
2,female,1.9638963085537877e-6,3.509878432537355e-5,0,9.12082608510125e-5,10402,strk,0,10,0,0,0,5,female_strk,northeast
3,female,1.9638963085537877e-6,3.509878432537355e-5,0,9.12082608510125e-5,10402,strk,0,10,0,0,0,5,female_strk,northeast
4,female,1.9638963085537877e-6,3.509878432537355e-5,0,9.12082608510125e-5,10402,strk,0,10,0,0,0,5,female_strk,northeast
5,female,5.083357032570554e-7,9.550505402435445e-5,2.8840707004924686e-4,6.353293629981817e-5,10982,strk,0,10,5,0,0,5,female_strk,northeast
6,female,5.083357032570554e-7,9.550505402435445e-5,2.8840707004924686e-4,6.353293629981817e-5,10982,strk,0,10,5,0,0,5,female_strk,northeast
7,female,5.083357032570554e-7,9.550505402435445e-5,2.8840707004924686e-4,6.353293629981817e-5,10982,strk,0,10,5,0,0,5,female_strk,northeast
8,female,5.083357032570554e-7,9.550505402435445e-5,2.8840707004924686e-4,6.353293629981817e-5,10982,strk,0,10,5,0,0,5,female_strk,northeast
9,female,5.083357032570554e-7,9.550505402435445e-5,2.8840707004924686e-4,6.353293629981817e-5,10982,strk,0,10,5,0,0,5,female_strk,northeast
10,female,1.3366350410742825e-6,1.4956256348643603e-4,5.662575090429124e-4,5.826188987528063e-5,10229,strk,0,50,10,0,0,5,female_strk,northeast
11,female,1.3366350410742825e-6,1.4956256348643603e-4,5.662575090429124e-4,5.826188987528063e-5,10229,strk,0,50,10,0,0,5,female_strk,northeast
12,female,1.3366350410742825e-6,1.4956256348643603e-4,5.662575090429124e-4,5.826188987528063e-5,10229,strk,0,50,10,0,0,5,female_strk,northeast
13,female,1.3366350410742825e-6,1.4956256348643603e-4,5.662575090429124e-4,5.826188987528063e-5,10229,strk,0,50,10,0,0,5,female_strk,northeast
14,female,1.3366350410742825e-6,1.4956256348643603e-4,5.662575090429124e-4,5.826188987528063e-5,10229,strk,0,50,10,0,0,5,female_strk,northeast
15,female,2.710841623848784e-6,1.9947369927231424e-4,8.49955246500126e-4,5.527944750160331e-5,10697,strk,0,50,15,0,0,5,female_strk,northeast
16,female,2.710841623848784e-6,1.9947369927231424e-4,8.49955246500126e-4,5.527944750160331e-5,10697,strk,0,50,15,0,0,5,female_strk,northeast
17,female,2.710841623848784e-6,1.9947369927231424e-4,8.49955246500126e-4,5.527944750160331e-5,10697,strk,0,50,15,0,0,5,female_strk,northeast
18,female,2.710841623848784e-6,1.9947369927231424e-4,8.49955246500126e-4,5.527944750160331e-5,10697,strk,0,50,15,0,0,5,female_strk,northeast
19,female,2.710841623848784e-6,1.9947369927231424e-4,8.49955246500126e-4,5.527944750160331e-5,10697,strk,0,50,15,0,0,5,female_strk,northeast
20,female,4.370999275590483e-6,2.5561810915664855e-4,0.0011686086448358809,7.133882695877057e-5,12578,strk,0,50,20,0,0,5,female_strk,northeast
21,female,4.370999275590483e-6,2.5561810915664855e-4,0.0011686086448358809,7.133882695877057e-5,12578,strk,0,50,20,0,0,5,female_strk,northeast
22,female,4.370999275590483e-6,2.5561810915664855e-4,0.0011686086448358809,7.133882695877057e-5,12578,strk,0,50,20,0,0,5,female_strk,northeast
23,female,4.370999275590483e-6,2.5561810915664855e-4,0.0011686086448358809,7.133882695877057e-5,12578,strk,0,50,20,0,0,5,female_strk,northeast
24,female,4.370999275590483e-6,2.5561810915664855e-4,0.0011686086448358809,7.133882695877057e-5,12578,strk,0,50,20,0,0,5,female_strk,northeast
25,female,1.0706658950349556e-5,3.1826229694273086e-4,0.0017586319154242092,1.0649585366550552e-4,13691,strk,0,50,25,0,0,5,female_strk,northeast
26,female,1.0706658950349556e-5,3.1826229694273086e-4,0.0017586319154242092,1.0649585366550552e-4,13691,strk,0,50,25,0,0,5,female_strk,northeast
27,female,1.0706658950349556e-5,3.1826229694273086e-4,0.0017586319154242092,1.0649585366550552e-4,13691,strk,0,50,25,0,0,5,female_strk,northeast
28,female,1.0706658950349556e-5,3.1826229694273086e-4,0.0017586319154242092,1.0649585366550552e-4,13691,strk,0,50,25,0,0,5,female_strk,northeast
29,female,1.0706658950349556e-5,3.1826229694273086e-4,0.0017586319154242092,1.0649585366550552e-4,13691,strk,0,50,25,0,0,5,female_strk,northeast
30,female,2.4698007166036166e-5,4.189501521499837e-4,0.002564697145583875,1.9887490402652986e-4,12871,strk,0,50,30,0,0,5,female_strk,northeast
31,female,2.4698007166036166e-5,4.189501521499837e-4,0.002564697145583875,1.9887490402652986e-4,12871,strk,0,50,30,0,0,5,female_strk,northeast
32,female,2.4698007166036166e-5,4.189501521499837e-4,0.002564697145583875,1.9887490402652986e-4,12871,strk,0,50,30,0,0,5,female_strk,northeast
33,female,2.4698007166036166e-5,4.189501521499837e-4,0.002564697145583875,1.9887490402652986e-4,12871,strk,0,50,30,0,0,5,female_strk,northeast
34,female,2.4698007166036166e-5,4.189501521499837e-4,0.002564697145583875,1.9887490402652986e-4,12871,strk,0,50,30,0,0,5,female_strk,northeast
35,female,3.548243490862921e-5,5.941100614751599e-4,0.004186896019839028,3.4842316990802596e-4,12119,strk,0,50,35,0,0,5,female_strk,northeast
36,female,3.548243490862921e-5,5.941100614751599e-4,0.004186896019839028,3.4842316990802596e-4,12119,strk,0,50,35,0,0,5,female_strk,northeast
37,female,3.548243490862921e-5,5.941100614751599e-4,0.004186896019839028,3.4842316990802596e-4,12119,strk,0,50,35,0,0,5,female_strk,northeast
38,female,3.548243490862921e-5,5.941100614751599e-4,0.004186896019839028,3.4842316990802596e-4,12119,strk,0,50,35,0,0,5,female_strk,northeast
39,female,3.548243490862921e-5,5.941100614751599e-4,0.004186896019839028,3.4842316990802596e-4,12119,strk,0,50,35,0,0,5,female_strk,northeast
40,female,5.172044568078944e-5,8.568052606467554e-4,0.006444199981876875,5.499209528265303e-4,11629,strk,0,50,40,0,1,5,female_strk,northeast
41,female,5.172044568078944e-5,8.568052606467554e-4,0.006444199981876875,5.499209528265303e-4,11629,strk,0,50,40,0,1,5,female_strk,northeast
42,female,5.172044568078944e-5,8.568052606467554e-4,0.006444199981876875,5.499209528265303e-4,11629,strk,0,50,40,0,1,5,female_strk,northeast
