age,sex,mort,ylds (years lived with disability)_rate_adaod,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,18823,adaod,0,10,0,0,0,5,male_adaod,greatermanchester
1,male,0,0,0,1e-8,18823,adaod,0,10,0,0,0,5,male_adaod,greatermanchester
2,male,0,0,0,1e-8,18823,adaod,0,10,0,0,0,5,male_adaod,greatermanchester
3,male,0,0,0,1e-8,18823,adaod,0,10,0,0,0,5,male_adaod,greatermanchester
4,male,0,0,0,1e-8,18823,adaod,0,10,0,0,0,5,male_adaod,greatermanchester
5,male,0,0,0,1e-8,19596,adaod,0,10,5,0,0,5,male_adaod,greatermanchester
6,male,0,0,0,1e-8,19596,adaod,0,10,5,0,0,5,male_adaod,greatermanchester
7,male,0,0,0,1e-8,19596,adaod,0,10,5,0,0,5,male_adaod,greatermanchester
8,male,0,0,0,1e-8,19596,adaod,0,10,5,0,0,5,male_adaod,greatermanchester
9,male,0,0,0,1e-8,19596,adaod,0,10,5,0,0,5,male_adaod,greatermanchester
10,male,0,0,0,1e-8,17668,adaod,0,50,10,0,0,5,male_adaod,greatermanchester
11,male,0,0,0,1e-8,17668,adaod,0,50,10,0,0,5,male_adaod,greatermanchester
12,male,0,0,0,1e-8,17668,adaod,0,50,10,0,0,5,male_adaod,greatermanchester
13,male,0,0,0,1e-8,17668,adaod,0,50,10,0,0,5,male_adaod,greatermanchester
14,male,0,0,0,1e-8,17668,adaod,0,50,10,0,0,5,male_adaod,greatermanchester
15,male,0,0,0,1e-8,17023,adaod,0,50,15,0,0,5,male_adaod,greatermanchester
16,male,0,0,0,1e-8,17023,adaod,0,50,15,0,0,5,male_adaod,greatermanchester
17,male,0,0,0,1e-8,17023,adaod,0,50,15,0,0,5,male_adaod,greatermanchester
18,male,0,0,0,1e-8,17023,adaod,0,50,15,0,0,5,male_adaod,greatermanchester
19,male,0,0,0,1e-8,17023,adaod,0,50,15,0,0,5,male_adaod,greatermanchester
20,male,0,0,0,1e-8,19229,adaod,0,50,20,0,0,5,male_adaod,greatermanchester
21,male,0,0,0,1e-8,19229,adaod,0,50,20,0,0,5,male_adaod,greatermanchester
22,male,0,0,0,1e-8,19229,adaod,0,50,20,0,0,5,male_adaod,greatermanchester
23,male,0,0,0,1e-8,19229,adaod,0,50,20,0,0,5,male_adaod,greatermanchester
24,male,0,0,0,1e-8,19229,adaod,0,50,20,0,0,5,male_adaod,greatermanchester
25,male,0,0,0,1e-8,22384,adaod,0,50,25,0,0,5,male_adaod,greatermanchester
26,male,0,0,0,1e-8,22384,adaod,0,50,25,0,0,5,male_adaod,greatermanchester
27,male,0,0,0,1e-8,22384,adaod,0,50,25,0,0,5,male_adaod,greatermanchester
28,male,0,0,0,1e-8,22384,adaod,0,50,25,0,0,5,male_adaod,greatermanchester
29,male,0,0,0,1e-8,22384,adaod,0,50,25,0,0,5,male_adaod,greatermanchester
30,male,0,0,0,1e-8,21883,adaod,0,50,30,0,0,5,male_adaod,greatermanchester
31,male,0,0,0,1e-8,21883,adaod,0,50,30,0,0,5,male_adaod,greatermanchester
32,male,0,0,0,1e-8,21883,adaod,0,50,30,0,0,5,male_adaod,greatermanchester
33,male,0,0,0,1e-8,21883,adaod,0,50,30,0,0,5,male_adaod,greatermanchester
34,male,0,0,0,1e-8,21883,adaod,0,50,30,0,0,5,male_adaod,greatermanchester
35,male,0,0,0,1e-8,20183,adaod,0,50,35,0,0,5,male_adaod,greatermanchester
36,male,0,0,0,1e-8,20183,adaod,0,50,35,0,0,5,male_adaod,greatermanchester
37,male,0,0,0,1e-8,20183,adaod,0,50,35,0,0,5,male_adaod,greatermanchester
38,male,0,0,0,1e-8,20183,adaod,0,50,35,0,0,5,male_adaod,greatermanchester
39,male,0,0,0,1e-8,20183,adaod,0,50,35,0,0,5,male_adaod,greatermanchester
