age,sex,mort,ylds (years lived with disability)_rate_strk,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,8.171663773040353e-7,2.6157336304299273e-5,0,6.477591178108395e-5,185455,strk,0,10,0,0,0,5,female_strk,Greater London
1,female,8.171663773040353e-7,2.6157336304299273e-5,0,6.477591178108395e-5,185455,strk,0,10,0,0,0,5,female_strk,Greater London
2,female,8.171663773040353e-7,2.6157336304299273e-5,0,6.477591178108395e-5,185455,strk,0,10,0,0,0,5,female_strk,Greater London
3,female,8.171663773040353e-7,2.6157336304299273e-5,0,6.477591178108395e-5,185455,strk,0,10,0,0,0,5,female_strk,Greater London
4,female,8.171663773040353e-7,2.6157336304299273e-5,0,6.477591178108395e-5,185455,strk,0,10,0,0,0,5,female_strk,Greater London
5,female,3.327566547385289e-7,7.674842532072234e-5,1.3390899441698793e-4,6.095479981965435e-5,175468,strk,0,10,5,0,0,5,female_strk,Greater London
6,female,3.327566547385289e-7,7.674842532072234e-5,1.3390899441698793e-4,6.095479981965435e-5,175468,strk,0,10,5,0,0,5,female_strk,Greater London
7,female,3.327566547385289e-7,7.674842532072234e-5,1.3390899441698793e-4,6.095479981965435e-5,175468,strk,0,10,5,0,0,5,female_strk,Greater London
8,female,3.327566547385289e-7,7.674842532072234e-5,1.3390899441698793e-4,6.095479981965435e-5,175468,strk,0,10,5,0,0,5,female_strk,Greater London
9,female,3.327566547385289e-7,7.674842532072234e-5,1.3390899441698793e-4,6.095479981965435e-5,175468,strk,0,10,5,0,0,5,female_strk,Greater London
10,female,7.188958014377828e-7,1.2433203908321166e-4,3.4032071492557287e-4,5.5695981174166926e-5,150695,strk,0,50,10,0,0,5,female_strk,Greater London
11,female,7.188958014377828e-7,1.2433203908321166e-4,3.4032071492557287e-4,5.5695981174166926e-5,150695,strk,0,50,10,0,0,5,female_strk,Greater London
12,female,7.188958014377828e-7,1.2433203908321166e-4,3.4032071492557287e-4,5.5695981174166926e-5,150695,strk,0,50,10,0,0,5,female_strk,Greater London
13,female,7.188958014377828e-7,1.2433203908321166e-4,3.4032071492557287e-4,5.5695981174166926e-5,150695,strk,0,50,10,0,0,5,female_strk,Greater London
14,female,7.188958014377828e-7,1.2433203908321166e-4,3.4032071492557287e-4,5.5695981174166926e-5,150695,strk,0,50,10,0,0,5,female_strk,Greater London
15,female,1.1028174498559708e-6,1.6799413718032722e-4,6.809530266993648e-4,5.252281769484183e-5,141648,strk,0,50,15,0,0,5,female_strk,Greater London
16,female,1.1028174498559708e-6,1.6799413718032722e-4,6.809530266993648e-4,5.252281769484183e-5,141648,strk,0,50,15,0,0,5,female_strk,Greater London
17,female,1.1028174498559708e-6,1.6799413718032722e-4,6.809530266993648e-4,5.252281769484183e-5,141648,strk,0,50,15,0,0,5,female_strk,Greater London
18,female,1.1028174498559708e-6,1.6799413718032722e-4,6.809530266993648e-4,5.252281769484183e-5,141648,strk,0,50,15,0,0,5,female_strk,Greater London
19,female,1.1028174498559708e-6,1.6799413718032722e-4,6.809530266993648e-4,5.252281769484183e-5,141648,strk,0,50,15,0,0,5,female_strk,Greater London
20,female,2.660479028894696e-6,2.166005469626096e-4,8.911692651239648e-4,6.753817013070617e-5,182368,strk,0,50,20,0,0,5,female_strk,Greater London
21,female,2.660479028894696e-6,2.166005469626096e-4,8.911692651239648e-4,6.753817013070617e-5,182368,strk,0,50,20,0,0,5,female_strk,Greater London
22,female,2.660479028894696e-6,2.166005469626096e-4,8.911692651239648e-4,6.753817013070617e-5,182368,strk,0,50,20,0,0,5,female_strk,Greater London
23,female,2.660479028894696e-6,2.166005469626096e-4,8.911692651239648e-4,6.753817013070617e-5,182368,strk,0,50,20,0,0,5,female_strk,Greater London
24,female,2.660479028894696e-6,2.166005469626096e-4,8.911692651239648e-4,6.753817013070617e-5,182368,strk,0,50,20,0,0,5,female_strk,Greater London
25,female,3.2447816884250427e-6,2.796137649284074e-4,0.0013273099546705274,1.0070967602420401e-4,250647,strk,0,50,25,0,1,5,female_strk,Greater London
26,female,3.2447816884250427e-6,2.796137649284074e-4,0.0013273099546705274,1.0070967602420401e-4,250647,strk,0,50,25,0,1,5,female_strk,Greater London
27,female,3.2447816884250427e-6,2.796137649284074e-4,0.0013273099546705274,1.0070967602420401e-4,250647,strk,0,50,25,0,1,5,female_strk,Greater London
28,female,3.2447816884250427e-6,2.796137649284074e-4,0.0013273099546705274,1.0070967602420401e-4,250647,strk,0,50,25,0,1,5,female_strk,Greater London
29,female,3.2447816884250427e-6,2.796137649284074e-4,0.0013273099546705274,1.0070967602420401e-4,250647,strk,0,50,25,0,1,5,female_strk,Greater London
30,female,6.347377615090626e-6,3.641083284678942e-4,0.002156965135733295,1.8726353383918115e-4,263972,strk,0,50,30,0,2,5,female_strk,Greater London
31,female,6.347377615090626e-6,3.641083284678942e-4,0.002156965135733295,1.8726353383918115e-4,263972,strk,0,50,30,0,2,5,female_strk,Greater London
32,female,6.347377615090626e-6,3.641083284678942e-4,0.002156965135733295,1.8726353383918115e-4,263972,strk,0,50,30,0,2,5,female_strk,Greater London
33,female,6.347377615090626e-6,3.641083284678942e-4,0.002156965135733295,1.8726353383918115e-4,263972,strk,0,50,30,0,2,5,female_strk,Greater London
34,female,6.347377615090626e-6,3.641083284678942e-4,0.002156965135733295,1.8726353383918115e-4,263972,strk,0,50,30,0,2,5,female_strk,Greater London
35,female,1.2080011990634266e-5,5.220183222424334e-4,0.0034794943824902687,3.2736762017108404e-4,237491,strk,0,50,35,0,3,5,female_strk,Greater London
36,female,1.2080011990634266e-5,5.220183222424334e-4,0.0034794943824902687,3.2736762017108404e-4,237491,strk,0,50,35,0,3,5,female_strk,Greater London
37,female,1.2080011990634266e-5,5.220183222424334e-4,0.0034794943824902687,3.2736762017108404e-4,237491,strk,0,50,35,0,3,5,female_strk,Greater London
38,female,1.2080011990634266e-5,5.220183222424334e-4,0.0034794943824902687,3.2736762017108404e-4,237491,strk,0,50,35,0,3,5,female_strk,Greater London
39,female,1.2080011990634266e-5,5.220183222424334e-4,0.0034794943824902687,3.2736762017108404e-4,237491,strk,0,50,35,0,3,5,female_strk,Greater London
40,female,2.7579375956975466e-5,7.563657461739568e-4,0.005656743594761679,5.2029442717983e-4,189048,strk,0,50,40,0,5,5,female_strk,Greater London
41,female,2.7579375956975466e-5,7.563657461739568e-4,0.005656743594761679,5.2029442717983e-4,189048,strk,0,50,40,0,5,5,female_strk,Greater London
42,female,2.7579375956975466e-5,7.563657461739568e-4,0.005656743594761679,5.2029442717983e-4,189048,strk,0,50,40,0,5,5,female_strk,Greater London
43,female,2.7579375956975466e-5,7.563657461739568e-4,0.005656743594761679,5.2029442717983e-4,189048,strk,0,50,40,0,5,5,female_strk,Greater London
44,female,2.7579375956975466e-5,7.563657461739568e-4,0.005656743594761679,5.2029442717983e-4,189048,strk,0,50,40,0,5,5,female_strk,Greater London
45,female,4.781421922180828e-5,0.0011177742664903185,0.008537414675017172,7.658894507927679e-4,178212,strk,0,50,45,0,9,5,female_strk,Greater London
46,female,4.781421922180828e-5,0.0011177742664903185,0.008537414675017172,7.658894507927679e-4,178212,strk,0,50,45,0,9,5,female_strk,Greater London
47,female,4.781421922180828e-5,0.0011177742664903185,0.008537414675017172,7.658894507927679e-4,178212,strk,0,50,45,0,9,5,female_strk,Greater London
48,female,4.781421922180828e-5,0.0011177742664903185,0.008537414675017172,7.658894507927679e-4,178212,strk,0,50,45,0,9,5,female_strk,Greater London
49,female,4.781421922180828e-5,0.0011177742664903185,0.008537414675017172,7.658894507927679e-4,178212,strk,0,50,45,0,9,5,female_strk,Greater London
50,female,8.29064451009614e-5,0.0016427513431433608,0.012622826727841083,0.0010710136985619594,165893,strk,0,50,50,1,14,5,female_strk,Greater London
51,female,8.29064451009614e-5,0.0016427513431433608,0.012622826727841083,0.0010710136985619594,165893,strk,0,50,50,1,14,5,female_strk,Greater London
52,female,8.29064451009614e-5,0.0016427513431433608,0.012622826727841083,0.0010710136985619594,165893,strk,0,50,50,1,14,5,female_strk,Greater London
