age,sex,mort,ylds (years lived with disability)_rate_iscs,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,7.037494404657996e-7,1.99545156367243e-5,1.6607638423986703e-4,6.367815136188644e-5,7892,iscs,0,10,0,0,0,5,male_iscs,liverpool
1,male,7.037494404657996e-7,1.99545156367243e-5,1.6607638423986703e-4,6.367815136188644e-5,7892,iscs,0,10,0,0,0,5,male_iscs,liverpool
2,male,7.037494404657996e-7,1.99545156367243e-5,1.6607638423986703e-4,6.367815136188644e-5,7892,iscs,0,10,0,0,0,5,male_iscs,liverpool
3,male,7.037494404657996e-7,1.99545156367243e-5,1.6607638423986703e-4,6.367815136188644e-5,7892,iscs,0,10,0,0,0,5,male_iscs,liverpool
4,male,7.037494404657996e-7,1.99545156367243e-5,1.6607638423986703e-4,6.367815136188644e-5,7892,iscs,0,10,0,0,0,5,male_iscs,liverpool
5,male,9.132095177555849e-8,4.915892276103516e-5,4.181101509128408e-4,3.1555044930728116e-5,8083,iscs,0,10,5,0,0,5,male_iscs,liverpool
6,male,9.132095177555849e-8,4.915892276103516e-5,4.181101509128408e-4,3.1555044930728116e-5,8083,iscs,0,10,5,0,0,5,male_iscs,liverpool
7,male,9.132095177555849e-8,4.915892276103516e-5,4.181101509128408e-4,3.1555044930728116e-5,8083,iscs,0,10,5,0,0,5,male_iscs,liverpool
8,male,9.132095177555849e-8,4.915892276103516e-5,4.181101509128408e-4,3.1555044930728116e-5,8083,iscs,0,10,5,0,0,5,male_iscs,liverpool
9,male,9.132095177555849e-8,4.915892276103516e-5,4.181101509128408e-4,3.1555044930728116e-5,8083,iscs,0,10,5,0,0,5,male_iscs,liverpool
10,male,8.567048098873827e-8,7.54481147957732e-5,6.300083345781301e-4,2.8699127203027853e-5,7493,iscs,0,50,10,0,0,5,male_iscs,liverpool
11,male,8.567048098873827e-8,7.54481147957732e-5,6.300083345781301e-4,2.8699127203027853e-5,7493,iscs,0,50,10,0,0,5,male_iscs,liverpool
12,male,8.567048098873827e-8,7.54481147957732e-5,6.300083345781301e-4,2.8699127203027853e-5,7493,iscs,0,50,10,0,0,5,male_iscs,liverpool
13,male,8.567048098873827e-8,7.54481147957732e-5,6.300083345781301e-4,2.8699127203027853e-5,7493,iscs,0,50,10,0,0,5,male_iscs,liverpool
14,male,8.567048098873827e-8,7.54481147957732e-5,6.300083345781301e-4,2.8699127203027853e-5,7493,iscs,0,50,10,0,0,5,male_iscs,liverpool
15,male,3.466232556890279e-7,9.910973245867348e-5,8.303399866795516e-4,2.4698172693695417e-5,7771,iscs,0,50,15,0,0,5,male_iscs,liverpool
16,male,3.466232556890279e-7,9.910973245867348e-5,8.303399866795516e-4,2.4698172693695417e-5,7771,iscs,0,50,15,0,0,5,male_iscs,liverpool
17,male,3.466232556890279e-7,9.910973245867348e-5,8.303399866795516e-4,2.4698172693695417e-5,7771,iscs,0,50,15,0,0,5,male_iscs,liverpool
18,male,3.466232556890279e-7,9.910973245867348e-5,8.303399866795516e-4,2.4698172693695417e-5,7771,iscs,0,50,15,0,0,5,male_iscs,liverpool
19,male,3.466232556890279e-7,9.910973245867348e-5,8.303399866795516e-4,2.4698172693695417e-5,7771,iscs,0,50,15,0,0,5,male_iscs,liverpool
20,male,3.4771348919200584e-7,1.2338499415723723e-4,0.0010311270277903206,2.569276272243663e-5,8877,iscs,0,50,20,0,0,5,male_iscs,liverpool
21,male,3.4771348919200584e-7,1.2338499415723723e-4,0.0010311270277903206,2.569276272243663e-5,8877,iscs,0,50,20,0,0,5,male_iscs,liverpool
22,male,3.4771348919200584e-7,1.2338499415723723e-4,0.0010311270277903206,2.569276272243663e-5,8877,iscs,0,50,20,0,0,5,male_iscs,liverpool
23,male,3.4771348919200584e-7,1.2338499415723723e-4,0.0010311270277903206,2.569276272243663e-5,8877,iscs,0,50,20,0,0,5,male_iscs,liverpool
24,male,3.4771348919200584e-7,1.2338499415723723e-4,0.0010311270277903206,2.569276272243663e-5,8877,iscs,0,50,20,0,0,5,male_iscs,liverpool
25,male,6.664591051600502e-7,1.4994698551305466e-4,0.0012595120485378564,3.1850055008784815e-5,10365,iscs,0,50,25,0,0,5,male_iscs,liverpool
26,male,6.664591051600502e-7,1.4994698551305466e-4,0.0012595120485378564,3.1850055008784815e-5,10365,iscs,0,50,25,0,0,5,male_iscs,liverpool
27,male,6.664591051600502e-7,1.4994698551305466e-4,0.0012595120485378564,3.1850055008784815e-5,10365,iscs,0,50,25,0,0,5,male_iscs,liverpool
28,male,6.664591051600502e-7,1.4994698551305466e-4,0.0012595120485378564,3.1850055008784815e-5,10365,iscs,0,50,25,0,0,5,male_iscs,liverpool
29,male,6.664591051600502e-7,1.4994698551305466e-4,0.0012595120485378564,3.1850055008784815e-5,10365,iscs,0,50,25,0,0,5,male_iscs,liverpool
30,male,1.7090905913465813e-6,1.8830338688308822e-4,0.001567223452190617,5.9450044191926196e-5,10132,iscs,0,50,30,0,0,5,male_iscs,liverpool
31,male,1.7090905913465813e-6,1.8830338688308822e-4,0.001567223452190617,5.9450044191926196e-5,10132,iscs,0,50,30,0,0,5,male_iscs,liverpool
32,male,1.7090905913465813e-6,1.8830338688308822e-4,0.001567223452190617,5.9450044191926196e-5,10132,iscs,0,50,30,0,0,5,male_iscs,liverpool
33,male,1.7090905913465813e-6,1.8830338688308822e-4,0.001567223452190617,5.9450044191926196e-5,10132,iscs,0,50,30,0,0,5,male_iscs,liverpool
34,male,1.7090905913465813e-6,1.8830338688308822e-4,0.001567223452190617,5.9450044191926196e-5,10132,iscs,0,50,30,0,0,5,male_iscs,liverpool
