age,sex,mort,ylds (years lived with disability)_rate_copd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
39,female,3.832769575442499e-6,0.0023317069728655345,0.0354795627126122,0.002855487826516559,7000,copd,0,50,35,2,0,5,female_copd,nottingham
40,female,1.0929883392336314e-5,0.0033802854817918198,0.05207985422635372,0.003760253107823279,6877,copd,0,50,40,3,0,5,female_copd,nottingham
41,female,1.0929883392336314e-5,0.0033802854817918198,0.05207985422635372,0.003760253107823279,6877,copd,0,50,40,3,0,5,female_copd,nottingham
42,female,1.0929883392336314e-5,0.0033802854817918198,0.05207985422635372,0.003760253107823279,6877,copd,0,50,40,3,0,5,female_copd,nottingham
43,female,1.0929883392336314e-5,0.0033802854817918198,0.05207985422635372,0.003760253107823279,6877,copd,0,50,40,3,0,5,female_copd,nottingham
44,female,1.0929883392336314e-5,0.0033802854817918198,0.05207985422635372,0.003760253107823279,6877,copd,0,50,40,3,0,5,female_copd,nottingham
45,female,2.641682781960994e-5,0.004627628268691659,0.07226259096962233,0.004444515245352729,8069,copd,0,50,45,4,0,5,female_copd,nottingham
46,female,2.641682781960994e-5,0.004627628268691659,0.07226259096962233,0.004444515245352729,8069,copd,0,50,45,4,0,5,female_copd,nottingham
47,female,2.641682781960994e-5,0.004627628268691659,0.07226259096962233,0.004444515245352729,8069,copd,0,50,45,4,0,5,female_copd,nottingham
48,female,2.641682781960994e-5,0.004627628268691659,0.07226259096962233,0.004444515245352729,8069,copd,0,50,45,4,0,5,female_copd,nottingham
49,female,2.641682781960994e-5,0.004627628268691659,0.07226259096962233,0.004444515245352729,8069,copd,0,50,45,4,0,5,female_copd,nottingham
50,female,7.152698824973196e-5,0.006127149753633534,0.09624124840287461,0.005320248337113045,8247,copd,0,50,50,5,1,5,female_copd,nottingham
51,female,7.152698824973196e-5,0.006127149753633534,0.09624124840287461,0.005320248337113045,8247,copd,0,50,50,5,1,5,female_copd,nottingham
52,female,7.152698824973196e-5,0.006127149753633534,0.09624124840287461,0.005320248337113045,8247,copd,0,50,50,5,1,5,female_copd,nottingham
53,female,7.152698824973196e-5,0.006127149753633534,0.09624124840287461,0.005320248337113045,8247,copd,0,50,50,5,1,5,female_copd,nottingham
54,female,7.152698824973196e-5,0.006127149753633534,0.09624124840287461,0.005320248337113045,8247,copd,0,50,50,5,1,5,female_copd,nottingham
55,female,1.848909087239562e-4,0.007964478729620203,0.1247872956302353,0.0063339337787725455,7291,copd,0,50,55,6,1,5,female_copd,nottingham
56,female,1.848909087239562e-4,0.007964478729620203,0.1247872956302353,0.0063339337787725455,7291,copd,0,50,55,6,1,5,female_copd,nottingham
57,female,1.848909087239562e-4,0.007964478729620203,0.1247872956302353,0.0063339337787725455,7291,copd,0,50,55,6,1,5,female_copd,nottingham
58,female,1.848909087239562e-4,0.007964478729620203,0.1247872956302353,0.0063339337787725455,7291,copd,0,50,55,6,1,5,female_copd,nottingham
59,female,1.848909087239562e-4,0.007964478729620203,0.1247872956302353,0.0063339337787725455,7291,copd,0,50,55,6,1,5,female_copd,nottingham
60,female,4.474702523986459e-4,0.01016595026219875,0.15845403394992727,0.0078770141815609,6218,copd,0,50,60,8,3,5,female_copd,nottingham
61,female,4.474702523986459e-4,0.01016595026219875,0.15845403394992727,0.0078770141815609,6218,copd,0,50,60,8,3,5,female_copd,nottingham
62,female,4.474702523986459e-4,0.01016595026219875,0.15845403394992727,0.0078770141815609,6218,copd,0,50,60,8,3,5,female_copd,nottingham
63,female,4.474702523986459e-4,0.01016595026219875,0.15845403394992727,0.0078770141815609,6218,copd,0,50,60,8,3,5,female_copd,nottingham
64,female,4.474702523986459e-4,0.01016595026219875,0.15845403394992727,0.0078770141815609,6218,copd,0,50,60,8,3,5,female_copd,nottingham
65,female,8.433368518053675e-4,0.013014229826261518,0.19919218512135864,0.009690030578417016,6083,copd,0,50,65,10,5,5,female_copd,nottingham
66,female,8.433368518053675e-4,0.013014229826261518,0.19919218512135864,0.009690030578417016,6083,copd,0,50,65,10,5,5,female_copd,nottingham
67,female,8.433368518053675e-4,0.013014229826261518,0.19919218512135864,0.009690030578417016,6083,copd,0,50,65,10,5,5,female_copd,nottingham
68,female,8.433368518053675e-4,0.013014229826261518,0.19919218512135864,0.009690030578417016,6083,copd,0,50,65,10,5,5,female_copd,nottingham
69,female,8.433368518053675e-4,0.013014229826261518,0.19919218512135864,0.009690030578417016,6083,copd,0,50,65,10,5,5,female_copd,nottingham
70,female,0.0015045554334052998,0.01626029632494672,0.24554075983322363,0.010417150239885065,5456,copd,0,50,70,12,8,5,female_copd,nottingham
71,female,0.0015045554334052998,0.01626029632494672,0.24554075983322363,0.010417150239885065,5456,copd,0,50,70,12,8,5,female_copd,nottingham
72,female,0.0015045554334052998,0.01626029632494672,0.24554075983322363,0.010417150239885065,5456,copd,0,50,70,12,8,5,female_copd,nottingham
73,female,0.0015045554334052998,0.01626029632494672,0.24554075983322363,0.010417150239885065,5456,copd,0,50,70,12,8,5,female_copd,nottingham
74,female,0.0015045554334052998,0.01626029632494672,0.24554075983322363,0.010417150239885065,5456,copd,0,50,70,12,8,5,female_copd,nottingham
75,female,0.0026573755339278295,0.01922589575141272,0.28925185753013405,0.009308718661074833,4016,copd,0,50,75,14,11,5,female_copd,nottingham
76,female,0.0026573755339278295,0.01922589575141272,0.28925185753013405,0.009308718661074833,4016,copd,0,50,75,14,11,5,female_copd,nottingham
77,female,0.0026573755339278295,0.01922589575141272,0.28925185753013405,0.009308718661074833,4016,copd,0,50,75,14,11,5,female_copd,nottingham
78,female,0.0026573755339278295,0.01922589575141272,0.28925185753013405,0.009308718661074833,4016,copd,0,50,75,14,11,5,female_copd,nottingham
79,female,0.0026573755339278295,0.01922589575141272,0.28925185753013405,0.009308718661074833,4016,copd,0,50,75,14,11,5,female_copd,nottingham
80,female,0.004271449127555876,0.021353059195183,0.3213391341794192,0.00820586295276237,3106,copd,0,20,80,6,13,5,female_copd,nottingham
81,female,0.004271449127555876,0.021353059195183,0.3213391341794192,0.00820586295276237,3106,copd,0,20,80,6,13,5,female_copd,nottingham
82,female,0.004271449127555876,0.021353059195183,0.3213391341794192,0.00820586295276237,3106,copd,0,20,80,6,13,5,female_copd,nottingham
83,female,0.004271449127555876,0.021353059195183,0.3213391341794192,0.00820586295276237,3106,copd,0,20,80,6,13,5,female_copd,nottingham
84,female,0.004271449127555876,0.021353059195183,0.3213391341794192,0.00820586295276237,3106,copd,0,20,80,6,13,5,female_copd,nottingham
85,female,0.007058777456500545,0.022717232571828772,0.34689827512155824,0.009398845823075068,1996,copd,0,20,85,7,14,5,female_copd,nottingham
86,female,0.007058777456500545,0.022717232571828772,0.34689827512155824,0.009398845823075068,1996,copd,0,20,85,7,14,5,female_copd,nottingham
87,female,0.007058777456500545,0.022717232571828772,0.34689827512155824,0.009398845823075068,1996,copd,0,20,85,7,14,5,female_copd,nottingham
88,female,0.007058777456500545,0.022717232571828772,0.34689827512155824,0.009398845823075068,1996,copd,0,20,85,7,14,5,female_copd,nottingham
89,female,0.007058777456500545,0.022717232571828772,0.34689827512155824,0.009398845823075068,1996,copd,0,20,85,7,14,5,female_copd,nottingham
90,female,0.010755866360570602,0.024252591635735683,0.380559794081985,0.01606506741632231,943,copd,0,10,90,4,10,5,female_copd,nottingham
91,female,0.010755866360570602,0.024252591635735683,0.380559794081985,0.01606506741632231,943,copd,0,10,90,4,10,5,female_copd,nottingham
92,female,0.010755866360570602,0.024252591635735683,0.380559794081985,0.01606506741632231,943,copd,0,10,90,4,10,5,female_copd,nottingham
93,female,0.010755866360570602,0.024252591635735683,0.380559794081985,0.01606506741632231,943,copd,0,10,90,4,10,5,female_copd,nottingham
94,female,0.010755866360570602,0.024252591635735683,0.380559794081985,0.01606506741632231,943,copd,0,10,90,4,10,5,female_copd,nottingham
95,female,0.018810642020833546,0.02700980626398891,0.44100462753105235,0.02469801809759291,231,copd,0,10,95,4,4,6,female_copd,nottingham
96,female,0.018810642020833546,0.02700980626398891,0.44100462753105235,0.02469801809759291,231,copd,0,10,95,4,4,6,female_copd,nottingham
97,female,0.018810642020833546,0.02700980626398891,0.44100462753105235,0.02469801809759291,231,copd,0,10,95,4,4,6,female_copd,nottingham
98,female,0.018810642020833546,0.02700980626398891,0.44100462753105235,0.02469801809759291,231,copd,0,10,95,4,4,6,female_copd,nottingham
99,female,0.018810642020833546,0.02700980626398891,0.44100462753105235,0.02469801809759291,231,copd,0,10,95,4,4,6,female_copd,nottingham
100,female,0.018810642020833546,0.02700980626398891,0.44100462753105235,0.02469801809759291,231,copd,0,10,95,4,4,6,female_copd,nottingham
