age,sex,mort,ylds (years lived with disability)_rate_utrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
24,female,1.2238935213269608e-7,1.3020257298270576e-6,1.9453609572569872e-5,2.2688852487161755e-6,18708,utrc,0,50,20,0,0,5,female_utrc,greatermanchester
25,female,2.7290953306591327e-7,3.333859369092654e-6,4.979803125261757e-5,5.804294648679811e-6,22105,utrc,0,50,25,0,0,5,female_utrc,greatermanchester
26,female,2.7290953306591327e-7,3.333859369092654e-6,4.979803125261757e-5,5.804294648679811e-6,22105,utrc,0,50,25,0,0,5,female_utrc,greatermanchester
27,female,2.7290953306591327e-7,3.333859369092654e-6,4.979803125261757e-5,5.804294648679811e-6,22105,utrc,0,50,25,0,0,5,female_utrc,greatermanchester
28,female,2.7290953306591327e-7,3.333859369092654e-6,4.979803125261757e-5,5.804294648679811e-6,22105,utrc,0,50,25,0,0,5,female_utrc,greatermanchester
29,female,2.7290953306591327e-7,3.333859369092654e-6,4.979803125261757e-5,5.804294648679811e-6,22105,utrc,0,50,25,0,0,5,female_utrc,greatermanchester
30,female,6.968690022823131e-7,7.5676080672441944e-6,1.1489615362974627e-4,1.3424635320290958e-5,21601,utrc,0,50,30,0,0,5,female_utrc,greatermanchester
31,female,6.968690022823131e-7,7.5676080672441944e-6,1.1489615362974627e-4,1.3424635320290958e-5,21601,utrc,0,50,30,0,0,5,female_utrc,greatermanchester
32,female,6.968690022823131e-7,7.5676080672441944e-6,1.1489615362974627e-4,1.3424635320290958e-5,21601,utrc,0,50,30,0,0,5,female_utrc,greatermanchester
33,female,6.968690022823131e-7,7.5676080672441944e-6,1.1489615362974627e-4,1.3424635320290958e-5,21601,utrc,0,50,30,0,0,5,female_utrc,greatermanchester
34,female,6.968690022823131e-7,7.5676080672441944e-6,1.1489615362974627e-4,1.3424635320290958e-5,21601,utrc,0,50,30,0,0,5,female_utrc,greatermanchester
35,female,1.5460831890900557e-6,1.6726969150086526e-5,2.581818482887586e-4,3.011061158078906e-5,19614,utrc,0,50,35,0,0,5,female_utrc,greatermanchester
36,female,1.5460831890900557e-6,1.6726969150086526e-5,2.581818482887586e-4,3.011061158078906e-5,19614,utrc,0,50,35,0,0,5,female_utrc,greatermanchester
37,female,1.5460831890900557e-6,1.6726969150086526e-5,2.581818482887586e-4,3.011061158078906e-5,19614,utrc,0,50,35,0,0,5,female_utrc,greatermanchester
38,female,1.5460831890900557e-6,1.6726969150086526e-5,2.581818482887586e-4,3.011061158078906e-5,19614,utrc,0,50,35,0,0,5,female_utrc,greatermanchester
39,female,1.5460831890900557e-6,1.6726969150086526e-5,2.581818482887586e-4,3.011061158078906e-5,19614,utrc,0,50,35,0,0,5,female_utrc,greatermanchester
40,female,3.971143843098391e-6,3.689837715179745e-5,5.69917546982308e-4,6.66247792963001e-5,17730,utrc,0,50,40,0,0,5,female_utrc,greatermanchester
41,female,3.971143843098391e-6,3.689837715179745e-5,5.69917546982308e-4,6.66247792963001e-5,17730,utrc,0,50,40,0,0,5,female_utrc,greatermanchester
42,female,3.971143843098391e-6,3.689837715179745e-5,5.69917546982308e-4,6.66247792963001e-5,17730,utrc,0,50,40,0,0,5,female_utrc,greatermanchester
43,female,3.971143843098391e-6,3.689837715179745e-5,5.69917546982308e-4,6.66247792963001e-5,17730,utrc,0,50,40,0,0,5,female_utrc,greatermanchester
44,female,3.971143843098391e-6,3.689837715179745e-5,5.69917546982308e-4,6.66247792963001e-5,17730,utrc,0,50,40,0,0,5,female_utrc,greatermanchester
45,female,9.222536682803132e-6,7.76472184507276e-5,0.0011962158981215637,1.4048933956640504e-4,19811,utrc,0,50,45,0,0,5,female_utrc,greatermanchester
46,female,9.222536682803132e-6,7.76472184507276e-5,0.0011962158981215637,1.4048933956640504e-4,19811,utrc,0,50,45,0,0,5,female_utrc,greatermanchester
47,female,9.222536682803132e-6,7.76472184507276e-5,0.0011962158981215637,1.4048933956640504e-4,19811,utrc,0,50,45,0,0,5,female_utrc,greatermanchester
48,female,9.222536682803132e-6,7.76472184507276e-5,0.0011962158981215637,1.4048933956640504e-4,19811,utrc,0,50,45,0,0,5,female_utrc,greatermanchester
49,female,9.222536682803132e-6,7.76472184507276e-5,0.0011962158981215637,1.4048933956640504e-4,19811,utrc,0,50,45,0,0,5,female_utrc,greatermanchester
50,female,2.073533514607161e-5,1.6752763631888324e-4,0.0026177467962123164,3.0863240719918446e-4,19394,utrc,0,50,50,0,0,5,female_utrc,greatermanchester
51,female,2.073533514607161e-5,1.6752763631888324e-4,0.0026177467962123164,3.0863240719918446e-4,19394,utrc,0,50,50,0,0,5,female_utrc,greatermanchester
52,female,2.073533514607161e-5,1.6752763631888324e-4,0.0026177467962123164,3.0863240719918446e-4,19394,utrc,0,50,50,0,0,5,female_utrc,greatermanchester
53,female,2.073533514607161e-5,1.6752763631888324e-4,0.0026177467962123164,3.0863240719918446e-4,19394,utrc,0,50,50,0,0,5,female_utrc,greatermanchester
54,female,2.073533514607161e-5,1.6752763631888324e-4,0.0026177467962123164,3.0863240719918446e-4,19394,utrc,0,50,50,0,0,5,female_utrc,greatermanchester
55,female,4.6312207984287236e-5,3.208357826294875e-4,0.005022959819877281,5.982387141440214e-4,16604,utrc,0,50,55,0,1,5,female_utrc,greatermanchester
56,female,4.6312207984287236e-5,3.208357826294875e-4,0.005022959819877281,5.982387141440214e-4,16604,utrc,0,50,55,0,1,5,female_utrc,greatermanchester
57,female,4.6312207984287236e-5,3.208357826294875e-4,0.005022959819877281,5.982387141440214e-4,16604,utrc,0,50,55,0,1,5,female_utrc,greatermanchester
58,female,4.6312207984287236e-5,3.208357826294875e-4,0.005022959819877281,5.982387141440214e-4,16604,utrc,0,50,55,0,1,5,female_utrc,greatermanchester
59,female,4.6312207984287236e-5,3.208357826294875e-4,0.005022959819877281,5.982387141440214e-4,16604,utrc,0,50,55,0,1,5,female_utrc,greatermanchester
60,female,8.887883013181691e-5,4.036199705436236e-4,0.006270929048074193,7.684371493418069e-4,13567,utrc,0,50,60,0,1,5,female_utrc,greatermanchester
61,female,8.887883013181691e-5,4.036199705436236e-4,0.006270929048074193,7.684371493418069e-4,13567,utrc,0,50,60,0,1,5,female_utrc,greatermanchester
62,female,8.887883013181691e-5,4.036199705436236e-4,0.006270929048074193,7.684371493418069e-4,13567,utrc,0,50,60,0,1,5,female_utrc,greatermanchester
63,female,8.887883013181691e-5,4.036199705436236e-4,0.006270929048074193,7.684371493418069e-4,13567,utrc,0,50,60,0,1,5,female_utrc,greatermanchester
64,female,8.887883013181691e-5,4.036199705436236e-4,0.006270929048074193,7.684371493418069e-4,13567,utrc,0,50,60,0,1,5,female_utrc,greatermanchester
65,female,1.442707893290667e-4,4.4784944827009796e-4,0.006807582838737452,8.702150501058889e-4,13518,utrc,0,50,65,0,2,5,female_utrc,greatermanchester
66,female,1.442707893290667e-4,4.4784944827009796e-4,0.006807582838737452,8.702150501058889e-4,13518,utrc,0,50,65,0,2,5,female_utrc,greatermanchester
67,female,1.442707893290667e-4,4.4784944827009796e-4,0.006807582838737452,8.702150501058889e-4,13518,utrc,0,50,65,0,2,5,female_utrc,greatermanchester
68,female,1.442707893290667e-4,4.4784944827009796e-4,0.006807582838737452,8.702150501058889e-4,13518,utrc,0,50,65,0,2,5,female_utrc,greatermanchester
69,female,1.442707893290667e-4,4.4784944827009796e-4,0.006807582838737452,8.702150501058889e-4,13518,utrc,0,50,65,0,2,5,female_utrc,greatermanchester
70,female,1.8528936833730748e-4,4.3315886784018134e-4,0.006348548825895526,8.624025556120564e-4,11627,utrc,0,50,70,0,2,5,female_utrc,greatermanchester
71,female,1.8528936833730748e-4,4.3315886784018134e-4,0.006348548825895526,8.624025556120564e-4,11627,utrc,0,50,70,0,2,5,female_utrc,greatermanchester
72,female,1.8528936833730748e-4,4.3315886784018134e-4,0.006348548825895526,8.624025556120564e-4,11627,utrc,0,50,70,0,2,5,female_utrc,greatermanchester
73,female,1.8528936833730748e-4,4.3315886784018134e-4,0.006348548825895526,8.624025556120564e-4,11627,utrc,0,50,70,0,2,5,female_utrc,greatermanchester
74,female,1.8528936833730748e-4,4.3315886784018134e-4,0.006348548825895526,8.624025556120564e-4,11627,utrc,0,50,70,0,2,5,female_utrc,greatermanchester
75,female,2.3133045983666717e-4,3.7927924100357175e-4,0.005189405845283802,7.892597338730881e-4,8768,utrc,0,50,75,0,2,5,female_utrc,greatermanchester
76,female,2.3133045983666717e-4,3.7927924100357175e-4,0.005189405845283802,7.892597338730881e-4,8768,utrc,0,50,75,0,2,5,female_utrc,greatermanchester
77,female,2.3133045983666717e-4,3.7927924100357175e-4,0.005189405845283802,7.892597338730881e-4,8768,utrc,0,50,75,0,2,5,female_utrc,greatermanchester
78,female,2.3133045983666717e-4,3.7927924100357175e-4,0.005189405845283802,7.892597338730881e-4,8768,utrc,0,50,75,0,2,5,female_utrc,greatermanchester
79,female,2.3133045983666717e-4,3.7927924100357175e-4,0.005189405845283802,7.892597338730881e-4,8768,utrc,0,50,75,0,2,5,female_utrc,greatermanchester
80,female,2.786371709888969e-4,2.693733302897274e-4,0.0033269212402964876,5.819215709137246e-4,6502,utrc,0,20,80,0,2,5,female_utrc,greatermanchester
81,female,2.786371709888969e-4,2.693733302897274e-4,0.0033269212402964876,5.819215709137246e-4,6502,utrc,0,20,80,0,2,5,female_utrc,greatermanchester
82,female,2.786371709888969e-4,2.693733302897274e-4,0.0033269212402964876,5.819215709137246e-4,6502,utrc,0,20,80,0,2,5,female_utrc,greatermanchester
83,female,2.786371709888969e-4,2.693733302897274e-4,0.0033269212402964876,5.819215709137246e-4,6502,utrc,0,20,80,0,2,5,female_utrc,greatermanchester
84,female,2.786371709888969e-4,2.693733302897274e-4,0.0033269212402964876,5.819215709137246e-4,6502,utrc,0,20,80,0,2,5,female_utrc,greatermanchester
85,female,3.3620624609034355e-4,3.2100618124689806e-4,0.0034022013365235036,7.017956744549764e-4,4056,utrc,0,20,85,0,1,5,female_utrc,greatermanchester
86,female,3.3620624609034355e-4,3.2100618124689806e-4,0.0034022013365235036,7.017956744549764e-4,4056,utrc,0,20,85,0,1,5,female_utrc,greatermanchester
87,female,3.3620624609034355e-4,3.2100618124689806e-4,0.0034022013365235036,7.017956744549764e-4,4056,utrc,0,20,85,0,1,5,female_utrc,greatermanchester
88,female,3.3620624609034355e-4,3.2100618124689806e-4,0.0034022013365235036,7.017956744549764e-4,4056,utrc,0,20,85,0,1,5,female_utrc,greatermanchester
89,female,3.3620624609034355e-4,3.2100618124689806e-4,0.0034022013365235036,7.017956744549764e-4,4056,utrc,0,20,85,0,1,5,female_utrc,greatermanchester
90,female,3.6819027936673543e-4,3.378962428489798e-4,0.0029404050540921176,7.711139406846536e-4,1921,utrc,0,10,90,0,1,5,female_utrc,greatermanchester
91,female,3.6819027936673543e-4,3.378962428489798e-4,0.0029404050540921176,7.711139406846536e-4,1921,utrc,0,10,90,0,1,5,female_utrc,greatermanchester
92,female,3.6819027936673543e-4,3.378962428489798e-4,0.0029404050540921176,7.711139406846536e-4,1921,utrc,0,10,90,0,1,5,female_utrc,greatermanchester
93,female,3.6819027936673543e-4,3.378962428489798e-4,0.0029404050540921176,7.711139406846536e-4,1921,utrc,0,10,90,0,1,5,female_utrc,greatermanchester
94,female,3.6819027936673543e-4,3.378962428489798e-4,0.0029404050540921176,7.711139406846536e-4,1921,utrc,0,10,90,0,1,5,female_utrc,greatermanchester
95,female,4.245732052665409e-4,2.164341555356007e-4,6.603311827824968e-4,8.914173762380204e-4,483,utrc,0,10,95,0,0,6,female_utrc,greatermanchester
96,female,4.245732052665409e-4,2.164341555356007e-4,6.603311827824968e-4,8.914173762380204e-4,483,utrc,0,10,95,0,0,6,female_utrc,greatermanchester
97,female,4.245732052665409e-4,2.164341555356007e-4,6.603311827824968e-4,8.914173762380204e-4,483,utrc,0,10,95,0,0,6,female_utrc,greatermanchester
98,female,4.245732052665409e-4,2.164341555356007e-4,6.603311827824968e-4,8.914173762380204e-4,483,utrc,0,10,95,0,0,6,female_utrc,greatermanchester
99,female,4.245732052665409e-4,2.164341555356007e-4,6.603311827824968e-4,8.914173762380204e-4,483,utrc,0,10,95,0,0,6,female_utrc,greatermanchester
100,female,4.245732052665409e-4,2.164341555356007e-4,6.603311827824968e-4,8.914173762380204e-4,483,utrc,0,10,95,0,0,6,female_utrc,greatermanchester
