age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,20018,lvrc,0,10,0,0,0,5,male_lvrc,westmidlands
1,male,0,0,0,1e-8,20018,lvrc,0,10,0,0,0,5,male_lvrc,westmidlands
2,male,0,0,0,1e-8,20018,lvrc,0,10,0,0,0,5,male_lvrc,westmidlands
3,male,0,0,0,1e-8,20018,lvrc,0,10,0,0,0,5,male_lvrc,westmidlands
4,male,0,0,0,1e-8,20018,lvrc,0,10,0,0,0,5,male_lvrc,westmidlands
5,male,4.890801922724122e-7,2.817419077112398e-7,0,1.2889563807323712e-6,21167,lvrc,0,10,5,0,0,5,male_lvrc,westmidlands
6,male,4.890801922724122e-7,2.817419077112398e-7,0,1.2889563807323712e-6,21167,lvrc,0,10,5,0,0,5,male_lvrc,westmidlands
7,male,4.890801922724122e-7,2.817419077112398e-7,0,1.2889563807323712e-6,21167,lvrc,0,10,5,0,0,5,male_lvrc,westmidlands
8,male,4.890801922724122e-7,2.817419077112398e-7,0,1.2889563807323712e-6,21167,lvrc,0,10,5,0,0,5,male_lvrc,westmidlands
9,male,4.890801922724122e-7,2.817419077112398e-7,0,1.2889563807323712e-6,21167,lvrc,0,10,5,0,0,5,male_lvrc,westmidlands
10,male,6.705459254528195e-7,3.7846861300136105e-7,0,1.7065280307206166e-6,19371,lvrc,0,50,10,0,0,5,male_lvrc,westmidlands
11,male,6.705459254528195e-7,3.7846861300136105e-7,0,1.7065280307206166e-6,19371,lvrc,0,50,10,0,0,5,male_lvrc,westmidlands
12,male,6.705459254528195e-7,3.7846861300136105e-7,0,1.7065280307206166e-6,19371,lvrc,0,50,10,0,0,5,male_lvrc,westmidlands
13,male,6.705459254528195e-7,3.7846861300136105e-7,0,1.7065280307206166e-6,19371,lvrc,0,50,10,0,0,5,male_lvrc,westmidlands
14,male,6.705459254528195e-7,3.7846861300136105e-7,0,1.7065280307206166e-6,19371,lvrc,0,50,10,0,0,5,male_lvrc,westmidlands
15,male,6.914597013774243e-7,4.563822286005305e-7,0,2.0377768895580064e-6,18825,lvrc,0,50,15,0,0,5,male_lvrc,westmidlands
16,male,6.914597013774243e-7,4.563822286005305e-7,0,2.0377768895580064e-6,18825,lvrc,0,50,15,0,0,5,male_lvrc,westmidlands
17,male,6.914597013774243e-7,4.563822286005305e-7,0,2.0377768895580064e-6,18825,lvrc,0,50,15,0,0,5,male_lvrc,westmidlands
18,male,6.914597013774243e-7,4.563822286005305e-7,0,2.0377768895580064e-6,18825,lvrc,0,50,15,0,0,5,male_lvrc,westmidlands
19,male,6.914597013774243e-7,4.563822286005305e-7,0,2.0377768895580064e-6,18825,lvrc,0,50,15,0,0,5,male_lvrc,westmidlands
20,male,1.0958673380465077e-6,8.06041087064244e-7,0,3.6394611726535484e-6,20491,lvrc,0,50,20,0,0,5,male_lvrc,westmidlands
21,male,1.0958673380465077e-6,8.06041087064244e-7,0,3.6394611726535484e-6,20491,lvrc,0,50,20,0,0,5,male_lvrc,westmidlands
22,male,1.0958673380465077e-6,8.06041087064244e-7,0,3.6394611726535484e-6,20491,lvrc,0,50,20,0,0,5,male_lvrc,westmidlands
23,male,1.0958673380465077e-6,8.06041087064244e-7,0,3.6394611726535484e-6,20491,lvrc,0,50,20,0,0,5,male_lvrc,westmidlands
24,male,1.0958673380465077e-6,8.06041087064244e-7,0,3.6394611726535484e-6,20491,lvrc,0,50,20,0,0,5,male_lvrc,westmidlands
25,male,1.936788161683743e-6,1.3611033140241647e-6,0,5.076457760414675e-6,22079,lvrc,0,50,25,0,0,5,male_lvrc,westmidlands
26,male,1.936788161683743e-6,1.3611033140241647e-6,0,5.076457760414675e-6,22079,lvrc,0,50,25,0,0,5,male_lvrc,westmidlands
27,male,1.936788161683743e-6,1.3611033140241647e-6,0,5.076457760414675e-6,22079,lvrc,0,50,25,0,0,5,male_lvrc,westmidlands
28,male,1.936788161683743e-6,1.3611033140241647e-6,0,5.076457760414675e-6,22079,lvrc,0,50,25,0,0,5,male_lvrc,westmidlands
29,male,1.936788161683743e-6,1.3611033140241647e-6,0,5.076457760414675e-6,22079,lvrc,0,50,25,0,0,5,male_lvrc,westmidlands
30,male,4.697037461343469e-6,3.3483054227522688e-6,0,1.2415479217394019e-5,21569,lvrc,0,50,30,0,0,5,male_lvrc,westmidlands
31,male,4.697037461343469e-6,3.3483054227522688e-6,0,1.2415479217394019e-5,21569,lvrc,0,50,30,0,0,5,male_lvrc,westmidlands
32,male,4.697037461343469e-6,3.3483054227522688e-6,0,1.2415479217394019e-5,21569,lvrc,0,50,30,0,0,5,male_lvrc,westmidlands
33,male,4.697037461343469e-6,3.3483054227522688e-6,0,1.2415479217394019e-5,21569,lvrc,0,50,30,0,0,5,male_lvrc,westmidlands
34,male,4.697037461343469e-6,3.3483054227522688e-6,0,1.2415479217394019e-5,21569,lvrc,0,50,30,0,0,5,male_lvrc,westmidlands
35,male,5.210376293266153e-6,3.0815510015056595e-6,0,1.0864530821203822e-5,19924,lvrc,0,50,35,0,0,5,male_lvrc,westmidlands
36,male,5.210376293266153e-6,3.0815510015056595e-6,0,1.0864530821203822e-5,19924,lvrc,0,50,35,0,0,5,male_lvrc,westmidlands
37,male,5.210376293266153e-6,3.0815510015056595e-6,0,1.0864530821203822e-5,19924,lvrc,0,50,35,0,0,5,male_lvrc,westmidlands
38,male,5.210376293266153e-6,3.0815510015056595e-6,0,1.0864530821203822e-5,19924,lvrc,0,50,35,0,0,5,male_lvrc,westmidlands
39,male,5.210376293266153e-6,3.0815510015056595e-6,0,1.0864530821203822e-5,19924,lvrc,0,50,35,0,0,5,male_lvrc,westmidlands
40,male,1.2615872272166306e-5,7.122423595357265e-6,0,2.4377517901797423e-5,17844,lvrc,0,50,40,0,0,5,male_lvrc,westmidlands
41,male,1.2615872272166306e-5,7.122423595357265e-6,0,2.4377517901797423e-5,17844,lvrc,0,50,40,0,0,5,male_lvrc,westmidlands
42,male,1.2615872272166306e-5,7.122423595357265e-6,0,2.4377517901797423e-5,17844,lvrc,0,50,40,0,0,5,male_lvrc,westmidlands
43,male,1.2615872272166306e-5,7.122423595357265e-6,0,2.4377517901797423e-5,17844,lvrc,0,50,40,0,0,5,male_lvrc,westmidlands
44,male,1.2615872272166306e-5,7.122423595357265e-6,0,2.4377517901797423e-5,17844,lvrc,0,50,40,0,0,5,male_lvrc,westmidlands
45,male,2.6995636154349676e-5,1.1404887306255544e-5,0,4.172113119216969e-5,19328,lvrc,0,50,45,0,1,5,male_lvrc,westmidlands
46,male,2.6995636154349676e-5,1.1404887306255544e-5,0,4.172113119216969e-5,19328,lvrc,0,50,45,0,1,5,male_lvrc,westmidlands
47,male,2.6995636154349676e-5,1.1404887306255544e-5,0,4.172113119216969e-5,19328,lvrc,0,50,45,0,1,5,male_lvrc,westmidlands
48,male,2.6995636154349676e-5,1.1404887306255544e-5,0,4.172113119216969e-5,19328,lvrc,0,50,45,0,1,5,male_lvrc,westmidlands
49,male,2.6995636154349676e-5,1.1404887306255544e-5,0,4.172113119216969e-5,19328,lvrc,0,50,45,0,1,5,male_lvrc,westmidlands
50,male,5.653714608699525e-5,1.9912295041456647e-5,0,7.601229839536468e-5,18342,lvrc,0,50,50,0,1,5,male_lvrc,westmidlands
51,male,5.653714608699525e-5,1.9912295041456647e-5,0,7.601229839536468e-5,18342,lvrc,0,50,50,0,1,5,male_lvrc,westmidlands
52,male,5.653714608699525e-5,1.9912295041456647e-5,0,7.601229839536468e-5,18342,lvrc,0,50,50,0,1,5,male_lvrc,westmidlands
53,male,5.653714608699525e-5,1.9912295041456647e-5,0,7.601229839536468e-5,18342,lvrc,0,50,50,0,1,5,male_lvrc,westmidlands
54,male,5.653714608699525e-5,1.9912295041456647e-5,0,7.601229839536468e-5,18342,lvrc,0,50,50,0,1,5,male_lvrc,westmidlands
55,male,1.0367755033661367e-4,3.212107572880094e-5,0,1.270643596548557e-4,15863,lvrc,0,50,55,0,2,5,male_lvrc,westmidlands
56,male,1.0367755033661367e-4,3.212107572880094e-5,0,1.270643596548557e-4,15863,lvrc,0,50,55,0,2,5,male_lvrc,westmidlands
57,male,1.0367755033661367e-4,3.212107572880094e-5,0,1.270643596548557e-4,15863,lvrc,0,50,55,0,2,5,male_lvrc,westmidlands
58,male,1.0367755033661367e-4,3.212107572880094e-5,0,1.270643596548557e-4,15863,lvrc,0,50,55,0,2,5,male_lvrc,westmidlands
