age,sex,mort,ylds (years lived with disability)_rate_strk,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,1.0718876195139768e-6,2.0989033072887492e-5,0,6.0441655832642885e-5,6980,strk,0,10,0,0,0,5,male_strk,bristol
1,male,1.0718876195139768e-6,2.0989033072887492e-5,0,6.0441655832642885e-5,6980,strk,0,10,0,0,0,5,male_strk,bristol
2,male,1.0718876195139768e-6,2.0989033072887492e-5,0,6.0441655832642885e-5,6980,strk,0,10,0,0,0,5,male_strk,bristol
3,male,1.0718876195139768e-6,2.0989033072887492e-5,0,6.0441655832642885e-5,6980,strk,0,10,0,0,0,5,male_strk,bristol
4,male,1.0718876195139768e-6,2.0989033072887492e-5,0,6.0441655832642885e-5,6980,strk,0,10,0,0,0,5,male_strk,bristol
5,male,3.6383944693185357e-7,5.79099542396929e-5,1.5072028882695705e-4,5.209197464970206e-5,6917,strk,0,10,5,0,0,5,male_strk,bristol
6,male,3.6383944693185357e-7,5.79099542396929e-5,1.5072028882695705e-4,5.209197464970206e-5,6917,strk,0,10,5,0,0,5,male_strk,bristol
7,male,3.6383944693185357e-7,5.79099542396929e-5,1.5072028882695705e-4,5.209197464970206e-5,6917,strk,0,10,5,0,0,5,male_strk,bristol
8,male,3.6383944693185357e-7,5.79099542396929e-5,1.5072028882695705e-4,5.209197464970206e-5,6917,strk,0,10,5,0,0,5,male_strk,bristol
9,male,3.6383944693185357e-7,5.79099542396929e-5,1.5072028882695705e-4,5.209197464970206e-5,6917,strk,0,10,5,0,0,5,male_strk,bristol
10,male,7.792540227617559e-7,9.365600152783161e-5,3.5252535705542393e-4,4.84974656525817e-5,6234,strk,0,50,10,0,0,5,male_strk,bristol
11,male,7.792540227617559e-7,9.365600152783161e-5,3.5252535705542393e-4,4.84974656525817e-5,6234,strk,0,50,10,0,0,5,male_strk,bristol
12,male,7.792540227617559e-7,9.365600152783161e-5,3.5252535705542393e-4,4.84974656525817e-5,6234,strk,0,50,10,0,0,5,male_strk,bristol
13,male,7.792540227617559e-7,9.365600152783161e-5,3.5252535705542393e-4,4.84974656525817e-5,6234,strk,0,50,10,0,0,5,male_strk,bristol
14,male,7.792540227617559e-7,9.365600152783161e-5,3.5252535705542393e-4,4.84974656525817e-5,6234,strk,0,50,10,0,0,5,male_strk,bristol
15,male,1.6830433089994e-6,1.273853079401099e-4,4.710712842065582e-4,4.620042497387428e-5,6436,strk,0,50,15,0,0,5,male_strk,bristol
16,male,1.6830433089994e-6,1.273853079401099e-4,4.710712842065582e-4,4.620042497387428e-5,6436,strk,0,50,15,0,0,5,male_strk,bristol
17,male,1.6830433089994e-6,1.273853079401099e-4,4.710712842065582e-4,4.620042497387428e-5,6436,strk,0,50,15,0,0,5,male_strk,bristol
18,male,1.6830433089994e-6,1.273853079401099e-4,4.710712842065582e-4,4.620042497387428e-5,6436,strk,0,50,15,0,0,5,male_strk,bristol
19,male,1.6830433089994e-6,1.273853079401099e-4,4.710712842065582e-4,4.620042497387428e-5,6436,strk,0,50,15,0,0,5,male_strk,bristol
20,male,3.6648024370870753e-6,1.645416484969627e-4,7.879847015449098e-4,5.7869643380307924e-5,7845,strk,0,50,20,0,0,5,male_strk,bristol
21,male,3.6648024370870753e-6,1.645416484969627e-4,7.879847015449098e-4,5.7869643380307924e-5,7845,strk,0,50,20,0,0,5,male_strk,bristol
22,male,3.6648024370870753e-6,1.645416484969627e-4,7.879847015449098e-4,5.7869643380307924e-5,7845,strk,0,50,20,0,0,5,male_strk,bristol
23,male,3.6648024370870753e-6,1.645416484969627e-4,7.879847015449098e-4,5.7869643380307924e-5,7845,strk,0,50,20,0,0,5,male_strk,bristol
24,male,3.6648024370870753e-6,1.645416484969627e-4,7.879847015449098e-4,5.7869643380307924e-5,7845,strk,0,50,20,0,0,5,male_strk,bristol
25,male,6.561968314519513e-6,2.1206391950498077e-4,0.001214265626493185,8.345060371714494e-5,9023,strk,0,50,25,0,0,5,male_strk,bristol
26,male,6.561968314519513e-6,2.1206391950498077e-4,0.001214265626493185,8.345060371714494e-5,9023,strk,0,50,25,0,0,5,male_strk,bristol
27,male,6.561968314519513e-6,2.1206391950498077e-4,0.001214265626493185,8.345060371714494e-5,9023,strk,0,50,25,0,0,5,male_strk,bristol
28,male,6.561968314519513e-6,2.1206391950498077e-4,0.001214265626493185,8.345060371714494e-5,9023,strk,0,50,25,0,0,5,male_strk,bristol
29,male,6.561968314519513e-6,2.1206391950498077e-4,0.001214265626493185,8.345060371714494e-5,9023,strk,0,50,25,0,0,5,male_strk,bristol
30,male,1.1266770128415463e-5,2.8344014730206533e-4,0.0017227517793084038,1.5656623911234236e-4,8448,strk,0,50,30,0,0,5,male_strk,bristol
31,male,1.1266770128415463e-5,2.8344014730206533e-4,0.0017227517793084038,1.5656623911234236e-4,8448,strk,0,50,30,0,0,5,male_strk,bristol
32,male,1.1266770128415463e-5,2.8344014730206533e-4,0.0017227517793084038,1.5656623911234236e-4,8448,strk,0,50,30,0,0,5,male_strk,bristol
33,male,1.1266770128415463e-5,2.8344014730206533e-4,0.0017227517793084038,1.5656623911234236e-4,8448,strk,0,50,30,0,0,5,male_strk,bristol
