age,sex,mort,ylds (years lived with disability)_rate_stmc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,36715,stmc,0,10,0,0,0,5,male_stmc,East of England
1,male,0,0,0,1e-8,36715,stmc,0,10,0,0,0,5,male_stmc,East of England
2,male,0,0,0,1e-8,36715,stmc,0,10,0,0,0,5,male_stmc,East of England
3,male,0,0,0,1e-8,36715,stmc,0,10,0,0,0,5,male_stmc,East of England
4,male,0,0,0,1e-8,36715,stmc,0,10,0,0,0,5,male_stmc,East of England
5,male,0,0,0,1e-8,39351,stmc,0,10,5,0,0,5,male_stmc,East of England
6,male,0,0,0,1e-8,39351,stmc,0,10,5,0,0,5,male_stmc,East of England
7,male,0,0,0,1e-8,39351,stmc,0,10,5,0,0,5,male_stmc,East of England
8,male,0,0,0,1e-8,39351,stmc,0,10,5,0,0,5,male_stmc,East of England
9,male,0,0,0,1e-8,39351,stmc,0,10,5,0,0,5,male_stmc,East of England
10,male,0,0,0,1e-8,36736,stmc,0,50,10,0,0,5,male_stmc,East of England
11,male,0,0,0,1e-8,36736,stmc,0,50,10,0,0,5,male_stmc,East of England
12,male,0,0,0,1e-8,36736,stmc,0,50,10,0,0,5,male_stmc,East of England
13,male,0,0,0,1e-8,36736,stmc,0,50,10,0,0,5,male_stmc,East of England
14,male,0,0,0,1e-8,36736,stmc,0,50,10,0,0,5,male_stmc,East of England
15,male,1.2037078982497535e-7,2.8258565346667365e-7,2.937260849607606e-6,6.739865727781238e-7,35788,stmc,0,50,15,0,0,5,male_stmc,East of England
16,male,1.2037078982497535e-7,2.8258565346667365e-7,2.937260849607606e-6,6.739865727781238e-7,35788,stmc,0,50,15,0,0,5,male_stmc,East of England
17,male,1.2037078982497535e-7,2.8258565346667365e-7,2.937260849607606e-6,6.739865727781238e-7,35788,stmc,0,50,15,0,0,5,male_stmc,East of England
