age,sex,mort,ylds (years lived with disability)_rate_utrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,1370518,utrc,0,10,0,0,0,5,male_utrc,England
1,male,0,0,0,1e-8,1370518,utrc,0,10,0,0,0,5,male_utrc,England
2,male,0,0,0,1e-8,1370518,utrc,0,10,0,0,0,5,male_utrc,England
3,male,0,0,0,1e-8,1370518,utrc,0,10,0,0,0,5,male_utrc,England
4,male,0,0,0,1e-8,1370518,utrc,0,10,0,0,0,5,male_utrc,England
5,male,0,0,0,1e-8,1427100,utrc,0,10,5,0,0,5,male_utrc,England
6,male,0,0,0,1e-8,1427100,utrc,0,10,5,0,0,5,male_utrc,England
7,male,0,0,0,1e-8,1427100,utrc,0,10,5,0,0,5,male_utrc,England
8,male,0,0,0,1e-8,1427100,utrc,0,10,5,0,0,5,male_utrc,England
9,male,0,0,0,1e-8,1427100,utrc,0,10,5,0,0,5,male_utrc,England
10,male,0,0,0,1e-8,1314525,utrc,0,50,10,0,0,5,male_utrc,England
11,male,0,0,0,1e-8,1314525,utrc,0,50,10,0,0,5,male_utrc,England
12,male,0,0,0,1e-8,1314525,utrc,0,50,10,0,0,5,male_utrc,England
13,male,0,0,0,1e-8,1314525,utrc,0,50,10,0,0,5,male_utrc,England
14,male,0,0,0,1e-8,1314525,utrc,0,50,10,0,0,5,male_utrc,England
15,male,0,0,0,1e-8,1297063,utrc,0,50,15,0,0,5,male_utrc,England
16,male,0,0,0,1e-8,1297063,utrc,0,50,15,0,0,5,male_utrc,England
17,male,0,0,0,1e-8,1297063,utrc,0,50,15,0,0,5,male_utrc,England
18,male,0,0,0,1e-8,1297063,utrc,0,50,15,0,0,5,male_utrc,England
19,male,0,0,0,1e-8,1297063,utrc,0,50,15,0,0,5,male_utrc,England
20,male,0,0,0,1e-8,1425256,utrc,0,50,20,0,0,5,male_utrc,England
21,male,0,0,0,1e-8,1425256,utrc,0,50,20,0,0,5,male_utrc,England
22,male,0,0,0,1e-8,1425256,utrc,0,50,20,0,0,5,male_utrc,England
23,male,0,0,0,1e-8,1425256,utrc,0,50,20,0,0,5,male_utrc,England
24,male,0,0,0,1e-8,1425256,utrc,0,50,20,0,0,5,male_utrc,England
25,male,0,0,0,1e-8,1600539,utrc,0,50,25,0,0,5,male_utrc,England
26,male,0,0,0,1e-8,1600539,utrc,0,50,25,0,0,5,male_utrc,England
27,male,0,0,0,1e-8,1600539,utrc,0,50,25,0,0,5,male_utrc,England
28,male,0,0,0,1e-8,1600539,utrc,0,50,25,0,0,5,male_utrc,England
29,male,0,0,0,1e-8,1600539,utrc,0,50,25,0,0,5,male_utrc,England
30,male,0,0,0,1e-8,1598175,utrc,0,50,30,0,0,5,male_utrc,England
31,male,0,0,0,1e-8,1598175,utrc,0,50,30,0,0,5,male_utrc,England
32,male,0,0,0,1e-8,1598175,utrc,0,50,30,0,0,5,male_utrc,England
33,male,0,0,0,1e-8,1598175,utrc,0,50,30,0,0,5,male_utrc,England
34,male,0,0,0,1e-8,1598175,utrc,0,50,30,0,0,5,male_utrc,England
35,male,0,0,0,1e-8,1516645,utrc,0,50,35,0,0,5,male_utrc,England
36,male,0,0,0,1e-8,1516645,utrc,0,50,35,0,0,5,male_utrc,England
37,male,0,0,0,1e-8,1516645,utrc,0,50,35,0,0,5,male_utrc,England
38,male,0,0,0,1e-8,1516645,utrc,0,50,35,0,0,5,male_utrc,England
39,male,0,0,0,1e-8,1516645,utrc,0,50,35,0,0,5,male_utrc,England
40,male,0,0,0,1e-8,1412579,utrc,0,50,40,0,0,5,male_utrc,England
41,male,0,0,0,1e-8,1412579,utrc,0,50,40,0,0,5,male_utrc,England
42,male,0,0,0,1e-8,1412579,utrc,0,50,40,0,0,5,male_utrc,England
43,male,0,0,0,1e-8,1412579,utrc,0,50,40,0,0,5,male_utrc,England
44,male,0,0,0,1e-8,1412579,utrc,0,50,40,0,0,5,male_utrc,England
45,male,0,0,0,1e-8,1549860,utrc,0,50,45,0,0,5,male_utrc,England
46,male,0,0,0,1e-8,1549860,utrc,0,50,45,0,0,5,male_utrc,England
47,male,0,0,0,1e-8,1549860,utrc,0,50,45,0,0,5,male_utrc,England
48,male,0,0,0,1e-8,1549860,utrc,0,50,45,0,0,5,male_utrc,England
49,male,0,0,0,1e-8,1549860,utrc,0,50,45,0,0,5,male_utrc,England
50,male,0,0,0,1e-8,1552090,utrc,0,50,50,0,0,5,male_utrc,England
51,male,0,0,0,1e-8,1552090,utrc,0,50,50,0,0,5,male_utrc,England
52,male,0,0,0,1e-8,1552090,utrc,0,50,50,0,0,5,male_utrc,England
53,male,0,0,0,1e-8,1552090,utrc,0,50,50,0,0,5,male_utrc,England
54,male,0,0,0,1e-8,1552090,utrc,0,50,50,0,0,5,male_utrc,England
55,male,0,0,0,1e-8,1367827,utrc,0,50,55,0,0,5,male_utrc,England
56,male,0,0,0,1e-8,1367827,utrc,0,50,55,0,0,5,male_utrc,England
57,male,0,0,0,1e-8,1367827,utrc,0,50,55,0,0,5,male_utrc,England
58,male,0,0,0,1e-8,1367827,utrc,0,50,55,0,0,5,male_utrc,England
59,male,0,0,0,1e-8,1367827,utrc,0,50,55,0,0,5,male_utrc,England
60,male,0,0,0,1e-8,1159882,utrc,0,50,60,0,0,5,male_utrc,England
61,male,0,0,0,1e-8,1159882,utrc,0,50,60,0,0,5,male_utrc,England
62,male,0,0,0,1e-8,1159882,utrc,0,50,60,0,0,5,male_utrc,England
63,male,0,0,0,1e-8,1159882,utrc,0,50,60,0,0,5,male_utrc,England
64,male,0,0,0,1e-8,1159882,utrc,0,50,60,0,0,5,male_utrc,England
65,male,0,0,0,1e-8,1132496,utrc,0,50,65,0,0,5,male_utrc,England
66,male,0,0,0,1e-8,1132496,utrc,0,50,65,0,0,5,male_utrc,England
67,male,0,0,0,1e-8,1132496,utrc,0,50,65,0,0,5,male_utrc,England
68,male,0,0,0,1e-8,1132496,utrc,0,50,65,0,0,5,male_utrc,England
69,male,0,0,0,1e-8,1132496,utrc,0,50,65,0,0,5,male_utrc,England
70,male,0,0,0,1e-8,960371,utrc,0,50,70,0,0,5,male_utrc,England
71,male,0,0,0,1e-8,960371,utrc,0,50,70,0,0,5,male_utrc,England
72,male,0,0,0,1e-8,960371,utrc,0,50,70,0,0,5,male_utrc,England
73,male,0,0,0,1e-8,960371,utrc,0,50,70,0,0,5,male_utrc,England
74,male,0,0,0,1e-8,960371,utrc,0,50,70,0,0,5,male_utrc,England
75,male,0,0,0,1e-8,669146,utrc,0,50,75,0,0,5,male_utrc,England
76,male,0,0,0,1e-8,669146,utrc,0,50,75,0,0,5,male_utrc,England
77,male,0,0,0,1e-8,669146,utrc,0,50,75,0,0,5,male_utrc,England
78,male,0,0,0,1e-8,669146,utrc,0,50,75,0,0,5,male_utrc,England
79,male,0,0,0,1e-8,669146,utrc,0,50,75,0,0,5,male_utrc,England
