age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,1370518,lvrc,0,10,0,0,0,5,male_lvrc,England
1,male,0,0,0,1e-8,1370518,lvrc,0,10,0,0,0,5,male_lvrc,England
2,male,0,0,0,1e-8,1370518,lvrc,0,10,0,0,0,5,male_lvrc,England
3,male,0,0,0,1e-8,1370518,lvrc,0,10,0,0,0,5,male_lvrc,England
4,male,0,0,0,1e-8,1370518,lvrc,0,10,0,0,0,5,male_lvrc,England
5,male,3.6051049787821847e-7,3.077084816305244e-7,0,1.4692003493174124e-6,1427100,lvrc,0,10,5,0,1,5,male_lvrc,England
6,male,3.6051049787821847e-7,3.077084816305244e-7,0,1.4692003493174124e-6,1427100,lvrc,0,10,5,0,1,5,male_lvrc,England
7,male,3.6051049787821847e-7,3.077084816305244e-7,0,1.4692003493174124e-6,1427100,lvrc,0,10,5,0,1,5,male_lvrc,England
8,male,3.6051049787821847e-7,3.077084816305244e-7,0,1.4692003493174124e-6,1427100,lvrc,0,10,5,0,1,5,male_lvrc,England
9,male,3.6051049787821847e-7,3.077084816305244e-7,0,1.4692003493174124e-6,1427100,lvrc,0,10,5,0,1,5,male_lvrc,England
10,male,4.610518063137693e-7,3.777065148618786e-7,0,1.765332208993027e-6,1314525,lvrc,0,50,10,0,1,5,male_lvrc,England
11,male,4.610518063137693e-7,3.777065148618786e-7,0,1.765332208993027e-6,1314525,lvrc,0,50,10,0,1,5,male_lvrc,England
12,male,4.610518063137693e-7,3.777065148618786e-7,0,1.765332208993027e-6,1314525,lvrc,0,50,10,0,1,5,male_lvrc,England
13,male,4.610518063137693e-7,3.777065148618786e-7,0,1.765332208993027e-6,1314525,lvrc,0,50,10,0,1,5,male_lvrc,England
14,male,4.610518063137693e-7,3.777065148618786e-7,0,1.765332208993027e-6,1314525,lvrc,0,50,10,0,1,5,male_lvrc,England
15,male,7.024230746168778e-7,7.124612713467875e-7,0,3.3248785617671257e-6,1297063,lvrc,0,50,15,0,1,5,male_lvrc,England
16,male,7.024230746168778e-7,7.124612713467875e-7,0,3.3248785617671257e-6,1297063,lvrc,0,50,15,0,1,5,male_lvrc,England
17,male,7.024230746168778e-7,7.124612713467875e-7,0,3.3248785617671257e-6,1297063,lvrc,0,50,15,0,1,5,male_lvrc,England
18,male,7.024230746168778e-7,7.124612713467875e-7,0,3.3248785617671257e-6,1297063,lvrc,0,50,15,0,1,5,male_lvrc,England
19,male,7.024230746168778e-7,7.124612713467875e-7,0,3.3248785617671257e-6,1297063,lvrc,0,50,15,0,1,5,male_lvrc,England
20,male,1.1772002702166243e-6,1.3079491302799865e-6,0,6.145819507923409e-6,1425256,lvrc,0,50,20,0,2,5,male_lvrc,England
21,male,1.1772002702166243e-6,1.3079491302799865e-6,0,6.145819507923409e-6,1425256,lvrc,0,50,20,0,2,5,male_lvrc,England
22,male,1.1772002702166243e-6,1.3079491302799865e-6,0,6.145819507923409e-6,1425256,lvrc,0,50,20,0,2,5,male_lvrc,England
23,male,1.1772002702166243e-6,1.3079491302799865e-6,0,6.145819507923409e-6,1425256,lvrc,0,50,20,0,2,5,male_lvrc,England
24,male,1.1772002702166243e-6,1.3079491302799865e-6,0,6.145819507923409e-6,1425256,lvrc,0,50,20,0,2,5,male_lvrc,England
25,male,1.847078867938782e-6,1.4959524257731012e-6,0,5.488977556381243e-6,1600539,lvrc,0,50,25,0,3,5,male_lvrc,England
26,male,1.847078867938782e-6,1.4959524257731012e-6,0,5.488977556381243e-6,1600539,lvrc,0,50,25,0,3,5,male_lvrc,England
27,male,1.847078867938782e-6,1.4959524257731012e-6,0,5.488977556381243e-6,1600539,lvrc,0,50,25,0,3,5,male_lvrc,England
28,male,1.847078867938782e-6,1.4959524257731012e-6,0,5.488977556381243e-6,1600539,lvrc,0,50,25,0,3,5,male_lvrc,England
29,male,1.847078867938782e-6,1.4959524257731012e-6,0,5.488977556381243e-6,1600539,lvrc,0,50,25,0,3,5,male_lvrc,England
30,male,3.597666967735168e-6,3.248478213815558e-6,0,1.1546965787377558e-5,1598175,lvrc,0,50,30,0,6,5,male_lvrc,England
31,male,3.597666967735168e-6,3.248478213815558e-6,0,1.1546965787377558e-5,1598175,lvrc,0,50,30,0,6,5,male_lvrc,England
32,male,3.597666967735168e-6,3.248478213815558e-6,0,1.1546965787377558e-5,1598175,lvrc,0,50,30,0,6,5,male_lvrc,England
33,male,3.597666967735168e-6,3.248478213815558e-6,0,1.1546965787377558e-5,1598175,lvrc,0,50,30,0,6,5,male_lvrc,England
34,male,3.597666967735168e-6,3.248478213815558e-6,0,1.1546965787377558e-5,1598175,lvrc,0,50,30,0,6,5,male_lvrc,England
35,male,4.795273385750579e-6,3.3522608146956123e-6,0,1.122904720598496e-5,1516645,lvrc,0,50,35,0,7,5,male_lvrc,England
36,male,4.795273385750579e-6,3.3522608146956123e-6,0,1.122904720598496e-5,1516645,lvrc,0,50,35,0,7,5,male_lvrc,England
37,male,4.795273385750579e-6,3.3522608146956123e-6,0,1.122904720598496e-5,1516645,lvrc,0,50,35,0,7,5,male_lvrc,England
38,male,4.795273385750579e-6,3.3522608146956123e-6,0,1.122904720598496e-5,1516645,lvrc,0,50,35,0,7,5,male_lvrc,England
39,male,4.795273385750579e-6,3.3522608146956123e-6,0,1.122904720598496e-5,1516645,lvrc,0,50,35,0,7,5,male_lvrc,England
40,male,1.087590001386961e-5,6.9826480948260545e-6,0,2.332868437198809e-5,1412579,lvrc,0,50,40,0,15,5,male_lvrc,England
41,male,1.087590001386961e-5,6.9826480948260545e-6,0,2.332868437198809e-5,1412579,lvrc,0,50,40,0,15,5,male_lvrc,England
42,male,1.087590001386961e-5,6.9826480948260545e-6,0,2.332868437198809e-5,1412579,lvrc,0,50,40,0,15,5,male_lvrc,England
43,male,1.087590001386961e-5,6.9826480948260545e-6,0,2.332868437198809e-5,1412579,lvrc,0,50,40,0,15,5,male_lvrc,England
44,male,1.087590001386961e-5,6.9826480948260545e-6,0,2.332868437198809e-5,1412579,lvrc,0,50,40,0,15,5,male_lvrc,England
45,male,2.3394126629919526e-5,1.2329373767291086e-5,0,4.194342420108425e-5,1549860,lvrc,0,50,45,0,36,5,male_lvrc,England
46,male,2.3394126629919526e-5,1.2329373767291086e-5,0,4.194342420108425e-5,1549860,lvrc,0,50,45,0,36,5,male_lvrc,England
47,male,2.3394126629919526e-5,1.2329373767291086e-5,0,4.194342420108425e-5,1549860,lvrc,0,50,45,0,36,5,male_lvrc,England
48,male,2.3394126629919526e-5,1.2329373767291086e-5,0,4.194342420108425e-5,1549860,lvrc,0,50,45,0,36,5,male_lvrc,England
