age,sex,mort,ylds (years lived with disability)_rate_strk,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,2.2470584289185005e-6,3.65261164741655e-5,0,1.0187836636615298e-4,17920,strk,0,10,0,0,0,5,female_strk,greatermanchester
1,female,2.2470584289185005e-6,3.65261164741655e-5,0,1.0187836636615298e-4,17920,strk,0,10,0,0,0,5,female_strk,greatermanchester
2,female,2.2470584289185005e-6,3.65261164741655e-5,0,1.0187836636615298e-4,17920,strk,0,10,0,0,0,5,female_strk,greatermanchester
3,female,2.2470584289185005e-6,3.65261164741655e-5,0,1.0187836636615298e-4,17920,strk,0,10,0,0,0,5,female_strk,greatermanchester
4,female,2.2470584289185005e-6,3.65261164741655e-5,0,1.0187836636615298e-4,17920,strk,0,10,0,0,0,5,female_strk,greatermanchester
5,female,9.224074971025027e-7,9.677162576800893e-5,2.9504380921210313e-4,6.299870565198717e-5,18647,strk,0,10,5,0,0,5,female_strk,greatermanchester
6,female,9.224074971025027e-7,9.677162576800893e-5,2.9504380921210313e-4,6.299870565198717e-5,18647,strk,0,10,5,0,0,5,female_strk,greatermanchester
7,female,9.224074971025027e-7,9.677162576800893e-5,2.9504380921210313e-4,6.299870565198717e-5,18647,strk,0,10,5,0,0,5,female_strk,greatermanchester
8,female,9.224074971025027e-7,9.677162576800893e-5,2.9504380921210313e-4,6.299870565198717e-5,18647,strk,0,10,5,0,0,5,female_strk,greatermanchester
9,female,9.224074971025027e-7,9.677162576800893e-5,2.9504380921210313e-4,6.299870565198717e-5,18647,strk,0,10,5,0,0,5,female_strk,greatermanchester
10,female,1.5875705913704482e-6,1.5030534010298846e-4,5.766921079572142e-4,5.810504535561538e-5,16775,strk,0,50,10,0,0,5,female_strk,greatermanchester
11,female,1.5875705913704482e-6,1.5030534010298846e-4,5.766921079572142e-4,5.810504535561538e-5,16775,strk,0,50,10,0,0,5,female_strk,greatermanchester
12,female,1.5875705913704482e-6,1.5030534010298846e-4,5.766921079572142e-4,5.810504535561538e-5,16775,strk,0,50,10,0,0,5,female_strk,greatermanchester
13,female,1.5875705913704482e-6,1.5030534010298846e-4,5.766921079572142e-4,5.810504535561538e-5,16775,strk,0,50,10,0,0,5,female_strk,greatermanchester
14,female,1.5875705913704482e-6,1.5030534010298846e-4,5.766921079572142e-4,5.810504535561538e-5,16775,strk,0,50,10,0,0,5,female_strk,greatermanchester
15,female,2.8836332315747777e-6,2.0066374794575222e-4,8.570111405791536e-4,5.495441711846772e-5,16204,strk,0,50,15,0,0,5,female_strk,greatermanchester
16,female,2.8836332315747777e-6,2.0066374794575222e-4,8.570111405791536e-4,5.495441711846772e-5,16204,strk,0,50,15,0,0,5,female_strk,greatermanchester
17,female,2.8836332315747777e-6,2.0066374794575222e-4,8.570111405791536e-4,5.495441711846772e-5,16204,strk,0,50,15,0,0,5,female_strk,greatermanchester
18,female,2.8836332315747777e-6,2.0066374794575222e-4,8.570111405791536e-4,5.495441711846772e-5,16204,strk,0,50,15,0,0,5,female_strk,greatermanchester
19,female,2.8836332315747777e-6,2.0066374794575222e-4,8.570111405791536e-4,5.495441711846772e-5,16204,strk,0,50,15,0,0,5,female_strk,greatermanchester
20,female,5.2508954454794455e-6,2.579606635117865e-4,0.0011890816651639268,7.040882266826186e-5,18708,strk,0,50,20,0,0,5,female_strk,greatermanchester
21,female,5.2508954454794455e-6,2.579606635117865e-4,0.0011890816651639268,7.040882266826186e-5,18708,strk,0,50,20,0,0,5,female_strk,greatermanchester
