age,sex,mort,ylds (years lived with disability)_rate_brsc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,14830,brsc,0,10,0,0,0,5,female_brsc,leeds
1,female,0,0,0,1e-8,14830,brsc,0,10,0,0,0,5,female_brsc,leeds
2,female,0,0,0,1e-8,14830,brsc,0,10,0,0,0,5,female_brsc,leeds
3,female,0,0,0,1e-8,14830,brsc,0,10,0,0,0,5,female_brsc,leeds
4,female,0,0,0,1e-8,14830,brsc,0,10,0,0,0,5,female_brsc,leeds
5,female,0,0,0,1e-8,15480,brsc,0,10,5,0,0,5,female_brsc,leeds
6,female,0,0,0,1e-8,15480,brsc,0,10,5,0,0,5,female_brsc,leeds
7,female,0,0,0,1e-8,15480,brsc,0,10,5,0,0,5,female_brsc,leeds
8,female,0,0,0,1e-8,15480,brsc,0,10,5,0,0,5,female_brsc,leeds
9,female,0,0,0,1e-8,15480,brsc,0,10,5,0,0,5,female_brsc,leeds
10,female,0,0,0,1e-8,14032,brsc,0,50,10,0,0,5,female_brsc,leeds
11,female,0,0,0,1e-8,14032,brsc,0,50,10,0,0,5,female_brsc,leeds
12,female,0,0,0,1e-8,14032,brsc,0,50,10,0,0,5,female_brsc,leeds
13,female,0,0,0,1e-8,14032,brsc,0,50,10,0,0,5,female_brsc,leeds
14,female,0,0,0,1e-8,14032,brsc,0,50,10,0,0,5,female_brsc,leeds
15,female,1.667589983924335e-7,1.6841181973833916e-6,2.088724939743839e-5,2.072957306117869e-6,13771,brsc,0,50,15,0,0,5,female_brsc,leeds
16,female,1.667589983924335e-7,1.6841181973833916e-6,2.088724939743839e-5,2.072957306117869e-6,13771,brsc,0,50,15,0,0,5,female_brsc,leeds
17,female,1.667589983924335e-7,1.6841181973833916e-6,2.088724939743839e-5,2.072957306117869e-6,13771,brsc,0,50,15,0,0,5,female_brsc,leeds
18,female,1.667589983924335e-7,1.6841181973833916e-6,2.088724939743839e-5,2.072957306117869e-6,13771,brsc,0,50,15,0,0,5,female_brsc,leeds
19,female,1.667589983924335e-7,1.6841181973833916e-6,2.088724939743839e-5,2.072957306117869e-6,13771,brsc,0,50,15,0,0,5,female_brsc,leeds
20,female,9.559739002804084e-7,1.1140654462427396e-5,1.341095256213012e-4,1.3857877172407799e-5,15636,brsc,0,50,20,0,0,5,female_brsc,leeds
21,female,9.559739002804084e-7,1.1140654462427396e-5,1.341095256213012e-4,1.3857877172407799e-5,15636,brsc,0,50,20,0,0,5,female_brsc,leeds
22,female,9.559739002804084e-7,1.1140654462427396e-5,1.341095256213012e-4,1.3857877172407799e-5,15636,brsc,0,50,20,0,0,5,female_brsc,leeds
23,female,9.559739002804084e-7,1.1140654462427396e-5,1.341095256213012e-4,1.3857877172407799e-5,15636,brsc,0,50,20,0,0,5,female_brsc,leeds
24,female,9.559739002804084e-7,1.1140654462427396e-5,1.341095256213012e-4,1.3857877172407799e-5,15636,brsc,0,50,20,0,0,5,female_brsc,leeds
25,female,7.635856739049327e-6,9.632511019360155e-5,0.0011320505712936182,1.283350015915404e-4,17527,brsc,0,50,25,0,0,5,female_brsc,leeds
26,female,7.635856739049327e-6,9.632511019360155e-5,0.0011320505712936182,1.283350015915404e-4,17527,brsc,0,50,25,0,0,5,female_brsc,leeds
27,female,7.635856739049327e-6,9.632511019360155e-5,0.0011320505712936182,1.283350015915404e-4,17527,brsc,0,50,25,0,0,5,female_brsc,leeds
28,female,7.635856739049327e-6,9.632511019360155e-5,0.0011320505712936182,1.283350015915404e-4,17527,brsc,0,50,25,0,0,5,female_brsc,leeds
29,female,7.635856739049327e-6,9.632511019360155e-5,0.0011320505712936182,1.283350015915404e-4,17527,brsc,0,50,25,0,0,5,female_brsc,leeds
