age,sex,mort,ylds (years lived with disability)_rate_stmc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,30524,stmc,0,10,0,0,0,5,male_stmc,South West England
1,male,0,0,0,1e-8,30524,stmc,0,10,0,0,0,5,male_stmc,South West England
2,male,0,0,0,1e-8,30524,stmc,0,10,0,0,0,5,male_stmc,South West England
3,male,0,0,0,1e-8,30524,stmc,0,10,0,0,0,5,male_stmc,South West England
4,male,0,0,0,1e-8,30524,stmc,0,10,0,0,0,5,male_stmc,South West England
5,male,0,0,0,1e-8,32196,stmc,0,10,5,0,0,5,male_stmc,South West England
6,male,0,0,0,1e-8,32196,stmc,0,10,5,0,0,5,male_stmc,South West England
7,male,0,0,0,1e-8,32196,stmc,0,10,5,0,0,5,male_stmc,South West England
8,male,0,0,0,1e-8,32196,stmc,0,10,5,0,0,5,male_stmc,South West England
9,male,0,0,0,1e-8,32196,stmc,0,10,5,0,0,5,male_stmc,South West England
10,male,0,0,0,1e-8,30660,stmc,0,50,10,0,0,5,male_stmc,South West England
11,male,0,0,0,1e-8,30660,stmc,0,50,10,0,0,5,male_stmc,South West England
12,male,0,0,0,1e-8,30660,stmc,0,50,10,0,0,5,male_stmc,South West England
13,male,0,0,0,1e-8,30660,stmc,0,50,10,0,0,5,male_stmc,South West England
14,male,0,0,0,1e-8,30660,stmc,0,50,10,0,0,5,male_stmc,South West England
15,male,1.3869340509152392e-7,3.356396093132628e-7,3.502156629288847e-6,7.983243148872949e-7,31440,stmc,0,50,15,0,0,5,male_stmc,South West England
16,male,1.3869340509152392e-7,3.356396093132628e-7,3.502156629288847e-6,7.983243148872949e-7,31440,stmc,0,50,15,0,0,5,male_stmc,South West England
17,male,1.3869340509152392e-7,3.356396093132628e-7,3.502156629288847e-6,7.983243148872949e-7,31440,stmc,0,50,15,0,0,5,male_stmc,South West England
18,male,1.3869340509152392e-7,3.356396093132628e-7,3.502156629288847e-6,7.983243148872949e-7,31440,stmc,0,50,15,0,0,5,male_stmc,South West England
19,male,1.3869340509152392e-7,3.356396093132628e-7,3.502156629288847e-6,7.983243148872949e-7,31440,stmc,0,50,15,0,0,5,male_stmc,South West England
20,male,4.5518348474698927e-7,8.934720267393814e-7,9.317898008899805e-6,2.1245029224751533e-6,33791,stmc,0,50,20,0,0,5,male_stmc,South West England
21,male,4.5518348474698927e-7,8.934720267393814e-7,9.317898008899805e-6,2.1245029224751533e-6,33791,stmc,0,50,20,0,0,5,male_stmc,South West England
22,male,4.5518348474698927e-7,8.934720267393814e-7,9.317898008899805e-6,2.1245029224751533e-6,33791,stmc,0,50,20,0,0,5,male_stmc,South West England
23,male,4.5518348474698927e-7,8.934720267393814e-7,9.317898008899805e-6,2.1245029224751533e-6,33791,stmc,0,50,20,0,0,5,male_stmc,South West England
24,male,4.5518348474698927e-7,8.934720267393814e-7,9.317898008899805e-6,2.1245029224751533e-6,33791,stmc,0,50,20,0,0,5,male_stmc,South West England
25,male,1.267953889372569e-6,1.8591208257479101e-6,1.8546025087014665e-5,4.646926829790402e-6,36053,stmc,0,50,25,0,0,5,male_stmc,South West England
26,male,1.267953889372569e-6,1.8591208257479101e-6,1.8546025087014665e-5,4.646926829790402e-6,36053,stmc,0,50,25,0,0,5,male_stmc,South West England
27,male,1.267953889372569e-6,1.8591208257479101e-6,1.8546025087014665e-5,4.646926829790402e-6,36053,stmc,0,50,25,0,0,5,male_stmc,South West England
28,male,1.267953889372569e-6,1.8591208257479101e-6,1.8546025087014665e-5,4.646926829790402e-6,36053,stmc,0,50,25,0,0,5,male_stmc,South West England
29,male,1.267953889372569e-6,1.8591208257479101e-6,1.8546025087014665e-5,4.646926829790402e-6,36053,stmc,0,50,25,0,0,5,male_stmc,South West England
30,male,3.254618202587331e-6,4.613345633234168e-6,4.6652254909089354e-5,1.1355399635447787e-5,34723,stmc,0,50,30,0,0,5,male_stmc,South West England
31,male,3.254618202587331e-6,4.613345633234168e-6,4.6652254909089354e-5,1.1355399635447787e-5,34723,stmc,0,50,30,0,0,5,male_stmc,South West England
32,male,3.254618202587331e-6,4.613345633234168e-6,4.6652254909089354e-5,1.1355399635447787e-5,34723,stmc,0,50,30,0,0,5,male_stmc,South West England
33,male,3.254618202587331e-6,4.613345633234168e-6,4.6652254909089354e-5,1.1355399635447787e-5,34723,stmc,0,50,30,0,0,5,male_stmc,South West England
34,male,3.254618202587331e-6,4.613345633234168e-6,4.6652254909089354e-5,1.1355399635447787e-5,34723,stmc,0,50,30,0,0,5,male_stmc,South West England
35,male,7.3034664657956615e-6,1.0460373185138665e-5,1.0671640460967615e-4,2.569939861119023e-5,33480,stmc,0,50,35,0,0,5,male_stmc,South West England
36,male,7.3034664657956615e-6,1.0460373185138665e-5,1.0671640460967615e-4,2.569939861119023e-5,33480,stmc,0,50,35,0,0,5,male_stmc,South West England
37,male,7.3034664657956615e-6,1.0460373185138665e-5,1.0671640460967615e-4,2.569939861119023e-5,33480,stmc,0,50,35,0,0,5,male_stmc,South West England
38,male,7.3034664657956615e-6,1.0460373185138665e-5,1.0671640460967615e-4,2.569939861119023e-5,33480,stmc,0,50,35,0,0,5,male_stmc,South West England
39,male,7.3034664657956615e-6,1.0460373185138665e-5,1.0671640460967615e-4,2.569939861119023e-5,33480,stmc,0,50,35,0,0,5,male_stmc,South West England
40,male,1.5902836693111568e-5,2.0305363666875036e-5,2.0912079222309247e-4,5.069041290373624e-5,32756,stmc,0,50,40,0,1,5,male_stmc,South West England
41,male,1.5902836693111568e-5,2.0305363666875036e-5,2.0912079222309247e-4,5.069041290373624e-5,32756,stmc,0,50,40,0,1,5,male_stmc,South West England
42,male,1.5902836693111568e-5,2.0305363666875036e-5,2.0912079222309247e-4,5.069041290373624e-5,32756,stmc,0,50,40,0,1,5,male_stmc,South West England
43,male,1.5902836693111568e-5,2.0305363666875036e-5,2.0912079222309247e-4,5.069041290373624e-5,32756,stmc,0,50,40,0,1,5,male_stmc,South West England
44,male,1.5902836693111568e-5,2.0305363666875036e-5,2.0912079222309247e-4,5.069041290373624e-5,32756,stmc,0,50,40,0,1,5,male_stmc,South West England
45,male,3.0501312841077955e-5,3.385914334403255e-5,3.431291778418183e-4,8.658117388074665e-5,37920,stmc,0,50,45,0,1,5,male_stmc,South West England
46,male,3.0501312841077955e-5,3.385914334403255e-5,3.431291778418183e-4,8.658117388074665e-5,37920,stmc,0,50,45,0,1,5,male_stmc,South West England
47,male,3.0501312841077955e-5,3.385914334403255e-5,3.431291778418183e-4,8.658117388074665e-5,37920,stmc,0,50,45,0,1,5,male_stmc,South West England
48,male,3.0501312841077955e-5,3.385914334403255e-5,3.431291778418183e-4,8.658117388074665e-5,37920,stmc,0,50,45,0,1,5,male_stmc,South West England
