age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
39,female,4.682401596841848e-6,2.4634465438893583e-6,0,9.000762772080907e-6,8742,lvrc,0,50,35,0,0,5,female_lvrc,sheffield
40,female,6.853790543363538e-6,3.4294857778999335e-6,0,1.2074870421309375e-5,8291,lvrc,0,50,40,0,0,5,female_lvrc,sheffield
41,female,6.853790543363538e-6,3.4294857778999335e-6,0,1.2074870421309375e-5,8291,lvrc,0,50,40,0,0,5,female_lvrc,sheffield
42,female,6.853790543363538e-6,3.4294857778999335e-6,0,1.2074870421309375e-5,8291,lvrc,0,50,40,0,0,5,female_lvrc,sheffield
43,female,6.853790543363538e-6,3.4294857778999335e-6,0,1.2074870421309375e-5,8291,lvrc,0,50,40,0,0,5,female_lvrc,sheffield
44,female,6.853790543363538e-6,3.4294857778999335e-6,0,1.2074870421309375e-5,8291,lvrc,0,50,40,0,0,5,female_lvrc,sheffield
45,female,1.35689360966984e-5,4.822371309283382e-6,0,1.854637830064092e-5,9789,lvrc,0,50,45,0,0,5,female_lvrc,sheffield
46,female,1.35689360966984e-5,4.822371309283382e-6,0,1.854637830064092e-5,9789,lvrc,0,50,45,0,0,5,female_lvrc,sheffield
47,female,1.35689360966984e-5,4.822371309283382e-6,0,1.854637830064092e-5,9789,lvrc,0,50,45,0,0,5,female_lvrc,sheffield
48,female,1.35689360966984e-5,4.822371309283382e-6,0,1.854637830064092e-5,9789,lvrc,0,50,45,0,0,5,female_lvrc,sheffield
49,female,1.35689360966984e-5,4.822371309283382e-6,0,1.854637830064092e-5,9789,lvrc,0,50,45,0,0,5,female_lvrc,sheffield
50,female,2.7478714066822548e-5,9.112473071874387e-6,0,3.5422411259824604e-5,9718,lvrc,0,50,50,0,0,5,female_lvrc,sheffield
51,female,2.7478714066822548e-5,9.112473071874387e-6,0,3.5422411259824604e-5,9718,lvrc,0,50,50,0,0,5,female_lvrc,sheffield
52,female,2.7478714066822548e-5,9.112473071874387e-6,0,3.5422411259824604e-5,9718,lvrc,0,50,50,0,0,5,female_lvrc,sheffield
53,female,2.7478714066822548e-5,9.112473071874387e-6,0,3.5422411259824604e-5,9718,lvrc,0,50,50,0,0,5,female_lvrc,sheffield
54,female,2.7478714066822548e-5,9.112473071874387e-6,0,3.5422411259824604e-5,9718,lvrc,0,50,50,0,0,5,female_lvrc,sheffield
55,female,4.460774008872926e-5,1.3615318505235847e-5,0,5.4069913464284784e-5,8793,lvrc,0,50,55,0,0,5,female_lvrc,sheffield
56,female,4.460774008872926e-5,1.3615318505235847e-5,0,5.4069913464284784e-5,8793,lvrc,0,50,55,0,0,5,female_lvrc,sheffield
57,female,4.460774008872926e-5,1.3615318505235847e-5,0,5.4069913464284784e-5,8793,lvrc,0,50,55,0,0,5,female_lvrc,sheffield
58,female,4.460774008872926e-5,1.3615318505235847e-5,0,5.4069913464284784e-5,8793,lvrc,0,50,55,0,0,5,female_lvrc,sheffield
59,female,4.460774008872926e-5,1.3615318505235847e-5,0,5.4069913464284784e-5,8793,lvrc,0,50,55,0,0,5,female_lvrc,sheffield
60,female,7.865858206505051e-5,2.074182104421831e-5,0,8.56996182022075e-5,7479,lvrc,0,50,60,0,1,5,female_lvrc,sheffield
61,female,7.865858206505051e-5,2.074182104421831e-5,0,8.56996182022075e-5,7479,lvrc,0,50,60,0,1,5,female_lvrc,sheffield
62,female,7.865858206505051e-5,2.074182104421831e-5,0,8.56996182022075e-5,7479,lvrc,0,50,60,0,1,5,female_lvrc,sheffield
63,female,7.865858206505051e-5,2.074182104421831e-5,0,8.56996182022075e-5,7479,lvrc,0,50,60,0,1,5,female_lvrc,sheffield
64,female,7.865858206505051e-5,2.074182104421831e-5,0,8.56996182022075e-5,7479,lvrc,0,50,60,0,1,5,female_lvrc,sheffield
65,female,1.272645040485139e-4,3.12072089251207e-5,0,1.320957500245604e-4,7283,lvrc,0,50,65,0,1,5,female_lvrc,sheffield
66,female,1.272645040485139e-4,3.12072089251207e-5,0,1.320957500245604e-4,7283,lvrc,0,50,65,0,1,5,female_lvrc,sheffield
67,female,1.272645040485139e-4,3.12072089251207e-5,0,1.320957500245604e-4,7283,lvrc,0,50,65,0,1,5,female_lvrc,sheffield
68,female,1.272645040485139e-4,3.12072089251207e-5,0,1.320957500245604e-4,7283,lvrc,0,50,65,0,1,5,female_lvrc,sheffield
69,female,1.272645040485139e-4,3.12072089251207e-5,0,1.320957500245604e-4,7283,lvrc,0,50,65,0,1,5,female_lvrc,sheffield
70,female,1.8005165836170906e-4,4.1112253234546426e-5,0,1.805257104366236e-4,6583,lvrc,0,50,70,0,1,5,female_lvrc,sheffield
71,female,1.8005165836170906e-4,4.1112253234546426e-5,0,1.805257104366236e-4,6583,lvrc,0,50,70,0,1,5,female_lvrc,sheffield
72,female,1.8005165836170906e-4,4.1112253234546426e-5,0,1.805257104366236e-4,6583,lvrc,0,50,70,0,1,5,female_lvrc,sheffield
73,female,1.8005165836170906e-4,4.1112253234546426e-5,0,1.805257104366236e-4,6583,lvrc,0,50,70,0,1,5,female_lvrc,sheffield
74,female,1.8005165836170906e-4,4.1112253234546426e-5,0,1.805257104366236e-4,6583,lvrc,0,50,70,0,1,5,female_lvrc,sheffield
75,female,2.9857615373126757e-4,6.509041072747586e-5,0,2.938136707677556e-4,5053,lvrc,0,50,75,0,2,5,female_lvrc,sheffield
76,female,2.9857615373126757e-4,6.509041072747586e-5,0,2.938136707677556e-4,5053,lvrc,0,50,75,0,2,5,female_lvrc,sheffield
77,female,2.9857615373126757e-4,6.509041072747586e-5,0,2.938136707677556e-4,5053,lvrc,0,50,75,0,2,5,female_lvrc,sheffield
