age,sex,mort,ylds (years lived with disability)_rate_iscs,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,6.990650216971212e-7,1.9587401781355274e-5,1.6359814128295256e-4,5.8128109303789784e-5,11031,iscs,0,10,0,0,0,5,male_iscs,northeast
1,male,6.990650216971212e-7,1.9587401781355274e-5,1.6359814128295256e-4,5.8128109303789784e-5,11031,iscs,0,10,0,0,0,5,male_iscs,northeast
2,male,6.990650216971212e-7,1.9587401781355274e-5,1.6359814128295256e-4,5.8128109303789784e-5,11031,iscs,0,10,0,0,0,5,male_iscs,northeast
3,male,6.990650216971212e-7,1.9587401781355274e-5,1.6359814128295256e-4,5.8128109303789784e-5,11031,iscs,0,10,0,0,0,5,male_iscs,northeast
4,male,6.990650216971212e-7,1.9587401781355274e-5,1.6359814128295256e-4,5.8128109303789784e-5,11031,iscs,0,10,0,0,0,5,male_iscs,northeast
5,male,5.28459070761007e-8,4.9417902291874386e-5,4.204039157246808e-4,3.124950361164976e-5,11606,iscs,0,10,5,0,0,5,male_iscs,northeast
6,male,5.28459070761007e-8,4.9417902291874386e-5,4.204039157246808e-4,3.124950361164976e-5,11606,iscs,0,10,5,0,0,5,male_iscs,northeast
7,male,5.28459070761007e-8,4.9417902291874386e-5,4.204039157246808e-4,3.124950361164976e-5,11606,iscs,0,10,5,0,0,5,male_iscs,northeast
8,male,5.28459070761007e-8,4.9417902291874386e-5,4.204039157246808e-4,3.124950361164976e-5,11606,iscs,0,10,5,0,0,5,male_iscs,northeast
9,male,5.28459070761007e-8,4.9417902291874386e-5,4.204039157246808e-4,3.124950361164976e-5,11606,iscs,0,10,5,0,0,5,male_iscs,northeast
10,male,1.0210839349829564e-7,7.647318579334071e-5,6.392985482806164e-4,2.8556827969260816e-5,10759,iscs,0,50,10,0,0,5,male_iscs,northeast
11,male,1.0210839349829564e-7,7.647318579334071e-5,6.392985482806164e-4,2.8556827969260816e-5,10759,iscs,0,50,10,0,0,5,male_iscs,northeast
12,male,1.0210839349829564e-7,7.647318579334071e-5,6.392985482806164e-4,2.8556827969260816e-5,10759,iscs,0,50,10,0,0,5,male_iscs,northeast
13,male,1.0210839349829564e-7,7.647318579334071e-5,6.392985482806164e-4,2.8556827969260816e-5,10759,iscs,0,50,10,0,0,5,male_iscs,northeast
14,male,1.0210839349829564e-7,7.647318579334071e-5,6.392985482806164e-4,2.8556827969260816e-5,10759,iscs,0,50,10,0,0,5,male_iscs,northeast
15,male,3.542182530789438e-7,9.992218770309166e-5,8.437919854548318e-4,2.4719296798945872e-5,11180,iscs,0,50,15,0,0,5,male_iscs,northeast
16,male,3.542182530789438e-7,9.992218770309166e-5,8.437919854548318e-4,2.4719296798945872e-5,11180,iscs,0,50,15,0,0,5,male_iscs,northeast
17,male,3.542182530789438e-7,9.992218770309166e-5,8.437919854548318e-4,2.4719296798945872e-5,11180,iscs,0,50,15,0,0,5,male_iscs,northeast
