age,sex,mort,ylds (years lived with disability)_rate_dmt2,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,11031,dmt2,0,10,0,0,0,5,male_dmt2,northeast
1,male,0,0,0,1e-8,11031,dmt2,0,10,0,0,0,5,male_dmt2,northeast
2,male,0,0,0,1e-8,11031,dmt2,0,10,0,0,0,5,male_dmt2,northeast
3,male,0,0,0,1e-8,11031,dmt2,0,10,0,0,0,5,male_dmt2,northeast
4,male,0,0,0,1e-8,11031,dmt2,0,10,0,0,0,5,male_dmt2,northeast
5,male,0,0,0,1e-8,11606,dmt2,0,10,5,0,0,5,male_dmt2,northeast
6,male,0,0,0,1e-8,11606,dmt2,0,10,5,0,0,5,male_dmt2,northeast
7,male,0,0,0,1e-8,11606,dmt2,0,10,5,0,0,5,male_dmt2,northeast
8,male,0,0,0,1e-8,11606,dmt2,0,10,5,0,0,5,male_dmt2,northeast
9,male,0,0,0,1e-8,11606,dmt2,0,10,5,0,0,5,male_dmt2,northeast
10,male,0,1.2079661560433838e-4,0.0024298059868666753,0.0011642284304972576,10759,dmt2,0,50,10,0,0,5,male_dmt2,northeast
11,male,0,1.2079661560433838e-4,0.0024298059868666753,0.0011642284304972576,10759,dmt2,0,50,10,0,0,5,male_dmt2,northeast
12,male,0,1.2079661560433838e-4,0.0024298059868666753,0.0011642284304972576,10759,dmt2,0,50,10,0,0,5,male_dmt2,northeast
13,male,0,1.2079661560433838e-4,0.0024298059868666753,0.0011642284304972576,10759,dmt2,0,50,10,0,0,5,male_dmt2,northeast
14,male,0,1.2079661560433838e-4,0.0024298059868666753,0.0011642284304972576,10759,dmt2,0,50,10,0,0,5,male_dmt2,northeast
15,male,9.010112246051019e-8,8.041120178220925e-4,0.015279130910201076,0.004065154981468459,11180,dmt2,0,50,15,1,0,5,male_dmt2,northeast
16,male,9.010112246051019e-8,8.041120178220925e-4,0.015279130910201076,0.004065154981468459,11180,dmt2,0,50,15,1,0,5,male_dmt2,northeast
17,male,9.010112246051019e-8,8.041120178220925e-4,0.015279130910201076,0.004065154981468459,11180,dmt2,0,50,15,1,0,5,male_dmt2,northeast
18,male,9.010112246051019e-8,8.041120178220925e-4,0.015279130910201076,0.004065154981468459,11180,dmt2,0,50,15,1,0,5,male_dmt2,northeast
19,male,9.010112246051019e-8,8.041120178220925e-4,0.015279130910201076,0.004065154981468459,11180,dmt2,0,50,15,1,0,5,male_dmt2,northeast
20,male,1.8820000932448107e-7,0.00215004342435937,0.038465912922819784,0.0043981430488797685,13061,dmt2,0,50,20,2,0,5,male_dmt2,northeast
21,male,1.8820000932448107e-7,0.00215004342435937,0.038465912922819784,0.0043981430488797685,13061,dmt2,0,50,20,2,0,5,male_dmt2,northeast
22,male,1.8820000932448107e-7,0.00215004342435937,0.038465912922819784,0.0043981430488797685,13061,dmt2,0,50,20,2,0,5,male_dmt2,northeast
