age,sex,mort,ylds (years lived with disability)_rate_tbalc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,43992,tbalc,0,10,0,0,0,5,male_tbalc,North West England
1,male,0,0,0,1e-8,43992,tbalc,0,10,0,0,0,5,male_tbalc,North West England
2,male,0,0,0,1e-8,43992,tbalc,0,10,0,0,0,5,male_tbalc,North West England
3,male,0,0,0,1e-8,43992,tbalc,0,10,0,0,0,5,male_tbalc,North West England
4,male,0,0,0,1e-8,43992,tbalc,0,10,0,0,0,5,male_tbalc,North West England
5,male,0,0,0,1e-8,46321,tbalc,0,10,5,0,0,5,male_tbalc,North West England
6,male,0,0,0,1e-8,46321,tbalc,0,10,5,0,0,5,male_tbalc,North West England
7,male,0,0,0,1e-8,46321,tbalc,0,10,5,0,0,5,male_tbalc,North West England
8,male,0,0,0,1e-8,46321,tbalc,0,10,5,0,0,5,male_tbalc,North West England
9,male,0,0,0,1e-8,46321,tbalc,0,10,5,0,0,5,male_tbalc,North West England
10,male,0,0,0,1e-8,42952,tbalc,0,50,10,0,0,5,male_tbalc,North West England
11,male,0,0,0,1e-8,42952,tbalc,0,50,10,0,0,5,male_tbalc,North West England
12,male,0,0,0,1e-8,42952,tbalc,0,50,10,0,0,5,male_tbalc,North West England
13,male,0,0,0,1e-8,42952,tbalc,0,50,10,0,0,5,male_tbalc,North West England
14,male,0,0,0,1e-8,42952,tbalc,0,50,10,0,0,5,male_tbalc,North West England
15,male,1.7322030740457064e-7,5.766511350093709e-8,2.4683144412275153e-7,2.2482659219522226e-7,42564,tbalc,0,50,15,0,0,5,male_tbalc,North West England
16,male,1.7322030740457064e-7,5.766511350093709e-8,2.4683144412275153e-7,2.2482659219522226e-7,42564,tbalc,0,50,15,0,0,5,male_tbalc,North West England
17,male,1.7322030740457064e-7,5.766511350093709e-8,2.4683144412275153e-7,2.2482659219522226e-7,42564,tbalc,0,50,15,0,0,5,male_tbalc,North West England
18,male,1.7322030740457064e-7,5.766511350093709e-8,2.4683144412275153e-7,2.2482659219522226e-7,42564,tbalc,0,50,15,0,0,5,male_tbalc,North West England
19,male,1.7322030740457064e-7,5.766511350093709e-8,2.4683144412275153e-7,2.2482659219522226e-7,42564,tbalc,0,50,15,0,0,5,male_tbalc,North West England
20,male,5.85694170422798e-7,2.5170036093172353e-7,1.4380015950557403e-6,8.899980278326421e-7,46436,tbalc,0,50,20,0,0,5,male_tbalc,North West England
21,male,5.85694170422798e-7,2.5170036093172353e-7,1.4380015950557403e-6,8.899980278326421e-7,46436,tbalc,0,50,20,0,0,5,male_tbalc,North West England
22,male,5.85694170422798e-7,2.5170036093172353e-7,1.4380015950557403e-6,8.899980278326421e-7,46436,tbalc,0,50,20,0,0,5,male_tbalc,North West England
23,male,5.85694170422798e-7,2.5170036093172353e-7,1.4380015950557403e-6,8.899980278326421e-7,46436,tbalc,0,50,20,0,0,5,male_tbalc,North West England
24,male,5.85694170422798e-7,2.5170036093172353e-7,1.4380015950557403e-6,8.899980278326421e-7,46436,tbalc,0,50,20,0,0,5,male_tbalc,North West England
25,male,1.4783460084614495e-6,7.508608011988254e-7,4.600332209135073e-6,2.577884329317803e-6,51928,tbalc,0,50,25,0,0,5,male_tbalc,North West England
26,male,1.4783460084614495e-6,7.508608011988254e-7,4.600332209135073e-6,2.577884329317803e-6,51928,tbalc,0,50,25,0,0,5,male_tbalc,North West England
27,male,1.4783460084614495e-6,7.508608011988254e-7,4.600332209135073e-6,2.577884329317803e-6,51928,tbalc,0,50,25,0,0,5,male_tbalc,North West England
28,male,1.4783460084614495e-6,7.508608011988254e-7,4.600332209135073e-6,2.577884329317803e-6,51928,tbalc,0,50,25,0,0,5,male_tbalc,North West England
29,male,1.4783460084614495e-6,7.508608011988254e-7,4.600332209135073e-6,2.577884329317803e-6,51928,tbalc,0,50,25,0,0,5,male_tbalc,North West England
30,male,4.927122830462581e-6,2.1436154945146955e-6,1.1504866246482711e-5,7.770770152886443e-6,51265,tbalc,0,50,30,0,0,5,male_tbalc,North West England
31,male,4.927122830462581e-6,2.1436154945146955e-6,1.1504866246482711e-5,7.770770152886443e-6,51265,tbalc,0,50,30,0,0,5,male_tbalc,North West England
32,male,4.927122830462581e-6,2.1436154945146955e-6,1.1504866246482711e-5,7.770770152886443e-6,51265,tbalc,0,50,30,0,0,5,male_tbalc,North West England
33,male,4.927122830462581e-6,2.1436154945146955e-6,1.1504866246482711e-5,7.770770152886443e-6,51265,tbalc,0,50,30,0,0,5,male_tbalc,North West England
34,male,4.927122830462581e-6,2.1436154945146955e-6,1.1504866246482711e-5,7.770770152886443e-6,51265,tbalc,0,50,30,0,0,5,male_tbalc,North West England
35,male,1.6769376393148703e-5,6.430848030214157e-6,3.406780887795036e-5,2.3406223686704754e-5,47317,tbalc,0,50,35,0,1,5,male_tbalc,North West England
36,male,1.6769376393148703e-5,6.430848030214157e-6,3.406780887795036e-5,2.3406223686704754e-5,47317,tbalc,0,50,35,0,1,5,male_tbalc,North West England
37,male,1.6769376393148703e-5,6.430848030214157e-6,3.406780887795036e-5,2.3406223686704754e-5,47317,tbalc,0,50,35,0,1,5,male_tbalc,North West England
38,male,1.6769376393148703e-5,6.430848030214157e-6,3.406780887795036e-5,2.3406223686704754e-5,47317,tbalc,0,50,35,0,1,5,male_tbalc,North West England
39,male,1.6769376393148703e-5,6.430848030214157e-6,3.406780887795036e-5,2.3406223686704754e-5,47317,tbalc,0,50,35,0,1,5,male_tbalc,North West England
40,male,5.4275355389964186e-5,1.856973642994235e-5,9.832622413369192e-5,6.7610611508752e-5,44682,tbalc,0,50,40,0,2,5,male_tbalc,North West England
41,male,5.4275355389964186e-5,1.856973642994235e-5,9.832622413369192e-5,6.7610611508752e-5,44682,tbalc,0,50,40,0,2,5,male_tbalc,North West England
42,male,5.4275355389964186e-5,1.856973642994235e-5,9.832622413369192e-5,6.7610611508752e-5,44682,tbalc,0,50,40,0,2,5,male_tbalc,North West England
43,male,5.4275355389964186e-5,1.856973642994235e-5,9.832622413369192e-5,6.7610611508752e-5,44682,tbalc,0,50,40,0,2,5,male_tbalc,North West England
44,male,5.4275355389964186e-5,1.856973642994235e-5,9.832622413369192e-5,6.7610611508752e-5,44682,tbalc,0,50,40,0,2,5,male_tbalc,North West England
45,male,1.4604874532662992e-4,4.6389043440245297e-5,2.3660571108336597e-4,1.725806201953919e-4,51128,tbalc,0,50,45,0,7,5,male_tbalc,North West England
46,male,1.4604874532662992e-4,4.6389043440245297e-5,2.3660571108336597e-4,1.725806201953919e-4,51128,tbalc,0,50,45,0,7,5,male_tbalc,North West England
47,male,1.4604874532662992e-4,4.6389043440245297e-5,2.3660571108336597e-4,1.725806201953919e-4,51128,tbalc,0,50,45,0,7,5,male_tbalc,North West England
48,male,1.4604874532662992e-4,4.6389043440245297e-5,2.3660571108336597e-4,1.725806201953919e-4,51128,tbalc,0,50,45,0,7,5,male_tbalc,North West England
49,male,1.4604874532662992e-4,4.6389043440245297e-5,2.3660571108336597e-4,1.725806201953919e-4,51128,tbalc,0,50,45,0,7,5,male_tbalc,North West England
50,male,3.152498315365095e-4,9.616858444957575e-5,5.446606697094062e-4,3.7605485756990367e-4,52127,tbalc,0,50,50,0,16,5,male_tbalc,North West England
51,male,3.152498315365095e-4,9.616858444957575e-5,5.446606697094062e-4,3.7605485756990367e-4,52127,tbalc,0,50,50,0,16,5,male_tbalc,North West England
52,male,3.152498315365095e-4,9.616858444957575e-5,5.446606697094062e-4,3.7605485756990367e-4,52127,tbalc,0,50,50,0,16,5,male_tbalc,North West England
53,male,3.152498315365095e-4,9.616858444957575e-5,5.446606697094062e-4,3.7605485756990367e-4,52127,tbalc,0,50,50,0,16,5,male_tbalc,North West England
54,male,3.152498315365095e-4,9.616858444957575e-5,5.446606697094062e-4,3.7605485756990367e-4,52127,tbalc,0,50,50,0,16,5,male_tbalc,North West England
55,male,6.661594040034795e-4,2.189269200588591e-4,0.001373801600841425,8.29324569143517e-4,46610,tbalc,0,50,55,0,31,5,male_tbalc,North West England
56,male,6.661594040034795e-4,2.189269200588591e-4,0.001373801600841425,8.29324569143517e-4,46610,tbalc,0,50,55,0,31,5,male_tbalc,North West England
57,male,6.661594040034795e-4,2.189269200588591e-4,0.001373801600841425,8.29324569143517e-4,46610,tbalc,0,50,55,0,31,5,male_tbalc,North West England
58,male,6.661594040034795e-4,2.189269200588591e-4,0.001373801600841425,8.29324569143517e-4,46610,tbalc,0,50,55,0,31,5,male_tbalc,North West England
59,male,6.661594040034795e-4,2.189269200588591e-4,0.001373801600841425,8.29324569143517e-4,46610,tbalc,0,50,55,0,31,5,male_tbalc,North West England
60,male,0.0012699755263640945,4.2503822519178225e-4,0.002946155148851158,0.0016282307527917144,39801,tbalc,0,50,60,0,51,5,male_tbalc,North West England
61,male,0.0012699755263640945,4.2503822519178225e-4,0.002946155148851158,0.0016282307527917144,39801,tbalc,0,50,60,0,51,5,male_tbalc,North West England
62,male,0.0012699755263640945,4.2503822519178225e-4,0.002946155148851158,0.0016282307527917144,39801,tbalc,0,50,60,0,51,5,male_tbalc,North West England
63,male,0.0012699755263640945,4.2503822519178225e-4,0.002946155148851158,0.0016282307527917144,39801,tbalc,0,50,60,0,51,5,male_tbalc,North West England
64,male,0.0012699755263640945,4.2503822519178225e-4,0.002946155148851158,0.0016282307527917144,39801,tbalc,0,50,60,0,51,5,male_tbalc,North West England
65,male,0.0021519542044179402,7.13536594347163e-4,0.005032268627353834,0.002765681873314278,39780,tbalc,0,50,65,0,86,5,male_tbalc,North West England
66,male,0.0021519542044179402,7.13536594347163e-4,0.005032268627353834,0.002765681873314278,39780,tbalc,0,50,65,0,86,5,male_tbalc,North West England
67,male,0.0021519542044179402,7.13536594347163e-4,0.005032268627353834,0.002765681873314278,39780,tbalc,0,50,65,0,86,5,male_tbalc,North West England
68,male,0.0021519542044179402,7.13536594347163e-4,0.005032268627353834,0.002765681873314278,39780,tbalc,0,50,65,0,86,5,male_tbalc,North West England
69,male,0.0021519542044179402,7.13536594347163e-4,0.005032268627353834,0.002765681873314278,39780,tbalc,0,50,65,0,86,5,male_tbalc,North West England
70,male,0.0030762125066157945,9.739628455605197e-4,0.006853885913004866,0.003863225669381404,32360,tbalc,0,50,70,0,99,5,male_tbalc,North West England
71,male,0.0030762125066157945,9.739628455605197e-4,0.006853885913004866,0.003863225669381404,32360,tbalc,0,50,70,0,99,5,male_tbalc,North West England
72,male,0.0030762125066157945,9.739628455605197e-4,0.006853885913004866,0.003863225669381404,32360,tbalc,0,50,70,0,99,5,male_tbalc,North West England
73,male,0.0030762125066157945,9.739628455605197e-4,0.006853885913004866,0.003863225669381404,32360,tbalc,0,50,70,0,99,5,male_tbalc,North West England
74,male,0.0030762125066157945,9.739628455605197e-4,0.006853885913004866,0.003863225669381404,32360,tbalc,0,50,70,0,99,5,male_tbalc,North West England
75,male,0.00424265272490852,0.0012307551196276403,0.008106632503157345,0.005144237874577731,22688,tbalc,0,50,75,0,96,5,male_tbalc,North West England
76,male,0.00424265272490852,0.0012307551196276403,0.008106632503157345,0.005144237874577731,22688,tbalc,0,50,75,0,96,5,male_tbalc,North West England
77,male,0.00424265272490852,0.0012307551196276403,0.008106632503157345,0.005144237874577731,22688,tbalc,0,50,75,0,96,5,male_tbalc,North West England
78,male,0.00424265272490852,0.0012307551196276403,0.008106632503157345,0.005144237874577731,22688,tbalc,0,50,75,0,96,5,male_tbalc,North West England
79,male,0.00424265272490852,0.0012307551196276403,0.008106632503157345,0.005144237874577731,22688,tbalc,0,50,75,0,96,5,male_tbalc,North West England
80,male,0.005364513475558277,0.0012619227856887612,0.006879398651867182,0.005848039371402286,15298,tbalc,0,20,80,0,82,5,male_tbalc,North West England
81,male,0.005364513475558277,0.0012619227856887612,0.006879398651867182,0.005848039371402286,15298,tbalc,0,20,80,0,82,5,male_tbalc,North West England
82,male,0.005364513475558277,0.0012619227856887612,0.006879398651867182,0.005848039371402286,15298,tbalc,0,20,80,0,82,5,male_tbalc,North West England
83,male,0.005364513475558277,0.0012619227856887612,0.006879398651867182,0.005848039371402286,15298,tbalc,0,20,80,0,82,5,male_tbalc,North West England
84,male,0.005364513475558277,0.0012619227856887612,0.006879398651867182,0.005848039371402286,15298,tbalc,0,20,80,0,82,5,male_tbalc,North West England
85,male,0.0066778533885337235,0.0015088638628162558,0.00784882036551439,0.007283594482934465,7996,tbalc,0,20,85,0,53,5,male_tbalc,North West England
86,male,0.0066778533885337235,0.0015088638628162558,0.00784882036551439,0.007283594482934465,7996,tbalc,0,20,85,0,53,5,male_tbalc,North West England
87,male,0.0066778533885337235,0.0015088638628162558,0.00784882036551439,0.007283594482934465,7996,tbalc,0,20,85,0,53,5,male_tbalc,North West England
88,male,0.0066778533885337235,0.0015088638628162558,0.00784882036551439,0.007283594482934465,7996,tbalc,0,20,85,0,53,5,male_tbalc,North West England
89,male,0.0066778533885337235,0.0015088638628162558,0.00784882036551439,0.007283594482934465,7996,tbalc,0,20,85,0,53,5,male_tbalc,North West England
90,male,0.0060286549451311795,0.0013143040514070404,0.006479982678561663,0.0065952809175592875,3023,tbalc,0,10,90,0,18,5,male_tbalc,North West England
91,male,0.0060286549451311795,0.0013143040514070404,0.006479982678561663,0.0065952809175592875,3023,tbalc,0,10,90,0,18,5,male_tbalc,North West England
92,male,0.0060286549451311795,0.0013143040514070404,0.006479982678561663,0.0065952809175592875,3023,tbalc,0,10,90,0,18,5,male_tbalc,North West England
