age,sex,mort,ylds (years lived with disability)_rate_tbalc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,30524,tbalc,0,10,0,0,0,5,male_tbalc,South West England
1,male,0,0,0,1e-8,30524,tbalc,0,10,0,0,0,5,male_tbalc,South West England
2,male,0,0,0,1e-8,30524,tbalc,0,10,0,0,0,5,male_tbalc,South West England
3,male,0,0,0,1e-8,30524,tbalc,0,10,0,0,0,5,male_tbalc,South West England
4,male,0,0,0,1e-8,30524,tbalc,0,10,0,0,0,5,male_tbalc,South West England
5,male,0,0,0,1e-8,32196,tbalc,0,10,5,0,0,5,male_tbalc,South West England
6,male,0,0,0,1e-8,32196,tbalc,0,10,5,0,0,5,male_tbalc,South West England
7,male,0,0,0,1e-8,32196,tbalc,0,10,5,0,0,5,male_tbalc,South West England
8,male,0,0,0,1e-8,32196,tbalc,0,10,5,0,0,5,male_tbalc,South West England
9,male,0,0,0,1e-8,32196,tbalc,0,10,5,0,0,5,male_tbalc,South West England
10,male,0,0,0,1e-8,30660,tbalc,0,50,10,0,0,5,male_tbalc,South West England
11,male,0,0,0,1e-8,30660,tbalc,0,50,10,0,0,5,male_tbalc,South West England
12,male,0,0,0,1e-8,30660,tbalc,0,50,10,0,0,5,male_tbalc,South West England
13,male,0,0,0,1e-8,30660,tbalc,0,50,10,0,0,5,male_tbalc,South West England
14,male,0,0,0,1e-8,30660,tbalc,0,50,10,0,0,5,male_tbalc,South West England
15,male,1.1206965448420686e-7,4.224056099287023e-8,2.1079832994438804e-7,1.5713518341906917e-7,31440,tbalc,0,50,15,0,0,5,male_tbalc,South West England
16,male,1.1206965448420686e-7,4.224056099287023e-8,2.1079832994438804e-7,1.5713518341906917e-7,31440,tbalc,0,50,15,0,0,5,male_tbalc,South West England
17,male,1.1206965448420686e-7,4.224056099287023e-8,2.1079832994438804e-7,1.5713518341906917e-7,31440,tbalc,0,50,15,0,0,5,male_tbalc,South West England
18,male,1.1206965448420686e-7,4.224056099287023e-8,2.1079832994438804e-7,1.5713518341906917e-7,31440,tbalc,0,50,15,0,0,5,male_tbalc,South West England
19,male,1.1206965448420686e-7,4.224056099287023e-8,2.1079832994438804e-7,1.5713518341906917e-7,31440,tbalc,0,50,15,0,0,5,male_tbalc,South West England
20,male,5.216041783988836e-7,2.4970267192173995e-7,1.5510942367217931e-006,8.512740474259376e-7,33791,tbalc,0,50,20,0,0,5,male_tbalc,South West England
21,male,5.216041783988836e-7,2.4970267192173995e-7,1.5510942367217931e-006,8.512740474259376e-7,33791,tbalc,0,50,20,0,0,5,male_tbalc,South West England
22,male,5.216041783988836e-7,2.4970267192173995e-7,1.5510942367217931e-006,8.512740474259376e-7,33791,tbalc,0,50,20,0,0,5,male_tbalc,South West England
23,male,5.216041783988836e-7,2.4970267192173995e-7,1.5510942367217931e-006,8.512740474259376e-7,33791,tbalc,0,50,20,0,0,5,male_tbalc,South West England
24,male,5.216041783988836e-7,2.4970267192173995e-7,1.5510942367217931e-006,8.512740474259376e-7,33791,tbalc,0,50,20,0,0,5,male_tbalc,South West England
25,male,1.1884618000744288e-6,6.748633284627528e-7,4.484675946974662e-6,2.2284517151514205e-6,36053,tbalc,0,50,25,0,0,5,male_tbalc,South West England
26,male,1.1884618000744288e-6,6.748633284627528e-7,4.484675946974662e-6,2.2284517151514205e-6,36053,tbalc,0,50,25,0,0,5,male_tbalc,South West England
27,male,1.1884618000744288e-6,6.748633284627528e-7,4.484675946974662e-6,2.2284517151514205e-6,36053,tbalc,0,50,25,0,0,5,male_tbalc,South West England
28,male,1.1884618000744288e-6,6.748633284627528e-7,4.484675946974662e-6,2.2284517151514205e-6,36053,tbalc,0,50,25,0,0,5,male_tbalc,South West England
29,male,1.1884618000744288e-6,6.748633284627528e-7,4.484675946974662e-6,2.2284517151514205e-6,36053,tbalc,0,50,25,0,0,5,male_tbalc,South West England
30,male,3.873479686854281e-6,1.8919844014707361e-6,1.1337592677986438e-5,6.5545761027432805e-6,34723,tbalc,0,50,30,0,0,5,male_tbalc,South West England
31,male,3.873479686854281e-6,1.8919844014707361e-6,1.1337592677986438e-5,6.5545761027432805e-6,34723,tbalc,0,50,30,0,0,5,male_tbalc,South West England
32,male,3.873479686854281e-6,1.8919844014707361e-6,1.1337592677986438e-5,6.5545761027432805e-6,34723,tbalc,0,50,30,0,0,5,male_tbalc,South West England
33,male,3.873479686854281e-6,1.8919844014707361e-6,1.1337592677986438e-5,6.5545761027432805e-6,34723,tbalc,0,50,30,0,0,5,male_tbalc,South West England
34,male,3.873479686854281e-6,1.8919844014707361e-6,1.1337592677986438e-5,6.5545761027432805e-6,34723,tbalc,0,50,30,0,0,5,male_tbalc,South West England
35,male,1.2411912638618758e-5,5.342256200825708e-6,3.1775597122140064e-5,1.857154081380392e-5,33480,tbalc,0,50,35,0,0,5,male_tbalc,South West England
