age,sex,mort,ylds (years lived with disability)_rate_adaod,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,6747,adaod,0,10,0,0,0,5,male_adaod,nottingham
1,male,0,0,0,1e-8,6747,adaod,0,10,0,0,0,5,male_adaod,nottingham
2,male,0,0,0,1e-8,6747,adaod,0,10,0,0,0,5,male_adaod,nottingham
3,male,0,0,0,1e-8,6747,adaod,0,10,0,0,0,5,male_adaod,nottingham
4,male,0,0,0,1e-8,6747,adaod,0,10,0,0,0,5,male_adaod,nottingham
5,male,0,0,0,1e-8,7132,adaod,0,10,5,0,0,5,male_adaod,nottingham
6,male,0,0,0,1e-8,7132,adaod,0,10,5,0,0,5,male_adaod,nottingham
7,male,0,0,0,1e-8,7132,adaod,0,10,5,0,0,5,male_adaod,nottingham
8,male,0,0,0,1e-8,7132,adaod,0,10,5,0,0,5,male_adaod,nottingham
9,male,0,0,0,1e-8,7132,adaod,0,10,5,0,0,5,male_adaod,nottingham
10,male,0,0,0,1e-8,6589,adaod,0,50,10,0,0,5,male_adaod,nottingham
11,male,0,0,0,1e-8,6589,adaod,0,50,10,0,0,5,male_adaod,nottingham
12,male,0,0,0,1e-8,6589,adaod,0,50,10,0,0,5,male_adaod,nottingham
13,male,0,0,0,1e-8,6589,adaod,0,50,10,0,0,5,male_adaod,nottingham
14,male,0,0,0,1e-8,6589,adaod,0,50,10,0,0,5,male_adaod,nottingham
15,male,0,0,0,1e-8,6783,adaod,0,50,15,0,0,5,male_adaod,nottingham
16,male,0,0,0,1e-8,6783,adaod,0,50,15,0,0,5,male_adaod,nottingham
17,male,0,0,0,1e-8,6783,adaod,0,50,15,0,0,5,male_adaod,nottingham
18,male,0,0,0,1e-8,6783,adaod,0,50,15,0,0,5,male_adaod,nottingham
19,male,0,0,0,1e-8,6783,adaod,0,50,15,0,0,5,male_adaod,nottingham
20,male,0,0,0,1e-8,8218,adaod,0,50,20,0,0,5,male_adaod,nottingham
21,male,0,0,0,1e-8,8218,adaod,0,50,20,0,0,5,male_adaod,nottingham
22,male,0,0,0,1e-8,8218,adaod,0,50,20,0,0,5,male_adaod,nottingham
23,male,0,0,0,1e-8,8218,adaod,0,50,20,0,0,5,male_adaod,nottingham
24,male,0,0,0,1e-8,8218,adaod,0,50,20,0,0,5,male_adaod,nottingham
25,male,0,0,0,1e-8,8654,adaod,0,50,25,0,0,5,male_adaod,nottingham
26,male,0,0,0,1e-8,8654,adaod,0,50,25,0,0,5,male_adaod,nottingham
27,male,0,0,0,1e-8,8654,adaod,0,50,25,0,0,5,male_adaod,nottingham
28,male,0,0,0,1e-8,8654,adaod,0,50,25,0,0,5,male_adaod,nottingham
29,male,0,0,0,1e-8,8654,adaod,0,50,25,0,0,5,male_adaod,nottingham
30,male,0,0,0,1e-8,7635,adaod,0,50,30,0,0,5,male_adaod,nottingham
31,male,0,0,0,1e-8,7635,adaod,0,50,30,0,0,5,male_adaod,nottingham
32,male,0,0,0,1e-8,7635,adaod,0,50,30,0,0,5,male_adaod,nottingham
33,male,0,0,0,1e-8,7635,adaod,0,50,30,0,0,5,male_adaod,nottingham
34,male,0,0,0,1e-8,7635,adaod,0,50,30,0,0,5,male_adaod,nottingham
35,male,0,0,0,1e-8,7539,adaod,0,50,35,0,0,5,male_adaod,nottingham
36,male,0,0,0,1e-8,7539,adaod,0,50,35,0,0,5,male_adaod,nottingham
37,male,0,0,0,1e-8,7539,adaod,0,50,35,0,0,5,male_adaod,nottingham
38,male,0,0,0,1e-8,7539,adaod,0,50,35,0,0,5,male_adaod,nottingham
39,male,0,0,0,1e-8,7539,adaod,0,50,35,0,0,5,male_adaod,nottingham
40,male,1.8632489259148016e-6,7.933486690380187e-6,5.9570895060898845e-5,3.5440775566531407e-5,6988,adaod,0,50,40,0,0,5,male_adaod,nottingham
41,male,1.8632489259148016e-6,7.933486690380187e-6,5.9570895060898845e-5,3.5440775566531407e-5,6988,adaod,0,50,40,0,0,5,male_adaod,nottingham
42,male,1.8632489259148016e-6,7.933486690380187e-6,5.9570895060898845e-5,3.5440775566531407e-5,6988,adaod,0,50,40,0,0,5,male_adaod,nottingham
43,male,1.8632489259148016e-6,7.933486690380187e-6,5.9570895060898845e-5,3.5440775566531407e-5,6988,adaod,0,50,40,0,0,5,male_adaod,nottingham
44,male,1.8632489259148016e-6,7.933486690380187e-6,5.9570895060898845e-5,3.5440775566531407e-5,6988,adaod,0,50,40,0,0,5,male_adaod,nottingham
45,male,5.433246036212447e-6,5.4849658618167785e-5,4.2191225872767593e-4,1.1818181165521218e-4,8007,adaod,0,50,45,0,0,5,male_adaod,nottingham
46,male,5.433246036212447e-6,5.4849658618167785e-5,4.2191225872767593e-4,1.1818181165521218e-4,8007,adaod,0,50,45,0,0,5,male_adaod,nottingham
47,male,5.433246036212447e-6,5.4849658618167785e-5,4.2191225872767593e-4,1.1818181165521218e-4,8007,adaod,0,50,45,0,0,5,male_adaod,nottingham
48,male,5.433246036212447e-6,5.4849658618167785e-5,4.2191225872767593e-4,1.1818181165521218e-4,8007,adaod,0,50,45,0,0,5,male_adaod,nottingham
49,male,5.433246036212447e-6,5.4849658618167785e-5,4.2191225872767593e-4,1.1818181165521218e-4,8007,adaod,0,50,45,0,0,5,male_adaod,nottingham
50,male,1.3443851222360671e-5,1.4808541439589542e-4,0.0011975265334037651,2.0329045712922817e-4,8299,adaod,0,50,50,0,0,5,male_adaod,nottingham
51,male,1.3443851222360671e-5,1.4808541439589542e-4,0.0011975265334037651,2.0329045712922817e-4,8299,adaod,0,50,50,0,0,5,male_adaod,nottingham
52,male,1.3443851222360671e-5,1.4808541439589542e-4,0.0011975265334037651,2.0329045712922817e-4,8299,adaod,0,50,50,0,0,5,male_adaod,nottingham
53,male,1.3443851222360671e-5,1.4808541439589542e-4,0.0011975265334037651,2.0329045712922817e-4,8299,adaod,0,50,50,0,0,5,male_adaod,nottingham
54,male,1.3443851222360671e-5,1.4808541439589542e-4,0.0011975265334037651,2.0329045712922817e-4,8299,adaod,0,50,50,0,0,5,male_adaod,nottingham
55,male,3.570704419048025e-5,3.0232557389931673e-4,0.0024819828988637896,3.8107847106859453e-4,7307,adaod,0,50,55,0,0,5,male_adaod,nottingham
56,male,3.570704419048025e-5,3.0232557389931673e-4,0.0024819828988637896,3.8107847106859453e-4,7307,adaod,0,50,55,0,0,5,male_adaod,nottingham
57,male,3.570704419048025e-5,3.0232557389931673e-4,0.0024819828988637896,3.8107847106859453e-4,7307,adaod,0,50,55,0,0,5,male_adaod,nottingham
58,male,3.570704419048025e-5,3.0232557389931673e-4,0.0024819828988637896,3.8107847106859453e-4,7307,adaod,0,50,55,0,0,5,male_adaod,nottingham
59,male,3.570704419048025e-5,3.0232557389931673e-4,0.0024819828988637896,3.8107847106859453e-4,7307,adaod,0,50,55,0,0,5,male_adaod,nottingham
60,male,9.56511525183116e-5,6.165025841894049e-4,0.005114656136675265,8.435011904962587e-4,6153,adaod,0,50,60,0,1,5,male_adaod,nottingham
61,male,9.56511525183116e-5,6.165025841894049e-4,0.005114656136675265,8.435011904962587e-4,6153,adaod,0,50,60,0,1,5,male_adaod,nottingham
62,male,9.56511525183116e-5,6.165025841894049e-4,0.005114656136675265,8.435011904962587e-4,6153,adaod,0,50,60,0,1,5,male_adaod,nottingham
63,male,9.56511525183116e-5,6.165025841894049e-4,0.005114656136675265,8.435011904962587e-4,6153,adaod,0,50,60,0,1,5,male_adaod,nottingham
64,male,9.56511525183116e-5,6.165025841894049e-4,0.005114656136675265,8.435011904962587e-4,6153,adaod,0,50,60,0,1,5,male_adaod,nottingham
65,male,2.551904319696765e-4,0.0012869107461477357,0.010859000398043864,0.0019088771422053465,6033,adaod,0,50,65,1,2,5,male_adaod,nottingham
66,male,2.551904319696765e-4,0.0012869107461477357,0.010859000398043864,0.0019088771422053465,6033,adaod,0,50,65,1,2,5,male_adaod,nottingham
67,male,2.551904319696765e-4,0.0012869107461477357,0.010859000398043864,0.0019088771422053465,6033,adaod,0,50,65,1,2,5,male_adaod,nottingham
68,male,2.551904319696765e-4,0.0012869107461477357,0.010859000398043864,0.0019088771422053465,6033,adaod,0,50,65,1,2,5,male_adaod,nottingham
69,male,2.551904319696765e-4,0.0012869107461477357,0.010859000398043864,0.0019088771422053465,6033,adaod,0,50,65,1,2,5,male_adaod,nottingham
70,male,7.043687421055057e-4,0.0033105097997098726,0.024032876295320575,0.004594394521202125,5069,adaod,0,50,70,1,4,5,male_adaod,nottingham
71,male,7.043687421055057e-4,0.0033105097997098726,0.024032876295320575,0.004594394521202125,5069,adaod,0,50,70,1,4,5,male_adaod,nottingham
72,male,7.043687421055057e-4,0.0033105097997098726,0.024032876295320575,0.004594394521202125,5069,adaod,0,50,70,1,4,5,male_adaod,nottingham
73,male,7.043687421055057e-4,0.0033105097997098726,0.024032876295320575,0.004594394521202125,5069,adaod,0,50,70,1,4,5,male_adaod,nottingham
74,male,7.043687421055057e-4,0.0033105097997098726,0.024032876295320575,0.004594394521202125,5069,adaod,0,50,70,1,4,5,male_adaod,nottingham
75,male,0.0023862138525183674,0.007233510306724174,0.05347749065203358,0.010293906701002092,3444,adaod,0,50,75,3,8,5,male_adaod,nottingham
76,male,0.0023862138525183674,0.007233510306724174,0.05347749065203358,0.010293906701002092,3444,adaod,0,50,75,3,8,5,male_adaod,nottingham
77,male,0.0023862138525183674,0.007233510306724174,0.05347749065203358,0.010293906701002092,3444,adaod,0,50,75,3,8,5,male_adaod,nottingham
78,male,0.0023862138525183674,0.007233510306724174,0.05347749065203358,0.010293906701002092,3444,adaod,0,50,75,3,8,5,male_adaod,nottingham
79,male,0.0023862138525183674,0.007233510306724174,0.05347749065203358,0.010293906701002092,3444,adaod,0,50,75,3,8,5,male_adaod,nottingham
80,male,0.006692394815459859,0.017607916249350944,0.10717852260825377,0.018465956078553232,2361,adaod,0,20,80,2,16,5,male_adaod,nottingham
81,male,0.006692394815459859,0.017607916249350944,0.10717852260825377,0.018465956078553232,2361,adaod,0,20,80,2,16,5,male_adaod,nottingham
82,male,0.006692394815459859,0.017607916249350944,0.10717852260825377,0.018465956078553232,2361,adaod,0,20,80,2,16,5,male_adaod,nottingham
