age,sex,mort,ylds (years lived with disability)_rate_strk,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
57,male,2.260123680367333e-4,0.002493937033841646,0.0202761979827315,0.0022970264086112995,8852,strk,0,50,55,1,2,5,male_strk,sheffield
58,male,2.260123680367333e-4,0.002493937033841646,0.0202761979827315,0.0022970264086112995,8852,strk,0,50,55,1,2,5,male_strk,sheffield
59,male,2.260123680367333e-4,0.002493937033841646,0.0202761979827315,0.0022970264086112995,8852,strk,0,50,55,1,2,5,male_strk,sheffield
60,male,3.82289081271964e-4,0.0035385897600137654,0.02861427072589026,0.0029343117472818863,7443,strk,0,50,60,1,3,5,male_strk,sheffield
61,male,3.82289081271964e-4,0.0035385897600137654,0.02861427072589026,0.0029343117472818863,7443,strk,0,50,60,1,3,5,male_strk,sheffield
62,male,3.82289081271964e-4,0.0035385897600137654,0.02861427072589026,0.0029343117472818863,7443,strk,0,50,60,1,3,5,male_strk,sheffield
63,male,3.82289081271964e-4,0.0035385897600137654,0.02861427072589026,0.0029343117472818863,7443,strk,0,50,60,1,3,5,male_strk,sheffield
64,male,3.82289081271964e-4,0.0035385897600137654,0.02861427072589026,0.0029343117472818863,7443,strk,0,50,60,1,3,5,male_strk,sheffield
65,male,6.765272161363465e-4,0.004785312813666343,0.03823874258842649,0.0034308711751746164,7119,strk,0,50,65,2,5,5,male_strk,sheffield
66,male,6.765272161363465e-4,0.004785312813666343,0.03823874258842649,0.0034308711751746164,7119,strk,0,50,65,2,5,5,male_strk,sheffield
67,male,6.765272161363465e-4,0.004785312813666343,0.03823874258842649,0.0034308711751746164,7119,strk,0,50,65,2,5,5,male_strk,sheffield
68,male,6.765272161363465e-4,0.004785312813666343,0.03823874258842649,0.0034308711751746164,7119,strk,0,50,65,2,5,5,male_strk,sheffield
69,male,6.765272161363465e-4,0.004785312813666343,0.03823874258842649,0.0034308711751746164,7119,strk,0,50,65,2,5,5,male_strk,sheffield
70,male,0.0012659319364279134,0.007034887899969164,0.049375596720975565,0.004340063955631647,6042,strk,0,50,70,2,8,5,male_strk,sheffield
71,male,0.0012659319364279134,0.007034887899969164,0.049375596720975565,0.004340063955631647,6042,strk,0,50,70,2,8,5,male_strk,sheffield
72,male,0.0012659319364279134,0.007034887899969164,0.049375596720975565,0.004340063955631647,6042,strk,0,50,70,2,8,5,male_strk,sheffield
73,male,0.0012659319364279134,0.007034887899969164,0.049375596720975565,0.004340063955631647,6042,strk,0,50,70,2,8,5,male_strk,sheffield
74,male,0.0012659319364279134,0.007034887899969164,0.049375596720975565,0.004340063955631647,6042,strk,0,50,70,2,8,5,male_strk,sheffield
75,male,0.002826657303428598,0.009968477286408964,0.06249367364045283,0.0056609330175270405,4253,strk,0,50,75,3,12,5,male_strk,sheffield
76,male,0.002826657303428598,0.009968477286408964,0.06249367364045283,0.0056609330175270405,4253,strk,0,50,75,3,12,5,male_strk,sheffield
77,male,0.002826657303428598,0.009968477286408964,0.06249367364045283,0.0056609330175270405,4253,strk,0,50,75,3,12,5,male_strk,sheffield
78,male,0.002826657303428598,0.009968477286408964,0.06249367364045283,0.0056609330175270405,4253,strk,0,50,75,3,12,5,male_strk,sheffield
79,male,0.002826657303428598,0.009968477286408964,0.06249367364045283,0.0056609330175270405,4253,strk,0,50,75,3,12,5,male_strk,sheffield
80,male,0.005571670083247262,0.013708357036760287,0.077252083460189,0.008594865394139256,2859,strk,0,20,80,2,16,5,male_strk,sheffield
81,male,0.005571670083247262,0.013708357036760287,0.077252083460189,0.008594865394139256,2859,strk,0,20,80,2,16,5,male_strk,sheffield
82,male,0.005571670083247262,0.013708357036760287,0.077252083460189,0.008594865394139256,2859,strk,0,20,80,2,16,5,male_strk,sheffield
83,male,0.005571670083247262,0.013708357036760287,0.077252083460189,0.008594865394139256,2859,strk,0,20,80,2,16,5,male_strk,sheffield
84,male,0.005571670083247262,0.013708357036760287,0.077252083460189,0.008594865394139256,2859,strk,0,20,80,2,16,5,male_strk,sheffield
85,male,0.011343275303357105,0.017659223469935596,0.09336393251192687,0.013130200303556572,1475,strk,0,20,85,2,17,5,male_strk,sheffield
86,male,0.011343275303357105,0.017659223469935596,0.09336393251192687,0.013130200303556572,1475,strk,0,20,85,2,17,5,male_strk,sheffield
87,male,0.011343275303357105,0.017659223469935596,0.09336393251192687,0.013130200303556572,1475,strk,0,20,85,2,17,5,male_strk,sheffield
88,male,0.011343275303357105,0.017659223469935596,0.09336393251192687,0.013130200303556572,1475,strk,0,20,85,2,17,5,male_strk,sheffield
89,male,0.011343275303357105,0.017659223469935596,0.09336393251192687,0.013130200303556572,1475,strk,0,20,85,2,17,5,male_strk,sheffield
90,male,0.01906041066375695,0.021091606073079684,0.10621062334693417,0.017648269313264044,541,strk,0,10,90,1,10,5,male_strk,sheffield
91,male,0.01906041066375695,0.021091606073079684,0.10621062334693417,0.017648269313264044,541,strk,0,10,90,1,10,5,male_strk,sheffield
92,male,0.01906041066375695,0.021091606073079684,0.10621062334693417,0.017648269313264044,541,strk,0,10,90,1,10,5,male_strk,sheffield
93,male,0.01906041066375695,0.021091606073079684,0.10621062334693417,0.017648269313264044,541,strk,0,10,90,1,10,5,male_strk,sheffield
94,male,0.01906041066375695,0.021091606073079684,0.10621062334693417,0.017648269313264044,541,strk,0,10,90,1,10,5,male_strk,sheffield
95,male,0.034684467567625714,0.02420363713030143,0.11483079010614387,0.02215059819795082,88,strk,0,10,95,1,3,6,male_strk,sheffield
96,male,0.034684467567625714,0.02420363713030143,0.11483079010614387,0.02215059819795082,88,strk,0,10,95,1,3,6,male_strk,sheffield
97,male,0.034684467567625714,0.02420363713030143,0.11483079010614387,0.02215059819795082,88,strk,0,10,95,1,3,6,male_strk,sheffield
98,male,0.034684467567625714,0.02420363713030143,0.11483079010614387,0.02215059819795082,88,strk,0,10,95,1,3,6,male_strk,sheffield
99,male,0.034684467567625714,0.02420363713030143,0.11483079010614387,0.02215059819795082,88,strk,0,10,95,1,3,6,male_strk,sheffield
100,male,0.034684467567625714,0.02420363713030143,0.11483079010614387,0.02215059819795082,88,strk,0,10,95,1,3,6,male_strk,sheffield
