age,sex,mort,ylds (years lived with disability)_rate_dmt2,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
28,male,2.2762396700345943e-7,0.002158137113704687,0.0366077335161546,0.001257413790613333,9023,dmt2,0,50,25,2,0,5,male_dmt2,bristol
29,male,2.2762396700345943e-7,0.002158137113704687,0.0366077335161546,0.001257413790613333,9023,dmt2,0,50,25,2,0,5,male_dmt2,bristol
30,male,9.703867878955403e-7,0.002503936758998834,0.04057778042482282,9.216180065129809e-4,8448,dmt2,0,50,30,2,0,5,male_dmt2,bristol
31,male,9.703867878955403e-7,0.002503936758998834,0.04057778042482282,9.216180065129809e-4,8448,dmt2,0,50,30,2,0,5,male_dmt2,bristol
32,male,9.703867878955403e-7,0.002503936758998834,0.04057778042482282,9.216180065129809e-4,8448,dmt2,0,50,30,2,0,5,male_dmt2,bristol
33,male,9.703867878955403e-7,0.002503936758998834,0.04057778042482282,9.216180065129809e-4,8448,dmt2,0,50,30,2,0,5,male_dmt2,bristol
34,male,9.703867878955403e-7,0.002503936758998834,0.04057778042482282,9.216180065129809e-4,8448,dmt2,0,50,30,2,0,5,male_dmt2,bristol
35,male,1.5390271409403542e-6,0.0028375731022345593,0.04428907154949262,0.0011675306128494042,7997,dmt2,0,50,35,2,0,5,male_dmt2,bristol
36,male,1.5390271409403542e-6,0.0028375731022345593,0.04428907154949262,0.0011675306128494042,7997,dmt2,0,50,35,2,0,5,male_dmt2,bristol
37,male,1.5390271409403542e-6,0.0028375731022345593,0.04428907154949262,0.0011675306128494042,7997,dmt2,0,50,35,2,0,5,male_dmt2,bristol
38,male,1.5390271409403542e-6,0.0028375731022345593,0.04428907154949262,0.0011675306128494042,7997,dmt2,0,50,35,2,0,5,male_dmt2,bristol
39,male,1.5390271409403542e-6,0.0028375731022345593,0.04428907154949262,0.0011675306128494042,7997,dmt2,0,50,35,2,0,5,male_dmt2,bristol
40,male,3.0575366208723294e-6,0.0033903767248414456,0.05118831426899834,0.002745654268357944,7179,dmt2,0,50,40,3,0,5,male_dmt2,bristol
41,male,3.0575366208723294e-6,0.0033903767248414456,0.05118831426899834,0.002745654268357944,7179,dmt2,0,50,40,3,0,5,male_dmt2,bristol
42,male,3.0575366208723294e-6,0.0033903767248414456,0.05118831426899834,0.002745654268357944,7179,dmt2,0,50,40,3,0,5,male_dmt2,bristol
43,male,3.0575366208723294e-6,0.0033903767248414456,0.05118831426899834,0.002745654268357944,7179,dmt2,0,50,40,3,0,5,male_dmt2,bristol
44,male,3.0575366208723294e-6,0.0033903767248414456,0.05118831426899834,0.002745654268357944,7179,dmt2,0,50,40,3,0,5,male_dmt2,bristol
45,male,1.1703804428801712e-5,0.004781864765560638,0.07004433387911253,0.0055514920581829375,7628,dmt2,0,50,45,4,0,5,male_dmt2,bristol
46,male,1.1703804428801712e-5,0.004781864765560638,0.07004433387911253,0.0055514920581829375,7628,dmt2,0,50,45,4,0,5,male_dmt2,bristol
47,male,1.1703804428801712e-5,0.004781864765560638,0.07004433387911253,0.0055514920581829375,7628,dmt2,0,50,45,4,0,5,male_dmt2,bristol
48,male,1.1703804428801712e-5,0.004781864765560638,0.07004433387911253,0.0055514920581829375,7628,dmt2,0,50,45,4,0,5,male_dmt2,bristol
49,male,1.1703804428801712e-5,0.004781864765560638,0.07004433387911253,0.0055514920581829375,7628,dmt2,0,50,45,4,0,5,male_dmt2,bristol
50,male,1.5790783496247874e-5,0.006837918350630085,0.09971096741712224,0.006698147948390307,7605,dmt2,0,50,50,5,0,5,male_dmt2,bristol
51,male,1.5790783496247874e-5,0.006837918350630085,0.09971096741712224,0.006698147948390307,7605,dmt2,0,50,50,5,0,5,male_dmt2,bristol
52,male,1.5790783496247874e-5,0.006837918350630085,0.09971096741712224,0.006698147948390307,7605,dmt2,0,50,50,5,0,5,male_dmt2,bristol
53,male,1.5790783496247874e-5,0.006837918350630085,0.09971096741712224,0.006698147948390307,7605,dmt2,0,50,50,5,0,5,male_dmt2,bristol
54,male,1.5790783496247874e-5,0.006837918350630085,0.09971096741712224,0.006698147948390307,7605,dmt2,0,50,50,5,0,5,male_dmt2,bristol
55,male,2.411434499959373e-5,0.008715821431998876,0.12964352807038537,0.006370328128488442,6479,dmt2,0,50,55,6,0,5,male_dmt2,bristol
56,male,2.411434499959373e-5,0.008715821431998876,0.12964352807038537,0.006370328128488442,6479,dmt2,0,50,55,6,0,5,male_dmt2,bristol
57,male,2.411434499959373e-5,0.008715821431998876,0.12964352807038537,0.006370328128488442,6479,dmt2,0,50,55,6,0,5,male_dmt2,bristol
58,male,2.411434499959373e-5,0.008715821431998876,0.12964352807038537,0.006370328128488442,6479,dmt2,0,50,55,6,0,5,male_dmt2,bristol
59,male,2.411434499959373e-5,0.008715821431998876,0.12964352807038537,0.006370328128488442,6479,dmt2,0,50,55,6,0,5,male_dmt2,bristol
60,male,5.050797592812052e-5,0.010304209905044302,0.15682735219158853,0.005815145359986304,5560,dmt2,0,50,60,8,0,5,male_dmt2,bristol
61,male,5.050797592812052e-5,0.010304209905044302,0.15682735219158853,0.005815145359986304,5560,dmt2,0,50,60,8,0,5,male_dmt2,bristol
62,male,5.050797592812052e-5,0.010304209905044302,0.15682735219158853,0.005815145359986304,5560,dmt2,0,50,60,8,0,5,male_dmt2,bristol
63,male,5.050797592812052e-5,0.010304209905044302,0.15682735219158853,0.005815145359986304,5560,dmt2,0,50,60,8,0,5,male_dmt2,bristol
64,male,5.050797592812052e-5,0.010304209905044302,0.15682735219158853,0.005815145359986304,5560,dmt2,0,50,60,8,0,5,male_dmt2,bristol
65,male,8.026407052443872e-5,0.01148230727077119,0.17891898710811333,0.005067755448006625,5418,dmt2,0,50,65,9,0,5,male_dmt2,bristol
66,male,8.026407052443872e-5,0.01148230727077119,0.17891898710811333,0.005067755448006625,5418,dmt2,0,50,65,9,0,5,male_dmt2,bristol
67,male,8.026407052443872e-5,0.01148230727077119,0.17891898710811333,0.005067755448006625,5418,dmt2,0,50,65,9,0,5,male_dmt2,bristol
68,male,8.026407052443872e-5,0.01148230727077119,0.17891898710811333,0.005067755448006625,5418,dmt2,0,50,65,9,0,5,male_dmt2,bristol
69,male,8.026407052443872e-5,0.01148230727077119,0.17891898710811333,0.005067755448006625,5418,dmt2,0,50,65,9,0,5,male_dmt2,bristol
70,male,1.38641744515808e-4,0.012933486924377947,0.20372687815381638,0.008898477723646832,4800,dmt2,0,50,70,10,1,5,male_dmt2,bristol
71,male,1.38641744515808e-4,0.012933486924377947,0.20372687815381638,0.008898477723646832,4800,dmt2,0,50,70,10,1,5,male_dmt2,bristol
72,male,1.38641744515808e-4,0.012933486924377947,0.20372687815381638,0.008898477723646832,4800,dmt2,0,50,70,10,1,5,male_dmt2,bristol
73,male,1.38641744515808e-4,0.012933486924377947,0.20372687815381638,0.008898477723646832,4800,dmt2,0,50,70,10,1,5,male_dmt2,bristol
74,male,1.38641744515808e-4,0.012933486924377947,0.20372687815381638,0.008898477723646832,4800,dmt2,0,50,70,10,1,5,male_dmt2,bristol
75,male,2.636661533126396e-4,0.016488058644981304,0.2595075242647756,0.016180216543765075,3332,dmt2,0,50,75,13,1,5,male_dmt2,bristol
76,male,2.636661533126396e-4,0.016488058644981304,0.2595075242647756,0.016180216543765075,3332,dmt2,0,50,75,13,1,5,male_dmt2,bristol
77,male,2.636661533126396e-4,0.016488058644981304,0.2595075242647756,0.016180216543765075,3332,dmt2,0,50,75,13,1,5,male_dmt2,bristol
78,male,2.636661533126396e-4,0.016488058644981304,0.2595075242647756,0.016180216543765075,3332,dmt2,0,50,75,13,1,5,male_dmt2,bristol
79,male,2.636661533126396e-4,0.016488058644981304,0.2595075242647756,0.016180216543765075,3332,dmt2,0,50,75,13,1,5,male_dmt2,bristol
80,male,5.248339010149964e-4,0.021098160174101314,0.3323368969422895,0.013719271697928389,2291,dmt2,0,20,80,7,1,5,male_dmt2,bristol
81,male,5.248339010149964e-4,0.021098160174101314,0.3323368969422895,0.013719271697928389,2291,dmt2,0,20,80,7,1,5,male_dmt2,bristol
82,male,5.248339010149964e-4,0.021098160174101314,0.3323368969422895,0.013719271697928389,2291,dmt2,0,20,80,7,1,5,male_dmt2,bristol
83,male,5.248339010149964e-4,0.021098160174101314,0.3323368969422895,0.013719271697928389,2291,dmt2,0,20,80,7,1,5,male_dmt2,bristol
84,male,5.248339010149964e-4,0.021098160174101314,0.3323368969422895,0.013719271697928389,2291,dmt2,0,20,80,7,1,5,male_dmt2,bristol
85,male,0.0010723333151387833,0.02323622262958162,0.368530954416665,0.004728274919365857,1276,dmt2,0,20,85,7,1,5,male_dmt2,bristol
86,male,0.0010723333151387833,0.02323622262958162,0.368530954416665,0.004728274919365857,1276,dmt2,0,20,85,7,1,5,male_dmt2,bristol
87,male,0.0010723333151387833,0.02323622262958162,0.368530954416665,0.004728274919365857,1276,dmt2,0,20,85,7,1,5,male_dmt2,bristol
88,male,0.0010723333151387833,0.02323622262958162,0.368530954416665,0.004728274919365857,1276,dmt2,0,20,85,7,1,5,male_dmt2,bristol
89,male,0.0010723333151387833,0.02323622262958162,0.368530954416665,0.004728274919365857,1276,dmt2,0,20,85,7,1,5,male_dmt2,bristol
90,male,0.001700808842913162,0.023111805262536773,0.3676831305520972,5.062524620148551e-4,506,dmt2,0,10,90,4,1,5,male_dmt2,bristol
91,male,0.001700808842913162,0.023111805262536773,0.3676831305520972,5.062524620148551e-4,506,dmt2,0,10,90,4,1,5,male_dmt2,bristol
92,male,0.001700808842913162,0.023111805262536773,0.3676831305520972,5.062524620148551e-4,506,dmt2,0,10,90,4,1,5,male_dmt2,bristol
93,male,0.001700808842913162,0.023111805262536773,0.3676831305520972,5.062524620148551e-4,506,dmt2,0,10,90,4,1,5,male_dmt2,bristol
94,male,0.001700808842913162,0.023111805262536773,0.3676831305520972,5.062524620148551e-4,506,dmt2,0,10,90,4,1,5,male_dmt2,bristol
95,male,0.002801123953953642,0.022471082910474033,0.35532092151030864,2.8238859993044355e-4,91,dmt2,0,10,95,4,0,6,male_dmt2,bristol
96,male,0.002801123953953642,0.022471082910474033,0.35532092151030864,2.8238859993044355e-4,91,dmt2,0,10,95,4,0,6,male_dmt2,bristol
97,male,0.002801123953953642,0.022471082910474033,0.35532092151030864,2.8238859993044355e-4,91,dmt2,0,10,95,4,0,6,male_dmt2,bristol
98,male,0.002801123953953642,0.022471082910474033,0.35532092151030864,2.8238859993044355e-4,91,dmt2,0,10,95,4,0,6,male_dmt2,bristol
99,male,0.002801123953953642,0.022471082910474033,0.35532092151030864,2.8238859993044355e-4,91,dmt2,0,10,95,4,0,6,male_dmt2,bristol
100,male,0.002801123953953642,0.022471082910474033,0.35532092151030864,2.8238859993044355e-4,91,dmt2,0,10,95,4,0,6,male_dmt2,bristol
