age,sex,mort,ylds (years lived with disability)_rate_adaod,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,8045,adaod,0,10,0,0,0,5,female_adaod,sheffield
1,female,0,0,0,1e-8,8045,adaod,0,10,0,0,0,5,female_adaod,sheffield
2,female,0,0,0,1e-8,8045,adaod,0,10,0,0,0,5,female_adaod,sheffield
3,female,0,0,0,1e-8,8045,adaod,0,10,0,0,0,5,female_adaod,sheffield
4,female,0,0,0,1e-8,8045,adaod,0,10,0,0,0,5,female_adaod,sheffield
5,female,0,0,0,1e-8,8585,adaod,0,10,5,0,0,5,female_adaod,sheffield
6,female,0,0,0,1e-8,8585,adaod,0,10,5,0,0,5,female_adaod,sheffield
7,female,0,0,0,1e-8,8585,adaod,0,10,5,0,0,5,female_adaod,sheffield
8,female,0,0,0,1e-8,8585,adaod,0,10,5,0,0,5,female_adaod,sheffield
9,female,0,0,0,1e-8,8585,adaod,0,10,5,0,0,5,female_adaod,sheffield
10,female,0,0,0,1e-8,7873,adaod,0,50,10,0,0,5,female_adaod,sheffield
11,female,0,0,0,1e-8,7873,adaod,0,50,10,0,0,5,female_adaod,sheffield
12,female,0,0,0,1e-8,7873,adaod,0,50,10,0,0,5,female_adaod,sheffield
13,female,0,0,0,1e-8,7873,adaod,0,50,10,0,0,5,female_adaod,sheffield
14,female,0,0,0,1e-8,7873,adaod,0,50,10,0,0,5,female_adaod,sheffield
15,female,0,0,0,1e-8,8150,adaod,0,50,15,0,0,5,female_adaod,sheffield
16,female,0,0,0,1e-8,8150,adaod,0,50,15,0,0,5,female_adaod,sheffield
17,female,0,0,0,1e-8,8150,adaod,0,50,15,0,0,5,female_adaod,sheffield
18,female,0,0,0,1e-8,8150,adaod,0,50,15,0,0,5,female_adaod,sheffield
19,female,0,0,0,1e-8,8150,adaod,0,50,15,0,0,5,female_adaod,sheffield
20,female,0,0,0,1e-8,9912,adaod,0,50,20,0,0,5,female_adaod,sheffield
21,female,0,0,0,1e-8,9912,adaod,0,50,20,0,0,5,female_adaod,sheffield
22,female,0,0,0,1e-8,9912,adaod,0,50,20,0,0,5,female_adaod,sheffield
23,female,0,0,0,1e-8,9912,adaod,0,50,20,0,0,5,female_adaod,sheffield
24,female,0,0,0,1e-8,9912,adaod,0,50,20,0,0,5,female_adaod,sheffield
25,female,0,0,0,1e-8,10687,adaod,0,50,25,0,0,5,female_adaod,sheffield
26,female,0,0,0,1e-8,10687,adaod,0,50,25,0,0,5,female_adaod,sheffield
27,female,0,0,0,1e-8,10687,adaod,0,50,25,0,0,5,female_adaod,sheffield
28,female,0,0,0,1e-8,10687,adaod,0,50,25,0,0,5,female_adaod,sheffield
29,female,0,0,0,1e-8,10687,adaod,0,50,25,0,0,5,female_adaod,sheffield
30,female,0,0,0,1e-8,9523,adaod,0,50,30,0,0,5,female_adaod,sheffield
31,female,0,0,0,1e-8,9523,adaod,0,50,30,0,0,5,female_adaod,sheffield
32,female,0,0,0,1e-8,9523,adaod,0,50,30,0,0,5,female_adaod,sheffield
33,female,0,0,0,1e-8,9523,adaod,0,50,30,0,0,5,female_adaod,sheffield
34,female,0,0,0,1e-8,9523,adaod,0,50,30,0,0,5,female_adaod,sheffield
35,female,0,0,0,1e-8,8742,adaod,0,50,35,0,0,5,female_adaod,sheffield
36,female,0,0,0,1e-8,8742,adaod,0,50,35,0,0,5,female_adaod,sheffield
37,female,0,0,0,1e-8,8742,adaod,0,50,35,0,0,5,female_adaod,sheffield
38,female,0,0,0,1e-8,8742,adaod,0,50,35,0,0,5,female_adaod,sheffield
39,female,0,0,0,1e-8,8742,adaod,0,50,35,0,0,5,female_adaod,sheffield
40,female,1.7447829197097018e-6,9.796207750864547e-6,7.351900774332631e-5,4.367767283984109e-5,8291,adaod,0,50,40,0,0,5,female_adaod,sheffield
41,female,1.7447829197097018e-6,9.796207750864547e-6,7.351900774332631e-5,4.367767283984109e-5,8291,adaod,0,50,40,0,0,5,female_adaod,sheffield
42,female,1.7447829197097018e-6,9.796207750864547e-6,7.351900774332631e-5,4.367767283984109e-5,8291,adaod,0,50,40,0,0,5,female_adaod,sheffield
43,female,1.7447829197097018e-6,9.796207750864547e-6,7.351900774332631e-5,4.367767283984109e-5,8291,adaod,0,50,40,0,0,5,female_adaod,sheffield
44,female,1.7447829197097018e-6,9.796207750864547e-6,7.351900774332631e-5,4.367767283984109e-5,8291,adaod,0,50,40,0,0,5,female_adaod,sheffield
45,female,7.820472477306512e-6,6.481876849883749e-5,5.004707697649014e-4,1.3367248647923704e-4,9789,adaod,0,50,45,0,0,5,female_adaod,sheffield
46,female,7.820472477306512e-6,6.481876849883749e-5,5.004707697649014e-4,1.3367248647923704e-4,9789,adaod,0,50,45,0,0,5,female_adaod,sheffield
