age,sex,mort,ylds (years lived with disability)_rate_dmt2,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,185455,dmt2,0,10,0,0,0,5,female_dmt2,Greater London
1,female,0,0,0,1e-8,185455,dmt2,0,10,0,0,0,5,female_dmt2,Greater London
2,female,0,0,0,1e-8,185455,dmt2,0,10,0,0,0,5,female_dmt2,Greater London
3,female,0,0,0,1e-8,185455,dmt2,0,10,0,0,0,5,female_dmt2,Greater London
4,female,0,0,0,1e-8,185455,dmt2,0,10,0,0,0,5,female_dmt2,Greater London
5,female,0,0,0,1e-8,175468,dmt2,0,10,5,0,0,5,female_dmt2,Greater London
6,female,0,0,0,1e-8,175468,dmt2,0,10,5,0,0,5,female_dmt2,Greater London
7,female,0,0,0,1e-8,175468,dmt2,0,10,5,0,0,5,female_dmt2,Greater London
8,female,0,0,0,1e-8,175468,dmt2,0,10,5,0,0,5,female_dmt2,Greater London
9,female,0,0,0,1e-8,175468,dmt2,0,10,5,0,0,5,female_dmt2,Greater London
10,female,0,2.13062110679535e-4,0.004277682116251726,0.002159614998305983,150695,dmt2,0,50,10,0,0,5,female_dmt2,Greater London
11,female,0,2.13062110679535e-4,0.004277682116251726,0.002159614998305983,150695,dmt2,0,50,10,0,0,5,female_dmt2,Greater London
12,female,0,2.13062110679535e-4,0.004277682116251726,0.002159614998305983,150695,dmt2,0,50,10,0,0,5,female_dmt2,Greater London
13,female,0,2.13062110679535e-4,0.004277682116251726,0.002159614998305983,150695,dmt2,0,50,10,0,0,5,female_dmt2,Greater London
14,female,0,2.13062110679535e-4,0.004277682116251726,0.002159614998305983,150695,dmt2,0,50,10,0,0,5,female_dmt2,Greater London
15,female,1.0032564675070367e-7,0.0011396003999436727,0.02181793584666551,0.0038176620380013216,141648,dmt2,0,50,15,1,0,5,female_dmt2,Greater London
16,female,1.0032564675070367e-7,0.0011396003999436727,0.02181793584666551,0.0038176620380013216,141648,dmt2,0,50,15,1,0,5,female_dmt2,Greater London
17,female,1.0032564675070367e-7,0.0011396003999436727,0.02181793584666551,0.0038176620380013216,141648,dmt2,0,50,15,1,0,5,female_dmt2,Greater London
18,female,1.0032564675070367e-7,0.0011396003999436727,0.02181793584666551,0.0038176620380013216,141648,dmt2,0,50,15,1,0,5,female_dmt2,Greater London
19,female,1.0032564675070367e-7,0.0011396003999436727,0.02181793584666551,0.0038176620380013216,141648,dmt2,0,50,15,1,0,5,female_dmt2,Greater London
20,female,1.3310216267022297e-7,0.002052390122112236,0.03710534795875268,0.0024323462986730214,182368,dmt2,0,50,20,2,0,5,female_dmt2,Greater London
21,female,1.3310216267022297e-7,0.002052390122112236,0.03710534795875268,0.0024323462986730214,182368,dmt2,0,50,20,2,0,5,female_dmt2,Greater London
22,female,1.3310216267022297e-7,0.002052390122112236,0.03710534795875268,0.0024323462986730214,182368,dmt2,0,50,20,2,0,5,female_dmt2,Greater London
23,female,1.3310216267022297e-7,0.002052390122112236,0.03710534795875268,0.0024323462986730214,182368,dmt2,0,50,20,2,0,5,female_dmt2,Greater London
24,female,1.3310216267022297e-7,0.002052390122112236,0.03710534795875268,0.0024323462986730214,182368,dmt2,0,50,20,2,0,5,female_dmt2,Greater London
25,female,1.928786323243694e-7,0.002558619057284621,0.043902252788069696,8.790553695622692e-4,250647,dmt2,0,50,25,2,0,5,female_dmt2,Greater London
26,female,1.928786323243694e-7,0.002558619057284621,0.043902252788069696,8.790553695622692e-4,250647,dmt2,0,50,25,2,0,5,female_dmt2,Greater London
27,female,1.928786323243694e-7,0.002558619057284621,0.043902252788069696,8.790553695622692e-4,250647,dmt2,0,50,25,2,0,5,female_dmt2,Greater London
28,female,1.928786323243694e-7,0.002558619057284621,0.043902252788069696,8.790553695622692e-4,250647,dmt2,0,50,25,2,0,5,female_dmt2,Greater London
29,female,1.928786323243694e-7,0.002558619057284621,0.043902252788069696,8.790553695622692e-4,250647,dmt2,0,50,25,2,0,5,female_dmt2,Greater London
30,female,5.319745697278116e-7,0.002807510781840559,0.04604597833398035,7.571618998750016e-4,263972,dmt2,0,50,30,2,0,5,female_dmt2,Greater London
31,female,5.319745697278116e-7,0.002807510781840559,0.04604597833398035,7.571618998750016e-4,263972,dmt2,0,50,30,2,0,5,female_dmt2,Greater London
32,female,5.319745697278116e-7,0.002807510781840559,0.04604597833398035,7.571618998750016e-4,263972,dmt2,0,50,30,2,0,5,female_dmt2,Greater London
33,female,5.319745697278116e-7,0.002807510781840559,0.04604597833398035,7.571618998750016e-4,263972,dmt2,0,50,30,2,0,5,female_dmt2,Greater London
34,female,5.319745697278116e-7,0.002807510781840559,0.04604597833398035,7.571618998750016e-4,263972,dmt2,0,50,30,2,0,5,female_dmt2,Greater London
35,female,8.336710195319621e-7,0.0030774082044018668,0.04870550092127799,0.0010547712071463003,237491,dmt2,0,50,35,2,0,5,female_dmt2,Greater London
36,female,8.336710195319621e-7,0.0030774082044018668,0.04870550092127799,0.0010547712071463003,237491,dmt2,0,50,35,2,0,5,female_dmt2,Greater London
37,female,8.336710195319621e-7,0.0030774082044018668,0.04870550092127799,0.0010547712071463003,237491,dmt2,0,50,35,2,0,5,female_dmt2,Greater London
38,female,8.336710195319621e-7,0.0030774082044018668,0.04870550092127799,0.0010547712071463003,237491,dmt2,0,50,35,2,0,5,female_dmt2,Greater London
39,female,8.336710195319621e-7,0.0030774082044018668,0.04870550092127799,0.0010547712071463003,237491,dmt2,0,50,35,2,0,5,female_dmt2,Greater London
40,female,1.5978843458199055e-6,0.0035682028801318753,0.05466469789152167,0.0024712124536155444,189048,dmt2,0,50,40,3,0,5,female_dmt2,Greater London
41,female,1.5978843458199055e-6,0.0035682028801318753,0.05466469789152167,0.0024712124536155444,189048,dmt2,0,50,40,3,0,5,female_dmt2,Greater London
42,female,1.5978843458199055e-6,0.0035682028801318753,0.05466469789152167,0.0024712124536155444,189048,dmt2,0,50,40,3,0,5,female_dmt2,Greater London
43,female,1.5978843458199055e-6,0.0035682028801318753,0.05466469789152167,0.0024712124536155444,189048,dmt2,0,50,40,3,0,5,female_dmt2,Greater London
44,female,1.5978843458199055e-6,0.0035682028801318753,0.05466469789152167,0.0024712124536155444,189048,dmt2,0,50,40,3,0,5,female_dmt2,Greater London
45,female,6.2339667269288705e-6,0.004796147177545671,0.07116851931253933,0.00492177538238314,178212,dmt2,0,50,45,4,1,5,female_dmt2,Greater London
46,female,6.2339667269288705e-6,0.004796147177545671,0.07116851931253933,0.00492177538238314,178212,dmt2,0,50,45,4,1,5,female_dmt2,Greater London
47,female,6.2339667269288705e-6,0.004796147177545671,0.07116851931253933,0.00492177538238314,178212,dmt2,0,50,45,4,1,5,female_dmt2,Greater London
48,female,6.2339667269288705e-6,0.004796147177545671,0.07116851931253933,0.00492177538238314,178212,dmt2,0,50,45,4,1,5,female_dmt2,Greater London
49,female,6.2339667269288705e-6,0.004796147177545671,0.07116851931253933,0.00492177538238314,178212,dmt2,0,50,45,4,1,5,female_dmt2,Greater London
50,female,9.726163882987985e-6,0.006565273904249101,0.09672593801827678,0.005707414469962791,165893,dmt2,0,50,50,5,2,5,female_dmt2,Greater London
51,female,9.726163882987985e-6,0.006565273904249101,0.09672593801827678,0.005707414469962791,165893,dmt2,0,50,50,5,2,5,female_dmt2,Greater London
52,female,9.726163882987985e-6,0.006565273904249101,0.09672593801827678,0.005707414469962791,165893,dmt2,0,50,50,5,2,5,female_dmt2,Greater London
53,female,9.726163882987985e-6,0.006565273904249101,0.09672593801827678,0.005707414469962791,165893,dmt2,0,50,50,5,2,5,female_dmt2,Greater London
54,female,9.726163882987985e-6,0.006565273904249101,0.09672593801827678,0.005707414469962791,165893,dmt2,0,50,50,5,2,5,female_dmt2,Greater London
55,female,1.5767656342540586e-5,0.00805553775868717,0.12077969268193457,0.005001954633735208,136890,dmt2,0,50,55,6,2,5,female_dmt2,Greater London
56,female,1.5767656342540586e-5,0.00805553775868717,0.12077969268193457,0.005001954633735208,136890,dmt2,0,50,55,6,2,5,female_dmt2,Greater London
57,female,1.5767656342540586e-5,0.00805553775868717,0.12077969268193457,0.005001954633735208,136890,dmt2,0,50,55,6,2,5,female_dmt2,Greater London
58,female,1.5767656342540586e-5,0.00805553775868717,0.12077969268193457,0.005001954633735208,136890,dmt2,0,50,55,6,2,5,female_dmt2,Greater London
59,female,1.5767656342540586e-5,0.00805553775868717,0.12077969268193457,0.005001954633735208,136890,dmt2,0,50,55,6,2,5,female_dmt2,Greater London
60,female,2.8955442057401277e-5,0.009235446576934618,0.14125106993442446,0.004611768909935482,109533,dmt2,0,50,60,7,3,5,female_dmt2,Greater London
61,female,2.8955442057401277e-5,0.009235446576934618,0.14125106993442446,0.004611768909935482,109533,dmt2,0,50,60,7,3,5,female_dmt2,Greater London
62,female,2.8955442057401277e-5,0.009235446576934618,0.14125106993442446,0.004611768909935482,109533,dmt2,0,50,60,7,3,5,female_dmt2,Greater London
63,female,2.8955442057401277e-5,0.009235446576934618,0.14125106993442446,0.004611768909935482,109533,dmt2,0,50,60,7,3,5,female_dmt2,Greater London
64,female,2.8955442057401277e-5,0.009235446576934618,0.14125106993442446,0.004611768909935482,109533,dmt2,0,50,60,7,3,5,female_dmt2,Greater London
65,female,5.1175583338984854e-5,0.010190314349305564,0.15947368338960352,0.004502912057243887,93469,dmt2,0,50,65,8,5,5,female_dmt2,Greater London
66,female,5.1175583338984854e-5,0.010190314349305564,0.15947368338960352,0.004502912057243887,93469,dmt2,0,50,65,8,5,5,female_dmt2,Greater London
67,female,5.1175583338984854e-5,0.010190314349305564,0.15947368338960352,0.004502912057243887,93469,dmt2,0,50,65,8,5,5,female_dmt2,Greater London
68,female,5.1175583338984854e-5,0.010190314349305564,0.15947368338960352,0.004502912057243887,93469,dmt2,0,50,65,8,5,5,female_dmt2,Greater London
69,female,5.1175583338984854e-5,0.010190314349305564,0.15947368338960352,0.004502912057243887,93469,dmt2,0,50,65,8,5,5,female_dmt2,Greater London
